test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.0008535607663610857,0.006181038289335289,0.8855920182944481,8.512804260618597e-06,6.170340156292182e-05,"[0.4957040015213294, 1.2754800350675668]",-2.991242934676354,1.0296298101143903e-37,8.46735041212492e-37,"[-3.4479813184418924, -2.5345045509108153]",11.425706377018779
1.0,24.0,0.00020512439826558246,0.00308794727260474,1.0770897250575413,4.1824657766119773e-07,6.300052586730326e-06,"[0.6599226807008495, 1.4942567694142332]",-3.0496040752500813,6.038427728489928e-50,1.1634735507687722e-48,"[-3.4518463242080064, -2.647361826292156]",11.648629513181733
2.0,24.0,0.02012059544799525,0.052935005124954616,1.0212135785789314,0.002205351770017958,0.005803185729592922,"[0.367347161836874, 1.6750799953209887]",2.6882910729821172,9.26291015456366e-16,2.276458627319651e-15,"[2.032642828977555, 3.3439393169866793]",13.731484494361942
3.0,24.0,0.0020782972486373605,0.010350085899588449,1.100600953760743,4.690487681771378e-05,0.0002335900239925985,"[0.570661489963041, 1.630540417558445]",2.9857368861468796,1.0493251731949162e-31,5.705955264790191e-31,"[2.486275208222414, 3.485198564071345]",12.595325179150095
4.0,24.0,0.08001957699965946,0.17065382170965976,0.7921313934047179,0.01721698444600085,0.036717817116657815,"[0.14035879251216832, 1.4439039942972676]",2.7779370944431445,1.278504011320545e-10,2.729513260718499e-10,"[1.9311400451826763, 3.6247341437036127]",13.38906191570487
5.0,24.0,0.00218715718419502,0.010643100653017129,1.0526563143123793,5.14757200181287e-05,0.00025049012174271874,"[0.5430839892179683, 1.5622286394067904]",3.136169475592878,2.476460387168963e-34,1.600814729908832e-33,"[2.6330974973173586, 3.6392414538683977]",12.02071501405143
6.0,24.0,0.009188715884003865,0.028777688330735563,0.8993965565506584,0.0006311051234455344,0.0019740541865672016,"[0.38364294932462806, 1.4151501637766888]",2.5705597688740704,5.3104630257239544e-18,1.426776739850606e-17,"[1.9878723740378168, 3.153247163710324]",14.18118495049276
7.0,24.0,0.0007946896190171377,0.005934948611031649,1.268887434409526,7.372292069094713e-06,5.514055399472485e-05,"[0.7140871510657186, 1.8236877177533333]",-3.107177885709583,5.743479343849008e-41,5.860693208009191e-40,"[-3.5615229825953585, -2.6528327888238077]",11.868545269836106
8.0,24.0,0.002207882965415547,0.010712678143695037,1.3292349106779053,5.24162046551395e-05,0.00025444759541329857,"[0.6851012207139195, 1.9733686006418911]",3.019581444263232,5.889283681415896e-32,3.2555465347793783e-31,"[2.516555274633737, 3.522607613892727]",12.46604848984661
9.0,24.0,0.005834436067836262,0.02055102524775013,1.211548147021758,0.0002956355000163317,0.001040855485010694,"[0.55541976065711, 1.867676533386406]",2.440839444936532,1.6853513028919691e-18,4.622466546604414e-18,"[1.8957566700872732, 2.985922219785791]",14.676680089072148
10.0,24.0,0.00294120574608169,0.012934062207923,1.2833841778264412,8.884946762420351e-05,0.00039089075065641666,"[0.6415701891312684, 1.925198166521614]",2.715444877613513,3.181400205694379e-25,1.1955656541504618e-24,"[2.2025242929810354, 3.228365462245991]",13.627764600821823
11.0,24.0,0.17700910427014957,0.3460588548781028,0.6012907939507603,0.05279613245114371,0.10323842872730488,"[-0.007259048464276496, 1.2098406363657972]",3.0456494608477724,1.3507410601351115e-08,2.7667780830297243e-08,"[1.994616207382145, 4.0966827143134]",12.366476001141866
12.0,24.0,0.022783637346857313,0.05835972681059762,0.9893390771571379,0.0026675113181913877,0.006834515291292308,"[0.34377086931984313, 1.6349072849944326]",2.840449996062639,1.3911017193352313e-16,3.5262400997090776e-16,"[2.1669058020704037, 3.5139941900548743]",13.15028022051063
13.0,24.0,0.020846140875880447,0.05434343294025143,0.8529180273487991,0.0023271712530570526,0.006066661243631524,"[0.3039148291120153, 1.4019212255855829]",2.7720524112518063,2.322437608672707e-16,5.845551494268077e-16,"[2.1098109499248814, 3.4342938725787313]",13.41153974974722
14.0,24.0,1.7847441168890526e-05,0.0011896495129266826,1.202529353462375,9.414612177556756e-10,6.276408118371171e-08,"[0.8173516604695499, 1.5877070464552003]",-3.1295004304857796,8.003452494099403e-76,8.424686835894108e-74,"[-3.462368722282427, -2.7966321386891324]",11.953811110080629
15.0,24.0,0.022483521887942476,0.05776855572441541,0.7581457918812509,0.0026240222605467926,0.006740360289100418,"[0.2642587332053031, 1.2520328505571987]",2.540834465073194,4.7318964518610536e-14,1.1012093208892374e-13,"[1.8802864652867881, 3.2013824648596]",14.294727247328387
16.0,24.0,0.125876643768924,0.25532787782743205,0.7557445725161798,0.03273660119129467,0.06640284217301151,"[0.062056147634251935, 1.4494329973981075]",2.888683184338687,2.460649206374271e-09,5.117822808598733e-09,"[1.9393757122981086, 3.837990656379265]",12.966043012465471
17.0,24.0,0.001137228362823726,0.007292049884431966,1.216079559102443,1.5086796489385825e-05,9.673288689947684e-05,"[0.6652955753681082, 1.7668635428367776]",2.667177315431598,1.5356859077785535e-29,7.368934298361581e-29,"[2.2039938515795665, 3.130360779283629]",13.812133107515756
18.0,24.0,0.6436126837684304,0.8882316916483997,0.3032297288819375,0.34311188379777613,0.473584380673259,"[-0.3236665904468909, 0.9301260482107658]",2.8363150502015166,0.009174473669214202,0.014888792062989618,"[0.702708869031142, 4.969921231371892]",13.166074550267792
19.0,24.0,0.03691882435909525,0.08703164629678276,0.8728255819831375,0.005549714468687517,0.013082778096858831,"[0.2559687134086278, 1.4896824505576474]",2.8577455829850718,1.689242178427823e-14,3.984061741575054e-14,"[2.127707642889849, 3.5877835230802946]",13.084215944853495
20.0,24.0,6.86106561289863e-05,0.0019326945388446848,1.3267038413918648,3.2154826685873266e-08,9.094636383135843e-07,"[0.8564270828955769, 1.7969805998881527]",2.7712740851745625,3.5953176459442113e-50,7.176282726435552e-49,"[2.4065950710510267, 3.1359530992980984]",13.414512736367957
21.0,24.0,0.009503058138515414,0.029558501208446077,0.996461524580876,0.0006623458160528623,0.0020601736113619357,"[0.42283579901580326, 1.5700872501459489]",-3.002022435594743,6.864759758544752e-23,2.2951386688548156e-22,"[-3.5993774153121882, -2.404667455877298]",11.466881037544185
22.0,24.0,0.05185136041762809,0.11646756607733175,0.8000466010415112,0.009177489183434027,0.020614306341945256,"[0.19818887200781754, 1.4019043300752048]",2.8294657455222487,8.984491054785261e-13,2.018079751748711e-12,"[2.0533325119412877, 3.6055989791032097]",13.192236966982543
23.0,24.0,0.00649543736604947,0.022207640607721898,1.0767132701721518,0.0003512876642219185,0.001202216509999721,"[0.48628361958823196, 1.6671429207560715]",-3.0398109077713356,1.276205518195784e-25,4.916045909845085e-25,"[-3.609233351406167, -2.470388464136504]",11.61122236887527
24.0,24.0,0.0021721445224460317,0.010590660762779286,1.0235689838910709,5.0907127924851267e-05,0.00024820637701048886,"[0.5283952006816433, 1.5187427671004985]",2.9622578460359357,5.4118855857231e-31,2.8231015053328635e-30,"[2.460738159551287, 3.4637775325205844]",12.685008506175125
25.0,24.0,0.006092839431519106,0.021199858843142332,1.0873050333555794,0.0003180550223351511,0.0011047413071731543,"[0.49536051882638565, 1.679249547884773]",2.499421801885098,5.535196855714438e-19,1.5496071824508504e-18,"[1.9490585206310032, 3.0497850831391933]",14.452911968600032
26.0,24.0,0.0004621262705457572,0.0044222609621603565,1.3969051552130292,2.4486904151781103e-06,2.3432444164383833e-05,"[0.8159041100840585, 1.9779062003419998]",2.7791071034608557,4.328461639200067e-37,3.427127188598628e-36,"[2.3510354896899015, 3.20717871723181]",13.38459281045773
27.0,24.0,0.03416629089011988,0.08158140136131777,0.8280124182434063,0.004935599560338838,0.011787913924859896,"[0.2507250029735866, 1.405299833513226]",-2.9717940227046826,7.8408071058946525e-16,1.9331378466209696e-15,"[-3.6947499465455618, -2.2488380988638035]",11.351417005545565
28.0,24.0,0.13139194065979226,0.2653310594906952,0.49399052745986727,0.034743890102228864,0.07016132896249772,"[0.03541546602851353, 0.952565588891221]",3.1104945714334824,2.6183151830553433e-10,5.548453450000727e-10,"[2.145841071614181, 4.075148071252784]",12.118785923900514
29.0,24.0,0.01098304542980987,0.033021784214701956,0.8198152979458062,0.0008384375965259769,0.002521616831657073,"[0.33870371899786367, 1.3009268768937488]",-3.1101737349326215,1.587571443783743e-23,5.495228258164566e-23,"[-3.7200035492935, -2.500343920571743]",11.879988570938616
30.0,24.0,5.8140951436491775e-05,0.001811244593037127,1.2892004338212018,2.1095657677163215e-08,6.592393024113505e-07,"[0.8382114195631342, 1.7401894480792692]",-3.1079550359599457,5.011131842141792e-63,2.480758337693957e-61,"[-3.4714677089852675, -2.744442362934624]",11.871513765128991
31.0,24.0,0.009988108190790657,0.030647769839799496,1.1520945406475918,0.0007213829185934333,0.0022127497072722234,"[0.48428926614603307, 1.8198998151491503]",2.752962124187456,1.3428563246392628e-19,3.8632230283062793e-19,"[2.157201657376749, 3.348722590998163]",13.48445927497925
32.0,24.0,0.0001735016851141014,0.002850051427563697,1.0780415067262248,2.898464326873164e-07,4.743804135635293e-06,"[0.6661603332762391, 1.4899226801762104]",2.696900695212259,1.4869784334672577e-41,1.5685426513367698e-40,"[2.3054654017016554, 3.088335988722863]",13.698598159895997
33.0,24.0,0.020374620689004242,0.053442401271412095,0.7413471544940553,0.0022487712257649242,0.005896096554181762,"[0.2657669750269555, 1.216927333961155]",2.6883950812175823,1.0474024493870744e-15,2.56716286614479e-15,"[2.0314889583813858, 3.345301204053779]",13.731087212166823
34.0,24.0,0.01906962834061503,0.050697976021716926,0.7945740693889106,0.0020230303538859165,0.005380399877356161,"[0.290064136884843, 1.2990840018929783]",2.870997452470461,9.926324986397819e-18,2.6420880985887195e-17,"[2.214765850402822, 3.5272290545381004]",13.033597532042096
35.0,24.0,0.007837919114627482,0.02549573855320789,1.0007551276962265,0.0004817660931861786,0.0015672286700916676,"[0.43884866803483624, 1.5626615873576168]",2.9768273907503,1.2491181298357013e-23,4.3447587124720045e-23,"[2.3945256775121107, 3.559129103988489]",12.629356944737777
36.0,24.0,0.025047176292527073,0.06290099520976161,0.8047599803866123,0.0030945649409737028,0.007769734216332622,"[0.2715611915838322, 1.3379587691893926]",2.631864817086496,2.343284329288025e-14,5.4967964562233756e-14,"[1.955822585687576, 3.307907048485416]",13.947016915464893
37.0,24.0,0.005927604426382071,0.020776741767900703,0.9898238569199397,0.0003021799761330155,0.0010591657067403277,"[0.45293166832719634, 1.526716045512683]",2.7578098450225417,3.227628895505195e-22,1.046911740351993e-21,"[2.200172016581026, 3.315447673464057]",13.46594234537205
38.0,24.0,0.011721962178069154,0.034640101488258745,0.8101784613819978,0.0009332962663662931,0.0027582494765721792,"[0.33042950713173563, 1.28992741563226]",2.914695829112525,1.1697680984109832e-20,3.5180995440931825e-20,"[2.3017072319650116, 3.527684426260038]",12.866682028497873
39.0,24.0,0.004658822469264195,0.017605678670530134,0.933738890635084,0.00019909236784073736,0.0007532817549781967,"[0.4417998473030559, 1.425677933967112]",-2.9519685122888433,3.1029569601555574e-26,1.23427086720587e-25,"[-3.4979893026023636, -2.405947721975323]",11.275689133977547
40.0,24.0,0.019072578579369906,0.050697976021716926,0.7673754136412674,0.002027066233926401,0.0053882675011334424,"[0.2800415587360569, 1.2547092685464778]",2.7522611581936305,1.4008159406553542e-16,3.5499643706420533e-16,"[2.099563266622549, 3.4049590497647118]",13.48713676784781
41.0,24.0,0.22568302096612622,0.42686404570858,0.6256389291194653,0.07417594374978609,0.14029873983314942,"[-0.06112192978456332, 1.3123997880234939]",3.135701473484162,7.142953951731949e-08,1.4415648742143188e-07,"[1.994946193114563, 4.276456753853761]",12.022502650426938
42.0,24.0,0.017380887442349488,0.04724351030809863,0.5899414222887094,0.0017519445860937238,0.004762013009224582,"[0.22045110058811596, 0.9594317439893028]",2.7792689620183646,2.904419325229704e-17,7.583340274751185e-17,"[2.134648331581251, 3.4238895924554784]",13.383974556309507
43.0,24.0,0.006943356861733447,0.023245252299074145,0.8872291743781737,0.0003930004692919737,0.0013157029437294062,"[0.3966608379384548, 1.3777975108178926]",3.069802643041485,1.1250694049813302e-25,4.345575144771456e-25,"[2.4954171719361007, 3.6441881141468695]",12.27421764104118
44.0,24.0,0.005688697191546477,0.02022527000878462,0.9499563228693347,0.00028043369714435886,0.000997629658998075,"[0.43742774113430516, 1.4624849046043642]",-3.0403681712611323,2.0204540427489948e-26,8.114273264052188e-26,"[-3.6006218251914155, -2.480114517330849]",11.61335095861141
45.0,24.0,0.003356712805001871,0.01412757914563077,1.1714747251967592,0.00011212951619875802,0.0004723231516375654,"[0.5770630942556313, 1.7658863561378872]",2.8680403565387333,8.170673410594471e-27,3.3486366436862584e-26,"[2.343685872105367, 3.3923948409721]",13.044892806475648
46.0,24.0,0.017919274484672034,0.048255758546613084,0.9135040197533494,0.001832057853855858,0.004936470581982286,"[0.3389445566444558, 1.488063482862243]",3.0471674410544853,6.054610811452221e-20,1.775025157271246e-19,"[2.39397825554848, 3.700356626560491]",12.36067774385993
47.0,24.0,0.029286941556316788,0.07170562502235352,0.9720299147229009,0.003915446919506584,0.009584937379453084,"[0.3116440527602098, 1.632415776685592]",2.8633363421810634,1.2965692927108876e-15,3.165037284179205e-15,"[2.1613861821816194, 3.5652865021805074]",13.062860817773212
48.0,24.0,0.1013110050651472,0.21071340487759402,0.7074429208741321,0.02406414438224407,0.05005021710117319,"[0.09286003896713235, 1.3220258027811318]",3.007619102015405,6.220920483477417e-11,1.3378323620381543e-10,"[2.106039587499102, 3.9091986165317083]",12.511741271439378
49.0,24.0,0.3744329995630377,0.6422521433328263,0.44242010160710715,0.15189277928009268,0.26058119622592674,"[-0.16274490304894368, 1.047585106263158]",2.0339765081678625,0.002858336412567356,0.004872718057564535,"[0.6973732976461318, 3.3705797186895934]",16.230782030215003
50.0,24.0,0.0024744061832383288,0.011595155497836592,1.1547360582805473,6.477305152195619e-05,0.0003036711276228607,"[0.5881767379627877, 1.721295378598307]",2.854608471421926,2.4288644905030724e-28,1.0828642400816195e-27,"[2.3478576440757157, 3.3613592987681367]",13.096198828348824
51.0,24.0,0.02473077702569556,0.06230984385410824,0.9863419836357656,0.003026097721327839,0.00762433288316412,"[0.3343533561211528, 1.6383306111503786]",2.840940285353119,3.3350986573308124e-16,8.32941722610093e-16,"[2.1586158747637283, 3.52326469594251]",13.148407453371632
52.0,24.0,0.02095441820619724,0.054559232616629226,1.0175581132936475,0.002345473928197615,0.006109596061989098,"[0.36207260266148744, 1.6730436239258077]",2.785638623306224,1.8372165153960423e-16,4.638264366059183e-16,"[2.1224240627701905, 3.4488531838422576]",13.359644242394692
53.0,24.0,0.0006069496511364214,0.005161136489255285,1.3459644432280036,4.2752433855414255e-06,3.638505008971426e-05,"[0.7721692736776932, 1.9197596127783139]",3.050472969488589,1.4844455973837756e-41,1.5675243900567852e-40,"[2.607723378691574, 3.493222560285604]",12.348051555304286
54.0,24.0,0.0070885595211133395,0.023573526841081938,1.0988397767405929,0.0004070076791297936,0.0013539842951756276,"[0.48967905121312505, 1.7080005022680607]",-3.034037193458511,5.099092020637084e-25,1.8941649408012944e-24,"[-3.6096412825094757, -2.4584331044075465]",11.589168404725996
55.0,24.0,0.000651632351431787,0.005328146781944292,1.162896632912291,4.954773013329884e-06,4.0513270754945906e-05,"[0.6637969139702742, 1.6619963518543077]",2.9141467128103047,7.969856842563892e-38,6.581219523174147e-37,"[2.469866261767707, 3.358427163852902]",12.86877949826981
56.0,24.0,0.000786556531003694,0.0059139588797270225,1.1511132450120494,7.221574435865901e-06,5.4338408095304e-05,"[0.6483018370402699, 1.6539246529838287]",3.1290394099022993,1.3594016941091961e-41,1.4461720150097832e-40,"[2.6751044019567995, 3.582974417847799]",12.047949858832842
57.0,24.0,0.013007292041894592,0.037615072417277594,0.9348319554308394,0.0011043856877860092,0.003192788921035008,"[0.37322481351606185, 1.496439097345617]",2.8618454065811183,1.6074973344227762e-19,4.611294705745198e-19,"[2.241175323391618, 3.4825154897706185]",13.06855577226672
58.0,24.0,0.001623205501894741,0.008938356287966635,1.0673135569220722,2.9665399196942224e-05,0.00016371633110895268,"[0.5663829518879516, 1.5682441619561929]",2.8286237323512418,2.3579012686861537e-30,1.1860670365624516e-29,"[2.3444215011761047, 3.312825963526379]",13.195453220382085
59.0,24.0,0.0011673469671055034,0.007411726775273037,1.161196988708722,1.5745816064922017e-05,0.00010000668775258748,"[0.6341217852313744, 1.6882721921860693]",-2.9696616961094326,3.9548519201213017e-35,2.6940408175213224e-34,"[-3.440313103233398, -2.4990102889854673]",11.343272117915474
60.0,24.0,0.02247374124591893,0.05775826585946782,0.8003992240063602,0.002610672297342581,0.006709515027865796,"[0.27925494530738926, 1.3215435027053313]",2.8708486696931708,6.188903704926054e-17,1.5913869130691833e-16,"[2.1979176326690086, 3.543779706717333]",13.034165840388958
61.0,24.0,0.0019828166979607635,0.01007877152473246,1.2695505535397387,4.2940246645781875e-05,0.00021866555674723972,"[0.6613286751472802, 1.8777724319321971]",-3.117155027919838,1.286238314345436e-34,8.50124464207162e-34,"[-3.6150112513925334, -2.6192988044471424]",11.906655145852735
62.0,24.0,0.004184286309424307,0.0163599496354581,0.9199929298265138,0.00016516222319957926,0.0006462073851792823,"[0.44133339365404634, 1.3986524659989814]",2.9400067229048683,1.1319923119118769e-26,4.6015947638694184e-26,"[2.400976648265786, 3.4790367975439507]",12.770001535830863
63.0,24.0,0.00022808514080499318,0.003246864964689925,1.3168485670095773,5.3274638777219e-07,7.58897988279473e-06,"[0.8021078193081269, 1.8315893147110276]",2.8538829396390106,1.1832068691207118e-43,1.446463165184244e-42,"[2.450171245070976, 3.257594634207045]",13.098970155619735
64.0,24.0,0.0005543463520950309,0.004902015648064017,0.9914013025068926,3.550067361571254e-06,3.1479006169345465e-05,"[0.5722771059609131, 1.4105254990528722]",3.0250675054521707,1.3797727864822906e-41,1.4631736866196083e-40,"[2.5861803031633435, 3.463954707740998]",12.44509327969483
65.0,24.0,0.026513030540952214,0.06600206756522832,0.8272304636067732,0.0033629624669012557,0.00837182590714776,"[0.2743342591962252, 1.3801266680173212]",2.9195545075617977,1.3497912797950906e-16,3.425866192373326e-16,"[2.2275535877454993, 3.611555427378096]",12.848123243887574
66.0,24.0,0.004706826370914862,0.017708150379664646,0.7584024940140857,0.00020315007042290905,0.0007645843824723713,"[0.3582908193092484, 1.1585141687189229]",-2.8205533704686596,2.9722701899262293e-24,1.0588778731479263e-23,"[-3.3646334868675685, -2.2764732540697508]",10.773720267950235
67.0,24.0,0.0014954145728732315,0.00856971101933084,1.1263023183171441,2.540241369848749e-05,0.0001455725713380372,"[0.602101385769951, 1.6505032508643374]",2.8286693320768186,7.70081262252131e-31,3.983865816100005e-30,"[2.3485104684057823, 3.308828195747855]",13.195279042260584
