"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","0.00898568930087973","0.022320925100487","25.5897435897436","1.63844996177604","0.793455831713907","0.0272070512720596","0.0813607992585515","26","2","0.673579414918205","0.160218948593041","0.422979148908039","25.4311926605505","3.9107632920245","0.566202328142041","0.00245336115311434","0.00662354522979034","25.6736454167647","2.51524907319045","-0.0331667094002586","0.872405712562682","0.872405712562682"
"1","0.00748529889968053","0.0192622003621549","23.4823529411765","3.84393327000115","0.887699509610498","0.0331873774907249","0.0946318149150981","26","3","0.859664263926685","0.137188325240521","0.386235174956901","24.1884816753927","5.0066718658215","0.364375028167622","0.0021877956902816","0.00600383010505379","24.5569448721897","3.97933556048024","-0.105055762871587","0.944059623414901","0.944059623414901"
"2","0.000315772260269354","0.00315773828321817","23.7619047619048","3.36021586437048","1.13486343946661","0.00383244993062068","0.0210689935713067","26","1","1.25730424966177","0.0275524812730183","0.232560066544983","24.104347826087","4.8624634497951","0.801043975693803","5.54898084503819e-06","4.22296867963332e-05","24.6220841959973","3.148240559453","0.062780114149679","1.22921996257701","1.22921996257701"
"3","0.00456317862471423","0.0133270403759177","22.4269662921348","4.85191274084544","0.896935795489029","0.0589789416030357","0.150995754232042","24","4","0.686894145667215","0.163159430206212","0.427903042764784","22.1052631578947","7.6348472975921","0.229660840120797","0.00269471886367334","0.00721477607409194","22.8440764833432","5.5126205282449","0.0403283372309514","0.917788384666454","0.917788384666454"
"4","0.00396558169320205","0.0121031717932928","24.95","2.08696356229388","1.02387951220619","0.0850786733599917","0.205256148033756","28","0","1.00353569466767","0.107387222830144","0.337847784901235","24.7058823529412","4.7331418461585","0.527400624943429","0.00230092156034278","0.00626783317990407","25.8852941176471","2.36087723532729","-0.00745691075977373","1.08521422409012","1.08521422409012"
"5","0.000192915699328999","0.00262408764601119","23.4823529411765","3.59223789838987","1.07866536013008","0.000856306984922162","0.00932796279871636","24","3","0.971349538778548","0.042770566611162","0.247658173776271","23.21608040201","6.2163266980447","0.625826453263334","1.38404244676149e-06","1.47238558166116e-05","23.5661444477288","4.2637332864705","0.0817461310161702","1.15643669140903","1.15643669140903"
"6","0.00042104920660746","0.00350012260971137","23.7619047619048","3.22399224250301","0.785855283084211","0.00952853871476142","0.0379623056364997","26","2","0.646244681936862","0.0504228649595377","0.254800170941462","24.104347826087","4.5268947827187","0.650950692636001","2.73507989192456e-05","0.000148969493024214","24.6220841959973","3.28741284905304","0.0548824463735331","0.841946625576086","0.841946625576086"
"7","0.00022052659714622","0.00275335529556134","24","4.36601498955923","1.07220255555596","0.000159780931005087","0.00427221740655313","26","3","0.867563628190782","0.00988340407945421","0.232560066544983","24.6181172291297","4.8322414436224","1.01351354201876","9.05177210963615e-08","2.21273212219222e-06","24.8727057430432","4.09682994082821","0.211457593857551","1.19833236803908","1.19833236803908"
"8","0.00166010111820325","0.00713637230885698","23.4823529411765","4.01822666256925","1.2105786421584","0.00763537596920524","0.0326716986273224","24","4","1.1254101321067","0.08282119498812","0.297386198391606","23.2941176470588","6.3828920751622","0.547751289024291","0.000114985439314319","0.000477911219095258","23.5921568627451","4.79739571356031","-0.0956490722152003","1.30711541056192","1.30711541056192"
"9","0.00417853231961074","0.0125707951853512","24","4.25261109081153","0.995879266541597","0.00952853871476142","0.0379623056364997","24","5","0.967172389242355","0.0860961918783151","0.300720195173996","23.6115843270869","5.9382595175771","0.685344528247404","0.000317963975164259","0.00111919737826209","23.870528109029","5.06781482671868","-0.0922788281645925","1.11688233666283","1.11688233666283"
"10","0.000612171245941928","0.00417010385519024","26.972972972973","26.704457042336","0.842360195056934","0.00952853871476142","0.0379623056364997","28","0","1.07555502732836","0.030773568301681","0.234827409404988","27.4455445544554","1.2699130701197","0.935169864016449","2.46229218913152e-05","0.000137156552756586","27.4728391758095","0.330897332792373","0.364241575862166","0.893304212882925","0.893304212882925"
"11","0.000262289119198789","0.00292244428612959","22.9425287356322","4.34044408422733","1.1446992867176","0.00143786341427531","0.0120323298265717","26","3","0.933962352941509","0.0310000602498267","0.235383904706353","23.9378238341969","5.5867718241515","0.869538234172798","2.17526047652239e-06","2.06577443164519e-05","24.2934508566097","4.36194456438073","0.121659360271367","1.22710090652567","1.22710090652567"
"12","0.0538191010075129","0.109767695303922","24.95","3.12846698342231","0.664994716888907","1","1","26","1","0.655201582009345","0.48953547339035","1","24.6181172291297","5.0287786107866","0.485731981680465","0.296349623853471","0.599898023994881","25.1893724097099","3.09420029096782","-0.0337353430536071","0.751308000906507","0.751308000906507"
"13","0.0012801987600084","0.00609328067915442","22.6818181818182","4.68902749856613","1.18952122310044","0.0180863929339791","0.0606518877732365","24","4","0.971715041973771","0.0638733203222223","0.271109169449161","23.1385642737897","4.896293780988","0.71606259518267","0.000154590940895427","0.000609105362078121","23.273460818536","4.53921262362787","0.0256268195822772","1.26062400228598","1.26062400228598"
"14","0.0323963115410164","0.0680451828208704","24.3414634146341","3.30148128604033","0.827402328122683","0.440691976380001","0.910520612355373","26","1","0.807559190288758","0.647066041736647","1","24.0207972270364","5.5786854841481","1.02096709872532","0.153871877094647","0.317261602257004","24.7874202138902","3.35766682664289","0.243710269196591","0.917341522931862","0.917341522931862"
"15","0.000402170779108424","0.00347297736708484","24.0481927710843","3.07418518166226","1.03158252400019","0.00236887427509137","0.0158984850677273","26","2","0.92650131134299","0.0353756399704985","0.238281999352215","23.4517766497462","5.5959697244407","0.766901140301473","5.60209161248881e-06","4.25164094556256e-05","24.4999898069435","3.59868415908747","0.162165096739129","1.1077234250421","1.1077234250421"
"16","0.00490946150637295","0.0140070228427188","25.2658227848101","1.43281598196592","0.889157550766441","0.040338613070862","0.110516748139348","26","2","1.00624895520048","0.0978420756080303","0.321004185065716","24.972972972973","3.297396671967","0.563532468461093","0.00137048291063746","0.00397702527753181","25.412931919261","2.24776104540283","0.0640155309115603","0.955850911833531","0.955850911833531"
"17","0.000101048239830037","0.00221623624994292","23.2093023255814","4.42823886657027","1.16156230506577","0.00609347950256085","0.0280031227139745","24","5","1.01570783299964","0.0206198981713088","0.232560066544983","23.3726812816189","6.1508212634138","0.72672863173328","2.34215013805716e-06","2.17874431447178e-05","23.5273278690668","5.19150741137158","-0.0979191633034999","1.24169202369937","1.24169202369937"
"18","0.0043513025447699","0.0128798774468767","24.641975308642","1.76593608736273","1.04259606955697","0.0331873774907249","0.0946318149150981","26","2","1.26588700656775","0.116860338414544","0.354222559013473","25.1542649727768","3.8184354186473","0.632505908517124","0.00122138460001564","0.00359971883293734","25.2654134271396","2.52401618625272","0.181490030680177","1.09871317932777","1.09871317932777"
"19","0.000785652199008169","0.0047108412739552","22.4269662921348","5.0151363813367","0.951900834800731","0.0850786733599917","0.205256148033756","26","1","0.955670611796691","0.0669669809109411","0.276152498601819","22.7586206896552","7.1552952979366","0.44155433411035","0.000399134372928045","0.00135345667320463","23.72852899393","4.673950157198","-0.0265755561299008","1.01035956739019","1.01035956739019"
"20","0.0219203669543342","0.0476736993352201","26.972972972973","0.651371259647502","0.923382279956426","0.236585399143175","0.509992237859829","28","0","1.58602074175723","0.424743507572532","0.897219069650469","26.6026871401152","3.3517322513915","0.658684048165617","0.0569040641292592","0.121641864320776","27.1918867043627","1.34245297605477","0.0371014884871136","1.01532993347833","1.01532993347833"
