test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,8.34526297044069e-11,3.9682657966907707e-10,0.9611127460804011,1.5284662637393976e-36,7.26802788273608e-36,"[0.8119105434600427, 1.1103149487007595]",-0.07548926568380221,0.3588754522936718,0.6601829512392785,"[-0.23674771634292066, 0.08576918497531624]",0.2883477548149082
1.0,24.0,2.0877921837078454e-11,1.546512728672478e-10,1.052715325983101,7.36646637422742e-42,5.456641758686977e-41,"[0.9005034806529124, 1.2049271713132896]",-0.10691572511665459,0.16277659389598298,0.4905469433605698,"[-0.25704604421337046, 0.04321459398006128]",0.4083879875176773
2.0,24.0,6.894859312024344e-12,8.046294510075992e-11,1.0439865103384898,1.29918296622394e-46,1.5177371100746964e-45,"[0.9012589229260172, 1.1867140977509623]",0.17475039891938238,0.015678719413395232,0.20337009051398983,"[0.033003466352390765, 0.316497331486374]",23.332502644912793
3.0,24.0,4.331486663874354e-09,1.0244765051736883e-08,0.87804430188364,1.4318867368464492e-24,3.386676293392737e-24,"[0.7098456483316337, 1.0462429554356463]",0.04109675335593366,0.6857248190134577,0.8589553774135709,"[-0.15795292919719298, 0.2401464359090603]",23.843021965400993
4.0,24.0,8.015193213302234e-10,2.333389581747375e-09,0.9829115602993229,3.606053465722961e-29,1.0497972243734966e-28,"[0.8110720712325915, 1.1547510493660544]",0.05618699167492558,0.5443327931519666,0.784002294616112,"[-0.12545443207210666, 0.23782841542195782]",23.785381500899337
5.0,24.0,1.1444964838430575e-11,1.0746445857681292e-10,1.0971831734751563,2.1980305196536577e-44,2.0638784222100075e-43,"[0.9433116470296474, 1.251054699920665]",-0.031476398288235785,0.6720572027844192,0.8522759878538052,"[-0.17720938465382352, 0.11425658807735195]",0.12023098507924795
6.0,24.0,9.809335612522724e-11,4.4520296362977273e-10,0.9395676581541729,5.787818547085026e-36,2.628437124016815e-35,"[0.7924840196676247, 1.086651296640721]",-0.0777324494515943,0.3487980486652772,0.6528131174719768,"[-0.24034214508204602, 0.08487724617885742]",0.29691608565269095
7.0,24.0,1.898779474834824e-11,1.4574374482149227e-10,0.9550821450093245,2.992006603682361e-42,2.2980081441492787e-41,"[0.8176557004343474, 1.0925085895843016]",0.04890205663613578,0.5214692986617729,0.7716325816244051,"[-0.10060494020625838, 0.19840905347852994]",23.81320790301598
8.0,24.0,4.779574876501726e-09,1.1211763726253168e-08,0.9296268119088477,2.5339543379841717e-24,5.9440636593576624e-24,"[0.750577219168231, 1.1086764046494644]",0.07341739942283709,0.47201683827971774,0.7393747895618997,"[-0.12665932337865266, 0.27349412222432684]",23.71956619134968
9.0,24.0,1.0475599371504041e-09,2.9392815296027054e-09,1.0067758447749398,2.1563226516800623e-28,6.050288023793666e-28,"[0.8282255927114159, 1.1853260968384636]",-0.0032482945890812687,0.9724438847111293,0.9880445215992666,"[-0.18755418065328636, 0.18105759147512382]",0.012407571371302582
