"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","1.71984572215345e-05","5.9781837302054e-06","26","14","1.08123576624086"
"1","4.27850102670624e-06","8.71530659140061e-07","24","14","0.819238378520012"
"2","0.0001369626179939","6.3920453817753e-05","24","14","0.857071906074474"
"3","3.06711287036851e-05","1.21948407725852e-05","26","14","1.15229013918595"
"4","3.27002853041421e-06","5.77160035618108e-07","24","14","0.869735601381012"
"5","1.71984572215345e-05","5.9781837302054e-06","26","14","0.993365055126975"
"6","9.80333847811125e-07","6.29374330294742e-08","24","14","0.896907167837414"
"7","7.28941397579373e-06","1.93242364498292e-06","24","14","0.945304068598634"
"8","0.000101696505121338","4.65159814425002e-05","24","15","0.765625521736355"
"9","5.5855671160529e-06","1.30367136488675e-06","24","15","0.941232210318973"
"10","4.14410530779962e-05","1.72229016592152e-05","26","13","1.01744602960997"
"11","2.29294344547515e-05","8.57102259918609e-06","26","14","0.995277841030779"
"12","8.1348186574813e-07","3.90471295559102e-08","24","14","0.860325737929191"
"13","0.0001369626179939","6.3920453817753e-05","26","13","0.840613271008136"
"14","3.09024930790551e-07","2.93573684251023e-09","24","14","0.91854640130178"
"15","3.09024930790551e-07","2.93573684251023e-09","24","15","0.843830283032467"
"16","2.53847079709439e-06","3.78485995846773e-07","24","14","0.977858431386044"
"17","7.28941397579373e-06","1.93242364498292e-06","24","14","0.818556243842497"
"18","1.2911626978003e-05","4.13688528375217e-06","24","14","0.910005541884829"
"19","2.53847079709439e-06","3.78485995846773e-07","24","14","0.874793338685975"
"20","5.5855671160529e-06","1.30367136488675e-06","26","13","0.855656203148837"
"21","2.53847079709439e-06","3.78485995846773e-07","26","14","0.913692912145338"
"22","4.27850102670624e-06","8.71530659140061e-07","26","14","0.899834896504497"
"23","9.80333847811125e-07","6.29374330294742e-08","26","13","0.97154626277348"
"24","3.27002853041421e-06","5.77160035618108e-07","24","14","0.952498381832933"
"25","5.5855671160529e-06","1.30367136488675e-06","24","14","0.950705766786443"
"26","7.28941397579373e-06","1.93242364498292e-06","24","15","1.09553562116379"
"27","6.37934716639299e-07","2.39225518739737e-08","24","14","1.02674189929333"
"28","1.71984572215345e-05","5.9781837302054e-06","24","15","0.858119536552509"
"29","5.5855671160529e-06","1.30367136488675e-06","24","14","0.895892519601236"
"30","9.70071389402735e-06","2.83939895678181e-06","24","16","0.91128885001464"
"31","1.24820799712308e-06","1.00231102168983e-07","24","15","0.769633780411833"
"32","1.98290938114203e-06","2.45682472323497e-07","26","14","1.15757560029633"
"33","0.000437317830760593","0.000214285737072691","26","14","1.04110524939339"
"34","1.71984572215345e-05","5.9781837302054e-06","26","14","0.878718784300525"
"35","5.5855671160529e-06","1.30367136488675e-06","24","15","0.981164871610703"
"36","3.27002853041421e-06","5.77160035618108e-07","26","14","1.09915713332159"
"37","5.5855671160529e-06","1.30367136488675e-06","24","15","1.08165915523521"
"38","0.000246098409307445","0.000118447164399673","24","14","0.822321355541723"
"39","2.29294344547515e-05","8.57102259918609e-06","26","14","1.1666853625254"
"40","5.58132568517655e-05","2.41503962397589e-05","24","14","0.892314068619482"
"41","4.27850102670624e-06","8.71530659140061e-07","26","15","0.892974010978889"
"42","7.28941397579373e-06","1.93242364498292e-06","24","15","0.951750515389363"
"43","4.27850102670624e-06","8.71530659140061e-07","26","15","0.782766005001021"
"44","1.98290938114203e-06","2.45682472323497e-07","24","15","0.899822482395621"
"45","8.1348186574813e-07","3.90471295559102e-08","24","14","0.971471193042697"
"46","6.37934716639299e-07","2.39225518739737e-08","26","13","0.991686536242383"
"47","7.52347237328334e-05","3.36299215085765e-05","26","14","1.10592054495995"
"48","0.000765746953804025","0.000378968167437612","24","15","0.890838520208023"
"49","1.98290938114203e-06","2.45682472323497e-07","24","15","0.865154824698109"
"50","5.5855671160529e-06","1.30367136488675e-06","26","14","0.979267954779315"
"51","3.06711287036851e-05","1.21948407725852e-05","26","14","1.04144951880241"
"52","3.06711287036851e-05","1.21948407725852e-05","26","14","0.990567782121552"
"53","4.27850102670624e-06","8.71530659140061e-07","26","15","0.91404566920624"
"54","1.24820799712308e-06","1.00231102168983e-07","24","14","0.839756647254847"
"55","4.14410530779962e-05","1.72229016592152e-05","24","15","0.740104509196945"
"56","2.53847079709439e-06","3.78485995846773e-07","24","15","0.885889084419052"
"57","9.70071389402735e-06","2.83939895678181e-06","26","14","0.961053425437356"
"58","3.06711287036851e-05","1.21948407725852e-05","26","14","0.999928540158544"
"59","1.57008466059169e-06","1.57793508389465e-07","26","13","1.37032211166576"
"60","2.29294344547515e-05","8.57102259918609e-06","26","14","1.10755168115803"
"61","5.35732430123033e-07","1.44647756133219e-08","24","15","1.00600985257978"
"62","9.80333847811125e-07","6.29374330294742e-08","26","15","0.850971167209881"
"63","3.27002853041421e-06","5.77160035618108e-07","24","15","0.908758690143936"
"64","1.57008466059169e-06","1.57793508389465e-07","26","13","0.810374284232325"
"65","0.000183750104577373","8.7281299674252e-05","26","15","1.02339831457056"
"66","0.0001369626179939","6.3920453817753e-05","24","16","1.01641611568509"
"67","3.06711287036851e-05","1.21948407725852e-05","26","14","1.14123048532957"
"68","3.06711287036851e-05","1.21948407725852e-05","26","14","0.883067282258576"
"69","3.06711287036851e-05","1.21948407725852e-05","24","14","0.742712575128086"
"70","1.98290938114203e-06","2.45682472323497e-07","26","14","0.862755026953744"
"71","5.58132568517655e-05","2.41503962397589e-05","24","14","0.864687040307309"
"72","4.27850102670624e-06","8.71530659140061e-07","26","14","0.905830360682764"
"73","8.1348186574813e-07","3.90471295559102e-08","24","15","0.857005377708317"
"74","5.5855671160529e-06","1.30367136488675e-06","26","14","1.05839828920103"
"75","1.98290938114203e-06","2.45682472323497e-07","24","15","0.854798660130499"
"76","5.58132568517655e-05","2.41503962397589e-05","26","14","0.839988358603611"
"77","7.28941397579373e-06","1.93242364498292e-06","26","14","1.11713345573572"
"78","9.80333847811125e-07","6.29374330294742e-08","24","14","1.09590497356057"
"79","7.52347237328334e-05","3.36299215085765e-05","26","15","0.977399522070773"
"80","7.28941397579373e-06","1.93242364498292e-06","24","15","0.861552020299966"
"81","9.70071389402735e-06","2.83939895678181e-06","26","14","0.877210119521812"
"82","8.1348186574813e-07","3.90471295559102e-08","24","14","0.830775152803314"
"83","5.5855671160529e-06","1.30367136488675e-06","24","14","0.977281103859096"
"84","6.37934716639299e-07","2.39225518739737e-08","26","14","1.14600221884828"
"85","4.14410530779962e-05","1.72229016592152e-05","24","14","0.757651365676924"
"86","2.29294344547515e-05","8.57102259918609e-06","26","15","0.717539604904867"
"87","1.2911626978003e-05","4.13688528375217e-06","24","15","0.708844367253677"
"88","3.27002853041421e-06","5.77160035618108e-07","26","14","1.19282587011243"
"89","1.57008466059169e-06","1.57793508389465e-07","24","15","0.906749860793248"
"90","1.71984572215345e-05","5.9781837302054e-06","26","14","0.980666545110435"
"91","9.80333847811125e-07","6.29374330294742e-08","26","14","0.95903428309897"
"92","9.80333847811125e-07","6.29374330294742e-08","24","15","0.959457540344568"
"93","4.27850102670624e-06","8.71530659140061e-07","24","14","0.877526199095001"
"94","2.29294344547515e-05","8.57102259918609e-06","24","15","0.803560376403806"
"95","1.71984572215345e-05","5.9781837302054e-06","26","14","0.998354007980162"
"96","9.70071389402735e-06","2.83939895678181e-06","26","14","1.09387871425771"
"97","1.57008466059169e-06","1.57793508389465e-07","24","15","0.941753006130792"
"98","1.98290938114203e-06","2.45682472323497e-07","24","15","1.08846048599843"
"99","1.71984572215345e-05","5.9781837302054e-06","26","14","0.899022389019836"
"100","3.06711287036851e-05","1.21948407725852e-05","26","13","0.707012287501054"
"101","1.2911626978003e-05","4.13688528375217e-06","24","14","0.886453185809555"
"102","9.80333847811125e-07","6.29374330294742e-08","24","14","0.781540633974658"
"103","0.000183750104577373","8.7281299674252e-05","24","15","1.01006924697863"
"104","1.57008466059169e-06","1.57793508389465e-07","24","14","0.880746565176928"
"105","4.27850102670624e-06","8.71530659140061e-07","24","14","0.905656188447141"
"106","6.37934716639299e-07","2.39225518739737e-08","26","14","0.956702304788589"
"107","5.58132568517655e-05","2.41503962397589e-05","24","14","0.743987779113534"
