CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,5.75778090849965e-06,0.0002142857370726,0.0089400798315828,3.80013798206846e-09,3.1498849417666015e-08,6.646579522107102e-10,1.5728949351848242e-05,2.98431517767466e-07
1,8.684519769985849e-11,6.29374330294742e-08,0.0007133310288229,0.0,7.79154518681935e-13,5.097007811328691e-34,1.7162538827394509e-10,4.66626492789045e-13
2,1.05320595578107e-08,8.71530659140061e-07,0.0014151398005827,1.0325074129014e-14,8.605545942508286e-09,9.764526274547132e-22,1.4138218169589954e-08,1.24355002682621e-13
3,1.2279418493133e-07,5.9781837302054e-06,0.0020232083502403,9.17932396760079e-13,4.5630199618784667e-10,1.809045000863408e-18,6.590263224283915e-08,1.5430974277431e-09
4,7.92464173571261e-06,0.0014378634142753,0.0118874900893743,3.81808602512024e-08,7.322586981217682e-12,5.811672835240036e-10,1.5014123179069796e-05,1.40064955147968e-08
5,2.30696178138423e-06,6.3920453817753e-05,0.006214349121443,3.78347575491489e-10,3.9043591248955074e-08,3.468297197312536e-12,2.771108727095701e-06,2.80129910295937e-08
6,1.10805864483865e-09,5.77160035618108e-07,0.0009725474051437,5.55111512312578e-16,6.54343579320482e-10,1.6493776157216377e-26,2.0610082125024627e-09,1.6214653787409899e-12
7,2.9374254574277e-06,0.0002142857370726,0.0080056613189701,1.8411657753958401e-09,2.401054588485607e-08,5.072804779755802e-10,1.430550590092085e-05,2.42603966399616e-08
8,4.96655558901438e-08,8.57102259918609e-06,0.0019977854851392,5.42343947529389e-13,4.847010681707786e-09,4.488421445192987e-19,4.8733494838020665e-08,6.50461074127227e-10
9,5.00348861010025e-07,1.21948407725852e-05,0.0037065760716973,1.18969278872783e-11,9.641572096263928e-09,7.313123286187194e-15,4.839229241715645e-07,5.702354145056301e-10
10,8.67592187359101e-06,8.7281299674252e-05,0.0089998204087309,2.4347700522398e-09,1.9544414042727e-07,9.651402093004216e-11,8.058311550751961e-06,3.6301182540978e-09
11,1.09133291690267e-05,0.0002857574559262,0.0096113741254034,9.55543866254516e-09,7.403665902572243e-09,1.455693102139029e-10,9.259225011392267e-06,7.3026437067105605e-09
12,4.00709307513125e-07,1.72229016592152e-05,0.0034496142752753,1.24836807557926e-11,2.631228568361621e-12,4.460834085756037e-15,4.249916954503288e-07,3.9981788981297097e-11
13,1.25848709231491e-08,5.77160035618108e-07,0.0014818104769717,8.659739592076221e-15,3.730349362740526e-13,3.1237195715424376e-21,1.769964163286798e-08,1.77050108533412e-10
14,1.53205727615457e-06,3.36299215085765e-05,0.0057634996571709,1.32401645203117e-10,7.444644345433461e-09,1.2326701383125813e-12,2.0260483704868467e-06,1.0309452431967e-07
15,2.73481574608603e-07,0.000159780931005,0.0026794751767509,5.5507487495276596e-11,4.4713565516829596e-08,4.2572756164702813e-16,2.3402470955427198e-07,7.423471709729341e-09
16,8.3290228047872e-08,2.83939895678181e-06,0.0021554783687132,3.3451019731955997e-13,2.834910084459352e-11,1.4585773281387529e-18,6.290139392616475e-08,6.26807944158964e-10
17,3.9040005672674705e-09,8.71530659140061e-07,0.0012784997207534,3.6637359812630205e-15,6.086866566334946e-10,8.6391478283497e-24,5.920057801715606e-09,3.4267479164137695e-11
18,1.63313031364964e-05,0.000159780931005,0.0126099538963624,1.04125438271652e-08,2.127429343801168e-10,1.327603109744698e-09,2.0207261019142723e-05,5.02662500353634e-07
19,9.91398851013514e-07,1.30367136488675e-06,0.0044313398435277,3.2731595211998897e-12,2.4587420988098074e-09,2.127443078931008e-13,1.2150406235360235e-06,6.50461074127227e-10
20,9.55672623259574e-07,8.7281299674252e-05,0.0044325693014886,1.62441282647308e-10,7.385400069281901e-10,7.270146278716404e-14,8.987707379025985e-07,6.823466077821719e-11
21,8.93470304519361e-07,1.21948407725852e-05,0.0038920398659891,2.14512851925974e-11,1.5686861809527384e-09,6.988961108831986e-14,8.877464415744945e-07,3.3212542537723605e-09
22,1.5274071177851e-06,6.3920453817753e-05,0.0057954592705112,2.41513697929463e-10,1.4303707107643502e-09,4.4441354997365195e-12,2.990470399008404e-06,2.6863906956513698e-11
23,1.02424322356853e-08,8.57102259918609e-06,0.0015755981236674,9.73665592596262e-14,2.147411692909884e-09,6.673335400323136e-21,2.055849578157374e-08,1.47281436722005e-11
24,8.82036178539991e-08,4.65159814425002e-05,0.0022721126160231,5.17530462929017e-12,9.538725365132449e-11,4.290377858219668e-18,7.982664121245443e-08,2.58078741897159e-09
25,4.29587353467653e-08,8.71530659140061e-07,0.0023653123553933,6.38378239159465e-14,3.617650623510826e-11,7.354849193063777e-16,2.6894172661318254e-07,5.913552446725051e-10
26,1.88070068851687e-07,6.3920453817753e-05,0.0056365278760525,3.32740501818307e-11,7.752395392301992e-10,1.0577549624252509e-12,1.937244304339284e-06,5.74931843970486e-09
27,1.42017540161188e-06,8.7281299674252e-05,0.0055479122525868,2.89625989857711e-10,2.6126767416201342e-09,1.876232112530138e-12,2.3006137005511637e-06,3.3816406947500403e-09
28,2.17275650138404e-07,5.77160035618108e-07,0.0028152853156263,2.36366481942696e-13,2.501390383713442e-08,1.6112051178648443e-16,1.8527656913687962e-07,1.2665787310267e-13
