"","pVal","phase","peak.shape","period"
"0",2.57639450355003e-05,4,10,24
"1",4.49944933250737e-06,2,14,24
"2",2.16955240044124e-10,2,12,24
"3",1.06896423286502e-07,2,14,24
"4",2.20165290659074e-06,24,16,24
"5",3.29605006039161e-05,2,14,24
"6",2.01041437343573e-05,2,10,24
"7",1.41423984937315e-07,2,10,24
"8",0.000691277173356162,2,12,24
"9",3.58832279877831e-06,2,12,24
"10",6.61912674087611e-07,2,12,24
"11",1.38427372265642e-07,24,14,24
"12",1.98563171621177e-07,2,12,24
"13",3.58832279877831e-06,2,12,24
"14",2.030579114921e-06,2,10,24
"15",2.55012975912125e-08,2,12,24
"16",3.19136467863669e-07,2,10,24
"17",7.1713652791786e-08,2,10,24
"18",5.03800010652439e-08,24,14,24
"19",3.78055437728429e-06,2,12,24
"20",2.43329851086957e-05,24,18,24
"21",4.49944933250737e-06,2,14,24
"22",0.00365023978015918,22,18,24
"23",0.000504017585469223,4,10,24
"24",6.94198716748947e-07,4,8,24
"25",2.53281932299657e-05,2,10,24
"26",4.93785986457898e-06,2,12,24
"27",1.41423984937315e-07,2,14,24
"28",2.21025581245976e-06,2,8,24
"29",9.72350162377248e-07,24,14,24
"30",2.73247509278757e-05,24,16,24
"31",1.55859592987975e-06,2,14,24
"32",0.00010220652686331,24,14,24
"33",2.24972466625368e-06,2,12,24
"34",0.000713358189024444,24,14,24
"35",2.45211974009752e-06,4,6,24
"36",6.34526762377956e-09,2,10,24
"37",7.53904330138451e-06,4,8,24
"38",1.08116883805795e-06,4,10,24
"39",3.88213704541126e-06,4,8,24
"40",1.28198757926222e-05,2,10,24
"41",1.75027652866631e-07,4,10,24
"42",5.32406101535538e-06,24,14,24
"43",8.82138913433296e-10,2,14,24
"44",1.10726945309414e-05,24,16,24
"45",2.35763607531625e-05,2,14,24
"46",3.75118216526265e-07,24,12,24
"47",9.22537656701308e-06,22,18,24
"48",1.41423984937315e-07,2,10,24
"49",0.000104931086238429,4,8,24
"50",0.000105856759965571,4,10,24
"51",4.6281082089172e-07,2,10,24
"52",2.91327681063571e-05,2,12,24
"53",1.22614107032844e-06,2,12,24
"54",2.0507611013837e-09,2,10,24
"55",1.48469434194587e-08,24,16,24
"56",1.34226846663249e-05,24,14,24
"57",1.03607609574484e-05,22,18,24
"58",3.75390599062212e-08,2,10,24
"59",8.5853532709283e-07,2,14,24
"60",0.000185968239217351,2,8,24
"61",4.11405267197133e-05,24,14,24
"62",0.00352882900398503,2,10,24
"63",1.8826848679698e-08,2,14,24
"64",0.000367170854807261,4,6,24
"65",1.34226846663249e-05,2,14,24
"66",1.65988751767018e-06,24,14,24
"67",2.17679989237967e-07,4,8,24
"68",5.49440870882986e-06,2,10,24
"69",3.02572271262879e-06,4,10,24
"70",2.71297789817603e-07,4,10,24
"71",0.0221801011290659,8,8,24
"72",5.91959127530342e-05,24,12,24
"73",1.20500070704691e-06,2,12,24
"74",1.13073682332889e-06,2,16,24
"75",8.02021558150205e-05,2,10,24
"76",4.2008632540796e-06,2,14,24
"77",0.000216284256253793,2,16,24
"78",9.1554954624102e-06,24,14,24
"79",1.0442400220796e-07,2,12,24
"80",4.0995916166568e-05,6,8,24
"81",1.53491584929413e-06,2,10,24
"82",2.2906280226217e-05,2,14,24
"83",0.000398709847311616,4,10,24
"84",3.68565315442899e-08,2,14,24
"85",5.48930892172828e-05,2,12,24
"86",1.08949172046271e-05,4,8,24
"87",7.30416833990413e-08,2,10,24
"88",9.51534527718207e-05,4,12,24
"89",0.000193404373810408,2,14,24
"90",1.69062617540481e-06,4,10,24
"91",5.06470798284202e-07,6,6,24
"92",9.69936759113728e-06,2,12,24
"93",9.19847944038761e-09,2,14,24
"94",1.16271998048386e-06,2,12,24
"95",2.02117368327723e-07,24,12,24
"96",3.17668181036619e-07,2,14,24
"97",2.76761297010392e-05,2,12,24
"98",5.14242054984194e-10,2,12,24
"99",1.78582238447263e-05,22,16,24
"100",7.07054248540594e-07,4,8,24
"101",7.44534273634399e-06,4,12,24
"102",5.18087409372356e-06,24,14,24
"103",9.55291387598699e-07,4,10,24
"104",4.39326603512895e-05,2,10,24
"105",8.16493205045927e-05,6,8,24
"106",3.1738680753915e-06,4,8,24
"107",3.06051564412751e-06,22,14,24
"108",2.06832465914597e-06,2,10,24
"109",8.92213311633038e-07,24,18,24
"110",1.75771740273758e-05,2,10,24
"111",3.65208416995206e-08,4,8,24
"112",0.000262444244479048,24,14,24
"113",1.45663840531785e-05,4,10,24
"114",1.29336330850623e-06,4,8,24
"115",2.04568480103986e-05,2,10,24
"116",5.28608078737365e-07,24,14,24
"117",6.55203774609706e-06,2,14,24
"118",9.36572452112193e-09,2,14,24
"119",0.000118182085708702,2,12,24
"120",4.5287651398661e-09,2,10,24
"121",0.000137808448841947,2,16,24
"122",2.23085453007895e-05,22,18,24
"123",0.000250668150697631,24,16,24
"124",1.0179963131527e-05,2,12,24
"125",6.68883321653432e-06,2,10,24
"126",3.62001035717893e-05,2,14,24
"127",6.08400885073597e-06,24,16,24
"128",2.82835141183274e-05,24,16,24
"129",1.56184419752736e-06,2,14,24
"130",6.38272935727339e-07,2,12,24
"131",2.63196276748383e-07,2,10,24
"132",5.97536583554426e-06,2,12,24
"133",7.82771104220713e-05,24,18,24
"134",0.000156554220844143,4,8,24
"135",0.00247587196247337,4,8,24
"136",7.14815258141726e-08,24,14,24
"137",6.38634509143095e-10,6,8,24
"138",0.000165705050658492,2,10,24
"139",1.87113517322809e-05,24,18,24
"140",8.4914584079986e-05,2,10,24
"141",1.01562787500761e-05,4,8,24
"142",1.06896423286502e-07,2,12,24
"143",8.99487273499949e-06,24,14,24
"144",7.14815258141726e-08,24,14,24
"145",2.86472219712511e-05,2,12,24
"146",4.3283002133211e-06,24,18,24
"147",1.91330998302614e-06,2,12,24
"148",2.82937041054107e-09,2,12,24
"149",3.78488723067759e-08,2,8,24
"150",1.26214225830132e-09,2,12,24
"151",4.08490696672454e-05,2,14,24
"152",1.45045823095373e-05,4,8,24
"153",2.71297789817603e-07,4,10,24
"154",3.68565315442899e-08,2,10,24
"155",0.000192810852865588,2,10,24
"156",3.09283572959011e-07,22,18,24
"157",7.18513934557526e-07,4,12,24
"158",7.07054248540594e-07,24,16,24
"159",8.39907851831415e-05,2,8,24
"160",2.60324210045424e-06,2,10,24
"161",0.00012156377203045,2,14,24
"162",1.81434567355927e-06,4,12,24
"163",3.5856826395893e-08,4,8,24
"164",2.58496343235019e-07,2,10,24
"165",0.000104476293275137,2,14,24
"166",3.82215882681525e-08,2,14,24
"167",7.30416833990413e-08,2,10,24
"168",7.43697140062966e-08,2,10,24
"169",2.53197390866124e-05,4,10,24
"170",0.00183090183019031,2,12,24
"171",2.34558153205038e-07,2,12,24
"172",1.90515581274133e-05,22,14,24
"173",0.000131222122239524,2,12,24
"174",1.56165896957251e-05,24,14,24
"175",2.33939539028201e-08,2,14,24
"176",2.11617773628675e-06,2,12,24
"177",3.1505177551166e-06,4,10,24
"178",0.000109062724194579,2,12,24
"179",7.82771104220713e-05,22,18,24
"180",3.59954890166121e-07,24,18,24
"181",6.26807944158964e-10,24,16,24
"182",8.7386631507663e-07,2,10,24
"183",6.94524834153946e-05,6,8,24
"184",5.35351515505852e-05,2,10,24
"185",0.000903046756310097,4,10,24
"186",0.0184093515472694,8,6,24
"187",1.00520718671786e-05,2,12,24
"188",3.30956337043805e-07,2,14,24
"189",1.98910353237475e-06,2,8,24
"190",0.000304173392717711,24,16,24
"191",0.00119998755731371,24,14,24
"192",3.97352150731118e-06,4,6,24
"193",0.000124294952210876,2,10,24
"194",0.00221516490276012,4,8,24
"195",1.41423984937315e-07,2,14,24
"196",1.52093960591836e-06,4,12,24
"197",3.30956337043805e-07,2,10,24
"198",8.03027273258778e-06,2,12,24
"199",3.7994925890415e-09,22,16,24
"200",2.77636273585218e-07,2,10,24
"201",6.31809574361813e-05,24,14,24
"202",1.13830809899798e-07,4,8,24
"203",3.29397676607916e-05,24,12,24
"204",2.88740844463996e-05,2,14,24
"205",3.69466755342979e-06,4,8,24
"206",5.49440870882986e-06,24,14,24
"207",3.58832279877831e-06,2,12,24
"208",5.0566367467799e-07,2,10,24
"209",2.05702633598567e-05,4,10,24
"210",3.82064850165641e-07,24,12,24
"211",1.5529164368799e-05,24,16,24
"212",1.81510158528358e-07,24,14,24
"213",6.38763683777189e-06,24,16,24
"214",4.71381391648974e-07,2,10,24
"215",9.38722527871506e-06,2,10,24
"216",0.000205327516167627,2,8,24
"217",1.38115238452598e-07,2,12,24
"218",2.43472277996804e-08,2,10,24
"219",1.40990842122413e-07,24,14,24
"220",3.30956337043805e-07,4,10,24
"221",5.0858393973056e-05,2,10,24
"222",3.2371920235989e-05,6,10,24
"223",1.32228950472954e-08,2,14,24
"224",4.3698610998708e-09,2,14,24
"225",3.1058328737598e-05,2,10,24
"226",0.000104931086238429,4,8,24
"227",1.17248202573957e-05,2,12,24
"228",7.4044175281455e-06,2,12,24
"229",5.32406101535538e-06,4,10,24
"230",1.02452238407353e-07,4,12,24
"231",7.2288069121451e-07,24,18,24
"232",1.06256002246696e-07,2,12,24
"233",0.00655514997726981,24,18,24
"234",4.38608687269761e-05,4,8,24
"235",2.40833188759577e-06,24,18,24
"236",4.88522533163482e-07,2,14,24
"237",0.000174216695311966,2,14,24
"238",1.69507111729561e-07,4,6,24
"239",5.17871368836639e-08,2,12,24
"240",3.27524193960124e-05,2,10,24
"241",3.722671368172e-06,4,14,24
"242",1.84066842670361e-06,24,14,24
"243",1.089524807869e-06,2,12,24
"244",1.35952917829666e-05,4,10,24
"245",1.06468775206839e-10,2,14,24
"246",5.38419693565188e-06,2,16,24
"247",3.23054429102349e-06,24,16,24
"248",0.000412000175555337,4,10,24
"249",2.42656350185765e-06,24,12,24
"250",5.43350095832356e-10,2,12,24
"251",0.000119888384686333,2,10,24
"252",0.000179769750742864,2,12,24
"253",0.000313394629940062,24,12,24
"254",5.4253829461334e-05,2,8,24
"255",9.72350162377248e-07,4,10,24
"256",3.40688422877701e-05,4,12,24
"257",1.07102575909893e-05,24,16,24
"258",2.57924943570658e-07,24,16,24
"259",7.31577824276754e-07,4,12,24
"260",1.67829211469712e-05,4,8,24
"261",1.38898556634862e-07,2,14,24
"262",5.91928600524827e-09,2,12,24
"263",1.03409383637138e-05,6,8,24
"264",3.15388760172605e-06,2,8,24
"265",5.37117455139717e-06,24,14,24
"266",0.000116838061809735,4,8,24
"267",0.000273770856365461,4,10,24
"268",1.81510158528358e-07,2,10,24
"269",3.75390599062212e-08,2,14,24
"270",3.97352150731118e-06,6,6,24
"271",3.69502822718444e-07,2,12,24
"272",3.63020317056717e-07,2,12,24
"273",6.99459628336268e-05,2,12,24
"274",4.42907781237657e-05,2,12,24
"275",9.19847944038761e-09,2,10,24
"276",0.000602823902443348,2,12,24
"277",3.01445120637643e-09,2,16,24
"278",5.33647415549635e-10,2,12,24
"279",0.00649037151619471,22,16,24
"280",1.78268905697495e-07,2,10,24
"281",1.2459798243058e-08,2,12,24
"282",3.62001035717893e-05,2,14,24
"283",1.67829211469712e-05,6,8,24
"284",2.90876467838185e-05,22,14,24
"285",3.7482702507419e-06,24,16,24
"286",2.28887386560255e-06,2,12,24
"287",0.000126258118315345,24,12,24
"288",5.08455525766882e-08,2,12,24
"289",3.722671368172e-06,24,14,24
"290",0.000513570977801454,6,8,24
"291",2.07905181108873e-06,2,12,24
"292",6.46209310749926e-06,4,10,24
"293",3.91476553996366e-05,24,10,24
"294",3.47246391587156e-08,2,12,24
"295",1.27720334163574e-06,24,14,24
"296",1.30162105022712e-06,2,12,24
"297",0.000109062724194579,2,12,24
"298",5.17871368836639e-08,2,12,24
"299",2.74195211365037e-05,2,8,24
"300",2.59667126397302e-07,4,12,24
"301",3.60781353237896e-10,6,6,24
"302",1.08839994618984e-07,4,10,24
"303",8.98474819237616e-10,2,10,24
"304",7.52128751948207e-06,2,14,24
"305",7.38933510685957e-06,2,10,24
"306",2.7126914730667e-05,2,12,24
"307",8.99487273499949e-06,4,10,24
"308",4.37167909456434e-06,24,18,24
"309",7.40808540255971e-08,24,14,24
"310",0.00126014691268766,4,10,24
"311",1.31598138374192e-07,2,12,24
"312",0.000874463794677505,24,14,24
"313",7.88573933574652e-09,24,14,24
"314",1.43949413239767e-07,2,10,24
"315",1.03952590554437e-06,2,10,24
"316",2.857733719112e-05,24,14,24
"317",1.66585581410753e-05,2,12,24
"318",0.000634096767595168,2,14,24
"319",0.000181896628822883,4,6,24
"320",0.000162047351400078,6,8,24
