"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","33.4934190604215","0.597631519721919","29","10.5534697793782","25.1542649727768","0.000626278048665108","25","24","0.260416666666667","0.00535441882631041"
"1","34.2610724415206","0.577627415954062","36","9.1665509106131","24.5309734513274","0.00250441937380352","25","24","0.260416666666667","0.00605370890452869"
"2","34.0501486938456","0.452533694096496","44","10.3085515302973","23.855421686747","0.000800014130897031","25","24","0.260416666666667","0.00535441882631041"
"3","34.1949679470843","0.663345324353946","36","9.21711360166613","24.5309734513274","0.00238107829501155","25","24","0.260416666666667","0.0058850566100974"
"4","33.5247581464037","0.756886227996479","32","9.40648631885614","24.8833034111311","0.0019706781801071","25","24","0.260416666666667","0.00552320117743021"
"5","33.628004206538","0.512355483736808","39","10.3786570293333","24.2732049036778","0.000745868904307279","25","24","0.260416666666667","0.00535441882631041"
"6","34.1808651292694","0.719319313358205","35","10.524103098326","24.6181172291297","0.000644936701926224","25","24","0.260416666666667","0.00535441882631041"
"7","34.6124532547666","0.71455622960215","32","9.42865061348532","24.8833034111311","0.0019275199105161","25","24","0.260416666666667","0.00546112545020261"
"8","33.6168792682092","0.489935004144341","35","9.39602764767599","24.6181172291297","0.00199137722850706","25","24","0.260416666666667","0.00552677815326336"
"9","34.4501788877514","0.50456226517724","32","9.58091838713571","24.8833034111311","0.00165548981125585","25","24","0.260416666666667","0.00536504759963834"
"10","34.5850154045261","0.500877281585165","31","7.78439261396017","24.972972972973","0.00994066162376206","25","24","0.260416666666667","0.0199371472598517"
"11","34.7111531619116","0.649931916715966","36","10.1565541261478","24.5309734513274","0.000931283600666966","25","24","0.260416666666667","0.00535441882631041"
"12","34.6880193527509","0.643934819193834","30","9.42478553586789","25.0632911392405","0.00193497741509707","25","24","0.260416666666667","0.00546787151201965"
"13","34.8367877677001","0.606520432398703","30","9.27508360682873","25.0632911392405","0.00224711631889252","25","24","0.260416666666667","0.00574269440044089"
"14","34.8278200218674","0.52132363715838","24","10.6343448131387","25.6192236598891","0.000577635314344627","25","24","0.260416666666667","0.00535441882631041"
"15","32.4088833919969","0.533176185933203","35","9.29006089673608","24.6181172291297","0.00221374685031461","25","24","0.260416666666667","0.00570259363811079"
"16","32.4536942274394","0.529909099106502","47","9.32431733312523","23.6115843270869","0.00213927246348655","25","24","0.260416666666667","0.00563045421235299"
"17","34.8101226426302","0.723407438192257","33","10.3571828585956","24.7942754919499","0.000762053119765294","25","24","0.260416666666667","0.00535441882631041"
"18","34.360026390892","0.516982590292998","37","9.49143167859245","24.4444444444444","0.00181033032969047","25","24","0.260416666666667","0.00538363985546654"
"19","34.92499895989","0.534167983243381","38","9.67734575618855","24.3585237258348","0.00150342000545212","25","24","0.260416666666667","0.00535441882631041"
"20","34.1235488031409","0.510340979335881","40","9.36797122213719","24.1884816753927","0.00204798366333558","25","24","0.260416666666667","0.00554838390355739"
"21","33.9411144301549","0.743862001434721","34","9.38244731551319","24.7058823529412","0.00201857890283197","25","24","0.260416666666667","0.00552677815326336"
"22","34.2209700661691","0.542969784193942","39","9.97273560776244","24.2732049036778","0.001119113676187","25","24","0.260416666666667","0.00535441882631041"
"23","33.9860623908541","0.552319863231883","34","10.0015607831194","24.7058823529412","0.00108733209720024","25","24","0.260416666666667","0.00535441882631041"
"24","34.4882297847384","0.457739507375122","40","10.3654663474587","24.1884816753927","0.000755769010930774","25","24","0.260416666666667","0.00535441882631041"
"25","33.8686438649823","0.703617905243348","40","9.325825763856","24.1884816753927","0.00213605125456706","25","24","0.260416666666667","0.00562559779072093"
"26","34.076606314886","0.608825818312344","41","10.5427102072369","24.104347826087","0.000633050858964146","25","24","0.260416666666667","0.00535441882631041"
"27","33.0170410941484","0.521471072960309","38","10.3823621164482","24.3585237258348","0.000743111490692394","25","24","0.260416666666667","0.00535441882631041"
"28","32.9170397704806","0.489678333491424","48","8.99552838057111","23.5314091680815","0.00297087177139022","25","24","0.260416666666667","0.00673465722135573"
"29","34.5527032531508","0.612743585078869","30","8.58923466591682","25.0632911392405","0.0044568174801527","25","24","0.260416666666667","0.00926380685959821"
