auc,precision,recall,f1,accuracy,model,mcc
0.9375,0.8891656288916563,0.9996,0.9411543169193108,0.9375,ARS,0.8818278123649895
0.9873000000000001,0.9955257270693513,0.979,0.9871937077745285,0.9873,JTK,0.9747343081461021
0.944,0.9997748761819001,0.8882,0.9406905316670197,0.944,LS,0.8935820203010278
0.9863,0.9748096074985354,0.9984,0.986463788163225,0.9863,meta2d,0.9728849218843486
0.8762,0.8567905918057663,0.9034,0.8794781931464174,0.8762,Cosinor,0.7535157883582237
0.8705,0.7942811755361397,1.0,0.8853474988933157,0.8705,Cosinor1,0.767178174267412
0.9722,0.9478376327769348,0.9994,0.972936137071651,0.9722,Cosinor1(p),0.9458005190397482
0.9402,0.8934572756524848,0.9996,0.9435529545025486,0.9402,Rain,0.8866792817166863
