CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.0003406118667528,0.0023688742750913,0.0452889323132695,6.02046906161835e-06,0.0003150472327376,1.0767779202892088e-06,0.0003150472327377,4.82434313246365e-05
1,4.46940237908144e-06,0.0030197661591326,0.007793872184507,3.02849735289712e-08,7.118107972825527e-06,6.651016646141219e-11,7.118107972876549e-06,3.82352941099561e-05
2,2.2219340118923e-06,0.000499885700757,0.0263839417826,9.35894817200023e-09,2.6462729920684325e-05,1.95466238830718e-07,0.0001468301149742,1.20500070704691e-06
3,5.74275576183947e-05,0.0006559349147549,0.0212511998637507,1.9316893840049e-07,0.0001989266489391,2.32777093589075e-08,6.047595317153605e-05,3.93738425262706e-05
4,0.000235033790325,0.0014378634142753,0.0438729671882876,2.6912004681412e-06,1.8194280260175333e-07,9.11955564421614e-07,0.0002913967318081,1.5347338149247e-05
5,7.56665562773318e-06,0.0001184471643996,0.0117102629537253,3.6295053629231705e-09,3.602297908855689e-06,5.352052841290061e-10,1.457660468933994e-05,1.45147653884742e-06
6,0.000487310860938,0.0222237719556643,0.0603093343970204,7.61899332274441e-05,0.0001805359616723,3.262273261925116e-06,0.0005323396312651,0.0002618841126139
7,1.62862934687258e-05,6.3920453817753e-05,0.0118225781263785,4.204877668279041e-09,0.0001494235917112,7.577475857278741e-10,1.6497465004553615e-05,1.70826161674528e-05
8,9.99353211184051e-07,2.41503962397589e-05,0.0048923106305818,5.5946025590003494e-11,1.0851683899471e-05,2.581365881655626e-13,1.2813911454108915e-06,6.50092804907475e-07
9,2.91875827742594e-05,0.0014378634142753,0.0159191511306088,1.63878156378416e-07,0.000437635228798,4.994130933965457e-09,3.312577185583689e-05,4.11455703361194e-05
10,6.82505882132478e-06,0.0001184471643996,0.0112992049283245,3.1922927634653303e-09,3.278144916363246e-05,2.757518025675105e-09,2.6462729920716197e-05,1.08949172046271e-05
11,0.0002468650118838,0.0060934795025608,0.0413607231625529,9.65929510421404e-06,6.403707130675507e-06,6.420163732156769e-07,0.0002487633049289,0.0004053550114334
12,2.43454615356242e-06,0.000159780931005,0.0064544396257785,9.65214130843606e-10,6.836746248461978e-06,4.288608783219445e-12,2.955362206597839e-06,2.68558727569858e-06
13,2.29576766663797e-06,0.0001184471643996,0.0059672542560141,6.43587849680216e-10,0.0001909703705726,1.725740745291348e-12,2.2429916164412093e-06,1.20500070704691e-06
14,0.0002042366677765,0.0006559349147549,0.0348843665544217,9.54031563527025e-07,5.892006311958298e-06,3.8795466026782415e-06,0.0005780574741413,4.65732474768306e-06
15,2.74736074989956e-06,4.65159814425002e-05,0.0105997352982591,5.44177480854557e-10,7.021554022890175e-05,9.97026247193621e-10,1.819706166778637e-05,1.93917645225457e-05
