"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","24.0207898172564","0.886604298402088","50","10.3114758914455","23.3726812816189","0.000797678911298227","25","24","0.260416666666667","0.00242393779124047"
"1","24.1251144498828","0.591358881685542","30","9.63386426047232","25.0632911392405","0.00157018269848685","25","24","0.260416666666667","0.00332943808067136"
"2","23.9776697851662","0.846169616111903","35","10.4683738155703","24.6181172291297","0.000681886855594782","25","24","0.260416666666667","0.00242393779124047"
"3","23.9195537730198","0.659125309664081","34","11.241988134204","24.7058823529412","0.00031463884902827","25","24","0.260416666666667","0.00242393779124047"
"4","23.8295663655403","0.723346860260234","32","10.0650634258404","24.8833034111311","0.00102046306064973","25","24","0.260416666666667","0.0025472597934439"
"5","23.9855317662023","0.594685451775698","33","9.9739582949651","24.7942754919499","0.00111774691908728","25","24","0.260416666666667","0.00265183136201015"
"6","24.010957625231","0.719906976465109","44","10.4948032618162","23.855421686747","0.000664106694693745","25","24","0.260416666666667","0.00242393779124047"
"7","23.8249835079777","0.508509726437557","37","10.0957681918668","24.4444444444444","0.000989620770007638","25","24","0.260416666666667","0.00251930959739347"
"8","24.006885597273","0.831120565987763","26","10.4073695089455","25.4311926605505","0.000724765020077012","25","24","0.260416666666667","0.00242393779124047"
"9","24.2237588911512","0.555153522038353","39","10.3782309286507","24.2732049036778","0.0007461866735885","25","24","0.260416666666667","0.00242393779124047"
"10","23.829169136121","0.71645476381419","38","11.0777202286982","24.3585237258348","0.000370801343430149","25","24","0.260416666666667","0.00242393779124047"
"11","24.1692788853318","0.380289230091546","51","10.0611616445165","23.2941176470588","0.00102445050316202","25","24","0.260416666666667","0.00254838433622393"
"12","24.1386237935095","0.536680280907228","40","10.10694467793","24.1884816753927","0.000978627025732481","25","24","0.260416666666667","0.00251307537773702"
"13","24.0492349473815","0.356602820851957","42","9.25838434530206","24.0207972270364","0.00228491511255613","25","24","0.260416666666667","0.00464130634279124"
"14","24.0347259172988","0.586573509366845","32","10.4917201937388","24.8833034111311","0.00066615668564296","25","24","0.260416666666667","0.00242393779124047"
"15","24.0300886374296","0.661864820915218","42","11.0005618126481","24.0207972270364","0.000400538791324512","25","24","0.260416666666667","0.00242393779124047"
"16","24.3187933595613","0.649610007834943","34","10.0674269104052","24.7058823529412","0.00101805523546439","25","24","0.260416666666667","0.00254513808866098"
"17","24.0025960715237","0.655585404619844","35","10.4152769432897","24.6181172291297","0.000719058554866869","25","24","0.260416666666667","0.00242393779124047"
"18","24.2941242163046","0.332703044670843","46","10.1699903823174","23.6923076923077","0.000918859798312965","25","24","0.260416666666667","0.00246629495670614"
"19","23.9966139261737","0.451419227025922","36","10.2192495574036","24.5309734513274","0.000874712749478812","25","24","0.260416666666667","0.0024423588995452"
"20","24.0202260753378","0.886772747430299","35","10.1999189940636","24.6181172291297","0.000891778627310158","25","24","0.260416666666667","0.00245104322161609"
"21","23.9407680639363","0.650430437808273","38","10.1849173190332","24.3585237258348","0.000905251803087204","25","24","0.260416666666667","0.00246240280479497"
"22","24.0307997794439","0.930206874985717","33","10.6548357726866","24.7942754919499","0.000565922634632954","25","24","0.260416666666667","0.00242393779124047"
"23","24.0345375448533","0.691739345487516","39","10.7206838416051","24.2732049036778","0.000529867299213338","25","24","0.260416666666667","0.00242393779124047"
"24","24.0568840023485","0.741623587213311","28","9.91468637337401","25.2459016393443","0.0011859619101996","25","24","0.260416666666667","0.0027338909870899"
"25","24.130039828217","0.796369807468397","38","10.7872401281312","24.3585237258348","0.000495757383602746","25","24","0.260416666666667","0.00242393779124047"
"26","23.9315273733425","0.816861420265924","35","9.6539710137349","24.6181172291297","0.00153894976473345","25","24","0.260416666666667","0.00327715026561638"
"27","23.9686185390484","0.674668142030979","35","10.4753550593028","24.6181172291297","0.000677144555051412","25","24","0.260416666666667","0.00242393779124047"
"28","24.0816604923097","0.56233512336435","46","9.81759091375633","23.6923076923077","0.00130681342745642","25","24","0.260416666666667","0.00290016295485224"
"29","24.167276669811","0.927640565316625","29","10.3332048297999","25.1542649727768","0.000780539564031013","25","24","0.260416666666667","0.00242393779124047"
"30","24.0258961934655","0.474913861756567","40","9.85728114100371","24.1884816753927","0.00125599216024619","25","24","0.260416666666667","0.00282245429268807"
"31","23.9740565149272","0.565224926443387","47","10.087628882438","23.6115843270869","0.00099770460137194","25","24","0.260416666666667","0.00252987800869135"
"32","23.8942278885112","0.641366042766184","44","10.840978822655","23.855421686747","0.000469825052853201","25","24","0.260416666666667","0.00242393779124047"
"33","24.0937497492998","0.848533187341685","33","10.6066548339529","24.7942754919499","0.000593848913071349","25","24","0.260416666666667","0.00242393779124047"
"34","23.9169847353364","0.668877241869885","35","11.0495413356106","24.6181172291297","0.000381396787900723","25","24","0.260416666666667","0.00242393779124047"
"35","23.9059490215793","0.705502545309552","41","10.8183657383847","24.104347826087","0.000480567805114296","25","24","0.260416666666667","0.00242393779124047"
"36","24.083695416227","0.416709962232994","53","10.1009574366776","23.1385642737897","0.000984501104049018","25","24","0.260416666666667","0.00251714320488149"
"37","24.0062752195005","0.717359562640364","42","10.5433726813821","24.0207972270364","0.000632631745136059","25","24","0.260416666666667","0.00242393779124047"
"38","23.8900852111188","0.769857606308548","35","10.0154000321765","24.6181172291297","0.00107239556641314","25","24","0.260416666666667","0.00260430384746727"
"39","24.1452155647725","0.621094407193174","50","9.81228252179018","23.3726812816189","0.00131376456976362","25","24","0.260416666666667","0.0029091440895506"
"40","23.9426220534027","0.661439106066714","36","10.3915970051188","24.5309734513274","0.00073628293953476","25","24","0.260416666666667","0.00242393779124047"
"41","24.0823026395376","0.619281556800824","47","10.8511330246378","23.6115843270869","0.00046507955185815","25","24","0.260416666666667","0.00242393779124047"
"42","24.0408415691981","0.666265392836236","41","10.8835753585878","24.104347826087","0.000450236612981159","25","24","0.260416666666667","0.00242393779124047"
"43","24.0114941260932","0.58649075944779","45","10.3402692189298","23.7735849056604","0.000775047000798779","25","24","0.260416666666667","0.00242393779124047"
"44","23.9924153359075","0.918584968263903","37","10.079880596226","24.4444444444444","0.00100546138855084","25","24","0.260416666666667","0.00253592925043669"
"45","23.8373200812","0.705227998360881","45","10.0053510061779","23.7735849056604","0.00108322080220025","25","24","0.260416666666667","0.00261647536763345"
"46","23.9451001593849","0.67773012616341","40","10.3222889378734","24.1884816753927","0.000789103282331394","25","24","0.260416666666667","0.00242393779124047"
"47","23.8226709277411","0.728865845883572","40","10.707393647913","24.1884816753927","0.00053695451699598","25","24","0.260416666666667","0.00242393779124047"
"48","24.0443428599776","0.730252879231443","41","10.6116107066263","24.104347826087","0.000590913985522024","25","24","0.260416666666667","0.00242393779124047"
"49","23.7848763142002","0.658499415375341","42","10.4839131451754","24.0207972270364","0.000671376077285069","25","24","0.260416666666667","0.00242393779124047"
"50","24.2741971946143","0.524397076008794","43","10.0389219485584","23.9378238341969","0.00104747764052981","25","24","0.260416666666667","0.00257521149749882"
"51","24.0895868564033","0.776446633488252","35","10.4965672632048","24.6181172291297","0.00066293661409611","25","24","0.260416666666667","0.00242393779124047"
"52","23.9092514192435","0.611425265441309","48","10.7895630024544","23.5314091680815","0.000494607410616243","25","24","0.260416666666667","0.00242393779124047"
"53","23.8869296018197","0.716116433636813","41","10.7327066902318","24.104347826087","0.000523536516571443","25","24","0.260416666666667","0.00242393779124047"
"54","23.8098899879505","0.631710795953755","37","10.2644089465615","24.4444444444444","0.000836105389755648","25","24","0.260416666666667","0.00242957847245175"
"55","24.08751441037","0.840902049795736","32","10.1293138785776","24.8833034111311","0.00095698887942175","25","24","0.260416666666667","0.00249785267891465"
"56","24.0854603371622","0.906116908824194","34","10.8964371949295","24.7058823529412","0.000444484050452387","25","24","0.260416666666667","0.00242393779124047"
"57","24.0516909241829","0.512685108939942","42","10.8525975235672","24.0207972270364","0.000464399093325851","25","24","0.260416666666667","0.00242393779124047"
"58","24.0109637020305","0.649154287464288","45","10.9533598654176","23.7735849056604","0.000419894415736533","25","24","0.260416666666667","0.00242393779124047"
"59","23.8965368682766","0.528672601513197","46","10.5983292004365","23.6923076923077","0.000598812295536377","25","24","0.260416666666667","0.00242393779124047"
"60","23.9574316914306","0.768389784473103","42","10.8475490655981","24.0207972270364","0.000466748994896959","25","24","0.260416666666667","0.00242393779124047"
"61","23.863476387203","0.767961471819886","39","10.6786085839312","24.2732049036778","0.000552631238773249","25","24","0.260416666666667","0.00242393779124047"
"62","23.9016288595042","0.659312112075991","30","9.73047642665745","25.0632911392405","0.00142568035430712","25","24","0.260416666666667","0.0030852204161591"
