"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","8.15981726631776e-11","3.24962854094694e-10","23.4823529411765","0.790003501513577","1.09665536666749","6.29374330294742e-08","2.18684617892544e-07","24","1","0.970514551262625","0.000797678911298227","0.00242393779124047","23.3726812816189","0.648108535637501","0.886604298402088","0","0","23.6183447409318","0.811193670382882","0.0698657843643626","1.09788965472718","1.09788965472718"
"1","1.10942388609203e-08","2.38329513661016e-08","25.2658227848101","24.2742918631722","0.929477428264955","1.30367136488675e-06","2.92237472514402e-06","26","24","0.706662994666587","0.00157018269848685","0.00332943808067136","25.0632911392405","24.1251144498828","0.591358881685542","1.75415237890775e-14","3.77561855124354e-14","25.4430379746835","24.1410723571433","0.0226254761511601","0.931798510960925","0.931798510960925"
"2","7.08986647168786e-10","1.90741632275702e-09","26.972972972973","23.5490746936796","0.753200613367251","3.90471295559102e-08","1.52706803112672e-07","26","25","0.912096616546675","0.000681886855594782","0.00242393779124047","24.6181172291297","23.9776697851662","0.846169616111903","0","0","25.8636967340342","24.2240699139146","0.0413789662379576","1.08427709652669","1.08427709652669"
"3","7.70494779089859e-14","5.28496576790743e-12","24.3414634146341","23.8612466630628","1.03432229689629","7.65208932569074e-11","3.9241483721491e-09","26","24","1.00189199753461","0.00031463884902827","0.00242393779124047","24.7058823529412","23.9195537730198","0.659125309664081","0","0","25.0157819225251","23.9458863332013","-0.0321765405600479","1.04694393101572","1.04694393101572"
"4","1.54524082418561e-09","3.820125646936e-09","24.3414634146341","23.8931756463402","1.01292656722501","1.00231102168983e-07","3.15987081238913e-07","26","24","0.976614491031765","0.00102046306064973","0.0025472597934439","24.8833034111311","23.8295663655403","0.723346860260234","1.11022302462516e-16","2.94410772905106e-16","25.0749222752551","23.9245966127232","-0.0113461393347891","1.02970079102883","1.02970079102883"
"5","3.68757979707368e-09","8.4287538218827e-09","25.2658227848101","23.8601429101731","0.985218136871517","3.90471295559102e-08","1.52706803112672e-07","26","24","0.871341349199264","0.00111774691908728","0.00265183136201015","24.7942754919499","23.9855317662023","0.594685451775698","1.11022302462516e-16","2.94410772905106e-16","25.3533660922533","23.9573888072039","-0.0492529856536258","0.985955100507731","0.985955100507731"
"6","7.51347872807173e-11","3.05177852480574e-10","23.7619047619048","0.386127946783916","0.980064507267142","2.45682472323497e-07","6.66347904321934e-07","24","1","0.857775331860802","0.000664106694693745","0.00242393779124047","23.855421686747","0.155535938484","0.719906976465109","0","0","23.8724421495506","0.512503213764398","0.0943108800878829","0.980910661947544","0.980910661947544"
"7","1.14110454418892e-09","2.90283526886014e-09","24.3414634146341","23.6397428111257","0.916762677591189","2.83939895678181e-06","6.07098344404919e-06","26","24","1.01811324151454","0.000989620770007638","0.00251930959739347","24.4444444444444","23.8249835079777","0.508509726437557","2.77555756156289e-15","6.30092522488738e-15","24.9286359530262","23.8408136495705","0.0541748312541429","0.922685239546427","0.922685239546427"
"8","1.61681013022275e-09","3.97348274815127e-09","27.7222222222222","24.2178650951837","0.823541801399226","1.00231102168983e-07","3.15987081238913e-07","26","24","1.02169703991357","0.000724765020077012","0.00242393779124047","25.4311926605505","24.006885597273","0.831120565987763","1.11022302462516e-16","2.94410772905106e-16","26.3844716275909","24.1056677529664","0.0402080310432741","1.05992688097525","1.05992688097525"
"9","2.7608559882708e-10","8.52905773330491e-10","24.0481927710843","0.457748732323547","0.923415781029255","8.62641236546269e-09","5.2728681940481e-08","26","25","0.972869338119837","0.0007461866735885","0.00242393779124047","24.2732049036778","24.2237588911512","0.555153522038353","0","0","24.7737992249207","24.5972410092073","-0.01892639270237","0.934948288592486","0.934948288592486"
"10","6.39821529091478e-13","1.43732900302143e-11","24.0481927710843","23.4694097858759","0.954346352219899","1.67273951736893e-09","1.87948260378532e-08","26","24","0.970988271746298","0.000370801343430149","0.00242393779124047","24.3585237258348","23.829169136121","0.71645476381419","0","0","24.8022388323064","23.7895575310081","0.0923420695178352","0.96173846870822","0.96173846870822"
"11","1.1056713322688e-09","2.82059013333878e-09","23.2093023255814","1.10318309151486","0.940894157840938","3.78485995846773e-07","9.65033135764337e-07","24","1","0.899519586769947","0.00102445050316202","0.00254838433622393","23.2941176470588","0.875161238272998","0.380289230091546","4.44089209850063e-16","1.09923071745065e-15","23.5011399908801","0.993067060957978","-0.0649692558610326","0.942836831511093","0.942836831511093"
"12","1.27233046320896e-09","3.20163679720423e-09","24.0481927710843","0.303603207547641","0.9989073282674","1.00231102168983e-07","3.15987081238913e-07","24","1","0.893049182556655","0.000978627025732481","0.00251307537773702","24.1884816753927","24.1386237935095","0.536680280907228","1.11022302462516e-16","2.94410772905106e-16","24.078891482159","0.418855471865599","0.0877331911865293","1.00103816444315","1.00103816444315"
"13","8.20838098603005e-08","1.66127929286178e-07","24.0481927710843","23.7433022064077","0.871178135883133","5.77160035618108e-07","1.39343321008717e-06","24","0","0.706106900035857","0.00228491511255613","0.00464130634279124","24.0207972270364","0.0284377203450994","0.356602820851957","7.72715225139109e-14","1.60915290532926e-13","24.0229966660402","23.9309799544469","0.0166091673468801","0.869812501342316","0.869812501342316"
"14","1.63607349890071e-10","5.59150204682403e-10","25.2658227848101","24.334008136065","0.964935577517562","1.00231102168983e-07","3.15987081238913e-07","24","1","0.841664472700213","0.00066615668564296","0.00242393779124047","24.8833034111311","24.0347259172988","0.586573509366845","0","0","24.7163753986471","24.4692189291218","-0.0876592064865237","0.957207722551629","0.957207722551629"
"15","8.97948382316827e-13","1.71957444043087e-11","24.0481927710843","0.0300098467355703","0.956530875540237","2.93573684251023e-09","2.62119360938413e-08","26","25","0.899239265510499","0.000400538791324512","0.00242393779124047","24.0207972270364","0.00929141039319958","0.661864820915218","0","0","24.6896633327069","24.3873148414484","0.0322972008274467","0.961076435815743","0.961076435815743"
"16","2.60672428087361e-09","6.12760449509843e-09","24.0481927710843","0.495118452802008","0.876444732815707","1.30367136488675e-06","2.92237472514402e-06","26","25","1.01060239181693","0.00101805523546439","0.00254513808866098","24.7058823529412","24.3187933595613","0.649610007834943","2.88657986402541e-15","6.54404866022536e-15","24.9180250413418","24.6387912915686","0.0536545612544976","0.894489300521551","0.894489300521551"
"17","1.36889721780165e-10","4.83469980936112e-10","24.95","23.7839004511749","1.06881523862282","9.37203460964733e-10","1.31814832765785e-08","26","24","0.889899775743145","0.000719058554866869","0.00242393779124047","24.6181172291297","24.0025960715237","0.655585404619844","0","0","25.1893724097099","23.9414431295812","0.046399618587079","1.0709372576588","1.0709372576588"
"18","9.640597209426e-10","2.48918079251898e-09","23.4823529411765","1.22906538007267","0.963139041061511","8.71530659140061e-07","2.02305166931305e-06","24","1","0.924626809500171","0.000918859798312965","0.00246629495670614","23.6923076923077","0.601816523996899","0.332703044670843","6.66133814775094e-16","1.61526143252933e-15","23.7248868778281","0.944366175668202","-0.121142710523263","0.967499569868298","0.967499569868298"
"19","6.23732399063215e-10","1.70651819169142e-09","24.3414634146341","24.0120374800577","0.899473753439404","2.93573684251023e-09","2.62119360938413e-08","24","1","0.711480476460986","0.000874712749478812","0.0024423588995452","24.5309734513274","23.9966139261737","0.451419227025922","0","0","24.2908122886538","0.0490237931873003","-0.0309307561121988","0.896566101127701","0.896566101127701"
"20","9.3924179545013e-10","2.43579303799308e-09","26.972972972973","24.1574780503223","0.721201752052835","1.00231102168983e-07","3.15987081238913e-07","26","24","0.912464566660218","0.000891778627310158","0.00245104322161609","24.6181172291297","24.0202260753378","0.886772747430299","1.11022302462516e-16","2.94410772905106e-16","25.8636967340342","24.0889391617866","0.11362040552994","0.987672191791633","0.987672191791633"
"21","7.97047094991399e-10","2.11026501189145e-09","24.0481927710843","23.8231631295921","1.01415253456161","1.00231102168983e-07","3.15987081238913e-07","26","24","0.919636449041611","0.000905251803087204","0.00246240280479497","24.3585237258348","23.9407680639363","0.650430437808273","1.11022302462516e-16","2.94410772905106e-16","24.8022388323064","23.950189634968","0.0767018282226472","1.02485260059425","1.02485260059425"
"22","6.80739908887062e-11","2.82347535830387e-10","24.0481927710843","0.167195379175423","1.11540033524032","7.65208932569074e-11","3.9241483721491e-09","24","1","0.93567798813905","0.000565922634632954","0.00242393779124047","24.7942754919499","24.0307997794439","0.930206874985717","0","0","24.2808227543447","0.144497398796247","0.0488540623821607","1.1222211910959","1.1222211910959"
"23","1.59432467228271e-11","9.83543906405127e-11","24.0481927710843","0.0553705699286497","0.998396114878269","1.67273951736893e-09","1.87948260378532e-08","24","0","0.83130023547669","0.000529867299213338","0.00242393779124047","24.2732049036778","24.0345375448533","0.691739345487516","0","0","24.107132558254","24.046637205074","0.0376561050895568","0.999254181516832","0.999254181516832"
"24","4.75461137128264e-09","1.06725283306008e-08","26.2631578947368","23.7513813394051","0.983060066590717","1.93242364498292e-06","4.22572413073019e-06","26","23","1.11668341046184","0.0011859619101996","0.0027338909870899","25.2459016393443","24.0568840023485","0.741623587213311","8.77076189453874e-15","1.92130600099425e-14","25.836353178027","23.6114983697597","0.035642719029997","0.979042775593896","0.979042775593896"
"25","2.72871725215396e-11","1.44161257445833e-10","27.7222222222222","24.4960932268624","0.560660773359707","2.39225518739737e-08","1.06654266045358e-07","26","25","0.850581873632381","0.000495757383602746","0.00242393779124047","24.3585237258348","24.130039828217","0.796369807468397","0","0","26.026915316019","24.6102804704603","0.203660681443089","0.862567268994163","0.862567268994163"
"26","1.8617487995698e-08","3.90549360094357e-08","24.0481927710843","23.9774649620491","1.02185894311245","1.93242364498292e-06","4.22572413073019e-06","24","0","0.87947154874872","0.00153894976473345","0.00327715026561638","24.6181172291297","23.9315273733425","0.816861420265924","4.09672296086683e-14","8.64105243802326e-14","24.2221033334047","23.9733872868186","-0.0043459519194499","1.0257551048831","1.0257551048831"
"27","1.52623469418245e-10","5.28291690613517e-10","24.0481927710843","23.724597299981","0.929068889767923","1.00231102168983e-07","3.15987081238913e-07","26","24","0.844978440489388","0.000677144555051412","0.00242393779124047","24.6181172291297","23.9686185390484","0.674668142030979","0","0","24.8887700000713","23.9220903847968","0.0760012511232649","0.943331147928872","0.943331147928872"
"28","2.24969776141393e-09","5.35642324146174e-09","23.4823529411765","0.707886651859526","0.955321807688671","2.45682472323497e-07","6.66347904321934e-07","24","0","0.789728246146966","0.00130681342745642","0.00290016295485224","23.6923076923077","0.389352800002001","0.56233512336435","6.66133814775094e-16","1.61526143252933e-15","23.7248868778281","0.368394271128543","0.00971933073576029","0.956852143963571","0.956852143963571"
"29","2.71432210041667e-10","8.41650263695091e-10","24.95","24.2359493478437","1.01649768463663","1.30367136488675e-06","2.92237472514402e-06","26","25","0.961381353437951","0.000780539564031013","0.00242393779124047","25.1542649727768","24.167276669811","0.927640565316625","2.22044604925031e-16","5.69053318618737e-16","25.3680883242589","24.469045281379","0.214046472663065","1.02598266749603","1.02598266749603"
"30","5.67002200746458e-09","1.25916544691641e-08","23.7619047619048","0.163565345501495","1.00300864209593","8.71530659140061e-07","2.02305166931305e-06","24","1","0.818636456517096","0.00125599216024619","0.00282245429268807","24.1884816753927","24.0258961934655","0.474913861756567","5.10702591327572e-15","1.1359043401414e-14","23.9834621457658","0.333755827431295","-0.0138094324058185","1.00298426373674","1.00298426373674"
"31","1.19209886406679e-09","3.02103107974351e-09","23.4823529411765","0.788843896152144","1.00540088080706","1.00231102168983e-07","3.15987081238913e-07","24","1","0.873601578089881","0.00099770460137194","0.00252987800869135","23.6115843270869","0.3624721878403","0.565224926443387","1.11022302462516e-16","2.94410772905106e-16","23.6979790894211","0.715857371752881","-0.0550427094612611","1.0075705700955","1.0075705700955"
"32","4.91939822211407e-12","4.55921985367384e-11","23.2093023255814","0.697844505000424","1.00627475682249","1.47572970069241e-10","5.03662013888196e-09","24","1","0.870189986411021","0.000469825052853201","0.00242393779124047","23.855421686747","0.0388062017641992","0.641366042766184","0","0","23.6882413374428","0.579608339034476","0.0284199906829296","1.0078239343686","1.0078239343686"
"33","8.65190141752237e-11","3.38891555719638e-10","25.2658227848101","24.3629186683183","1.10077956493221","1.00231102168983e-07","3.15987081238913e-07","26","25","1.05911770531178","0.000593848913071349","0.00242393779124047","24.7942754919499","24.0937497492998","0.848533187341685","0","0","25.3533660922533","24.4875313421031","0.155562126567369","1.10390397190353","1.10390397190353"
"34","8.73523475775073e-13","1.69287495305247e-11","24.0481927710843","23.9002166959407","1.01901867066415","6.29374330294742e-08","2.18684617892544e-07","24","0","0.913916388987227","0.000381396787900723","0.00242393779124047","24.6181172291297","23.9169847353364","0.668877241869885","0","0","24.2221033334047","23.9426383388852","-0.00166890919548375","1.02311826103379","1.02311826103379"
"35","8.42736991302218e-12","6.41840815919435e-11","23.7619047619048","23.4839437140091","0.951658097535459","2.7866479740311e-10","7.09070731305624e-09","24","0","0.801517494571381","0.000480567805114296","0.00242393779124047","24.104347826087","23.9059490215793","0.705502545309552","0","0","23.9554175293306","23.7962765555942","0.106848470111064","0.951121657403621","0.951121657403621"
"36","7.77191644374398e-10","2.06151629807533e-09","22.9425287356322","0.930285203673285","1.05212209414542","8.71530659140061e-07","2.02305166931305e-06","22","3","0.865746237871162","0.000984501104049018","0.00251714320488149","23.1385642737897","0.945131142437297","0.416709962232994","6.66133814775094e-16","1.61526143252933e-15","22.6936976698073","1.63726641074861","-0.111890970886093","1.04389621382588","1.04389621382588"
"37","2.68470801145781e-11","1.42500425236614e-10","23.7619047619048","0.252663561273554","1.11185538858295","1.44647756133219e-08","7.43690262895728e-08","26","25","1.09976114586548","0.000632631745136059","0.00242393779124047","24.0207972270364","24.0062752195005","0.717359562640364","0","0","24.5942339963137","24.3619808076957","0.0115562975635364","1.11854576766923","1.11854576766923"
"38","2.95987045983992e-09","6.88502084168393e-09","24.95","23.7130096810102","0.992911464391083","2.83939895678181e-06","6.07098344404919e-06","26","24","0.840152526886392","0.00107239556641314","0.00260430384746727","24.6181172291297","23.8900852111188","0.769857606308548","7.32747196252603e-15","1.61362518443647e-14","25.1893724097099","23.8791243536195","0.15893119864556","0.995173585120985","0.995173585120985"
"39","4.39864678014601e-09","9.92922523734991e-09","23.4823529411765","0.471926961899209","0.9394373620869","1.00231102168983e-07","3.15987081238913e-07","24","0","0.874192736716396","0.00131376456976362","0.0029091440895506","23.3726812816189","0.7725342831536","0.621094407193174","5.55111512312578e-16","1.36023404144224e-15","23.6183447409318","0.418538842975731","0.0349143771968383","0.939612402258708","0.939612402258708"
"40","1.49396273130264e-10","5.19097543885559e-10","24.95","24.1383282439774","1.08934000191645","3.78485995846773e-07","9.65033135764337e-07","24","1","0.959945417169125","0.00073628293953476","0.00242393779124047","24.5309734513274","23.9426220534027","0.661439106066714","0","0","24.4936578171091","24.3684106104363","-0.0144422243177053","1.0821950836547","1.0821950836547"
"41","3.98492350228707e-12","4.06210346818254e-11","23.4823529411765","1.06375969036419","1.17973681808064","6.29374330294742e-08","2.18684617892544e-07","24","1","1.11005932872403","0.00046507955185815","0.00242393779124047","23.6115843270869","0.4707183124507","0.619281556800824","0","0","23.6979790894211","0.844604362349379","-0.0657164812563245","1.18414899842779","1.18414899842779"
