"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"route_0","0","0","28","17","0.00738492721865846"
"route_1","0","0","23","16.5","0.00981820023863572"
"route_2","0","0","28","17","0.0145993250122732"
"route_3","0","0","24","18","0.0216649404926778"
"route_4","0","0","28","16","0.0166559878035685"
"route_5","0","0","28","17","0.00266747080149029"
