"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"route_0","20.6152168241278","0.129739385652448","1","449.408817487544","28","0","3082","12979","51.3666666666667","0"
"route_1","17.963775982176","0.141104379357707","1","694.262990744263","28","0","3084","12993","51.4","0"
"route_2","18.9676970623261","0.164102152405716","1","479.219180056578","28","0","3083","12986","51.3833333333333","0"
"route_3","19.1479983411783","0.183227265730881","1","697.025283822957","28","0","3082","12979","51.3666666666667","0"
"route_4","15.2246229451752","0.156089560428257","1","420.035936980404","28","0","3083","12986","51.3833333333333","0"
"route_5","19.0680066751304","0.0625772808725006","1","233.050955340382","28","0","3081","12971","51.35","0"
