"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","3.69023687049716e-05","5.9781837302054e-06","24","15","0.760069014072229"
"1","2.38404614339362e-05","2.83939895678181e-06","24","16","0.846097247155392"
"2","0.000850276346057016","0.000378968167437612","24","16","0.682125317365861"
"3","8.60195445106302e-06","3.78485995846773e-07","24","16","0.81959771910437"
"4","1.5976364765769e-05","1.30367136488675e-06","24","16","0.801137538685263"
"5","7.24564647001062e-05","1.72229016592152e-05","26","15","0.669509154116023"
"6","0.00051093404166116","0.000214285737072691","24","16","0.8380267148716"
"7","8.60195445106302e-06","3.78485995846773e-07","24","16","0.906361887341896"
"8","0.000850276346057016","0.000378968167437612","24","16","0.79550622677585"
"9","1.31651156969798e-05","8.71530659140061e-07","24","16","0.881644881605136"
"10","1.31651156969798e-05","8.71530659140061e-07","24","16","0.86477246695105"
"11","3.98440097509288e-06","3.90471295559102e-08","24","16","1.00763108618875"
"12","0.000188278214485281","6.3920453817753e-05","24","17","0.962540201040307"
"13","9.1374938478089e-05","2.41503962397589e-05","24","17","1.12730189965435"
"14","5.83764517596227e-05","1.21948407725852e-05","24","16","0.793416350625104"
"15","0.000309989961789252","0.000118447164399673","24","16","0.962410410837628"
"16","0.000148376336339713","4.65159814425002e-05","24","16","0.722189466000665"
"17","0.000242380726671069","8.7281299674252e-05","26","15","0.921486539961375"
"18","3.69023687049716e-05","5.9781837302054e-06","24","16","0.930794391582578"
"19","1.07679111122781e-05","5.77160035618108e-07","24","16","0.897017033602347"
"20","0.000309989961789252","0.000118447164399673","24","16","0.784987666817632"
"21","3.69023687049716e-05","5.9781837302054e-06","24","16","0.808789900303771"
"22","0.00109720303063444","0.000499885700757051","26","15","0.685820205522845"
"23","5.83764517596227e-05","1.21948407725852e-05","24","16","0.829621815229426"
"24","0.00180655482051089","0.000856306984922162","24","17","0.906578525182938"
"25","3.69023687049716e-05","5.9781837302054e-06","24","16","0.953070045113232"
"26","0.00039687265525357","0.000159780931005087","24","16","0.821643326636303"
"27","2.38404614339362e-05","2.83939895678181e-06","24","16","0.829585900268472"
"28","2.92773197717775e-05","4.13688528375217e-06","24","16","0.791639789130842"
"29","0.000148376336339713","4.65159814425002e-05","26","15","0.700636098983075"
"30","0.00140849240875006","0.000655934914754901","24","16","0.764582798570246"
"31","0.000116125419573814","3.36299215085765e-05","24","16","0.802145534742063"
"32","0.00140849240875006","0.000655934914754901","24","17","0.971683563902917"
"33","1.96384516766557e-05","1.93242364498292e-06","24","16","0.684326850145823"
"34","0.000242380726671069","8.7281299674252e-05","24","16","0.856789091117643"
"35","2.38404614339362e-05","2.83939895678181e-06","24","16","0.784047314360048"
"36","1.5976364765769e-05","1.30367136488675e-06","24","16","0.919360145809059"
"37","0.000309989961789252","0.000118447164399673","24","15","0.819826559372273"
"38","0.00109720303063444","0.000499885700757051","26","16","0.855735944682921"
"39","8.60195445106302e-06","3.78485995846773e-07","24","16","0.889139805214953"
"40","2.38404614339362e-05","2.83939895678181e-06","26","16","0.967735072505403"
"41","0.000148376336339713","4.65159814425002e-05","26","15","0.912694319153252"
"42","0.000116125419573814","3.36299215085765e-05","24","16","0.929884865979683"
"43","9.1374938478089e-05","2.41503962397589e-05","24","16","0.636724088188471"
"44","0.00140849240875006","0.000655934914754901","24","17","0.944349034333038"
"45","1.31651156969798e-05","8.71530659140061e-07","24","16","0.86452926958716"
"46","2.38404614339362e-05","2.83939895678181e-06","24","17","1.02254071561479"
"47","5.83764517596227e-05","1.21948407725852e-05","26","15","1.00733779085581"
"48","0.00039687265525357","0.000159780931005087","24","17","0.902022283480512"
"49","0.00109720303063444","0.000499885700757051","24","16","0.809013919307773"
"50","4.52787287981829e-06","6.29374330294742e-08","24","17","0.933195340378094"
