"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","16.4929527755812","0.487295085660139","53","8.79949168994124","23.1385642737897","0.00361316284052149","25","24","0.260416666666667","0.021238772870416"
"1","15.0522337015675","0.580949763941664","40","9.54743221518538","24.1884816753927","0.00171181817719646","25","24","0.260416666666667","0.021238772870416"
"2","16.5150681557943","0.562006580793136","43","6.88969054761288","23.9378238341969","0.024153464536895","25","24","0.260416666666667","0.0494643959387569"
"3","16.7553216748694","0.570397054097583","48","9.46090545316337","23.5314091680815","0.00186639479241713","25","24","0.260416666666667","0.021238772870416"
"4","16.3836169352664","0.600076499372163","41","9.53459729361125","24.104347826087","0.00173391244986276","25","24","0.260416666666667","0.021238772870416"
"5","16.1191649034981","0.461276765635366","30","7.79175483400976","25.0632911392405","0.00986809100378139","25","24","0.260416666666667","0.0248190118031333"
"6","15.6660192126519","0.517565628877163","37","7.65384047245927","24.4444444444444","0.0113194129361545","25","24","0.260416666666667","0.0268423356323322"
"7","16.2028986362822","0.668438837327705","45","9.86513873730526","23.7735849056604","0.00124616762566154","25","24","0.260416666666667","0.021238772870416"
"8","15.7316361123645","0.453726284900292","28","7.81538038943621","25.2459016393443","0.00963875210357013","25","24","0.260416666666667","0.0245016208327775"
"9","15.94287094563","0.677136246060009","42","9.26119189199363","24.0207972270364","0.00227851610304153","25","24","0.260416666666667","0.021238772870416"
"10","15.567163394206","0.753848225351026","34","9.5721541994928","24.7058823529412","0.00167005093229211","25","24","0.260416666666667","0.021238772870416"
"11","16.4697301899988","0.513777601992727","48","9.59786087909012","23.5314091680815","0.00162769965873977","25","24","0.260416666666667","0.021238772870416"
"12","17.1981105241973","0.491669976995349","41","8.94927247741145","24.104347826087","0.00311131005082876","25","24","0.260416666666667","0.021238772870416"
"13","17.4035120767323","0.954485128671005","39","9.12426828200095","24.2732049036778","0.00261244790393034","25","24","0.260416666666667","0.021238772870416"
"14","16.5391415390028","0.519241438868735","47","7.85180377299185","23.6115843270869","0.00929553356883872","25","24","0.260416666666667","0.0241244532356582"
"15","16.1332983467658","0.772275492449058","32","8.31114750220544","24.8833034111311","0.00588164477062336","25","24","0.260416666666667","0.0212846758687093"
"16","16.990428386576","0.77211896660724","45","7.75823474434866","23.7735849056604","0.0102028263407935","25","24","0.260416666666667","0.025267029075764"
"17","16.2391230823312","0.757918550464748","35","8.8983049767379","24.6181172291297","0.00327374090604959","25","24","0.260416666666667","0.021238772870416"
"18","16.2601805253408","0.631107336800761","45","8.80623696340439","23.7735849056604","0.00358891490486535","25","24","0.260416666666667","0.021238772870416"
