"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","burg","1","22.1777777777778","0.866172945183216","15.6849690356601","-0.0339710054655952","0.704168895693996","0.677275158938905","-22.2195681678851","1.51873562981297e-06","4.01101015547099e-05"
"1","0","burg","1","22.6818181818182","0.917886510687682","15.7404327524218","0.0114900489469834","0.719057958637049","0.693517773058599","67.1048929073536","8.60565777083266e-07","3.73189009564975e-05"
"2","1","yule-walker","1","24.3414634146341","0.834704192081258","15.0274868527421","-0.0338625480807188","0.504288565570467","0.459223889713236","-25.2075991098533","0.000444138380264469","0.000914617751780208"
"3","0","burg","1","22.1777777777778","0.931015578493651","15.7438259801618","-0.0606879227884784","0.730736883684897","0.706258418565342","-13.0347054049455","5.39442979841098e-07","3.69014069585354e-05"
"4","0","burg","1","22.4269662921348","0.83353706466049","15.6708648732247","0.0422892369707463","0.709293699323181","0.682865853807106","17.1250007648567","1.25313797494364e-06","3.87453585744593e-05"
"5","0","burg","1","24.0481927710843","0.793762715811748","14.9842570079962","-0.0963140294129351","0.562979950983392","0.523250855618246","-8.31505435777553","0.00011104908268833","0.000265604332231256"
"6","0","burg","1","23.2093023255814","0.823577425299922","14.9067867144305","0.0111980059639251","0.585159935185487","0.547447202020532","73.2034341196865","6.26163326316043e-05","0.000172259512053932"
"7","0","burg","1","21.695652173913","0.911274664012085","16.1175314940835","-0.0839379206239241","0.715700615619254","0.689855217039187","-9.03478487142298","9.80697598906843e-07","3.84917174258092e-05"
"8","0","burg","1","24.641975308642","0.736979109632017","14.9609684944134","0.00370766409595841","0.558593122245965","0.518465224268326","200.554263424521","0.000123945297411998","0.000290474097520502"
"9","0","burg","1","22.6818181818182","0.953178094749659","15.751543560819","0.0655479370239285","0.699205872534166","0.671860951855454","12.5543689577436","1.82373983348416e-06","4.07109203516156e-05"
"10","1","yule-walker","1","26.6133333333333","0.974067538180757","14.3855565252658","-0.0414088872497638","0.694038484109744","0.666223800846993","-20.1960511237057","2.19955508962144e-06","4.2219314972874e-05"
"11","0","burg","1","21.695652173913","1.03727270039693","15.7941617582368","-0.037788159385686","0.751533244114787","0.728945357216131","-23.846385093923","2.22818469119979e-07","3.69014069585354e-05"
"12","0","burg","1","22.9425287356322","0.8925854703472","16.4693272875572","-0.102818420309152","0.653801959266991","0.622329410109445","-7.94104048446287","8.56191008724583e-06","5.67013913062638e-05"
"13","0","burg","1","23.2093023255814","1.06357773677691","16.6094904071478","0.0912013923169891","0.658074137589264","0.626989968279197","10.3440859727025","7.46881084723316e-06","5.43186243435139e-05"
"14","0","burg","1","22.4269662921348","0.916351287844077","16.0982152832712","-0.0191539252456287","0.592659691107384","0.555628753935329","-44.38077995007","5.12308158773234e-05","0.000151034244921354"
"15","0","burg","1","24.3414634146341","0.878993354384485","14.9551016828003","0.0807396273794549","0.610629035823674","0.575231675444008","10.3766971459631","3.11888375476022e-05","0.000109434517710885"
"16","1","yule-walker","1","24.641975308642","0.854963487757244","15.3168618437287","0.0456610195231823","0.565953113585992","0.526494305730173","17.8661571790588","0.000103015623934555","0.000250829374079754"
"17","0","burg","1","22.4269662921348","0.887274234933449","16.0839511867877","0.093093201388682","0.617284387119487","0.582492058675804","8.72322047226242","2.58010853785295e-05","9.75835301759815e-05"
"18","0","burg","1","22.9425287356322","0.955965647114411","15.3685231889378","0.00111609462789007","0.682255749225082","0.653369908245544","754.728551903975","3.33314888767422e-06","4.48003882751911e-05"
"19","0","yule-walker","1","24.641975308642","0.91694524165249","14.6001890850961","-0.00642750063296079","0.69655883996425","0.668973279961","-128.22245795952","2.00825746388134e-06","4.14733184998635e-05"
"20","0","burg","1","23.4823529411765","0.797088456683957","15.7615172703589","-0.105963956131506","0.587968850663197","0.550511473450761","-7.39637240167893","5.81072800236448e-05","0.000164144858823855"
"21","0","burg","1","22.9425287356322","0.974973726525498","15.7134116230484","-0.0482367311891063","0.590408051765249","0.553172420107544","-18.9118535246665","5.4433406969423e-05","0.000157549658377491"
"22","0","burg","1","24.641975308642","0.809218556779953","15.4687650185449","-0.021457104484861","0.554413279405606","0.513905395715207","-36.1873864249198","0.000137484783571007","0.000316056973726453"
"23","0","burg","1","23.4823529411765","0.908646683606748","15.1229953057312","-0.0284721439466594","0.63925928684372","0.606464676556786","-29.8078100389554","1.34631521730988e-05","6.9721611153797e-05"
"24","0","burg","1","22.9425287356322","0.892109176089012","15.9636259744386","-0.0383966953076288","0.505204443579382","0.460223029359326","-23.6510314885216","0.000435194800590066","0.000897123893197415"
"25","0","burg","1","21.9340659340659","0.976022422055713","16.0973793897686","0.0193919176455619","0.645100404594139","0.612836805011788","45.3165296235262","1.1250207861746e-05","6.38099267226984e-05"
"26","0","burg","1","21.695652173913","0.912836905280875","15.796475374973","-0.0475067746497179","0.636975086438804","0.603972821569604","-17.3227499055145","1.44311432443978e-05","7.18044645472662e-05"
"27","0","burg","1","22.1777777777778","0.898349717625378","15.983549162422","-0.0191664920166172","0.647972634744386","0.615970146993876","-42.4873634492234","1.02882302916996e-05","6.12450731480797e-05"
"28","0","burg","1","22.4269662921348","0.897001314525653","16.1198390263171","-0.0829133320799756","0.624724105103057","0.59060811465788","-9.73328656327454","2.07901375126607e-05","8.6770189952674e-05"
"29","0","burg","1","23.4823529411765","0.807497264850006","15.4301550553723","0.0168234855213452","0.615294963454701","0.58032177831422","46.0327004340544","2.73153389054315e-05","0.000101018265182809"
"30","0","burg","1","22.4269662921348","0.814272055167008","16.043248868735","-0.0755489860743353","0.573374984219023","0.534590891875298","-10.3805723878823","8.52137133375841e-05","0.000215512679154234"
"31","0","burg","1","22.6818181818182","0.889585901368763","15.4475182317375","-0.00214690433693762","0.611479906215249","0.576159897689363","-382.991470597828","3.04472682755019e-05","0.000107625550638041"
