"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","burg","1","23.7619047619048","0.968779237583216","19.9802907321883","-0.101652801050107","0.557632470248849","0.517417240271472","-9.50327890772616","0.000126945017461244","0.000555973559189348"
"1","0","burg","1","25.2658227848101","1.09241935193257","19.5041045700518","-0.117618115789705","0.598999759558913","0.562545192246087","-9.01980429115368","4.31112845424853e-05","0.000285571379196226"
"2","0","burg","1","22.4269662921348","1.09906944458999","19.9720508208992","0.101356478151376","0.591314801777565","0.554161601939162","9.84870450200636","5.31224376807415e-05","0.000319053679764213"
"3","1","default","1","24","0.586633400553284","19.8430917292089","0.00712218417256907","0.319524614722975","0.257663216061428","105.788564483479","0.0144856044425367","0.0290176371044405"
"4","0","burg","1","23.7619047619048","0.718094096622947","20.432406272138","-0.0154771226042419","0.431643237191231","0.379974440572252","-53.009025374338","0.00199908542024674","0.00466531019894222"
"5","0","burg","1","21.9340659340659","1.03201629732164","19.60564629714","-0.0178657688729317","0.603490180788786","0.567443833587767","-50.9494828457296","3.80884600156284e-05","0.000267287438706164"
"6","0","burg","1","22.1777777777778","0.997168949984758","19.7091758844873","0.00920380429449273","0.558845098477039","0.518740107429497","100.861164030687","0.00012316922187805","0.000545237812651837"
"7","0","yule-walker","1","26.2631578947368","0.801333950569955","21.6817487318748","0.00631119099426359","0.41082693589304","0.357265748246953","142.466391503754","0.00296942060910488","0.00660458320530445"
"8","0","burg","1","23.7619047619048","0.90250384856546","20.6496184679416","-0.0622277773798424","0.601752636471414","0.565548330696088","-13.2199347366358","3.99652011433549e-05","0.000273921872127175"
"9","0","burg","1","24.95","0.95444967668674","20.2530539211357","0.0793979649861037","0.500534126743891","0.455128138266063","13.0537198169091","0.000482574108897849","0.0014592504048922"
"10","0","burg","1","22.9425287356322","1.19083264810274","20.6052604914554","-0.0489567481237036","0.69400488739203","0.666187149882214","-20.7611838686166","2.2022133409072e-06","8.02609819153872e-05"
"11","0","yule-walker","1","24.95","0.829121380717508","19.6565271904906","0.0581536715920031","0.586446843126082","0.54885110159209","14.9222192457178","6.05124510245636e-05","0.000344211894337677"
"12","1","yule-walker","1","24.641975308642","0.766947662873369","19.2230905998809","0.0663165248551299","0.468644926457726","0.420339919772065","13.5982228107038","0.000953307805236836","0.0025133345774765"
"13","0","burg","1","21.0105263157895","1.01133321130573","20.0081208805773","-0.166673476097296","0.604642346417757","0.568700741546644","-5.48381345831201","3.68885560880772e-05","0.000262595953119774"
"14","0","yule-walker","1","25.2658227848101","1.15165149917068","21.6568966070473","0.0828498297107015","0.677648178120623","0.64834346704068","12.5792434956206","3.9050933522411e-06","9.64647848305408e-05"
"15","0","yule-walker","1","25.9220779220779","0.992845495500754","21.2873792309182","0.104155154361892","0.644178845625159","0.611831467954719","8.6220735495369","1.15757571585995e-05","0.000146648353260473"
"16","0","burg","1","23.7619047619048","0.883678364294827","19.8438819331179","0.168058548848239","0.610922611830818","0.575551940179074","4.82422630776678","3.09311388331235e-05","0.000241272533799715"
"17","0","default","1","24","0.704933550503676","20.5952201275039","0.0863708464386628","0.376463286860531","0.319778131120579","9.76842755640277","0.00553964995186873","0.011744010921918"
"18","0","default","1","24","0.985046760480694","20.4007816066588","-0.058737561510169","0.608184354280853","0.572564750124567","-15.6393393165019","3.3411772340175e-05","0.000248956664596051"
"19","1","yule-walker","1","25.9220779220779","0.766369253491995","19.8771276378266","0.137938636962078","0.482650013571609","0.435618196623573","5.78412920477849","0.000710605987236823","0.00197390552010229"
"20","1","burg","1","22.9425287356322","1.06090332792478","20.9710259785152","-0.00116182542100095","0.637618994017704","0.604675266201131","-869.460549475303","1.41520609078238e-05","0.000160272490462331"
"21","0","burg","1","23.4823529411765","0.937669020032159","21.0786878975506","0.218267514606606","0.504307613074165","0.45924466880818","4.42386647017335","0.000443950692188277","0.00137009626191396"
"22","1","burg","1","21.4623655913979","0.693324809071855","20.1564396310179","-0.197039723980859","0.430657840662227","0.378899462540611","-3.8131896115525","0.00203754301422931","0.00474178034496"
"23","0","burg","1","23.7619047619048","0.992297344105998","21.6839990677766","0.0409279889226142","0.56023679757557","0.520258324627894","25.0446391287822","0.0001189618617502","0.000532029793158318"
"24","0","burg","1","24.0481927710843","0.966540559681677","20.7729121392902","0.0480569445182079","0.633487939257618","0.60016866100831","20.9005959044209","1.60313824545399e-05","0.000171275453574144"
"25","1","burg","1","25.9220779220779","0.722108344966805","21.1229646623984","-0.119457177315448","0.565158912804553","0.525627904877695","-5.80670054360047","0.000105108128154674","0.000492079251660459"
"26","1","burg","1","23.2093023255814","0.936686036079903","21.2171212024242","-0.082577464344724","0.525513445696699","0.482378304396399","-11.206524123464","0.000274449858977177","0.000955272742698145"
"27","1","default","1","24","0.695668250695131","21.2090655458988","-0.00270906277238386","0.374648973680579","0.317798880378814","-310.32764328414","0.00571955889534659","0.01209720578542"
"28","0","burg","1","23.7619047619048","1.09662376820626","20.2780537721332","0.249859106286029","0.633751195468219","0.600455849601693","4.062175250134","1.59051721360104e-05","0.000171207450333804"
"29","0","default","1","24","1.06953097493811","21.137650030167","0.0268207655031847","0.566919381641324","0.52754841633599","37.7777924926345","0.000100520868026477","0.000478450177535378"
"30","1","burg","1","22.6818181818182","0.822086606705279","20.9614462614918","-0.0347046263199759","0.627175799427871","0.59328269028495","-21.5664398612263","1.93439449802657e-05","0.000190393159254584"
"31","0","burg","1","25.9220779220779","0.64920891729679","20.5408011132655","0.101910586182099","0.324788573722476","0.263405716788156","9.17010466043739","0.0132995704212382","0.0267650843655428"
"32","0","burg","1","22.6818181818182","0.834804905605462","20.5635917398725","-0.0262938946652521","0.589859266902947","0.552573745712306","-29.8775710617148","5.52410515282098e-05","0.000325713747218218"
"33","0","burg","1","24.0481927710843","0.69981567856748","19.9833596678337","0.0339627812030206","0.459656107640934","0.410533935608292","21.8267157143691","0.00114649645397291","0.0029098894770886"
"34","0","yule-walker","1","23.7619047619048","0.705639758504324","20.0908064141492","-0.0675237481562871","0.543933543308962","0.50247295633705","-10.1124318006361","0.000177545408537538","0.00070176050805351"
"35","0","burg","1","23.2093023255814","0.660426813855576","20.7987578842337","-0.194631741323599","0.372961583416685","0.31595809100002","-4.09781837561694","0.00589163242749602","0.0124374760977328"
"36","1","default","1","24","1.00493359021145","18.1439247300362","0.0851438008454715","0.633695781695405","0.600395398213169","10.2850270665787","1.59316633054907e-05","0.000171215199750464"
"37","1","yule-walker","1","27.7222222222222","0.707100085807948","20.4064830752654","-0.238284052968866","0.42040360354842","0.367713022052822","-3.24163581895043","0.00247960465596608","0.00561759097409624"
"38","0","burg","1","21.9340659340659","0.983822117417911","21.030153705449","-0.103295939218288","0.565513006447334","0.526014188851638","-8.86902087754431","0.000104170460312414","0.000489578426022646"
"39","0","yule-walker","1","26.2631578947368","0.672761869189909","20.779493905581","-0.075131341789845","0.65172126393369","0.620059560654935","-8.6161461560409","9.14527052220393e-06","0.000135686506264153"
"40","0","burg","1","25.9220779220779","0.867066141172761","20.9714548818597","-0.076498100870863","0.64219344808739","0.609665579731699","-9.99763134756788","1.23064042476528e-05","0.000150137329021712"
