"CycID","PhaseShift","PhaseShiftHeight","PeakIndex","PeakSPD","Period","p","N","Nindependent","Nyquist","BH.Q"
"0","19.1531572824858","0.645566722242109","31","8.10811998436456","24.972972972973","0.007201060491827","25","24","0.260416666666667","0.0488566183107985"
"1","18.5157373263828","0.79541104127178","27","8.69819064316585","25.3382084095064","0.0039976223311462","25","24","0.260416666666667","0.0488566183107985"
"2","18.7741370745394","1.07280197469873","36","8.45752037955992","24.5309734513274","0.00508272800086595","25","24","0.260416666666667","0.0488566183107985"
"3","18.3453755987551","0.432269277409639","31","4.90510945025424","24.972972972973","0.163450091774721","25","24","0.260416666666667","0.337079999535411"
"4","19.5031125186192","0.394722970702913","37","6.23376638704287","24.4444444444444","0.0460417878099781","25","24","0.260416666666667","0.114247612431707"
"5","18.0519102606099","0.754912223649429","56","7.51117011841607","22.9090909090909","0.0130443439070814","25","24","0.260416666666667","0.0559364178864807"
"6","19.0433514011765","0.867836753460654","53","7.34489863184987","23.1385642737897","0.0153864995455494","25","24","0.260416666666667","0.0597144439783166"
"7","20.4787969649398","0.513871638586091","22","5.56372384422358","25.8100558659218","0.0880810738996365","25","24","0.260416666666667","0.193106933818129"
"8","17.8776650521538","0.317985379299637","42","7.67436921162057","24.0207972270364","0.0110906356741609","25","24","0.260416666666667","0.0531078237999192"
"9","18.919710195588","0.703710988854032","26","7.3471451710192","25.4311926605505","0.0153522273304961","25","24","0.260416666666667","0.059669455347173"
"10","18.1317604400077","0.550467139150089","39","9.34807352305849","24.2732049036778","0.00208910071541812","25","24","0.260416666666667","0.0488566183107985"
"11","18.6883827792767","0.482228734983692","39","8.68188417326139","24.2732049036778","0.00406321568949231","25","24","0.260416666666667","0.0488566183107985"
"12","18.3638043407691","0.301685482865448","39","7.25441632826824","24.2732049036778","0.0168318154776569","25","24","0.260416666666667","0.0622094916569749"
"13","18.6537483032228","0.474735564369348","61","8.059755033601","22.5365853658537","0.007556603722918","25","24","0.260416666666667","0.0492381623378926"
"14","22.5029962232902","0.640568471169346","32","8.85182327132564","24.8833034111311","0.00342924570083591","25","24","0.260416666666667","0.0488566183107985"
"15","21.305028884159","0.893500748600921","32","8.66831322562347","24.8833034111311","0.00411862351743508","25","24","0.260416666666667","0.0488566183107985"
"16","18.2339475714053","0.741360101396243","36","8.44647069562869","24.5309734513274","0.00513906266120201","25","24","0.260416666666667","0.0488566183107985"
"17","19.5446370366005","0.568971066659344","15","6.02623236014509","26.5009560229446","0.0563687870724061","25","24","0.260416666666667","0.13392441689809"
"18","19.4440054566791","0.619233078922086","36","8.28664067691554","24.5309734513274","0.00602714364544232","25","24","0.260416666666667","0.0488566183107985"
"19","18.2786837646771","0.700147781314581","33","6.82688992569319","24.7942754919499","0.025699512619539","25","24","0.260416666666667","0.077524924945819"
"20","19.3031205609116","0.388892511430323","43","8.3125354783677","23.9378238341969","0.00587350985726076","25","24","0.260416666666667","0.0488566183107985"
"21","20.634795531387","0.786447862665798","41","6.73116913749552","24.104347826087","0.0282458021181855","25","24","0.260416666666667","0.082050240868881"
"22","18.6213517657149","-0.0410787542261283","59","5.7285952617731","22.684124386252","0.0751896184268197","25","24","0.260416666666667","0.168737922860906"
"23","22.718881798333","0.491466692453031","32","7.41982577724149","24.8833034111311","0.0142834062216695","25","24","0.260416666666667","0.0581189041245893"
"24","21.5236272112063","0.785865876576419","25","8.65906149786045","25.524861878453","0.00415682835273368","25","24","0.260416666666667","0.0488566183107985"
