"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.00124437150740665","1.21948407725852e-05","26","25","1.50959636251229"
"1","0.139599967013413","0.0488599884546946","26","25","1.26734825758546"
"2","0.0398683628232695","0.00952853871476142","22","4","1.03049728924218"
"3","0.34716941447081","0.143867005356704","26","25","0.920835465183713"
"4","0.0879064661455884","0.0272070512720596","22","5","1.08781504901345"
"5","0.00616381875162825","0.000499885700757051","24","2","1.49085746350349"
"6","0.0467393169596106","0.0118437429175653","28","26","1.24407462660048"
"7","0.102398572942687","0.0331873774907249","24","1","0.903144779379778"
"8","0.00526344676996683","0.000378968167437612","24","0","0.995968975273942"
"9","0.00299866238986514","0.000118447164399673","24","2","1.34958039915722"
"10","1","1","26","0","0.582705978082717"
"11","0.0116520536002862","0.00143786341427531","26","23","0.938040952724014"
"12","0.0748275150022368","0.0222237719556643","22","1","1.19605476694872"
"13","0.34716941447081","0.143867005356704","26","22","0.875766994990936"
"14","0.0748275150022368","0.0222237719556643","22","3","1.15151234576006"
"15","1","1","26","22","0.983213829864845"
"16","0.00871115956177174","0.000856306984922162","22","2","0.763125514655296"
"17","0.0748275150022368","0.0222237719556643","28","27","0.733550705149078"
"18","1","1","26","22","0.883424101671187"
"19","0.536231639037114","0.236585399143175","26","23","0.313657907638868"
"20","0.0467393169596106","0.0118437429175653","26","24","1.14661881405789"
"21","0.0467393169596106","0.0118437429175653","22","4","0.684822818010996"
"22","1","0.90097784494172","24","0","0.398099416965895"
"23","0.0116520536002862","0.00143786341427531","24","2","1.25892277034792"
"24","0.00387496812066348","0.000214285737072691","24","2","1.44482303566208"
"25","0.0748275150022368","0.0222237719556643","24","1","1.24153275766597"
"26","0.0157609732208341","0.00236887427509137","22","3","1.0209785912456"
"27","0.054900864748533","0.0146640209743332","22","1","0.614516150344357"
"28","0.0134633136379743","0.00184985929385767","26","1","1.45029422504257"
"29","0.00871115956177174","0.000856306984922162","24","0","0.768078543850522"
"30","0.0215791099697111","0.00383244993062068","26","24","1.2544291119067"
"31","0.92992609491454","0.440691976380001","26","0","0.606938040425847"
"32","0.0215791099697111","0.00383244993062068","26","25","0.716695353223119"
"33","0.0398683628232695","0.00952853871476142","24","0","0.91994457168684"
"34","0.0157609732208341","0.00236887427509137","24","2","1.0656297044552"
"35","0.139599967013413","0.0488599884546946","28","24","0.491800788417986"
"36","0.162700528560099","0.0589789416030357","24","1","0.466906995092453"
"37","0.119592686246256","0.040338613070862","26","25","0.478082220967791"
"38","0.00448598831909315","0.000285757455926234","22","4","0.92522798685227"
"39","0.00616381875162825","0.000499885700757051","28","26","1.3004799821791"
"40","0.054900864748533","0.0146640209743332","26","25","0.505231256293999"
"41","0.221213399271949","0.0850786733599917","20","5","1.39957254002624"
"42","0.0639321065181306","0.0180863929339791","22","3","0.557082795132403"
"43","0.0134633136379743","0.00184985929385767","24","1","1.10045248065962"
"44","0.00448598831909315","0.000285757455926234","28","25","0.918918650473866"
"45","0.00124437150740665","1.21948407725852e-05","24","0","0.997575145487926"
"46","0.054900864748533","0.0146640209743332","26","23","1.02150051344434"
"47","0.0116520536002862","0.00143786341427531","26","23","0.878022981101019"
"48","0.102398572942687","0.0331873774907249","28","24","0.850324449367349"
"49","0.119592686246256","0.040338613070862","22","4","0.987980504993763"
"50","0.34716941447081","0.143867005356704","24","23","0.808949973558458"
"51","0.221213399271949","0.0850786733599917","24","1","0.806426058196974"
"52","0.102398572942687","0.0331873774907249","26","23","0.764206757300781"
"53","0.0157609732208341","0.00236887427509137","24","2","1.09922560721618"
"54","0.0337848494212621","0.00763537596920524","22","2","0.885629549049695"
"55","0.34716941447081","0.143867005356704","26","0","0.917912513482732"
"56","0.0215791099697111","0.00383244993062068","24","4","0.904553256392822"
"57","0.0157609732208341","0.00236887427509137","24","1","1.17328848138854"
"58","0.0215791099697111","0.00383244993062068","26","25","1.19728708314647"
"59","1","0.682303761313899","24","0","0.489186537451715"
"60","0.0184132082873944","0.00301976615913268","26","25","0.74891453491218"
