"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.229328182224704","0.0709541395803234","24","16","0.936865089979566"
"1","0.0152367790911417","0.000856306984922162","26","13","1.21494560524514"
"2","0.673270035873798","0.277589235790767","24","15","0.819111807320689"
"3","0.590872625232703","0.236585399143175","20","16","0.936255613509113"
"4","0.00846979197915773","0.000214285737072691","24","17","1.55946031103405"
"5","0.013304967844927","0.000655934914754901","28","12","0.884227145424619"
"6","1","1","22","16","0.833460216828897"
"7","0.175251034629464","0.0488599884546946","28","13","0.798087235034621"
"8","0.302809449640241","0.101683413189193","22","17","0.779958343799301"
"9","0.673270035873798","0.277589235790767","22","16","0.776729304322203"
"10","0.590872625232703","0.236585399143175","24","15","0.768361083986454"
"11","0.764664091410958","0.324752839622234","28","14","0.848304813410053"
"12","0.0887457945730085","0.0180863929339791","22","18","0.925140430911416"
"13","0.0292047017324244","0.00301976615913268","24","16","0.854366685823344"
"14","0.0772196997068624","0.0146640209743332","22","17","0.842973259230074"
"15","0.0339455264005375","0.00383244993062068","24","16","1.30957352652319"
"16","0.0887457945730085","0.0180863929339791","24","15","1.06072142618507"
"17","0.200676902358066","0.0589789416030357","24","13","1.2079654869205"
"18","0.0172186312504405","0.00111232357877845","22","17","1.03996855214391"
"19","0.673270035873798","0.277589235790767","22","16","0.722849044046963"
"20","0.0292047017324244","0.00301976615913268","26","17","1.49970822496672"
"21","0.00108941332392508","8.71530659140061e-07","24","15","0.926812418286795"
"22","0.764664091410958","0.324752839622234","22","14","0.483317052342815"
"23","0.133068875263532","0.0331873774907249","22","17","0.916710646354759"
"24","0.0250145118805846","0.00236887427509137","22","18","1.05950404375393"
"25","0.0666877416529579","0.0118437429175653","22","15","0.491595369244379"
"26","0.0197237779735983","0.00143786341427531","24","17","1.03124209909505"
"27","0.229328182224704","0.0709541395803234","22","17","0.569924528983469"
"28","0.0250145118805846","0.00236887427509137","24","16","0.999812452867718"
"29","0.0512785491551729","0.00763537596920524","26","14","1.408251424261"
"30","1","1","28","9","0.936673141396283"
"31","0.133068875263532","0.0331873774907249","28","13","0.498900027299205"
"32","0.0197237779735983","0.00143786341427531","24","16","1.21122437305496"
"33","1","0.591395775284717","26","14","1.35737825175435"
"34","0.0666877416529579","0.0118437429175653","24","16","1.12083446346797"
"35","0.101063083018028","0.0222237719556643","22","17","0.979075102618448"
"36","0.133068875263532","0.0331873774907249","26","14","1.0483860386073"
"37","0.0512785491551729","0.00763537596920524","26","14","1.36034518279926"
"38","0.175251034629464","0.0488599884546946","24","16","0.748976670080998"
"39","0.0339455264005375","0.00383244993062068","24","14","0.751578364196239"
"40","0.764664091410958","0.324752839622234","22","18","0.963508236009936"
"41","0.0106153548301852","0.000378968167437612","22","16","1.06503055148245"
"42","0.133068875263532","0.0331873774907249","24","17","0.959319056912532"
"43","0.518286353941205","0.201043276693793","26","13","0.787796016115488"
"44","0.175251034629464","0.0488599884546946","22","17","0.879499488532314"
"45","0.45408843650672","0.170328572533671","20","17","1.10035059017291"
"46","0.013304967844927","0.000655934914754901","22","17","0.960140610375345"
"47","0.0887457945730085","0.0180863929339791","22","15","1.03953306412591"
"48","0.115332985468672","0.0272070512720596","22","18","0.743971147691541"
"49","0.0666877416529579","0.0118437429175653","24","17","1.0508480433851"
"50","0.263319942308857","0.0850786733599917","24","17","1.24774487971536"
"51","0.133068875263532","0.0331873774907249","24","14","1.00176671158654"
"52","0.866319811146982","0.378841653414575","28","13","0.36966025143941"
"53","0.00585780534726524","8.7281299674252e-05","26","12","1.70988839943788"
"54","0.398413196778465","0.143867005356704","24","13","0.573822518860345"
"55","0.0512785491551729","0.00763537596920524","22","16","1.41919810079187"
"56","0.0197237779735983","0.00143786341427531","22","17","0.906557365570099"
"57","0.133068875263532","0.0331873774907249","22","16","0.787600597007605"
"58","0.115332985468672","0.0272070512720596","22","17","1.01932833140463"
"59","0.229328182224704","0.0709541395803234","24","14","0.864901550656043"
"60","0.200676902358066","0.0589789416030357","22","17","1.28319698263754"
"61","0.0339455264005375","0.00383244993062068","24","16","1.31203793045569"
"62","0.0512785491551729","0.00763537596920524","28","16","0.708497479293553"
"63","0.302809449640241","0.101683413189193","24","14","0.787900887289088"
"64","0.0106153548301852","0.000378968167437612","24","15","1.14482233207109"
"65","0.45408843650672","0.170328572533671","24","18","0.666109752613741"
"66","0.101063083018028","0.0222237719556643","28","15","0.724428964442704"
"67","0.0172186312504405","0.00111232357877845","26","15","0.821338115239502"
"68","0.0887457945730085","0.0180863929339791","24","15","1.4802270457928"
"69","0.764664091410958","0.324752839622234","20","17","0.96633912363351"
"70","0.101063083018028","0.0222237719556643","22","17","1.0002699866497"
"71","1","1","22","17","0.960087267823812"
"72","0.0772196997068624","0.0146640209743332","26","13","1.35904536769609"
"73","0.0250145118805846","0.00236887427509137","20","16","1.22619539803633"
"74","0.346511749669056","0.121140507684302","28","11","0.309963755752067"
"75","0.398413196778465","0.143867005356704","22","17","0.806888642190057"
"76","1","0.90097784494172","26","16","0.880770993588974"
"77","0.263319942308857","0.0850786733599917","24","14","0.471900661350991"
"78","0.101063083018028","0.0222237719556643","26","15","0.836656730403012"
"79","0.152336152080295","0.040338613070862","22","17","1.13407492197232"
"80","0.229328182224704","0.0709541395803234","24","16","1.05316539316305"
"81","0.346511749669056","0.121140507684302","22","18","0.637474951701701"
"82","0.866319811146982","0.378841653414575","28","16","0.734914639205732"
"83","1","1","26","18","0.9175380998992"
"84","0.229328182224704","0.0709541395803234","24","15","0.484529273277513"
"85","0.101063083018028","0.0222237719556643","22","16","1.34470831713564"
"86","1","1","20","17","0.665119267869876"
"87","0.263319942308857","0.0850786733599917","24","17","1.31386848046532"
"88","0.346511749669056","0.121140507684302","28","14","0.861345903932481"
"89","0.00949360318691807","0.000285757455926234","22","14","1.44030920626532"
"90","0.398413196778465","0.143867005356704","28","10","0.492933577218409"
"91","0.00949360318691807","0.000285757455926234","22","16","1.21316750688814"
"92","0.984566524530833","0.440691976380001","22","17","0.687522476151965"
"93","0.984566524530833","0.440691976380001","22","18","1.02340424424102"
"94","0.0106153548301852","0.000378968167437612","22","18","1.26955281010417"
"95","0.101063083018028","0.0222237719556643","24","15","0.997034599792477"
"96","1","1","20","17","1.20570534300437"
"97","0.346511749669056","0.121140507684302","24","16","0.88294589589763"
"98","0.0197237779735983","0.00143786341427531","24","14","1.29135357854643"
"99","0.0887457945730085","0.0180863929339791","22","17","0.876913065208321"
"100","0.229328182224704","0.0709541395803234","24","16","1.10357298189786"
"101","1","1","26","17","1.22648730318422"
"102","0.0339455264005375","0.00383244993062068","22","17","1.30100579642208"
"103","0.0584214513474029","0.00952853871476142","24","16","0.554954849119608"
"104","0.013304967844927","0.000655934914754901","26","14","1.37312211872238"
"105","0.0152367790911417","0.000856306984922162","24","16","1.23146720099957"
"106","0.115332985468672","0.0272070512720596","26","16","1.60779114332699"
"107","0.200676902358066","0.0589789416030357","22","15","0.851804082582002"
"108","0.115332985468672","0.0272070512720596","24","15","1.15695659940605"
"109","0.346511749669056","0.121140507684302","24","16","0.809403609014409"
"110","1","0.682303761313899","26","14","0.334345370681062"
"111","0.0512785491551729","0.00763537596920524","22","15","0.898665100021683"
"112","0.152336152080295","0.040338613070862","22","17","0.89665337535197"
