auc,precision,recall,f1,accuracy,model,mcc
0.999,0.998003992015968,1.0,0.9990009990009989,0.999,ARS,0.998001996005988
0.8196,1.0,0.6392,0.7798926305514885,0.8196,JTK,0.6853639120539643
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.9998,0.9998,0.9998,0.9998,0.9998,meta2d,0.9996
0.9001999999999999,0.9002,0.9002,0.9001999999999999,0.9002,Cosinor,0.8004
0.9998,0.9996001599360256,1.0,0.9998000399920016,0.9998,Cosinor1,0.9996000799680095
0.9739,0.9503896597605018,1.0,0.9745638826625086,0.9739,Cosinor1(amp),0.9490939466254137
0.9951,0.9902951079421668,1.0,0.9951238929246691,0.9951,Rain,0.9902475528292576
