CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(amp)_qvalue,Rain_qvalue
0,0.0006483556128692384,0.029899310611191363,0.15812962064300373,2.3605270428027145e-05,6.138542160349532e-11,0.0010069569034947,2.460897078887239e-06,2.051633339720443e-06
1,0.0007139575933092302,0.04061640232361214,0.15812962064300373,4.480882539701425e-05,1.778448445759533e-10,0.0009620872119403,2.0678044439912823e-06,6.179468169868126e-06
2,0.0006363673401653502,0.022887674155471497,0.15812962064300373,1.2696995780556792e-05,1.860647337478861e-11,0.0008776909217385,1.2270360147912106e-06,1.291084862119929e-06
3,0.001445540110683887,0.04061640232361214,0.17828977390150946,0.00016883789166174292,1.0494991293738299e-11,0.0019317667239708,1.769216044530868e-05,2.0316970185416233e-06
4,0.001999428633320683,0.129738102954324,0.19912067886190132,0.0009096821370551234,6.269008942715775e-11,0.0023591238806744,2.801110308650786e-05,9.538774019409424e-06
5,0.0005518686660237877,0.02572114047396376,0.15812962064300373,7.379920032320349e-06,1.9468041875701103e-11,0.0008147994307684,6.15185078832039e-07,8.86326912681991e-07
6,0.0006895599550761947,0.021814378465301886,0.15812962064300373,1.3493070234385954e-05,1.2659999301304875e-10,0.0009244955204465,1.6971551928087724e-06,6.05780909769075e-07
7,0.0008364600638174302,0.08100409443672175,0.15812962064300373,0.00012915786684686864,4.253885214578167e-11,0.0010463399257083,2.9782138314575947e-06,3.4187156934638853e-06
8,0.0010109085410879154,0.04061640232361214,0.15885820522774877,8.98783187744861e-05,8.868919386405687e-11,0.0013697113045309,7.10171409869552e-06,6.837276989484674e-06
9,0.0008303057513343706,0.027594120481477493,0.16474281005938518,4.28784579306559e-05,3.5827838130994454e-11,0.0014420514595063,8.32461969582297e-06,4.468249694904118e-06
10,0.001225945908208146,0.052333312887671,0.1629408513317314,0.0001626926021115341,8.42014695128312e-10,0.0014437672092218,8.36100339037251e-06,1.3593231379491525e-05
11,0.0007209295443155012,0.029899310611191363,0.15812962064300373,2.9677400471079432e-05,8.937446885240764e-10,0.0009478505866269,1.9165399460674984e-06,3.088514649407478e-05
12,0.0007098779374959104,0.04588241856800125,0.15812962064300373,5.156712511614237e-05,1.1667373894328828e-11,0.000959421963137,2.0138070628148314e-06,4.450308058253212e-06
13,0.0013243598734444444,0.04588241856800125,0.16593913633584992,0.00015906400279037583,9.005455885718007e-11,0.0014695185175771,8.805004701073377e-06,4.668844518468827e-06
14,0.000554030289761294,0.02572114047396376,0.15812962064300373,8.011043000226547e-06,1.1321996755355548e-10,0.0008005645796775,3.462667879155424e-07,1.3176754796487105e-06
15,0.0006424659274209701,0.032380729301124685,0.15812962064300373,2.4368071324798984e-05,4.843254805411757e-12,0.0008474473846912,9.835774712237686e-07,2.155788208092995e-06
16,0.0006143343246398602,0.020453249136206258,0.15812962064300373,8.233680947582198e-06,2.2244887504761893e-09,0.0008331389613143,7.774074137257419e-07,8.706434195133114e-07
17,0.000554030289761294,0.022887674155471497,0.15812962064300373,6.885701889579443e-06,2.6501333512275696e-11,0.0008005645796775,3.546096261549281e-07,8.86326912681991e-07
18,0.0013165606110623243,0.08100409443672175,0.16938042739779874,0.00029907159881758795,5.982261626057755e-11,0.0015768209411731,1.069001924969592e-05,6.533066059483676e-06
19,0.0022721602987630426,0.03597032357403322,0.1981533286338996,0.0002507100019104503,1.6025955900881755e-10,0.0023298845011109,2.723196709522112e-05,9.538774019409424e-06
20,0.0005869898479910569,0.027594120481477493,0.15812962064300373,1.361573954383989e-05,1.7284166955700196e-10,0.0008147994307684,6.313729017657235e-07,8.991856719893003e-07
21,0.0008740959364537098,0.032380729301124685,0.15812962064300373,4.908563448034697e-05,5.308884645025748e-12,0.0010516297709846,3.033651314617328e-06,4.608414723668675e-06
22,0.00121175531356152,0.08100409443672175,0.16458570465976644,0.0002587630837317702,1.1129370255392363e-09,0.0015128653441419,9.60868178502304e-06,1.3762594368059048e-05
23,0.002162523608404208,0.0945805699199578,0.23258372010074177,0.0008586740546461263,6.368317746553094e-11,0.0034894713695356,6.397856814691159e-05,6.524953828223208e-06
24,0.0006363673401653502,0.04061640232361214,0.15812962064300373,3.02986709237178e-05,2.0204144870549185e-11,0.0008776909217385,1.2132568350897797e-06,6.05780909769075e-07
25,0.0005464586944287626,0.020453249136206258,0.15812962064300373,2.1784398436838143e-06,1.4462068896605167e-09,0.0007961963660285,9.560903482460765e-08,1.7297738979810459e-06
