"","pVal","phase","peak.shape","period"
"0",6.83118773196892e-06,2,12,24
"1",3.77190753900312e-05,24,16,24
"2",3.29605006039161e-05,24,14,24
"3",5.79410372931149e-06,2,14,24
"4",2.49590759259926e-06,22,18,24
"5",6.08400885073597e-06,2,14,24
"6",0.000104931086238429,4,8,24
"7",3.95958117444391e-07,4,12,24
"8",4.79951962406228e-07,2,14,24
"9",7.94583496701549e-06,4,6,24
"10",0.000768322330052256,4,8,24
"11",0.00050996521331755,4,6,24
"12",5.27050427062268e-06,24,14,24
"13",1.93987351822746e-05,2,10,24
"14",1.5078086602769e-05,4,10,24
"15",2.1292122792573e-06,22,18,24
"16",3.45391606248237e-06,4,10,24
"17",2.17078695866583e-06,2,14,24
"18",0.000152398326076256,4,10,24
"19",0.000253696102996413,24,14,24
"20",5.43134210780487e-07,4,12,24
"21",6.57546316201679e-06,2,10,24
"22",1.69507111729561e-07,4,6,24
"23",3.45680045519769e-05,2,16,24
"24",2.71297789817603e-07,4,10,24
"25",2.39969926777414e-07,24,12,24
"26",4.04447724851316e-06,4,6,24
"27",6.47438404719781e-05,4,8,24
"28",0.00015930078612211,4,8,24
"29",1.01058684163861e-07,2,10,24
"30",5.07813937503805e-06,2,14,24
"31",1.21680177014719e-05,2,10,24
"32",2.29224202570367e-05,2,14,24
"33",1.28618992257473e-05,2,10,24
"34",1.05871062444425e-05,2,12,24
"35",9.0635278553111e-06,2,14,24
"36",3.09619848347665e-06,24,14,24
"37",1.47635927079219e-05,2,14,24
"38",7.98616589124272e-05,2,8,24
"39",0.0022902552384469,4,8,24
"40",4.1862290346375e-05,24,14,24
"41",4.65805909491045e-06,2,12,24
"42",5.91928600524827e-09,2,12,24
"43",4.28985855230275e-06,4,12,24
"44",1.53491584929413e-06,2,14,24
"45",0.000614553344753226,24,14,24
"46",4.1862290346375e-05,4,10,24
"47",1.21680177014719e-05,2,10,24
"48",7.88573933574652e-09,24,14,24
"49",0.00473320410898027,22,18,24
"50",0.000290406132058573,4,8,24
"51",2.59667126397302e-07,2,12,24
"52",2.13167102716398e-09,24,12,24
"53",0.000126848051498207,4,10,24
"54",0.000457232140355272,22,18,24
"55",4.99593154568397e-05,2,10,24
"56",0.00156899099503488,24,16,24
"57",6.3012948811194e-06,2,12,24
"58",4.79951962406228e-07,2,10,24
"59",4.07635294506211e-05,24,16,24
"60",0.0028656393343256,20,18,24
"61",4.79951962406228e-07,2,14,24
"62",0.000255489961555523,6,8,24
"63",4.21602169554515e-07,24,16,24
"64",7.75230757088892e-05,2,14,24
"65",0.0010595573884107,6,8,24
"66",5.37117455139717e-06,4,10,24
"67",0.000646898257634975,2,14,24
"68",5.81358374143648e-08,24,16,24
"69",4.28985855230275e-06,4,12,24
"70",3.68565315442899e-08,2,14,24
"71",5.31280011233481e-08,4,10,24
"72",1.24795379629963e-06,22,16,24
"73",0.000131222122239524,2,12,24
"74",4.97093103920736e-07,2,10,24
"75",3.29397676607916e-05,24,12,24
"76",7.05392578762249e-07,2,14,24
"77",2.73247509278757e-05,24,16,24
"78",0.000566764339023506,24,16,24
"79",4.44931311986845e-09,2,10,24
"80",0.000124436037270317,2,14,24
"81",9.38232612820151e-07,4,10,24
"82",5.27694341891652e-06,4,10,24
"83",9.26804417436719e-06,6,6,24
"84",1.69062617540481e-06,24,14,24
"85",0.0001798325770295,4,14,24
"86",3.91385552110357e-05,2,14,24
"87",4.05600590049065e-06,4,8,24
"88",7.80829484786253e-06,2,12,24
"89",9.89280020917517e-08,2,12,24
"90",0.000385419519067896,4,10,24
"91",1.78268905697495e-07,24,14,24
"92",2.81616758361452e-05,2,12,24
"93",0.000342380651867636,2,14,24
"94",6.82753226795405e-05,24,16,24
"95",1.73560784137681e-05,2,12,24
"96",1.54087730735725e-06,22,18,24
"97",1.16650049826985e-05,4,8,24
"98",1.05255979773516e-05,24,16,24
"99",2.72832146730746e-09,2,12,24
"100",0.000264202159427852,2,12,24
"101",1.12650058532249e-06,24,10,24
"102",1.91289652167309e-07,4,12,24
