test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.030858892416167467,0.07721990590506043,0.8911939112296031,0.004243014335387055,0.010618153992460097,"[0.2803513431831919, 1.5020364792760144]",0.3690430970091265,0.30504664362492084,0.5151944665173465,"[-0.3361646276056116, 1.0742508216238646]",22.590359205529335
1.0,24.0,0.004256919336526992,0.01920125997531345,1.1413551078615352,0.00017179341697231017,0.0007741929561618304,"[0.5459682874568946, 1.7367419282661758]",0.8344399161933955,0.0016493974731183866,0.019404676154333958,"[0.31475190630302563, 1.3541279260837653]",20.812674302991223
2.0,24.0,0.004141963306519508,0.01886689851465443,1.1324721548236667,0.00016245229606124247,0.0007407765438269151,"[0.5439078511463782, 1.7210364585009552]",0.2700510582900977,0.3244456152901063,0.5341547831578964,"[-0.2671013913161723, 0.8072035078963676]",22.968480940462403
3.0,24.0,0.00293781933913363,0.015325087841072664,1.0905427353952872,8.877134031072279e-05,0.00046283284833536386,"[0.5451972899398868, 1.6358881808506878]",0.4770914783602249,0.06743358855322741,0.20216394627184847,"[-0.034225127384925336, 0.9884080841053752]",22.177644789886806
4.0,24.0,0.08865527820632159,0.18770967225560362,0.7634894229276136,0.01996070460129989,0.042262766464746755,"[0.12044831218917929, 1.4065305336660479]",1.0599717266366753,0.011846937128147664,0.06748003971991849,"[0.23447393694040686, 1.8854695163329436]",19.951206244034925
5.0,24.0,0.00035466136762253494,0.005157860406800423,1.3030441951439646,1.412670624913374e-06,2.056289119233441e-05,"[0.773537826751693, 1.8325505635362362]",0.7552262678334571,0.00027887200127838077,0.006156114818507302,"[0.3479215949179197, 1.1625309407489945]",21.11524815171508
6.0,24.0,0.014628127610806412,0.04349725724295692,1.114315120606719,0.0013401035135013316,0.003982477008919261,"[0.43335251601351155, 1.7952777251999263]",0.8294754767208534,0.007599614806011906,0.05086756898267675,"[0.22043713036044743, 1.4385138230812595]",20.831637064952876
7.0,24.0,0.010398324813727756,0.03401480148422557,0.9869236858401341,0.000771639459277158,0.0025244375133625973,"[0.411703411585708, 1.5621439600945601]",0.48124523447322876,0.11339180075285564,0.280397877479283,"[-0.11455121449464878, 1.0770416834411063]",22.16177861026002
8.0,24.0,0.00030771247873100267,0.004909236852149949,1.3300642643877498,1.0341658963951336e-06,1.6546654342322138e-05,"[0.7964172660410531, 1.8637112627344465]",1.105178166404741,3.309725649176822e-08,8.175561100051957e-06,"[0.7130660557296344, 1.4972902770798477]",19.778530363666757
9.0,24.0,0.0002670808821171215,0.004660810995824246,1.4829592418590678,7.574717858949141e-07,1.3196372576566448e-05,"[0.8953052871125967, 2.0706131966055388]",0.3866698068106773,0.06280852519923712,0.19391332262808617,"[-0.020661963670862593, 0.7940015772922172]",22.52303013364062
