test,period,n_components,p,q,p_reject,q_reject,RSS,R2,R2_adj,log-likelihood,amplitude,acrophase,mesor,peaks,heights,troughs,heights2,ME,resid_SE
1020.0,24.0,3.0,0.14145681531067633,0.25469358176211077,0.6820085327442191,0.9999307216506012,16.91174517583846,0.384127918355912,0.1788372244745493,-30.587620036270998,1.0537406063815211,1.8679740102425804,0.35776233927357814,[16.86486486],[1.41147645],[ 2.59459459 11.05105105],[-0.69597827 -0.57263378],2.036422550883096,0.9692994370459999
1021.0,24.0,3.0,0.00024790438511401724,0.0028617946331783383,0.29274989643327654,0.9999307216506012,9.079687272254905,0.729031117849805,0.6387081571330734,-22.81301240224513,1.6443099392474336,1.566079220708425,-0.47463064398659394,[ 9.51351351 18.01801802],[0.16802836 1.1696793 ],[3.17117117],[-2.11894058],1.4921384785562009,0.7102302941165126
1022.0,24.0,3.0,0.00656159636886966,0.021349973017188516,0.7088610733922942,0.9999307216506012,13.347223435344382,0.5947769971238595,0.4597026628318126,-27.62887027981079,1.3747614425189107,1.6792897667837332,-0.10661267285456955,[17.58558559],[1.26812393],[1.24924925 9.32132132],[-1.48134872 -0.90536792],1.809127394645039,0.8611111502440831
1023.0,24.0,3.0,0.0007174208616342881,0.0052100280438219905,0.8565694911525298,0.9999307216506012,12.715338153046819,0.6920194706175579,0.5893592941567438,-27.02262793593193,1.6401663832755387,1.7799213632951183,0.6416366203312358,[17.2012012],[2.28178957],[ 1.96996997 10.57057057],[-0.99846256 -0.87266511],1.7657842621700632,0.8404806215310783
1024.0,24.0,3.0,0.01198072379724957,0.0336821023256946,0.8091283409032928,0.9999307216506012,23.951339610823766,0.5622168271103668,0.4162891028138225,-34.93781871849909,1.7569491640284856,2.35855304323558,-0.42588100663561246,[ 5.86186186 14.99099099 19.6036036 ],[0.2820588  1.33106816 1.06476647],[1.39339339 9.70570571],[-2.18265906 -1.34122914],2.4234752510225,1.1535293573980239
1025.0,24.0,3.0,0.012867431334661172,0.035525762933907155,0.7303069955867721,0.9999307216506012,11.949753692670496,0.5581405656905076,0.41085408758734354,-26.24639885267795,1.3399271599283462,1.3396581285578097,0.017338964396748757,[ 6.67867868 18.88288288],[0.61041056 1.35721703],[ 1.24924925 11.81981982],[-1.32251043 -0.56495154],1.7118005496115893,0.8147853736711043
1026.0,24.0,3.0,0.10304905840654499,0.19632131531062105,0.14901083410128502,0.9999307216506012,23.980462194817832,0.4125754955485018,0.21676732739800242,-34.95300831417493,1.447346655709195,1.8931319093704255,0.3750082983454208,[16.76876877],[1.82235495],[ 4.22822823 11.24324324],[-1.07233836 -0.63129283],2.424948162803614,1.1542304361400724
1027.0,24.0,3.0,7.470896568739782e-05,0.0016289624946515078,0.3275885286045155,0.9999307216506012,7.674240470620101,0.7650332121248717,0.686710949499829,-20.710882107933397,1.7498070143689557,1.528342372016657,0.07940707024705906,[ 6.58258258 18.16216216],[0.55278147 1.82914757],[ 0.0960961  12.44444444],[-1.67035029 -0.91830753],1.3718018569585884,0.652952289843774
1028.0,24.0,3.0,0.00021820460758703586,0.0027038984831107295,0.03340555484492125,0.9999307216506012,12.343470941350757,0.7331338694486343,0.6441784925981792,-26.651606201300183,1.9885992687312095,1.9434477076261176,-0.15260937046835554,[ 7.11111111 16.57657658],[0.17910961 1.8359899 ],[ 1.87387387 10.95495495],[-2.1411234 -0.9894273],1.7397719883863507,0.8280992607354493
1029.0,24.0,3.0,0.00037205319694644245,0.00355540928829225,0.25599474890269014,0.9999307216506012,11.030336160185048,0.7155082660802481,0.6206776881069975,-25.245631890501933,2.0321316627720565,1.2641844311742716,0.22425450084376264,[19.17117117],[2.25638616],[ 0.52852853  7.83183183 14.22222222],[-1.80787716 -0.25265109 -0.36976914],1.6446294344852193,0.7828131663070147
103.0,24.0,3.0,0.004220935171403095,0.015737738868484445,0.6831467934368652,0.9999307216506012,13.023168951300939,0.616759990115859,0.48901332015447874,-27.321640496796412,1.5348411595415101,1.6163950189641172,0.4261457031695126,[17.82582583],[1.96093495],[ 2.4984985  11.62762763],[-1.10869546 -0.41722864],1.7870307351008319,0.8505935493426843
1030.0,24.0,3.0,0.010695119065575187,0.030839443672362132,0.6378663092021166,0.9999307216506012,18.308530696483636,0.5685994359608639,0.42479924794781865,-31.57960438810373,1.674565888187953,1.8428161111147334,0.5706311324018813,[16.96096096],[2.24519702],[ 3.45945946 11.72372372 22.77477477],[-0.856249   -1.10393476 -0.87994647],2.1188510642598466,1.008533883540405
1031.0,24.0,3.0,0.002641344498008791,0.011461219839122952,0.3681101350260567,0.9999307216506012,16.411280078212446,0.6385712433895239,0.5180949911860319,-30.21212686982188,1.705677154766469,1.3773949772495788,-0.36260148805691284,[ 6.34234234 18.73873874],[-0.26205904  1.34307567],[1.53753754 9.56156156],[-2.06820506 -0.81039349],2.0060645956114063,0.9548496123070448
1032.0,24.0,3.0,0.008570864505590858,0.02604334398538699,0.014435072332742993,0.9999307216506012,11.948289309930779,0.5807161409490962,0.4409548545987949,-26.24486694613084,1.3577108396155533,2.157289850212811,0.1861479954310281,[ 6.29429429 15.75975976],[0.24008851 1.54385884],[1.15315315 9.94594595],[-1.17156284 -0.38646078],1.7116956600864695,0.8147354481988064
1033.0,24.0,3.0,0.0036540906635690318,0.014223786156360574,0.42945697909871194,0.9999307216506012,16.508976019352772,0.6236323482673165,0.49817646435642204,-30.28631844631973,1.8683459482783151,1.515763422452733,0.1501300310206104,[ 7.4954955  18.21021021],[0.21356827 2.01847598],[ 0.48048048 12.3003003 ],[-1.71821592 -0.26279802],2.012026761882159,0.9576874930834627
1034.0,24.0,3.0,0.004337531534239436,0.015982061658951496,0.9108816645674181,0.9999307216506012,19.105783355160845,0.6154446370518765,0.4872595160691686,-32.11240405281198,1.8226853673994894,1.6163950189641172,0.43413364178643055,[17.82582583],[2.25681901],[ 0.91291291 11.24324324],[-1.38848395 -0.96160881],2.1644926182950748,1.030258418368929
1035.0,24.0,3.0,0.0032337403755898775,0.013181270747502753,0.9985165533662739,0.9999307216506012,20.739930289599304,0.629341569124501,0.505788758832668,-33.13827603974575,1.9462246044149014,1.6415529180919641,0.4210565985422503,[17.72972973],[2.3672812],[ 1.2972973  10.71471471],[-1.52516801 -0.68307149],2.255159849233482,1.0734143419119122
1036.0,24.0,3.0,0.00012777122852092315,0.0020196572601253668,0.2304192266016598,0.9999307216506012,12.594649766008246,0.749614344647967,0.6661524595306226,-26.903416794698224,1.9133204056247581,1.9182898084982725,0.4338458454156935,[16.67267267],[2.34711677],[1.34534535 9.94594595],[-1.13169127 -1.47947456],1.7573842592826934,0.8364823756530892
1037.0,24.0,3.0,0.005312477115055447,0.018456607513787124,0.447454180486751,0.9999307216506012,14.12425043633203,0.605484862275724,0.473979816367632,-28.33618063389007,1.5404280222879196,1.7547634641672714,0.1951272026719557,[ 4.9009009 17.2972973],[0.2308996  1.73555522],[10.52252252 23.73573574],[-1.34530082 -1.12040646],1.861042920972443,0.8858219797432347
1038.0,24.0,3.0,0.00954773370198636,0.0281893525302225,0.16054378915126932,0.9999307216506012,15.238990755672045,0.5748635920937255,0.4331514561249674,-29.285732077821006,1.4009550498995245,2.132131951084965,-0.4393494690585362,[ 5.86186186 15.85585586 20.37237237],[-0.39622859  0.96160558  0.80498181],[ 2.16216216 10.04204204],[-1.35030752 -1.84026602],1.9330887234831926,0.920114448064661
1039.0,24.0,3.0,0.0014369407454211114,0.007811039976337537,0.20849781833202286,0.9999307216506012,14.748185074973502,0.6647608271893247,0.553014436252433,-28.87651588739643,1.8097169941645315,1.2516054816103477,-0.04493978533380116,[19.21921922],[1.76475308],[1.44144144 9.32132132],[-1.85465678 -0.9427297 ],1.9017042368977706,0.9051760134229727
104.0,24.0,3.0,0.002975794606236537,0.01245623527097755,0.7638637834822339,0.9999307216506012,11.944856197466416,0.6331664918494974,0.5108886557993298,-26.241274794056384,1.5843899716273564,2.39628989192735,0.018866726688535396,[ 5.95795796 14.84684685],[0.76023534 1.6032567 ],[1.10510511 9.8978979 ],[-1.56541048 -0.6415172 ],1.7114497309105436,0.8146183904635762
1040.0,24.0,3.0,0.0009042512748006493,0.005980497849210643,0.1685508491258053,0.9999307216506012,12.292468731050453,0.6832269895365878,0.5776359860487837,-26.59985022624731,1.9174150589505106,1.3145002294299628,0.3685415928710414,[18.97897898],[2.28595547],[ 0.52852853 13.88588589],[-1.54887347 -0.72510601],1.7361739702250287,0.8263866706952642
1041.0,24.0,3.0,0.1189854167307749,0.22062936534540126,0.8253733504938907,0.9999307216506012,13.401320458967648,0.3999484390968232,0.19993125212909768,-27.67943106696373,1.04646579762712,1.603816069400195,0.2644513865632092,[ 8.16816817 17.87387387],[0.80415596 1.31089677],[ 3.17117117 12.73273273],[-0.53149154 -0.78201441],1.8127899332186472,0.8628544508061488
1042.0,24.0,3.0,0.08457219512683734,0.16657907253661086,0.6753049572529757,0.9999307216506012,11.233015430325773,0.42922503334908046,0.23896671113210732,-25.473231123248752,0.9534036941618971,1.8176582119868865,-0.08655264499417892,[ 0.52852853 17.05705706],[0.74127628 0.86685105],[ 5.23723724 12.3963964  20.9009009 ],[-1.03995634 -0.85752777 -0.16517031],1.6596704529822925,0.7899724126802633
1043.0,24.0,3.0,0.006133548120391241,0.020350192834742008,0.8708918930604683,0.9999307216506012,14.844869540266696,0.5982357294231496,0.46431430589753286,-28.958194519900765,1.8472671780466334,1.6289739685280402,0.497484961036915,[ 9.56156156 17.77777778],[0.80713836 2.34473537],[ 5.66966967 13.21321321 22.82282282],[-0.27294023 -0.36665583 -1.34961261],1.9079275416423427,0.9081381912788719
1044.0,24.0,3.0,0.001863725103708469,0.009199038024227389,0.8269444454858439,0.9999307216506012,12.189831312519503,0.6538520580113367,0.5384694106817823,-26.495041834414216,1.4637000524757446,1.8805529598065025,-0.026347429281480705,[16.81681682],[1.43735262],[ 1.96996997 10.42642643],[-1.48999252 -1.34256035],1.728910582073432,0.8229294323910938
1045.0,24.0,3.0,0.0015871911129623495,0.008314254127618385,0.06643965779271133,0.9999307216506012,12.141668072072866,0.6606367574733127,0.5475156766310837,-26.445555258812234,1.6878072442742862,1.7170266154755032,0.5705545465771797,[17.44144144],[2.25831997],[ 4.996997   12.54054054 22.63063063],[-1.03557809 -0.79999749 -1.1172527 ],1.7254916524430295,0.8213020851764344
1046.0,24.0,3.0,0.00210323550763003,0.009914402533482112,0.18680995164698455,0.9999307216506012,19.56403628594337,0.6486410590508208,0.5315214120677612,-32.4086779868353,1.8712762076881444,1.553500271144502,1.097379176530974,[18.06606607],[2.96861095],[0.14414414 8.64864865],[-0.65008969 -0.77389703],2.19029652652846,1.0425406010197549
1047.0,24.0,3.0,0.00012666474376232806,0.0020196572601253668,0.10068498814062776,0.9999307216506012,13.489047359955538,0.7498728277190865,0.6664971036254487,-27.76099113785247,2.0776629376833116,1.1887107337907326,0.36788278139628927,[19.45945946],[2.44554572],[1.39339339 8.21621622],[-1.70969357 -1.16380428],1.8187136417448129,0.8656740264080527
1048.0,24.0,3.0,0.00044377800164352443,0.00393071746362732,0.6303199872556666,0.9999307216506012,10.245177246001337,0.7094049429173719,0.6125399238898293,-24.322604047681832,1.6025108948995994,1.2138686329185795,0.12787078394305462,[19.36336336],[1.73036757],[ 1.53753754 10.52252252],[-1.26967733 -1.47464011],1.585015168536129,0.7544378792629257
1049.0,24.0,3.0,0.0061142802060804025,0.020308952803837984,0.4338677257439223,0.9999307216506012,16.713127922191703,0.5983961616140447,0.464528215485393,-30.439946940898437,1.635122425421268,1.9560266571900415,0.623258603862294,[16.52852853],[2.25838103],[ 2.78678679 11.0990991 ],[-1.01186382 -0.24543153],2.0244290153433644,0.9635907361470574
105.0,24.0,3.0,0.00017836562139705858,0.00239796874035942,0.08726068201112092,0.9999307216506012,11.841016184665651,0.7394770818541003,0.6526361091388004,-26.13213367152126,1.8856160119440262,1.6918687163476562,0.48197168607864405,[17.53753754],[2.3675877],[10.81081081 23.97597598],[-1.0722793  -1.40364433],1.7039944345478413,0.8110698074034226
1050.0,24.0,3.0,0.22073102553590396,0.3602007596865273,0.5076065958717421,0.9999307216506012,14.939423292580239,0.3396891299083171,0.1195855065444229,-29.037560236664604,0.956968726156751,1.50318447288881,0.2490804117020543,[ 4.08408408 18.25825826],[0.67665818 1.20604914],[ 9.94594595 23.3993994 ],[-0.36986511 -0.70788831],1.9139941276011827,0.9110257738938575
1051.0,24.0,3.0,0.006380509324966477,0.020933429543853268,0.20259828444330152,0.9999307216506012,10.515536005500204,0.596216254018568,0.46162167202475746,-24.648187808969993,1.3625364205624626,1.566079220708425,-0.40862385386471334,[ 5.62162162 18.01801802],[-0.40555087  0.95391257],[0.0960961  7.44744745],[-1.77111171 -0.45009086],1.6057923773190075,0.7643274460269049
1052.0,24.0,3.0,0.004297849745435123,0.015901767799534335,0.4370749420957405,0.9999307216506012,18.32301430743369,0.6158888898675199,0.4878518531566932,-31.58948904605581,1.9374667678502262,1.566079220708425,0.5129850155029498,[18.01801802],[2.45043678],[ 7.68768769 12.25225225 23.4954955 ],[-0.65332825 -0.77051935 -1.42447943],2.119688994622895,1.0089327228818936
1053.0,24.0,3.0,0.009431312604319841,0.02792807996541262,0.7242555677345694,0.9999307216506012,22.394255612315263,0.5755339441543212,0.4340452588724284,-34.09757152044361,1.8550400696335427,1.6415529180919641,0.14126264911610886,[17.72972973],[1.99626997],[ 2.97897898 12.34834835],[-1.71377742 -0.55574648],2.3433761208670973,1.1154036541966734
1054.0,24.0,3.0,0.01885616013429503,0.04789474253059444,0.10525245804522176,0.9999307216506012,13.820076141471096,0.5354732136157051,0.38063095148760684,-28.064044617232437,1.3517871541613355,1.490605523324887,0.15747695010885288,[18.30630631],[1.50919961],[0.62462462 7.92792793],[-1.19423451 -0.36217675],1.8408945097990341,0.876231709001395
1055.0,24.0,3.0,0.008753351583180469,0.026453162838260706,0.5186782677463128,0.9999307216506012,14.624754072237037,0.5795817016176225,0.4394422688234967,-28.771460236801815,1.4537709164823902,1.603816069400195,-0.2233041903806987,[17.87387387],[1.23040781],[ 1.58558559 10.13813814],[-1.67707511 -0.85672362],1.8937296131847094,0.9013802401575609
1056.0,24.0,3.0,0.0036391695625282994,0.014176741575879625,0.33170188482798313,0.9999307216506012,9.430094090155466,0.6238251876890673,0.498433583585423,-23.286341448548328,1.1844591650709781,1.3396581285578097,-0.29355052652706637,[ 5.23723724 15.03903904 18.88288288],[0.1583836  0.82218679 0.89090864],[0.81681682 9.22522523],[-1.47789064 -1.01405807],1.520658513145092,0.7238053026330686
1057.0,24.0,3.0,0.02318195593344141,0.056577963022182425,0.9275981980127255,0.9999307216506012,19.252174116705955,0.5225860287133017,0.3634480382844023,-32.20781546281439,1.4923083470561471,1.540921321580579,0.4587926229006176,[18.11411411],[1.95110097],[0.67267267 9.8018018 ],[-1.03351095 -0.61656251],2.172769093358438,1.0341978672893724
1058.0,24.0,3.0,0.008756760182413448,0.02645546882904365,0.4847643439351911,0.9999307216506012,13.626008810889978,0.5795607017046794,0.4394142689395726,-27.887270256447216,1.3259768988350755,1.553500271144502,0.09755061362846273,[ 9.41741742 18.06606607],[0.91020133 1.42338872],[ 3.93993994 13.54954955 23.87987988],[-1.22842629 -0.66680651 -1.16709381],1.8279235046565625,0.8700577506659473
1059.0,24.0,3.0,0.003957525209026036,0.01502934986072109,0.28548124935413866,0.9999307216506012,13.695710599425903,0.6198491657510667,0.4931322210014224,-27.951049130229457,1.6723609209044068,1.0880791372793484,0.46151470610623613,[19.84384384],[2.13386665],[1.68168168 9.99399399],[-1.21084621 -0.59820481],1.8325927742386996,0.8722802365520022
106.0,24.0,3.0,0.0016002645776338476,0.008348586142155872,0.27899217369970053,0.9999307216506012,15.95958190714039,0.6602939801831735,0.5470586402442315,-29.863257961565207,1.9163137090228868,1.2893423303021176,-0.024935994730515887,[13.30930931 19.07507508],[0.87028777 1.89129024],[0.86486486 8.02402402],[-1.9412497  -0.34343389],1.9782648733029382,0.9416174591019313
1060.0,24.0,3.0,0.001466747591146178,0.007902734866089322,0.9380256318092848,0.9999307216506012,10.724832200803482,0.6639141730367253,0.551885564048967,-24.89453825775128,1.4776191698221168,1.8931319093704255,0.5982936803189995,[16.76876877],[2.07582369],[10.71471471 23.97597598],[-0.44678333 -0.87930728],1.6216941035052672,0.771896373327242
1061.0,24.0,3.0,0.03717972022645499,0.08325060507491042,0.22149574651452353,0.9999307216506012,22.845312639846306,0.4912361574563915,0.3216482099418554,-34.34684002157887,1.592795594405428,1.427710775505271,-0.1303931231179558,[ 4.996997   18.54654655],[0.19574661 1.46235001],[0.38438438 9.12912913],[-1.72318872 -0.92278259],2.3668581872465855,1.1265806831057494
1062.0,24.0,3.0,1.0490547921460092e-05,0.0006992179075809309,0.298904898651311,0.9999307216506012,11.17953601857636,0.8133128814671927,0.751083841956257,-25.413577592313924,2.513295786726749,1.3773949772495788,-0.1954992866971068,[18.73873874],[2.31761791],[ 0.43243243  6.91891892 13.5975976 ],[-2.70879507 -1.28354917 -0.40078088],1.6557149659261081,0.7880896740633984
1063.0,24.0,3.0,0.5115962129918914,0.6478954699519959,0.7297338624057461,0.9999307216506012,21.03812776363176,0.23217604971145478,-0.02376526705139348,-33.31672051041282,0.9421838161734708,1.566079220708425,0.37014686129139684,[18.01801802],[1.31232975],[ 6.58258258 12.73273273 23.68768769],[ 0.16470692  0.12096489 -0.57203695],2.2713142661977503,1.0811035453449036
1064.0,24.0,3.0,0.18122884234110503,0.310536056101962,0.21206392522839246,0.9999307216506012,16.2729629610151,0.3601175521582851,0.14682340287771356,-30.106328226455524,1.011326931239139,1.7799213632951183,0.1380768491346145,[ 7.78378378 17.2012012 ],[0.54898326 1.14940378],[ 1.68168168 11.81981982],[-0.87323265 -0.05986858],1.997592977460156,0.9508172788891524
1065.0,24.0,3.0,0.03771326562314459,0.08427545390646835,0.9184228385047412,0.9999307216506012,14.602929902139513,0.4902468016496552,0.32032906886620693,-28.752792854387337,1.1846588091834986,1.6289739685280402,-0.3007345344761396,[ 4.94894895 17.77777778],[0.08128135 0.88391927],[0.24024024 9.22522523],[-1.48535981 -0.95392436],1.8923161019863088,0.900707434993292
