CycID,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Rain_pvalue,y
5143,1.0,0.99705475748467,0.99999565850892,0.5166997639983533,0.906927656632189,
5144,1.0,0.999408877290151,0.999999825252535,0.0005023190823568,0.934062516783,
5145,1.0,0.96892622603355,0.999512130411691,0.693772714903469,0.659165726818671,
5146,1.0,0.999074787568445,0.999999571858917,0.5891944080631129,0.858165449544497,
5147,0.647739564961787,0.678075574698424,0.800587406082347,0.936387458689514,0.114527954234299,
5148,1.0,0.940490992333256,0.998193131635596,0.6997135416440481,0.725378494545417,
5149,1.0,0.978936097810856,0.999776581763725,0.6012249593667157,0.980764669004897,
5150,1.0,0.996998314263718,0.999995490427003,0.444511859926503,0.689119158866361,
5151,1.0,0.999970985343763,0.999999999579071,0.7401340904500655,0.885344365502988,
5152,1.0,0.999998814640311,0.999999999999297,0.6470449680195145,0.790554842092803,
5153,1.0,0.993294977344546,0.999977470926499,0.9865891547432656,0.577059929853098,
5154,1.0,0.936318186354294,0.997927845850452,0.6204016821898376,0.93016788782305,
5155,1.0,0.999373904815836,0.999999803961493,0.8945384143128179,0.935133571830463,
5156,1.0,0.982790793029328,0.999851064775012,0.876270731779677,0.878887635758228,
5157,1.0,0.999985472065733,0.999999999894469,0.9377535820731392,0.947136758718211,
5158,0.383824221046443,0.746925787683538,0.644864998961773,0.0979834283573931,0.0843330114031075,
5159,1.0,0.99581035890954,0.999991211171166,0.1758272739462647,0.886936270735144,
5160,1.0,0.99307475656467,0.999975964954587,0.9797918967576482,0.953770141818736,
5161,1.0,0.92251970511894,0.996917729939897,0.5109116627433989,0.887881607029039,
5162,1.0,0.95407119071209,0.998928743416187,0.687634774005512,0.93993333552736,
5163,1.0,0.99300262361352,0.999975461058815,0.426621024147268,0.999064538538437,
5164,1.0,0.956513508591535,0.99904045047473,0.1107894048793648,0.725378494545417,
5165,1.0,0.997848798399311,0.999997684504875,0.8728068335625236,0.790554842092803,
5166,0.383824221046443,0.888708886210157,0.707988798224412,0.6743342045177705,0.195652586455209,
5167,0.312045855379189,0.480554003498952,0.434482402527015,0.9967998449340902,0.0961766549755163,
5168,1.0,0.999999999968604,1.0,0.1050820735769525,0.829052997032332,
5169,1.0,0.999999934212477,0.999999999999998,0.6207835554211327,0.903962452769447,
5170,1.0,0.999780991127166,0.999999976015806,0.702672412355426,0.964378625001534,
5171,1.0,0.831640766156286,0.984957652477171,0.3934192629359683,0.483585663030278,
5172,1.0,0.843649304458084,0.987085198211649,0.9911266004894476,0.346194265281409,
5173,1.0,0.997783817695561,0.999997542451867,0.7008986158064934,0.853691607787323,
5174,1.0,0.999788448147358,0.999999977621329,0.8143496293767921,0.950029271125997,
5175,0.898239271017049,0.777518087468041,0.949098974527445,0.8432706115033167,0.240441637438791,
5176,1.0,0.997365493012401,0.999996526634924,0.9857636967976424,0.74630671630261,
5177,1.0,0.81958267358231,0.982646844720244,0.6211104775337055,0.999999830563039,
5178,1.0,0.994629219348438,0.999985551467752,0.3766395446670552,0.999807248870017,
5179,1.0,0.999910653377725,0.999999996008472,0.8525127705111153,0.947136758718211,
5180,0.312045855379189,0.486076149207641,0.437742104330744,0.7800484266128631,0.175412663718464,
5181,1.0,0.944509015386883,0.998431079414208,0.2594281953878614,0.953770141818736,
5182,1.0,0.971694671112842,0.999595570094495,0.4142853697290185,0.848314510386836,
5183,1.0,0.995075161093697,0.999987853023835,0.9222291321398224,0.999878131511055,
5184,0.772989417989418,0.745727593790302,0.8939913309506,0.6927159190727394,0.242335985696986,
5185,1.0,0.999828249124207,0.999999985249974,0.6424996204276787,0.967228496537721,
5186,1.0,0.999999999987462,1.0,0.1569530107860771,0.753471490893032,
5187,1.0,0.899304132411676,0.994750878037136,0.3422564185718093,0.677673291651841,
5188,1.0,0.990479987032419,0.999954540187299,0.2189849364268223,0.456125146139379,
5189,1.0,0.998426696754869,0.999998761708877,0.99465811919341,0.903962452769447,
5190,1.0,0.999986100282698,0.999999999903398,0.0632562201243588,0.809332092907223,
5191,1.0,0.999991187377703,0.999999999961169,0.4075915301703623,0.964378625001534,
5192,1.0,0.99957303434573,0.99999990883719,0.2178677564756768,0.910444718162414,
5193,1.0,0.998528214957146,0.999998916392651,0.5633892645059411,0.947136758718211,
5194,1.0,0.938754661373651,0.998084998370249,0.1044008604414277,0.878887635758228,
5195,0.898239271017049,0.965069112302737,0.990715467609702,0.3891240771697049,0.912250292278758,
5196,0.455602586713698,0.923239670064794,0.784896622202083,0.8561495324055564,0.0217569353852337,
5197,1.0,0.999444118012812,0.999999845468972,0.8367204597428867,0.93016788782305,
5198,1.0,0.999997287398234,0.999999999996321,0.651405367611982,0.898093133070531,
5199,1.0,0.999999993890279,1.0,0.8710383212090724,0.657953334869152,
5200,1.0,0.99999999641087,1.0,0.2509254281276696,0.69256232254504,
5201,1.0,0.996483953533111,0.999993811451289,0.9577939135212912,0.93016788782305,
5202,0.647739564961787,0.844984577291653,0.877207599633847,0.8099747578331584,0.3560624093718,
5203,1.0,0.999562573326029,0.999999904315,0.3817119235267983,0.910444718162414,
5204,0.898239271017049,0.72168885644441,0.929252352033692,0.7645039085412119,0.249641234178824,
5205,1.0,0.999999999945045,1.0,0.9567325026451624,0.829052997032332,
5206,1.0,0.989113352115398,0.999940524224696,0.9893143910543902,0.816019612979914,
5207,0.647739564961787,0.731861952152174,0.827905492211423,0.2307673387886633,0.259676968433894,
5208,0.207574955908289,0.426139067978392,0.302983426973918,0.443363551871974,0.0436005997329712,
5209,1.0,0.991758992411181,0.99996594923044,0.6446648727681281,0.791059828190921,
5210,1.0,0.999999922179514,0.999999999999997,0.4271117185991284,0.87453738318104,
5211,1.0,0.999996947469141,0.999999999995341,0.5439573335856139,0.853435581865525,
5212,1.0,0.903151565049454,0.995151003061337,0.3317242475698637,0.410512631525441,
5213,1.0,0.948419860879432,0.998646264271758,0.7442228787133902,0.659165726818671,
5214,1.0,0.971055338695706,0.999577002155892,0.7438429870810963,0.628058644516936,
5215,0.312045855379189,0.579059048912622,0.489850699386635,0.41311674868394,0.0843330114031075,
5216,1.0,0.999912040576982,0.999999996131457,0.0699303894151751,0.885344365502988,
5217,1.0,0.996904030711389,0.999995202533587,0.3759770727265039,0.879740821839602,
5218,1.0,0.999109457643625,0.999999603349394,0.2956075206358372,0.934062516783,
5219,1.0,0.881591279502077,0.992695347685675,0.6978084816389314,0.999994239143327,
5220,1.0,0.975895900073238,0.999707133528036,0.7551360447255471,0.527373218793948,
5221,0.898239271017049,0.853126897699596,0.970278130962448,0.5296546408130656,0.693447872718955,
5222,1.0,0.935667915652519,0.997884832233865,0.3347001685479602,0.338509964121194,
5223,0.455602586713698,0.975101296078534,0.804707187204747,0.6218348967352867,0.157391348548772,
5224,1.0,0.906779849263045,0.995513319526054,0.0733501797203164,0.720281604229147,
5225,1.0,0.896840006376551,0.994485971497157,0.6635905686488652,0.788155019263494,
5226,0.647739564961787,0.685976531371361,0.804768410981489,0.3689466424483132,0.195652586455209,
5227,1.0,0.982982440263271,0.999854372895902,0.2255577384698357,0.278912299428997,
5228,1.0,0.923383733932213,0.996987006379551,0.3840307760447449,0.687933806982074,
5229,1.0,0.999989485873967,0.999999999944726,0.0674475510259458,0.999807248870017,
5230,1.0,0.936504982683832,0.997940118401761,0.8983214390349032,0.658861129466782,
5231,1.0,0.999963220003466,0.999999999323608,0.575848440399882,0.921184498073651,
5232,1.0,0.981497403734571,0.99982776137402,0.0864777582147056,0.993103923800416,
5233,1.0,0.858340681574015,0.989455820163519,0.9155121145486338,0.724672179286616,
5234,1.0,0.99998340236489,0.999999999862259,0.1918639152970616,0.932232670834816,
5235,0.455602586713698,0.88041064233454,0.767538565693578,0.3762340696460586,0.0927244193905175,
5236,0.207574955908289,0.583927340674711,0.376988303006512,0.902752308082722,0.22907404555442,
5237,1.0,0.989774604942436,0.999947541538944,0.6296481930346842,0.859917258727593,
5239,1.0,0.99072991734611,0.999956899395075,0.5663304273517609,0.519291397922113,
5240,1.0,0.99938734200378,0.999999812286751,0.3799197836183487,0.953770141818736,
5241,1.0,0.999999846257944,0.999999999999988,0.7130669595800061,0.753471490893032,
5242,1.0,0.990027207470576,0.999950105565325,0.6943572881972474,0.456125146139379,
5243,1.0,0.721253024635586,0.956933462213724,0.0112609445036644,0.527332581454937,
5244,0.207574955908289,0.734302566660054,0.439144921076048,0.8472198181073022,0.0481946491807723,
5245,1.0,0.999805488557891,0.999999981081423,0.8441319697937136,0.853691607787323,
5246,1.0,0.924598866964993,0.997083065920023,0.4494319404195581,0.677673291651841,
5247,1.0,0.839051845762106,0.986290995980309,0.9103138752830228,0.491889588216645,
