CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,0.0005559735591891418,0.0008581145596401719,0.048856618310797975,2.1430330009254847e-07,0.0002619246028947,4.708986517801154e-10,4.920379166181662e-05,6.670832692720472e-06
1,0.0002855713791962263,6.686587006861315e-05,0.048856618310797975,2.5102842386636968e-09,7.887072542322291e-05,1.4502926500655004e-11,2.325336012497616e-05,7.178910733089276e-07
2,0.0003190536797642132,0.0003037933288940966,0.048856618310797975,2.632522171507728e-08,4.023048076320316e-05,8.096879165758042e-12,2.0637495938221912e-05,1.1865470825466866e-05
3,0.029017637104440504,0.12031607834156609,0.33707999953541146,0.014001757803206961,0.0013942705884,0.0002834044202425,0.0077937760640982,0.0004889762817581967
4,0.004665310198942124,0.012216872211148587,0.11424761243170743,0.00013283990909084703,3.335979772445488e-05,3.309285236521376e-06,0.000887576472587,0.0008703243430586769
5,0.00026728743870616423,0.0012871957474153153,0.055936417886480704,2.100170593574004e-07,0.0003561116051541,3.275600443790072e-08,0.0001620459376866,5.4842508203549584e-05
6,0.0005452378126516158,0.006642945247031128,0.05971444397831665,3.1772064050443783e-06,0.000165291347342,3.515544326532424e-08,0.0001654494856611,0.00011417785602294043
7,0.006604583205304271,0.06995652928061742,0.19310693381812913,0.0015033122572087273,0.0011405903817171,9.69637150826407e-05,0.004353272527875,0.0011947858231872925
8,0.0002739218721271755,0.001582991509764411,0.05310782379991918,2.3830954921137212e-07,6.214303800227087e-06,2.2611803404263422e-09,7.354662707139126e-05,4.976446792373062e-06
9,0.0014592504048920472,0.001939044611159814,0.05966945534717296,2.7361979663115813e-06,0.0001990813730749,1.0414333064410827e-07,0.0002374605553322,4.083921218990144e-05
10,8.026098191538716e-05,0.00037603865353678413,0.048856618310797975,1.8301901816785633e-09,5.278079314652366e-05,1.142077161592791e-16,4.622037798267659e-06,3.3578762046120204e-06
11,0.0003442118943376769,6.686587006861315e-05,0.048856618310797975,3.169915964712065e-09,0.008000715942275,6.788865593401277e-13,1.3123863826968245e-05,1.7101286832737778e-07
12,0.002513334577476404,0.001582991509764411,0.0622094916569749,4.068905601134477e-06,8.425925501366366e-05,3.1450651276786544e-08,0.0001603269293744,1.3993201834545486e-05
13,0.00026259595311977436,0.000564562093623881,0.049238162337892244,5.426569265060695e-08,0.0013407755029685,5.189187135136033e-09,9.32550947699348e-05,3.5738531421813e-05
14,9.646478483054078e-05,0.0006975686949328622,0.048856618310797975,7.310186227939618e-09,0.0013625070337015,5.875009872308582e-13,1.2682565157595264e-05,1.8455487418612263e-06
15,0.0001466483532604729,0.0012871957474153153,0.048856618310797975,3.5094747945273866e-08,7.645766268005864e-05,2.386261492197851e-12,1.6168968184887715e-05,4.687537531383104e-06
16,0.00024127253379971526,5.692888056274017e-05,0.048856618310797975,1.7989173296672543e-09,0.0002260009754153,1.0878798966649354e-11,2.186314175888497e-05,1.682302765309573e-06
17,0.011744010921917956,0.010003784731455495,0.13392441689809004,0.0002981581922560778,0.001715387173464,5.224044598522725e-05,0.0031714436033385,0.0012380761127298787
18,0.00024895666459605136,0.00016774196385949382,0.048856618310797975,1.00274484132598e-08,0.0004373029579772,3.554730853215264e-11,2.808502470749653e-05,5.394773085743133e-07
