"","pVal","phase","peak.shape","period"
"0",1.26905352475591e-08,2,12,24
"1",3.37458592618375e-05,24,14,24
"2",0.00228461520706656,4,10,24
"3",6.11452941759317e-05,2,12,24
"4",0.0019022903027855,2,12,24
"5",1.31598138374192e-07,4,8,24
"6",1.66553804824043e-05,24,12,24
"7",1.12669523297299e-05,2,10,24
"8",3.63020317056717e-07,2,12,24
"9",1.16995025982423e-06,2,10,24
"10",0.000308959710557755,2,12,24
"11",0.000251766639226163,4,10,24
"12",7.40529576413836e-07,2,10,24
"13",5.51868272213257e-06,2,18,24
"14",1.26214225830132e-09,2,12,24
"15",1.63043390639734e-09,2,14,24
"16",0.000115717827687725,2,12,24
"17",3.81520364807658e-06,4,8,24
"18",0.000221709051580078,2,8,24
"19",2.68453693326498e-05,22,16,24
"20",5.5943070489904e-06,4,10,24
"21",3.59367144402978e-08,4,10,24
"22",0.00091789081025656,2,14,24
"23",6.22180186351586e-05,2,14,24
"24",9.19847944038761e-09,2,14,24
"25",1.62951013156649e-08,2,8,24
"26",9.43109433453546e-07,2,12,24
"27",5.81359990241931e-07,2,10,24
"28",9.38722527871506e-06,4,8,24
"29",6.08400885073597e-06,4,8,24
"30",0.000602823902443348,2,12,24
"31",3.5515612284775e-09,4,10,24
"32",1.72632959197441e-05,2,14,24
"33",3.92835624386811e-07,24,16,24
"34",2.68558727569858e-06,24,16,24
"35",7.56977446135519e-08,2,10,24
"36",6.04336350386476e-05,6,6,24
"37",2.60324210045424e-06,2,10,24
"38",5.85560140652461e-07,4,6,24
"39",2.60324210045424e-06,2,10,24
"40",0.00157791568039779,4,8,24
"41",7.20779225371969e-07,4,10,24
"42",9.19847944038761e-09,2,14,24
"43",1.13830809899798e-07,24,16,24
"44",4.29040907987315e-09,2,14,24
"45",1.04899211345761e-05,24,16,24
"46",6.70981619436864e-05,4,8,24
"47",9.23144569817755e-08,24,14,24
"48",1.63074351114693e-10,2,14,24
"49",2.42656350185765e-06,24,12,24
"50",0.000320468395899017,2,12,24
"51",1.65988751767018e-06,4,10,24
"52",3.7482702507419e-06,4,8,24
"53",0.000934190917227775,4,6,24
"54",2.0990570390804e-07,22,16,24
"55",2.89977364362302e-05,2,14,24
"56",0.00185291165608832,2,12,24
"57",0.000472913981026514,22,16,24
"58",0.000192863046146208,2,10,24
"59",7.82771104220713e-05,22,18,24
"60",2.33153209445423e-05,4,10,24
"61",0.000760949374735465,24,16,24
"62",1.78284214860871e-06,24,14,24
"63",0.000253696102996413,4,10,24
"64",3.11090093175793e-05,2,12,24
"65",0.000369735522279005,2,12,24
"66",3.43594203393255e-05,2,14,24
"67",1.48469434194587e-08,6,8,24
"68",7.06296441512488e-05,4,8,24
"69",3.39615483317668e-05,2,16,24
"70",6.85552412447883e-07,2,12,24
"71",2.71297789817603e-07,4,10,24
"72",1.70344211438851e-05,24,14,24
"73",6.73732543267747e-07,2,12,24
"74",0.000128473173022632,22,16,24
"75",0.000447780705485731,2,14,24
"76",3.5294987396721e-08,4,10,24
"77",1.18386034376539e-06,2,12,24
"78",7.2602365081956e-09,24,16,24
"79",2.93041935377468e-09,2,12,24
"80",1.5079875010609e-06,2,10,24
"81",0.00029530381894703,2,14,24
"82",5.19334252794604e-07,4,10,24
"83",8.5853532709283e-07,2,10,24
"84",5.27694341891652e-06,24,14,24
"85",6.81910979644458e-05,4,10,24
"86",1.00520718671786e-05,2,16,24
"87",2.59735438429017e-08,2,12,24
"88",2.1174212488885e-05,4,10,24
"89",1.93917645225457e-05,2,14,24
"90",0.000110040419581784,24,18,24
"91",4.60821715986375e-09,2,10,24
"92",0.000458925400747754,2,12,24
"93",3.89771861350755e-05,2,12,24
"94",9.58457750966442e-09,2,12,24
"95",6.85552412447883e-07,2,12,24
"96",0.000366771990130454,4,8,24
"97",7.67366907462352e-06,24,16,24
"98",3.46772144714803e-05,4,8,24
"99",7.18068048871029e-05,24,16,24
"100",2.24972395078917e-05,24,18,24
"101",2.19598451071944e-05,4,8,24
"102",6.2756729207379e-07,2,16,24
"103",0.000598898684931251,4,10,24
"104",9.57980213961821e-08,24,14,24
"105",2.43859274758918e-07,4,10,24
"106",4.44931311986845e-09,2,10,24
"107",7.1713652791786e-08,2,10,24
"108",0.00219304691730326,24,14,24
"109",0.00197897933287045,2,10,24
"110",1.5079875010609e-06,2,10,24
"111",1.31605389286599e-06,24,16,24
"112",2.63196276748383e-07,2,10,24
"113",7.13058942769211e-09,4,8,24
"114",3.78914764260364e-06,24,14,24
"115",9.03123435965329e-09,2,10,24
"116",8.43204339109029e-07,2,14,24
"117",0.000244947961513778,24,14,24
"118",9.89280020917517e-08,2,12,24
"119",0.000359753941902612,2,10,24
"120",2.81616758361452e-05,2,12,24
"121",1.95114613589597e-08,2,14,24
"122",2.13792846573004e-07,6,8,24
"123",1.345901817314e-08,24,14,24
"124",7.70839038135791e-05,22,16,24
"125",6.15653040753531e-06,2,12,24
"126",0.000277867788363775,24,16,24
"127",5.19334252794604e-07,4,10,24
"128",6.12736045008681e-05,2,14,24
"129",4.50678093189195e-05,2,12,24
"130",0.000304173392717711,6,6,24
"131",2.68453693326498e-05,24,16,24
"132",6.20051836877662e-06,2,12,24
"133",6.02890241275287e-09,2,12,24
