test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.0015939520184184914,0.00838637378154835,1.0691362494967036,2.877263723681766e-05,0.00015183449729191378,"[0.5681838306781992, 1.570088668315208]",2.6887014981270076,4.617284408888209e-28,2.1596278806773666e-27,"[2.2088877659651684, 3.168515230288847]",13.729916785788056
1.0,24.0,0.004721616822166601,0.011603875208077171,0.9774875064530588,0.00020478476215879827,0.0005031566637808311,"[0.461511252101407, 1.4934637608047105]",2.7004667377924534,1.3083525325999502e-22,3.1671569416604943e-22,"[2.159545122593345, 3.241388352991562]",13.68497688060206
2.0,24.0,0.005807403799307246,0.013341152766614395,0.9909104251269508,0.0002921383993730311,0.0006709655474805492,"[0.4547271356655618, 1.5270937145883399]",2.705697634595326,1.1675124379535043e-21,2.6643369191088645e-21,"[2.151034696069283, 3.2603605731213685]",13.664996326610522
3.0,24.0,0.0005020367081734285,0.00838637378154835,1.1476649402077566,2.914521767323607e-06,6.558741591423439e-05,"[0.6666941289947794, 1.6286357514207337]",2.736725330952327,1.1753674133511539e-35,2.4796780872387216e-34,"[2.3063705332264246, 3.1670801286782297]",13.546479256659213
4.0,24.0,0.0019345489096353875,0.008447413009613887,1.0773860962875021,4.132629192153974e-05,0.00018093823082985876,"[0.5623445159514673, 1.592427676623537]",2.7127078124292385,2.0937191620301534e-27,8.823089599789942e-27,"[2.2224782309914266, 3.2029373938670505]",13.638219419709232
5.0,24.0,0.0016759996523871869,0.00838637378154835,1.1089199023427811,3.150425505938612e-05,0.00015871578022706368,"[0.5867477367639775, 1.6310920679215848]",2.833789749088286,2.9483558769275807e-30,2.036157373568771e-29,"[2.3478803849569445, 3.3196991132196274]",13.175720489986979
6.0,24.0,0.0006396254429318572,0.00838637378154835,1.0816530661578698,4.780341367665642e-06,7.575818332275185e-05,"[0.6181842087488043, 1.5451219235669353]",2.842333833593665,2.2597795495454186e-36,5.69809605941766e-35,"[2.400013108554912, 3.2846545586324183]",13.143084491189557
7.0,24.0,0.0017160802106350795,0.00838637378154835,1.176778180863209,3.290367125006472e-05,0.00016189228435394462,"[0.6213272351758481, 1.7322291265505698]",2.872159048434935,8.401105498216673e-31,6.374131637493682e-30,"[2.3843016615657606, 3.3600164353041095]",13.029160562291175
8.0,24.0,0.0009079494055577095,0.00838637378154835,1.1251704922166852,9.689966660782033e-06,9.49066274317535e-05,"[0.6266839738398415, 1.6236570105935288]",2.7248931784942703,7.312150003361413e-32,6.708394498496709e-31,"[2.270252276883211, 3.1795340801053293]",13.591674749886014
9.0,24.0,0.0011554837709138045,0.00838637378154835,1.1454861490525745,1.5531060514715618e-05,0.00011555848597258645,"[0.6259068962440062, 1.6650654018611428]",2.732816300047369,1.2908588451967722e-30,9.470717866447338e-30,"[2.2671336869202894, 3.1984989131744483]",13.561410654848567
