auc,precision,recall,f1,accuracy,model,mcc
0.8458,0.7642922653622746,1.0,0.8664009703690868,0.8458,ARS,0.7270381906918982
0.9944000000000001,0.9889240506329114,1.0,0.994431185361973,0.9944,JTK,0.9888620233712198
1.0,1.0,1.0,1.0,1.0,LS,1.0
0.9426,0.897021887334051,1.0,0.9457159069415547,0.9426,meta2d,0.8910913391275341
0.8957,0.8909306461173682,0.9018,0.8963323725275818,0.8957,Cosinor,0.7914589025633747
0.5383,0.5199126546740148,1.0,0.6841349114045291,0.5383,Cosinor1,0.19956279550063816
0.8426,0.76057195010648,1.0,0.8640055296353897,0.8426,Cosinor1(q),0.7219029714670525
0.7278,0.6475006475006475,1.0,0.7860399308284861,0.7278,Rain,0.5431402167040248
