auc,precision,recall,f1,accuracy,model,mcc
0.759,0.6747638326585695,1.0,0.8058017727639001,0.759,ARS,0.5912086478707319
0.9833000000000001,0.9676795045480937,1.0,0.983574309039048,0.9833,JTK,0.9671396016585131
1.0,1.0,1.0,1.0,1.0,LS,1.0
0.9127000000000001,0.8513536523071684,1.0,0.9197093718384991,0.9127,meta2d,0.8382763891547564
0.8786,0.8589306029579067,0.906,0.8818376484329375,0.8786,Cosinor,0.7583395181010736
0.5352,0.5182421227197347,1.0,0.6826870562534134,0.5352,Cosinor1,0.19100849572589518
0.7515000000000001,0.6680026720106881,1.0,0.8009611533840609,0.7515,Cosinor1(p),0.5796596794856238
0.6884,0.6160670280926565,1.0,0.7624275693809088,0.6884,Rain,0.4818029225578784
