CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1(q)_qvalue,Rain_qvalue
0,3.1681974117351947e-12,2.667890971242583e-09,0.0025942207386143606,0.0,7.179602901677456e-08,2.5702650936471258e-49,5.1071406135006767e-11,7.751524986787783e-11
1,2.388221752490557e-10,1.1749779898808301e-07,0.0025942207386143606,0.0,1.100692001311581e-07,4.4789860134483806e-35,5.038437240612533e-10,3.5633790947995877e-09
2,4.148701584292454e-11,1.6888896866743167e-07,0.0025942207386143606,0.0,1.2765543122212924e-07,4.395443794564464e-42,1.3818367610422412e-10,6.296612028685883e-10
3,3.2897926806960875e-10,3.488726145805186e-07,0.0025942207386143606,0.0,2.913143029450503e-07,2.1110169485280848e-32,9.235825080166579e-10,5.290183679728026e-09
4,3.061992031609154e-09,5.006139225554093e-07,0.002672973431380645,6.15764295410513e-16,3.696893035823352e-06,1.0945623916574751e-25,6.2150891613179194e-09,3.2037061361565886e-10
5,1.9392588558475393e-08,3.0746966152989383e-06,0.0031403170759942965,2.8689211596462014e-14,1.0674968351501002e-07,3.958317856426401e-22,2.300183929540688e-08,1.750044241727974e-08
6,7.228031651196182e-08,4.402879118211256e-06,0.004452668318902414,2.1700776525426968e-13,1.6746337661202703e-06,3.805632304790045e-18,1.368202652095603e-07,3.283214293295916e-08
7,3.2648449821001643e-09,1.4894452532080207e-06,0.0026162003936572634,1.7221660154475027e-15,4.0248434601390693e-07,3.651980275178952e-27,3.871153000706225e-09,4.239208993349694e-08
8,2.5348655673548008e-09,3.0746966152989383e-06,0.0025942207386143606,2.525147137130758e-15,7.580750110104457e-05,1.7195213186903167e-28,2.622952104099568e-09,1.3802548347389726e-09
9,8.793657019336861e-10,3.0746966152989383e-06,0.0025942207386143606,6.15764295410513e-16,1.840916597773111e-07,4.984900732378979e-31,1.3007637548277651e-09,1.0361829719716175e-08
10,1.2896633113613922e-10,8.270311957302401e-08,0.0025942207386143606,0.0,8.506343645451875e-07,6.847568542602312e-40,1.9585740667942622e-10,1.1114536160353015e-08
11,6.192109456314745e-10,8.270311957302401e-08,0.0025942207386143606,0.0,1.4831592507572317e-07,6.220515888059614e-36,4.1649670253659675e-10,9.813866981035723e-10
12,5.300697119730418e-10,4.089299329140476e-08,0.0025942207386143606,0.0,8.451252887349441e-07,6.1871648023833605e-34,6.486646149262525e-10,1.5661797692328814e-10
13,1.0143395206215278e-08,4.900648587613413e-05,0.003283209159676833,2.359928383562352e-13,3.6065396797684957e-07,4.119154671955367e-18,1.3913857689250941e-07,9.7655146395064e-07
14,1.7918628627082857e-10,2.144514417175347e-06,0.0025942207386143606,0.0,2.2254442441050112e-06,5.046658818322624e-36,4.0869885072660314e-10,3.378452633051717e-08
15,1.6867937372231001e-09,3.488726145805186e-07,0.0025942207386143606,0.0,1.4923435610769893e-07,5.26919792348299e-29,2.2560063327554118e-09,9.010525093788133e-09
16,1.3109598876544958e-09,8.948486445494635e-06,0.0025942207386143606,3.309981688323453e-15,9.649746491657805e-08,6.838022114337056e-27,4.214714191772397e-09,7.377641129871345e-07
17,8.294430783151035e-09,1.4894452532080207e-06,0.0028043671951123597,5.10756355154431e-15,6.399353458216689e-06,2.4076568473996052e-23,1.4305908912977441e-08,6.6164221989758795e-06
18,1.1490259525428515e-10,5.006139225554093e-07,0.0025942207386143606,0.0,9.522245499084433e-08,3.960347805092677e-41,1.5983622849011246e-10,5.067198472316196e-10
19,3.121691624176783e-08,5.006139225554093e-07,0.0032969124425829017,7.132053691382157e-15,2.5137608610368783e-08,2.210742993129844e-21,3.1156036334210616e-08,2.6573487971097596e-09
20,3.829402718097416e-10,1.6888896866743167e-07,0.0025942207386143606,0.0,1.6884123623777137e-07,1.3329695080035297e-33,6.993328714106328e-10,5.059943374086536e-09
21,1.1266552174335521e-09,2.144514417175347e-06,0.0025942207386143606,6.15764295410513e-16,1.191972703036071e-07,2.222998345622578e-32,9.275609611129071e-10,4.569732589989717e-08
22,3.305557652613174e-10,5.781777724840946e-08,0.0025942207386143606,0.0,5.390729359894197e-08,1.3156933219172725e-36,3.6004843333822586e-10,4.6049633556813805e-09
23,1.0668963681645653e-10,5.006139225554093e-07,0.0025942207386143606,0.0,3.451542679201992e-08,2.0447746219540252e-45,8.342975383750624e-11,9.656365654702436e-08
24,2.5791714443180886e-11,2.1500507935333293e-08,0.0025942207386143606,0.0,1.1103855629718834e-06,4.96914204355605e-57,2.399974906773571e-11,2.775466152248619e-09
25,7.824481447888335e-09,8.270311957302401e-08,0.0029048283222161916,3.2115216217100374e-16,2.3324639395786386e-06,9.571645090452108e-23,1.7962099555046414e-08,6.296612028685883e-10
26,1.1279415501232489e-08,3.0746966152989383e-06,0.0027410346646650784,1.3797938625951325e-14,3.455488055402363e-07,1.371149082639623e-18,1.100290750786482e-07,5.380384249492026e-07
27,2.2219591176733112e-08,2.513881833144754e-05,0.0032081176500339797,2.6643479587166384e-13,6.040294883982209e-07,2.875871877466615e-20,5.051803098383128e-08,7.448042853457071e-07
28,7.572497860380622e-11,3.488726145805186e-07,0.0025942207386143606,0.0,1.6168555697863157e-07,1.3666203555626393e-42,1.2699544049495748e-10,1.3672914908941522e-09
29,1.2454889747928624e-08,7.240862726893517e-07,0.002629222420599688,3.0462592344416814e-15,5.691728267836471e-09,9.619738526524522e-26,6.108025067210709e-09,3.5682081780683713e-09
30,1.0620922819465336e-10,2.974404095755046e-08,0.0025942207386143606,0.0,6.848613284656823e-06,1.49388282033794e-42,1.2745832926914092e-10,4.1224997450844476e-11
31,2.315819095649035e-09,4.089299329140476e-08,0.0025942207386143606,0.0,1.3524802985967205e-07,2.277631356063562e-28,2.7140158543037116e-09,1.826639113406479e-09
32,6.553549504583447e-12,8.60076535194784e-09,0.0025942207386143606,0.0,4.180490833353096e-08,1.5686814269601687e-70,8.423262556748267e-12,1.6059784587123425e-09
33,7.351476784680089e-12,1.1190008739428979e-08,0.0025942207386143606,0.0,1.3736935763072062e-08,5.085352346201477e-71,8.218623722488065e-12,2.436485441260348e-10
34,1.2086632888297553e-09,1.6888896866743167e-07,0.0025942207386143606,0.0,2.7637742379616536e-06,7.145618168806386e-29,2.34741895026772e-09,9.813866981035723e-10
35,2.1833923963936445e-09,3.0746966152989383e-06,0.0025942207386143606,1.180460419590811e-15,1.5001551255322798e-05,8.19425982283066e-41,1.68122424500569e-10,8.364941800770013e-08
36,4.056613572695547e-09,4.402879118211256e-06,0.0025942207386143606,5.358219230816386e-15,8.091234129891251e-08,1.956624412265005e-29,1.9917129751824687e-09,2.6039863525780676e-07
37,1.1775619351937303e-08,2.513881833144754e-05,0.0031479358931933436,1.3827473797847964e-13,3.8579026661158e-07,4.13578567132982e-22,2.315714360708737e-08,8.937512113911963e-07
