auc,precision,recall,f1,accuracy,model,mcc
0.9983000000000001,0.9966115208291808,1.0,0.9983028850953379,0.9983,ARS,0.9966057603979428
0.9998,0.9996001599360256,1.0,0.9998000399920016,0.9998,JTK,0.9996000799680095
0.9991,1.0,0.9982,0.9990991892703432,0.9991,LS,0.9982016170879295
0.9999,0.9998000399920016,1.0,0.9999000099990001,0.9999,meta2d,0.9998000199960005
0.8947,0.8891737329915204,0.9018,0.8954423592493297,0.8947,Cosinor,0.7894795993460114
0.9994999999999999,0.999000999000999,1.0,0.9995002498750626,0.9995,Cosinor1,0.9990004995003746
0.9689,0.9414422895876483,1.0,0.969838037047813,0.9689,Cosinor1(amp),0.9396193799487623
0.9907,0.98173964264677,1.0,0.9907856930545922,0.9907,Rain,0.9815698066329974
