auc,precision,recall,f1,accuracy,model,mcc
0.9998,0.9996001599360256,1.0,0.9998000399920016,0.9998,ARS,0.9996000799680095
0.9998,1.0,0.9996,0.9997999599919984,0.9998,JTK,0.9996000799680095
0.9888,1.0,0.9776,0.988673139158576,0.9888,LS,0.9778453526229607
1.0,1.0,1.0,1.0,1.0,meta2d,1.0
0.8995000000000001,0.8984639936165969,0.9008,0.899630480375512,0.8995,Cosinor,0.7990027006336922
1.0,1.0,1.0,1.0,1.0,Cosinor1,1.0
0.9944000000000001,0.9889240506329114,1.0,0.994431185361973,0.9944,Cosinor1(amp),0.9888620233712198
0.997,0.9940357852882704,1.0,0.9970089730807578,0.997,Rain,0.9940178924830985
