"","pVal","phase","peak.shape","period"
"0",2.43843777294574e-10,24,14,24
"1",8.82138913433296e-10,2,14,24
"2",4.02304146814286e-12,2,12,24
"3",6.329130804305e-10,4,10,24
"4",8.62732654081521e-12,2,14,24
"5",4.02304146814286e-12,2,12,24
"6",8.76686621068052e-11,2,12,24
"7",8.76686621068052e-11,2,12,24
"8",2.82937041054107e-09,2,12,24
"9",2.96062134980562e-08,2,10,24
"10",1.29867719214508e-08,2,14,24
"11",8.6074686432136e-11,2,12,24
"12",1.93395416131911e-10,2,12,24
"13",3.46532603531443e-08,4,10,24
"14",3.93755691430205e-09,2,10,24
"15",1.93395416131911e-10,2,12,24
"16",4.32901503814488e-10,2,12,24
"17",2.16955240044124e-10,2,12,24
"18",2.63643605953198e-08,2,10,24
"19",7.00094234718861e-09,24,16,24
"20",1.29867719214508e-08,2,10,24
"21",6.1615141133557e-09,24,12,24
"22",2.01414036743042e-09,2,14,24
"23",1.97751963347714e-09,2,10,24
"24",8.02911641457827e-09,24,14,24
"25",6.08532874538135e-10,24,14,24
"26",1.2459798243058e-08,2,12,24
"27",1.19029662461699e-11,2,12,24
"28",3.49922763406215e-13,2,12,24
"29",8.27873351125229e-07,2,10,24
"30",2.71810979560703e-10,24,16,24
"31",1.16865486780577e-11,2,12,24
"32",6.02890241275287e-09,2,12,24
"33",1.91596042792364e-07,2,12,24
"34",1.19029662461699e-11,2,12,24
"35",5.23944735266915e-10,2,12,24
"36",1.4307054567842e-08,4,8,24
"37",1.02330445926817e-07,4,6,24
"38",8.98474819237616e-10,2,10,24
"39",6.02890241275287e-09,2,12,24
"40",9.14810725041936e-10,2,14,24
"41",6.19802001844397e-10,2,10,24
"42",8.76686621068052e-11,2,12,24
"43",3.70110615141188e-13,2,12,24
"44",3.75390599062212e-08,2,10,24
"45",2.5893568441832e-08,4,10,24
"46",2.72832146730746e-09,2,12,24
"47",6.38634509143095e-10,24,16,24
"48",3.87118112845738e-09,24,12,24
"49",3.32125425377236e-09,24,16,24
"50",1.35648894908801e-07,4,10,24
"51",2.24990619305018e-10,2,12,24
"52",6.35426688428451e-11,2,10,24
"53",3.35866673768293e-08,24,16,24
"54",7.13058942769211e-09,4,8,24
"55",2.48533080704085e-10,4,10,24
"56",5.73506555497275e-12,2,14,24
"57",2.71727804817741e-08,22,16,24
"58",8.44807107574668e-11,2,12,24
"59",1.14701311099455e-11,2,12,24
"60",1.97494762981559e-12,2,10,24
"61",2.55012975912125e-08,2,12,24
"62",2.94997215468767e-08,24,16,24
"63",1.71707065418566e-07,2,12,24
"64",1.81510158528358e-07,2,14,24
"65",8.31360557569466e-12,2,10,24
"66",6.19802001844397e-10,2,14,24
"67",2.57121027492097e-10,2,14,24
"68",8.44807107574668e-11,2,12,24
"69",5.95148312308493e-12,2,10,24
"70",6.1232026339469e-11,2,14,24
"71",1.19029662461699e-11,2,12,24
"72",2.77884593892426e-09,2,12,24
"73",8.50043253040418e-09,2,14,24
"74",8.61654477450064e-08,2,12,24
"75",8.00811545652513e-11,2,12,24
"76",4.41069456716648e-10,2,12,24
"77",4.3037343216068e-11,2,10,24
"78",2.48533080704085e-10,24,14,24
"79",2.36054290677582e-11,2,10,24
"80",1.57250267146312e-10,2,10,24
"81",3.25230537063613e-10,2,10,24
"82",1.62146537874099e-12,24,16,24
"83",1.94089889952386e-09,2,10,24
"84",9.57980213961821e-08,2,10,24
