CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,0.046492963012880424,0.9875955511328858,1.0,0.14535601365983408,0.0101467499643579,0.0025937143293112,0.0367069273832072,0.008144978682058632
1,0.0479089551471805,0.7751723981870065,1.0,0.1419434736042508,0.0051425630999279,0.0052932614257453,0.0538501997993818,0.01678236449908309
2,0.047989136784369585,0.7751723981870065,1.0,0.1651536454042832,0.032624396152442,0.009932663695819,0.0768211803829316,0.042807874155886015
3,0.0051599173551019105,0.16609921411513798,0.684365070191986,0.00043056249927097407,0.0021024137290587,2.500107043231485e-05,0.0065166790516568,0.0005767074729935602
4,0.0159002173018987,0.298251952838686,0.7670832225768968,0.00890432756178512,0.0240925783465134,0.0003575625440514,0.0153286124443057,0.0022840163485634397
5,0.20293863984766616,1.0,1.0,0.999999999999993,0.0073135178998015,0.0498899588735288,0.2124613509114822,0.15623666991020002
6,0.003319311168464132,0.025780147444734697,0.684365070191986,1.0837283672358642e-05,0.0154147173108937,3.721085898601903e-05,0.007268978048634,0.00034274909128344705
7,0.03553423054310619,0.3361464771236337,1.0,0.042581262969731755,0.0649013504592111,0.0024680094396478,0.0358922546416341,0.004749330969212473
8,0.018496669772770764,0.5457499920976322,0.8769380306866074,0.02439263407053209,0.1176368516340102,0.0027209351113546,0.0376789281006395,0.0032099155244524054
9,0.0667544714030865,1.0,1.0,0.4073016493165232,0.1045468087771705,0.0064337226361426,0.059677289955816,0.07046219143187143
10,0.3152756625241433,1.0,1.0,0.999999999999993,0.0087238645536754,0.0560620346187079,0.229508113534732,0.08474905907909686
11,0.17837432103147696,1.0,1.0,0.7607901662960409,0.3693053872594745,0.0500019105054324,0.2132726402279763,0.1393425424048098
12,0.02391099390633913,0.18739343585954207,0.9147012272708018,0.011779302005404576,0.0029692816870608,0.0021064495560186,0.0330304957166105,0.0031327474393908344
13,0.37378209712622074,1.0,1.0,0.999999999999993,0.0167829635190615,0.168331489654666,0.4851744799523153,0.4057772066646518
14,0.250463428867834,1.0,1.0,0.999999999999993,0.0523746068132009,0.0575976109097404,0.2339718260394057,0.03049207821090147
15,0.0026162855577458845,0.010817670102907023,0.684365070191986,9.485143901542109e-07,0.0247075040626258,1.5463262652071887e-06,0.0034890801259277,0.00012734586775776498
16,0.009299305245540465,0.11393955691012587,0.7019413222521497,0.0010355391779407542,0.0194215067607305,0.0003935281458915,0.015917932003222,0.002444480138420364
17,0.21087760045608908,1.0,1.0,0.999999999999993,0.012288828961747,0.2595301144279644,0.6426227791306527,0.9251050789193085
18,0.16545037130364124,1.0,1.0,0.999999999999993,0.0444840538630337,0.0522194446530722,0.2195437481920126,0.062101318649891595
19,0.2944082822741613,1.0,1.0,0.999999999999993,0.0025292574585946,0.0976743202798615,0.3350424793064334,0.043489861283512295
20,0.08160357700594693,0.6899545031880286,1.0,0.24772391792512563,0.0065403783444669,0.0159001589167769,0.1016789685831857,0.07530121663962674
21,0.02869686284998416,0.5457499920976322,0.8987699808626628,0.041457011793936266,0.0414472834684625,0.0045637520416917,0.0497026853345373,0.10001101105683194
22,0.03943143311630352,0.37899147666490124,1.0,0.04893534022797654,0.0079092254810927,0.0019092377541358,0.0315311471842468,0.0009209390478391725
23,0.00655087792824663,0.12909630930748822,0.7031902270372495,0.000747625398546493,0.0149300036857912,8.118851641783804e-05,0.0090651457313985,0.0013464079545616326
