auc,precision,recall,f1,accuracy,model,mcc
0.9097,0.9892524480534989,0.8284,0.901708936540764,0.9097,ARS,0.8304515920769471
0.7067,0.9985528219971056,0.414,0.5853244733493567,0.7067,JTK,0.5099016255466216
0.5722,0.9986187845303868,0.1446,0.2526205450733753,0.5722,LS,0.27860412641658305
0.8338,0.9961355529131986,0.6702,0.8012912482065998,0.8338,meta2d,0.7064885864983227
0.8568,0.900359066427289,0.8024,0.8485617597292725,0.8568,Cosinor,0.7178614698055423
0.9588000000000001,0.9602728731942215,0.9572,0.9587339743589745,0.9588,Cosinor1,0.9176046981480818
0.9069,0.9951326356777804,0.8178,0.8977933911516083,0.9069,Cosinor1(p),0.8270373206705987
0.9440999999999999,0.9838744824580519,0.903,0.9417040358744394,0.9441,Rain,0.8912160052779861
