auc,precision,recall,f1,accuracy,model,mcc
0.8210000000000001,0.9969040247678018,0.644,0.7825030376670716,0.821,ARS,0.6864508338320582
0.5494,1.0,0.0988,0.17983254459410267,0.5494,JTK,0.227963108032916
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.7773,0.998203377650018,0.5556,0.7138635487601183,0.7773,meta2d,0.6187495751762544
0.8052,0.8994764397905759,0.6872,0.7791383219954648,0.8052,Cosinor,0.6281431242511218
0.9464,0.9845853234910986,0.907,0.944201540703727,0.9464,Cosinor1,0.895584870110853
0.7972,0.9996637525218561,0.5946,0.745673438675696,0.7972,Cosinor1(q),0.6501659934963133
0.9134,0.9928469241773963,0.8328,0.9058081357407005,0.9134,Rain,0.8377563791413719
