test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.00021474352691571805,0.0005571964891430152,0.9849883410611004,4.70144940013927e-07,1.2202048793509656e-06,"[0.601800857715425, 1.3681758244067759]",1.0346378764624085,1.1000482933770354e-07,3.873409483721956e-07,"[0.6526993442450796, 1.4165764086797372]",20.047974423621742
1.0,24.0,3.150520262215368e-05,0.00012047878631798729,1.1200942518345651,4.4552751711633135e-09,1.7050421627107975e-08,"[0.7458667994890552, 1.494321704180075]",1.0755106823630962,1.1653929847697337e-10,7.508975417330758e-10,"[0.7483790189766302, 1.4026423457495623]",19.89185180529062
2.0,24.0,2.395788689914066e-07,6.12984642650231e-06,1.3383795606158526,4.707227887887161e-16,1.2163379555263981e-14,"[1.0152815657859589, 1.6614775554457464]",1.1932533360923632,2.2114835301584813e-23,2.1681211079985107e-21,"[0.9585128562341259, 1.4279938159506005]",19.442107996800136
3.0,24.0,2.5423843307682772e-06,2.1917106299726525e-05,1.0941047349339728,2.6996595716400376e-12,2.327292734172446e-11,"[0.7874339316249097, 1.4007755382430358]",0.9058258485108324,1.6330500225468077e-10,1.0244981320870814e-09,"[0.6280918497974242, 1.1835598472242406]",20.540000127098175
4.0,24.0,1.0541760733550882e-06,1.3157865238432457e-05,0.9765255821486386,1.3374843945525132e-13,1.6697682828370951e-12,"[0.7179667528822982, 1.235084411414979]",0.7736990752974453,1.0523020898164924e-08,4.472984965925762e-08,"[0.5086864608295374, 1.0387116897653532]",21.044687224818794
5.0,24.0,0.0005852212386377501,0.0013428665411605095,0.9802588599950269,4.030910693888011e-06,9.249450880881163e-06,"[0.5634773322399368, 1.397040387750117]",0.7683643811316072,0.0004041555350398909,0.0008672865558795941,"[0.34263205436783156, 1.1940967078953828]",21.065064255531833
6.0,24.0,0.0009365601166738932,0.002080782307651396,0.7818300106257341,1.0371706456111237e-05,2.3043115876719034e-05,"[0.43429928823745273, 1.1293607330140154]",0.8238102325972942,0.0002693275948446819,0.0005854947714014824,"[0.38061112001571784, 1.2670093451788706]",20.853276703498956
7.0,24.0,9.146227609450527e-07,1.2194970145934037e-05,1.1884343310220296,7.757020134156012e-14,1.0370347772935844e-12,"[0.8767978763702908, 1.5000707856737683]",1.40130428200424,1.7691599696960445e-27,4.241689329920921e-25,"[1.1484251036072999, 1.6541834604011803]",18.64741192183646
8.0,24.0,1.910731747457312e-06,1.8425571335171767e-05,1.071179950351787,1.0158959453648456e-12,9.824912430994637e-12,"[0.7766548124193349, 1.365705088284239]",1.3201778625098868,2.167071197939562e-22,1.7476380628544854e-20,"[1.0543469559418446, 1.586008769077929]",18.957292018105413
9.0,24.0,9.895015902532325e-06,5.339997788738438e-05,1.1139903159752638,1.810257527964748e-10,9.769333664137874e-10,"[0.7715868035050637, 1.4563938284454638]",0.9274074151312082,2.2614679534616522e-09,1.1167742980057541e-08,"[0.623335717518093, 1.2314791127443234]",20.45756461492298
10.0,24.0,1.4095180643303487e-08,2.1356334308035584e-06,1.1523756594555363,1.02675259532719e-21,1.5556857504957424e-19,"[0.9164686332963687, 1.388282685614704]",0.8074766698724849,9.629275897098122e-15,1.5581352584301168e-13,"[0.6031102881872525, 1.0118430515577173]",20.915666317401875
