test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.0006935557023415803,0.0021768854436333344,1.0229807921931557,5.644046371941543e-06,1.772071074392949e-05,"[0.5812818182998022, 1.4646797660865092]",-2.7840482460503755,1.2214581156081719e-34,3.9709301547729904e-34,"[-3.228550826429278, -2.339545665671473]",10.634280963965725
1.0,24.0,0.00038988042671312366,0.0017230343077152001,0.9375893214077194,1.7080744906092354e-06,7.561197390921804e-06,"[0.5535642188204578, 1.3216144239949812]",-2.835076578609603,1.7900438791089923e-39,9.381781337049226e-39,"[-3.2577583256904785, -2.412394831528727]",10.829194836714642
2.0,24.0,0.00036909198979557633,0.0016868920923015372,1.01627419819203,1.5215155402596e-06,6.958664514853988e-06,"[0.6020271664562282, 1.4305212299278318]",-2.8076340317979387,3.3579116111763364e-39,1.691643129056089e-38,"[-3.2277476304382553, -2.387520433157622]",10.724372029288071
3.0,24.0,0.000917974787856953,0.0025469215084125457,1.0325121086841094,9.91995956954288e-06,2.7494344704941462e-05,"[0.5745516163657731, 1.4904726010024456]",-2.66541831238513,1.0648748289988544e-30,2.6782566121701567e-30,"[-3.1189616051646136, -2.2118750196056465]",10.181147995770026
4.0,24.0,0.00021963743246854598,0.001475066705631605,0.8829544243673935,4.916182436427164e-07,3.301552511010051e-06,"[0.5388765273985117, 1.2270323213362753]",-2.7569501586251737,1.8341554797459622e-41,1.1910100517830923e-40,"[-3.157559960749598, -2.3563403565007492]",10.530773894476352
5.0,24.0,0.00014682554636675997,0.0013936745266441319,1.0335770158459405,1.973719986787852e-07,1.8761596832584144e-06,"[0.6441396376179325, 1.4230143940739486]",-2.7460684592838724,6.04984848953872e-44,5.3872203824921814e-43,"[-3.1331852263047377, -2.358951692263007]",10.489208864730562
6.0,24.0,0.0005817038369343211,0.00200014720153886,0.8954406651111583,3.927562113970861e-06,1.3538649134680665e-05,"[0.5151669283187663, 1.2757144019035502]",-2.928679044267316,6.27587735558288e-39,3.0779192523702207e-38,"[-3.368501804423642, -2.4888562841109896]",11.186729918994986
7.0,24.0,0.001252316878166134,0.0031409560304036673,0.9185882152080317,1.8138031971839653e-05,4.548152450310846e-05,"[0.49858751513656185, 1.3385889152795016]",-2.7435610643243384,2.3942780687337284e-30,5.9161800561742735e-30,"[-3.213256761572002, -2.273865367076675]",10.479631321480316
8.0,24.0,0.00017763176491778258,0.0014402336190664094,0.9979266227528842,3.0464500853555385e-07,2.4808225450778e-06,"[0.6159559269764554, 1.379897318529313]",-2.7877728733613587,1.0519698272972385e-43,9.092219769206902e-43,"[-3.181892549431051, -2.3936531972916666]",10.64850799231096
9.0,24.0,0.0007149723379041733,0.002212166887079744,0.9059338960603567,6.034486068121369e-06,1.8650533665053825e-05,"[0.5135519749052752, 1.298315817215438]",-2.6035368368196954,5.967524274227062e-31,1.52116346526308e-30,"[-3.044643360960468, -2.162430312678923]",9.944778170440603
