CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,1.721656069938792e-11,2.1732539029514573e-07,0.0024562555354085505,0.0,2.2489946413121023e-11,5.472188150931441e-56,2.2488679350912933e-11,3.138467150931036e-10
1,9.903469562123154e-11,1.0423769879727103e-07,0.0024562555354085505,0.0,1.8340047293892196e-10,6.772559645473382e-40,1.8340015199894332e-10,2.2077655319639122e-10
2,2.2300080177414587e-09,2.1732539029514573e-07,0.0024564991439502237,0.0,3.299355091129632e-11,1.8637976920469167e-28,2.499698917786837e-09,1.6842770334315593e-08
3,3.795680414769808e-09,3.130265526826452e-07,0.002511190659966759,2.9519357208858283e-16,9.138585534701188e-11,1.4878775678529275e-26,4.5165329733406604e-09,4.25101553991013e-09
4,1.154747593841896e-11,3.130265526826452e-07,0.0024562555354085505,0.0,3.455865611913338e-09,2.432698777679664e-48,5.276892014944035e-11,1.555551525894174e-08
5,5.551115123125788e-13,1.794784889880826e-08,0.0024562555354085505,0.0,3.217856089115172e-11,3.3944905227469472e-105,1.6325552297611241e-12,1.3073768947445525e-10
6,1.9533329849098018e-11,4.985573313150034e-09,0.0024562555354085505,0.0,2.3308507719960195e-09,1.915513466851321e-42,1.2057964126393188e-10,5.345650128463731e-10
7,1.1732198300374927e-09,1.5029688050773752e-07,0.0024564991439502237,0.0,2.2743098459206667e-09,1.9248740220431312e-29,1.888772300089824e-09,2.131179774559245e-09
8,2.8949413181331747e-10,1.0423769879727103e-07,0.0024562555354085505,0.0,9.285501660501307e-12,3.342948134841858e-34,5.723826391026799e-10,2.724949546775931e-10
9,1.225359156937261e-10,2.1732539029514573e-07,0.0024562555354085505,0.0,2.871437553093753e-09,6.209730469182801e-39,2.1783188365669938e-10,2.4641960742777715e-09
10,2.20553260563594e-11,3.130265526826452e-07,0.0024562555354085505,0.0,4.243939058171747e-09,3.632405435952417e-52,3.2993133238832885e-11,1.0220320081949641e-08
11,7.345304969176048e-11,1.0423769879727103e-07,0.0024562555354085505,0.0,4.484430256329064e-12,6.51108381502639e-41,1.5309314287964912e-10,1.2390256190828851e-08
12,7.06884674575426e-10,2.914534685639951e-06,0.0024562555354085505,5.681796441275102e-16,2.8814293131951027e-09,1.986733864378169e-29,1.893822589922809e-09,3.3976264400645204e-07
13,4.0830171289246675e-10,2.492136538633472e-08,0.0024562555354085505,0.0,7.404276476145398e-09,6.1709720497908154e-30,1.6443933274401021e-09,5.345650128463731e-10
14,3.1737010048839413e-09,4.538208466766321e-07,0.0024562555354085505,5.681796441275102e-16,1.2031396879415963e-09,8.683213022863184e-26,5.839592524732894e-09,6.013786488284718e-08
15,1.632978324210783e-08,9.581923945487924e-07,0.004316766344616622,1.1072703038149824e-14,5.4088488393691705e-11,2.193741431279433e-17,1.998370557698595e-07,2.1366436796771522e-08
16,7.022343113171038e-10,4.538208466766321e-07,0.0024562555354085505,0.0,6.2055795728852e-10,7.558980480490209e-34,6.192390214507282e-10,9.98370346394968e-09
17,5.323524025155162e-11,5.0211946248327656e-08,0.0024562555354085505,0.0,1.967315199635777e-11,4.578340305151229e-39,2.1309430772318343e-10,5.285884789785564e-10
18,2.2864063583603967e-11,1.0423769879727103e-07,0.0024562555354085505,0.0,1.3229051790281844e-08,6.093493326065209e-42,1.3007911285055478e-10,1.2173437157688521e-09
19,6.718631957311509e-11,5.0211946248327656e-08,0.0024562555354085505,0.0,1.2222087817990469e-08,8.069703192006368e-43,1.1398302184861759e-10,1.8947170376162296e-09
20,4.1317160663265334e-11,1.2873673914350729e-08,0.0024562555354085505,0.0,1.1476731832405313e-07,4.789744705194534e-44,9.521262672314204e-11,3.946733827861211e-10
21,1.5209147471552057e-09,2.4877276157864543e-05,0.0024649484091319347,1.0841059272859944e-14,3.7320728136451785e-11,1.9286833643953222e-28,2.5026626696662523e-09,2.809359724789122e-06
22,2.377192140572057e-10,3.526238642652427e-08,0.0024562555354085505,0.0,6.856885783114512e-11,5.800956655453502e-37,3.1482428673671183e-10,5.345650128463731e-10
23,7.939092751887275e-11,3.130265526826452e-07,0.0024562555354085505,0.0,2.105847514365796e-10,3.0832423306442335e-42,1.2435945068460404e-10,2.4189737843844823e-09
24,3.9734452260128783e-10,1.794784889880826e-08,0.0024562555354085505,0.0,3.934127321292426e-10,4.2633410737115645e-34,5.856526518553918e-10,1.630443238507436e-11
25,1.8928338206753934e-09,4.538208466766321e-07,0.002585032793236148,2.9519357208858283e-16,5.752535031545919e-11,4.618421342795023e-26,5.3323415655480705e-09,1.2772118078849764e-08
26,2.7836135055626074e-10,2.1732539029514573e-07,0.0024562555354085505,0.0,3.5524919421959885e-08,1.1876077313874708e-36,3.3493152384752815e-10,5.021680844796321e-09
27,8.916687286860392e-11,2.1732539029514573e-07,0.0024562555354085505,0.0,9.186489589149135e-08,1.1258359742502945e-42,1.1615474311712571e-10,4.3403462324347745e-10
28,3.9469728402669865e-10,2.1732539029514573e-07,0.0024562555354085505,0.0,6.298368015659177e-08,8.089802192394466e-34,6.224572744418948e-10,4.6510764870567e-09
29,1.4684549872375412e-10,7.16787691443107e-08,0.0024562555354085505,0.0,5.176655507594697e-11,2.2150106035397901e-38,2.406459098022305e-10,1.2102847842473393e-09
30,1.4515542659714117e-10,4.985573313150034e-09,0.0024562555354085505,0.0,2.1996066384349908e-09,1.645019470699939e-34,5.311489937746822e-10,2.2077655319639122e-10
31,5.377224769871241e-12,2.0183665102826793e-06,0.0024562555354085505,0.0,2.909538326251212e-10,3.8098974865586084e-44,9.414261745866559e-11,3.57187499473856e-08
32,5.7093061211105517e-11,1.5029688050773752e-07,0.0024562555354085505,0.0,1.1948713211856737e-07,1.8313351374555424e-45,7.822416969620845e-11,6.219095728751e-10
33,7.010852803651435e-12,1.794784889880826e-08,0.0024562555354085505,0.0,3.5452757852464447e-10,2.725009431214436e-53,2.8714970740682287e-11,6.530911474257889e-11
34,5.546802816179838e-10,9.517701160289225e-09,0.0024562555354085505,0.0,1.5899408094097714e-09,2.1321281613773733e-30,1.4537427966985163e-09,3.1506945942580894e-11
35,2.2106982407438548e-10,1.2873673914350729e-08,0.0024562555354085505,0.0,6.090008402227975e-10,7.812408417808427e-34,6.205580815762841e-10,4.3403462324347745e-10
36,4.210901990304584e-11,7.16787691443107e-08,0.0024562555354085505,0.0,1.2183991870505134e-09,6.129150391247468e-44,9.653513087211835e-11,8.443010129218873e-10
37,3.795680414769808e-09,4.538208466766321e-07,0.002609302670630045,5.681796441275102e-16,1.6178896593604446e-09,3.5438031179552773e-25,7.189858998407858e-09,1.569397904801509e-08
38,1.404355974814467e-09,2.1732539029514573e-07,0.00252218692157858,0.0,1.2933656971769948e-10,1.161108083577002e-25,6.084522211911556e-09,4.571505654978745e-08
39,1.869421677064573e-09,1.3914176364949567e-06,0.0024952128217137414,8.351727868293556e-16,6.278227096450364e-11,3.763257626920375e-27,3.721142704923366e-09,2.3591893922512466e-08
40,4.068465745254965e-11,4.538208466766321e-07,0.0024562555354085505,0.0,1.2756757475813902e-08,4.4494449567325964e-45,8.203591755221484e-11,1.6961421073989738e-08
41,3.939240517050501e-10,1.0423769879727103e-07,0.0024562555354085505,0.0,1.959217102279688e-12,3.823664690980976e-35,4.615861142811835e-10,3.1732054606823124e-09
42,4.5476595061986296e-10,3.526238642652427e-08,0.0024562555354085505,0.0,3.6822950933405257e-10,4.05033357696544e-32,9.349224557166461e-10,1.1850723270350563e-10
43,1.365464671690426e-07,2.914534685639951e-06,0.00466774140442608,2.869218351706173e-13,1.7603696278456482e-11,1.0853461294543124e-17,1.7053981474838548e-07,1.521063322680113e-07
44,2.292390258855034e-09,7.16787691443107e-08,0.002514666803855171,0.0,2.872689173791739e-09,1.3952129922322616e-23,1.2765740972476993e-08,5.345650128463731e-10
45,2.1003429022703e-10,7.16787691443107e-08,0.0024562555354085505,0.0,1.0802850844888263e-10,7.405075534973834e-40,1.8421860396919192e-10,2.131179774559245e-09
46,3.521545284855636e-11,2.492136538633472e-08,0.0024562555354085505,0.0,1.2251975348829696e-07,8.676740278779787e-46,7.48073272883691e-11,2.0138462887160634e-11
47,1.7679302154909627e-08,1.5029688050773752e-07,0.00301851658047218,1.0976006175236357e-15,1.0740492616162988e-09,1.5790870925379731e-22,1.9164324241910912e-08,5.345650128463731e-10
48,2.760177973335669e-08,3.130265526826452e-07,0.0032540002014652836,4.102440737644919e-15,7.459653509774746e-11,5.486373632967189e-21,3.6320621519575284e-08,1.5978189212716367e-08
49,1.9984512638569755e-08,2.4877276157864543e-05,0.0041070619274779325,3.215063595648942e-13,3.2242642351196546e-07,7.364135584177195e-19,9.566248110238389e-08,4.427269550072562e-07
50,8.58226359683259e-12,1.2873673914350729e-08,0.0024562555354085505,0.0,9.476932850889526e-10,5.383514581011585e-56,2.2488679350912933e-11,6.530911474257889e-11
51,2.4791069925920867e-10,7.16787691443107e-08,0.0024562555354085505,0.0,2.8715704111173844e-11,6.229778163130835e-36,3.878553950913859e-10,1.2058208767314143e-09
52,7.01297818398743e-10,2.914534685639951e-06,0.0024562555354085505,5.681796441275102e-16,1.3025628974424547e-09,1.6313352629476046e-32,8.49293089437583e-10,1.447906896281474e-06
53,2.399514279028565e-12,1.854101492595094e-09,0.0024562555354085505,0.0,1.4301190668295095e-10,1.133596905263139e-70,7.633749782599156e-12,4.464881874991404e-12
54,2.0328077169734024e-11,6.763708674832768e-09,0.0024562555354085505,0.0,8.275830890526812e-10,1.1121584988605112e-49,4.4106823335462385e-11,4.6030222747629975e-11
55,9.726281710814492e-12,7.16787691443107e-08,0.0024562555354085505,0.0,2.193920976252993e-09,2.578771971026418e-72,6.833564993751829e-12,9.450145568574218e-10
56,7.583216451553147e-09,6.588427790922419e-07,0.0026887369451263593,2.122797370220184e-15,3.542338477910601e-10,9.615404414181388e-25,8.3595381132466e-09,8.33487084260426e-09
57,4.312991051282238e-11,1.794784889880826e-08,0.0024562555354085505,0.0,5.291922952626375e-10,4.297770969885316e-47,6.214442223265632e-11,1.3073768947445525e-10
58,1.0115142306464837e-10,3.526238642652427e-08,0.0024562555354085505,0.0,1.1457824795491523e-10,1.0874336526234597e-38,2.2785995784134587e-10,5.345650128463731e-10
59,1.7899879786480145e-09,3.130265526826452e-07,0.0024562555354085505,2.9519357208858283e-16,1.2562648169440504e-08,4.2801237265820097e-29,2.0775826405182927e-09,2.679409850577076e-10
60,5.153802291785296e-11,2.492136538633472e-08,0.0024562555354085505,0.0,1.152393574283634e-09,1.0361583045150686e-30,1.3390177833705412e-09,4.25101553991013e-09
61,7.382382507197149e-10,6.588427790922419e-07,0.0024879659181057914,2.9519357208858283e-16,3.9797491590199945e-09,1.353580337791624e-27,3.2297265653304492e-09,2.724949546775931e-10
62,5.245837769709776e-09,2.0183665102826793e-06,0.0024562555354085505,3.1135022892035287e-15,2.5621387495610127e-11,5.25664260620672e-32,9.621432618053314e-10,1.35686412382544e-08
63,1.8039092846459957e-09,1.5029688050773752e-07,0.002470433918465318,0.0,1.0962211545405261e-07,2.180329534129263e-28,2.5485512585015153e-09,1.614644300395055e-08
64,6.061509741628014e-10,1.0423769879727103e-07,0.0024562555354085505,0.0,1.8767644502119293e-09,7.123006009904233e-32,9.954342096049912e-10,3.248282065211916e-09
65,1.550167983499212e-11,1.794784889880826e-08,0.0024562555354085505,0.0,4.320215682780501e-12,2.458794756853056e-70,7.782354647434608e-12,1.3073768947445525e-10
66,1.154747593841896e-11,1.1030073934145445e-09,0.0024562555354085505,0.0,5.303702939922997e-11,1.0301759682184976e-55,2.3124896114570795e-11,1.630443238507436e-11
67,1.1368466016679791e-09,1.5029688050773752e-07,0.0024562555354085505,0.0,1.315297463870417e-06,7.535995147810555e-31,1.2908868510176436e-09,4.3403462324347745e-10
68,6.2196802613994855e-09,2.0183665102826793e-06,0.00274092384847657,5.5650276923566644e-15,4.97122558096915e-08,1.5181478048870786e-21,2.86128543295943e-08,6.2818285688600385e-09
69,1.3797793572415699e-11,9.517701160289225e-09,0.0024562555354085505,0.0,1.015570950549418e-10,6.859430080312367e-48,5.5552810882906735e-11,2.679409850577076e-10
70,1.87851277743e-11,3.884309302381086e-09,0.0024562555354085505,0.0,2.0567385878338892e-09,3.356124844374404e-47,6.110649904853832e-11,5.926665829336524e-11
71,1.6312610194176255e-08,9.581923945487924e-07,0.0028916308644236803,7.012462145162283e-15,3.9482325868593057e-10,5.707745514211093e-22,2.3998265149067647e-08,1.2230229778535685e-08
72,3.444779080353141e-09,2.914534685639951e-06,0.002615887210753268,4.102440737644919e-15,2.349153781242928e-10,1.4276254275627145e-25,6.279098171136041e-09,4.44763729735365e-08
73,3.318633470289932e-10,1.0423769879727103e-07,0.0024562555354085505,0.0,3.162072474725257e-10,6.593792421069117e-34,6.107568199033281e-10,8.105069257661167e-08
74,2.9431741596709384e-11,1.2873673914350729e-08,0.0024562555354085505,0.0,9.032450566507048e-08,1.2907759261927806e-47,5.7481144332335016e-11,1.630443238507436e-11
75,6.3468826295599166e-09,2.0183665102826793e-06,0.002723512931306211,5.5650276923566644e-15,1.103951556389839e-09,2.5000702151314446e-23,1.4031547628739005e-08,1.0121879210333035e-08
76,2.0397120684973796e-11,1.2873673914350729e-08,0.0024562555354085505,0.0,7.553822363051072e-09,3.9317494767418233e-51,3.732000308676751e-11,2.533829111612878e-11
77,1.2910662340374491e-08,1.3914176364949567e-06,0.0026593499899118748,7.24982384916224e-15,6.300655140002114e-11,2.2172156696842805e-22,2.0297752539743897e-08,1.0778863460592317e-07
78,3.700676917683941e-10,1.5029688050773752e-07,0.0024562555354085505,0.0,2.3660304242939848e-08,8.560960857830182e-35,4.986358015951056e-10,1.8768913051772256e-09
79,5.284494785742929e-11,1.794784889880826e-08,0.0024562555354085505,0.0,1.3994809032251735e-10,1.0536985252377405e-42,1.1586013879025154e-10,6.530911474257889e-11
80,2.0068548130492514e-10,2.0183665102826793e-06,0.0024562555354085505,0.0,1.949259854726563e-09,2.5268860943719653e-38,2.4318044009153387e-10,1.094200386176265e-07
81,6.799785602309852e-11,7.16787691443107e-08,0.0024562555354085505,0.0,1.48948849040429e-10,1.2837405441315634e-41,1.3709761033495449e-10,1.078442799778287e-09
82,5.271327842429615e-10,3.130265526826452e-07,0.0024562555354085505,0.0,1.4141325596488103e-11,1.3852920262313175e-34,5.218880526843399e-10,6.069290064410481e-10
83,5.297600375688438e-10,1.0423769879727103e-07,0.0024562555354085505,0.0,2.986100913167281e-11,1.9395609192241415e-32,8.638622827163068e-10,1.078442799778287e-09
84,2.7554489302495282e-11,3.526238642652427e-08,0.0024562555354085505,0.0,6.144091328748543e-08,4.117672231066192e-51,3.732000308676751e-11,5.926665829336524e-11
85,6.46934086321714e-11,9.517701160289225e-09,0.0024562555354085505,0.0,6.12243130619616e-08,1.9093717572369974e-43,1.0255288448890488e-10,1.630443238507436e-11
86,3.11578719814157e-12,1.2873673914350729e-08,0.0024562555354085505,0.0,2.119790287077972e-11,3.1892643455540474e-59,1.750344686012394e-11,4.3403462324347745e-10
87,7.339295350956512e-10,6.588427790922419e-07,0.0024562555354085505,0.0,1.9129996732002695e-11,4.629169327374549e-32,9.48039085638799e-10,7.854298472377218e-08
88,1.6723953343866445e-08,2.914534685639951e-06,0.002853280472187764,2.2334142610889035e-14,1.015191525998073e-08,1.3212039589080557e-22,1.8573107748900357e-08,2.498311382494022e-07
89,3.075483101935952e-07,2.0183665102826793e-06,0.005818251974517886,5.250349327250031e-13,3.444201627643933e-09,2.898727187122185e-15,6.395942702117675e-07,4.427269550072562e-07
90,3.011509749711346e-10,6.763708674832768e-09,0.0024562555354085505,0.0,1.9975764040369703e-09,1.0024050868488362e-34,5.069843057868612e-10,8.390497933755975e-12
91,1.7745865743195585e-09,7.16787691443107e-08,0.002470433918465318,0.0,1.185387192130835e-11,5.045817450452001e-26,5.39410936134472e-09,6.530911474257889e-11
92,7.728085876941714e-09,1.3914176364949567e-06,0.002729859146412088,4.592970453517077e-15,3.3610277776249886e-10,2.854192781997193e-24,9.905244388500391e-09,1.4153877333874119e-07
93,1.3748748728197938e-11,3.526238642652427e-08,0.0024562555354085505,0.0,7.43482311308557e-09,7.347695466259003e-56,2.2874751403875936e-11,1.078442799778287e-09
94,8.45406556794323e-11,1.5029688050773752e-07,0.0024562555354085505,0.0,8.497053445893525e-12,1.306946878162101e-38,2.3091686462576055e-10,6.770779516378681e-09
95,1.0660379115803602e-10,4.538208466766321e-07,0.0024562555354085505,0.0,2.108053101078384e-11,4.526909876675512e-41,1.4915750154701472e-10,4.330922893396085e-08
96,2.090325898096537e-09,2.914534685639951e-06,0.0025089307583143145,2.122797370220184e-15,9.54442806466514e-09,1.4932861222125783e-24,8.941901932890261e-09,4.44763729735365e-08
97,2.346131674679585e-12,7.310522816223092e-10,0.0024562555354085505,0.0,4.708616720539036e-10,3.9681430836300966e-82,3.5624699640991694e-12,3.3670907491010667e-13
98,5.381316307594876e-12,4.985573313150034e-09,0.0024562555354085505,0.0,1.2447053881006571e-09,9.282133534609534e-64,1.2086804176693289e-11,1.3073768947445525e-10
99,2.399518723984623e-10,1.5029688050773752e-07,0.0024562555354085505,0.0,7.480776418948048e-11,8.278680502779919e-38,2.6735147953651477e-10,2.47606042682614e-09
100,1.5189663585891938e-11,3.884309302381086e-09,0.0024562555354085505,0.0,3.594818363319304e-11,2.35729133211888e-44,9.138609808157057e-11,3.69100621040463e-11
101,9.114893164100373e-10,4.538208466766321e-07,0.0024562555354085505,0.0,4.1906430578933424e-08,3.96422119233982e-31,1.203139818644524e-09,8.541989820293493e-10
102,1.472809358235999e-10,2.1732539029514573e-07,0.0024562555354085505,0.0,2.1341728959134522e-10,1.335781201315988e-47,5.7525313476644045e-11,4.10073948752925e-08
103,3.0853817359000415e-10,4.538208466766321e-07,0.0024562555354085505,0.0,5.01450732789029e-12,4.556630831094834e-31,1.2183993281378082e-09,2.0380000676269442e-08
104,4.815523386155848e-10,2.595785809857648e-09,0.0024562555354085505,0.0,6.158002073205493e-10,1.4421343525340954e-31,1.0740494236970007e-09,4.464881874991404e-12
105,1.4318371050218337e-11,9.517701160289225e-09,0.0024562555354085505,0.0,2.415242360620576e-11,8.816397192981007e-43,1.1457870962218356e-10,1.3073768947445525e-10
106,2.856476801914925e-11,5.0211946248327656e-08,0.0024562555354085505,0.0,5.348998637694744e-08,1.549875715086284e-43,1.0155669923707202e-10,2.403280186235686e-09
107,9.506543156165011e-10,2.492136538633472e-08,0.0024562555354085505,0.0,9.121731300534126e-10,2.5196947958318137e-29,1.9492599908752846e-09,1.6311023662086397e-09
108,3.683450221887206e-12,4.985573313150034e-09,0.0024562555354085505,0.0,2.409258554545222e-09,5.8856123562576445e-64,1.185193453317706e-11,1.630443238507436e-11
109,1.769685642340587e-10,6.763708674832768e-09,0.0024562555354085505,0.0,1.034434288472984e-09,4.7405881229144984e-39,2.1341713776936091e-10,1.3073768947445525e-10
110,6.42336472864001e-09,4.2064075859445366e-06,0.002583447776405425,1.0364384759781418e-14,5.089420810135015e-10,7.793770396103573e-26,5.747046466915104e-09,6.013786488284718e-08
111,8.083703557917357e-10,5.0211946248327656e-08,0.0024562555354085505,0.0,2.3568482300571767e-09,4.092743322308963e-31,1.2062828226917004e-09,5.345650128463731e-10
112,1.2054172346053541e-10,5.0211946248327656e-08,0.0024562555354085505,0.0,7.152805479698379e-11,1.1589359070307203e-40,1.6010527370547542e-10,3.256636779599004e-10
113,3.8939347908034735e-10,5.0211946248327656e-08,0.0024562555354085505,0.0,1.5309299029601746e-10,1.2172640988280506e-33,6.484927462032564e-10,2.131179774559245e-09
114,1.838036502506249e-09,1.3914176364949567e-06,0.0024564991439502237,8.351727868293556e-16,5.747046543855183e-09,2.932588577475631e-29,1.9808408440068004e-09,3.862007612278612e-08
115,6.266895288653377e-09,2.1732539029514573e-07,0.0027488048418807254,5.681796441275102e-16,5.2236232237528527e-11,4.638332523853959e-24,1.0675045923684852e-08,3.126286702413615e-08
