test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,8.21625229049634e-08,2.759910074066624e-07,1.1102529328975443,5.083378925038028e-18,1.7075508649775034e-17,"[0.8587289594358893, 1.3617769063591993]",2.509405777653733,3.71078447024977e-102,1.1798996725754435e-101,"[2.280215426583854, 2.738596128723612]",14.414775990313121
1.0,24.0,9.548421672841637e-09,6.156300240387903e-08,0.9871273782575826,1.263396874532608e-22,8.172036704609367e-22,"[0.7894705771866355, 1.1847841793285296]",2.681699881084441,4.8594141812389446e-145,4.258908134302318e-144,"[2.4767429326244987, 2.8866568295443833]",13.75666099287512
2.0,24.0,2.419413035398363e-06,5.129135118504055e-06,0.9733132013176768,2.271497417151579e-12,4.816576372246775e-12,"[0.7014396011049113, 1.2451868015304424]",2.6527715562786915,3.730848993703235e-74,8.174515761838815e-74,"[2.367372293849445, 2.9381708187079383]",13.867159054191989
3.0,24.0,1.6647896365931167e-07,4.7606223522822895e-07,1.0754973801583,1.0578605097874568e-16,3.027648854572e-16,"[0.8214711435934001, 1.3295236167232]",2.69376381029502,1.431380282398849e-105,4.890264032794154e-105,"[2.4518219070019707, 2.9357057135880695]",13.710580177667735
4.0,24.0,2.8008294603073042e-08,1.2784892519668594e-07,1.0242396915970424,3.284056614351584e-20,1.4995692302975267e-19,"[0.8062553289562904, 1.2422240542377945]",2.5739296918390178,2.6242481876000265e-120,1.2349403235764832e-119,"[2.3576226954822532, 2.7902366881957823]",14.168312792947713
5.0,24.0,1.575609737050903e-07,4.556419135485549e-07,1.0572423823235892,8.467227935147434e-17,2.448591074363052e-16,"[0.8083202353373471, 1.3061645293098314]",2.604853328109197,1.4096434147133708e-100,4.3547834869118655e-100,"[2.365048088334461, 2.844658567883933]",14.050193203249117
6.0,24.0,2.022839276659748e-09,2.5815839856857255e-08,1.0383988243447757,1.554924498465475e-26,1.9858550427400702e-25,"[0.8474890147523247, 1.2293086339372268]",2.652053222984587,1.4981780993564115e-168,2.552262520198316e-167,"[2.464215609586181, 2.8398908363829927]",13.869902885261052
7.0,24.0,5.5852145013280245e-08,2.0681378860654678e-07,1.0973944790594774,8.769767078024223e-19,3.250469636035665e-18,"[0.8543539273499732, 1.3404350307689816]",2.5878883374612363,3.1790964989705705e-112,1.2467045094002237e-111,"[2.36257706729161, 2.8131996076308625]",14.114994694156255
8.0,24.0,2.073416457407511e-06,4.435086489828874e-06,0.8900032259929455,1.3700605733208737e-12,2.929357650889189e-12,"[0.6438675908843892, 1.1361388611015018]",2.5344377706867594,2.8273630289639053e-70,6.032351245922563e-70,"[2.2541445702608436, 2.814730971112675]",14.31916082007357
9.0,24.0,1.1096384751019933e-09,1.948228856662013e-08,1.0344975804908438,3.395093629948699e-28,5.9725323706468204e-27,"[0.8503507541699051, 1.2186444068117825]",2.5719509905080358,6.716157680082852e-171,1.2233438397236526e-169,"[2.391058064753826, 2.7528439162622456]",14.175870875293192
10.0,24.0,1.3956580611668904e-08,7.858435029092851e-08,1.0881672070582684,9.567747462095683e-22,5.390280260335596e-21,"[0.8655740646140921, 1.3107603495024447]",2.6341621207700214,4.8509481514290825e-135,3.2189436970332335e-134,"[2.4254092295609486, 2.8429150119790942]",13.938241861776502
