CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1(p)_pvalue,Rain_pvalue
0,0.108276676532931,0.90097784494172,0.777778061945427,0.523801429153357,0.1499376881433727,0.0099066569144789,0.0545106979953102,0.0204737420155273
1,0.042709978014331,0.440691976380001,0.579637730820422,0.171554225366544,0.0160219081764122,0.00779299601577,0.0462929957314375,0.0029010976455602
2,0.0007718854875685,0.0095285387147614,0.0441976242226287,4.14561000610103e-05,0.0021464857895648,1.3031184766102072e-06,0.0003417599642777,9.97234528227246e-05
3,0.0016953727924387,0.0038324499306206,0.0349297585852248,3.02576665772714e-05,0.0001187200691242,1.93574885963222e-06,0.0004121816550847,8.22585634095111e-05
4,0.0018441549097655,0.0180863929339791,0.0738432751877462,0.0002396516874055,0.0851854048180714,1.2950640175811389e-05,0.0010545407296276,4.79078872951321e-05
5,3.10084382992848e-06,0.0003789681674376,0.0074391293310182,3.0652733684632904e-09,0.0007441523484772,3.089831756950708e-09,2.73599570069784e-05,8.54130808372642e-06
6,0.0018834743491322,0.0014378634142753,0.115266980338166,4.00118877824651e-05,0.0205812018191861,0.0001061326480428,0.0032390527124348,0.0001076818765167
7,0.0062300468575156,0.0488599884546946,0.206226424721607,0.0036088240947036,5.407507245425158e-05,0.0004049900771118,0.0070396951799297,0.0019873920696028
8,0.0186523069780953,0.378841653414575,0.475356893501871,0.0769847878877015,0.0103343807917845,0.0022899758700307,0.0206598741456939,0.0033642190336343
9,0.0125813162767342,0.0146640209743332,0.151010256527696,0.0018524476237096,0.0115789185448863,0.0001562281903036,0.0040331887199075,0.000178813635114
10,0.003229358795739,0.0331873774907249,0.0910632071173458,0.0007719009898083,0.0021192862958714,1.902505013377691e-05,0.0012791622064304,0.0008421067185255
11,0.0006740583251967,0.0048427681444993,0.0444686727429874,2.04246264389196e-05,0.0036162212876174,1.2479902742206729e-06,0.0003347811176542,0.0001777980470889
12,0.0007064596555625,0.000499885700757,0.0271359917401746,1.81991172865104e-06,3.820897239714682e-07,1.2454725353967198e-07,0.0001203436333799,5.83366374542005e-07
13,0.0123063574022494,0.101683413189193,0.247882232371454,0.0129373394989177,0.0192874492932404,0.0007266316070159,0.0100296280969785,0.0018624396374984
14,0.0050034941292083,0.0488599884546946,0.179589884581484,0.0026943728255703,0.0548458573877702,0.002057055474418,0.0192086773353614,0.0013369230657789
15,0.0003020760079358,0.0060934795025608,0.0325917006538015,9.35216952868689e-06,0.0024698660630173,0.0001261181699018,0.0035741025625657,0.0038666205978219
16,0.0018704503258335,0.0014378634142753,0.0557998195297672,2.10321584513951e-05,0.0041603598696852,2.4398627844857927e-06,0.0004606785567221,4.49726902178814e-05
17,0.0004056830330043,0.0008563069849221,0.0226616057866845,1.52532342556633e-06,0.0296979704224049,9.431588237490614e-08,0.0001065904298579,3.71901302439031e-06
18,0.0176171524766073,0.236585399143175,0.269336302310404,0.0346413340215703,0.0112817635586445,0.0004236171393885,0.007254193760898,0.0128961918415441
19,5.84801302537796e-05,0.0003789681674376,0.0154084847851319,8.89116337221552e-08,0.0160361209180747,3.9966050258623875e-09,3.0304485543962e-05,2.06711603287956e-06
20,7.68521357057406e-05,0.0048427681444993,0.0165389724437832,1.22260962676091e-06,0.0013871710519616,8.203040955500445e-09,3.981118220987919e-05,0.0003716678269547
21,0.135717257169123,1.0,0.907705272136845,0.65124706108189,0.0010066050446192,0.0206183859117627,0.09061619422556,0.0912139454070758
22,0.007543836815592,0.143867005356704,0.255049666288494,0.0118330204030851,0.0495753282981884,0.0004999967143442,0.0079774180527323,0.002022042503302
23,0.250513345695683,1.0,0.998244321678928,0.836870732720499,0.0009043632071191,0.0838157480432724,0.2458404923175163,0.455598724069055
24,0.0002119933033217,0.0008563069849221,0.0383510038273005,1.36578617138117e-06,0.006182340365797,6.043900859335366e-07,0.0002400040820478,9.46306070718129e-06
25,0.0061793827592725,0.0095285387147614,0.129368074010682,0.0006263617246864,0.0002729738047296,8.571251782249449e-05,0.0028924567239373,8.99162885147501e-05
26,0.0047079204383242,0.0095285387147614,0.166464606274245,0.0006159471189473,9.550765114152426e-05,0.0001055193340632,0.0032302229889161,5.70600620196788e-05
27,0.0022657744649807,0.0118437429175653,0.0507878498725514,0.0001440732740052,0.0027222107383858,1.886613628318819e-06,0.0004085009042107,4.09372262991573e-05
28,0.001385185649373,0.0076353759692052,0.0701689079853827,8.5132188616055e-05,0.0289177388844015,1.4558484005185387e-05,0.001119418258593,0.0001270392276843
29,0.113019362126864,1.0,0.809693389773094,0.571984523084902,0.000516464896265,0.0127642699642215,0.0648962945386461,0.0254496677185461
30,0.0027542768461367,0.0589789416030357,0.140596022317664,0.0015711754531153,0.0066067604311874,8.299958375790952e-05,0.0028342641960941,0.0055777410035071
31,0.0656220877128302,0.277589235790767,0.599646946138147,0.17168943194923,0.0286952193660747,0.0045618769497716,0.0323055345431454,0.0151125300586306
32,0.0284136427590013,0.101683413189193,0.222714972125926,0.0227464964822259,4.50890997842901e-05,0.0004467246579898,0.0074615140402418,0.0021306108638528
33,0.0001443183839094,0.000499885700757,0.0141607109516568,2.41081699825507e-07,0.0292990549661501,3.274156791152539e-09,2.7981125992404063e-05,2.71082042259919e-06
34,0.0027267860937152,0.0709541395803234,0.109085263600151,0.0014714544768708,0.0014227868081885,3.642915454581355e-05,0.0018041207578925,0.0010703970144294
35,0.001396841000963,0.0076353759692052,0.0666992087275653,8.2059276732438e-05,0.0037808422253228,6.627707124627765e-06,0.0007483165334186,4.65732474768306e-06
36,0.0017075496613043,0.0006559349147549,0.0251465794451632,4.77421142108803e-06,0.0166488848881011,7.656540058312978e-08,9.83580747449922e-05,8.78388639575917e-06
37,0.0420051754860892,0.511214203886076,0.42911250745747,0.153614770591637,0.1465864021683116,0.0016376488909802,0.0166612470005888,0.0025472636044033
