test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.0042068950804629015,0.01089586915426807,0.867165259560457,0.00016806245074332314,0.00043528218270738963,"[0.41546967373876637, 1.3188608453821475]",-0.9693467906938809,0.00021712785802324583,0.0006821484700698894,"[-1.4830781307411074, -0.4556154506466543]",3.7026319994207038
1.0,24.0,0.0022884938040163153,0.006899287922871014,1.003886696276667,5.6571954661685395e-05,0.0001705515666616985,"[0.5152494395978788, 1.4925239529554553]",-0.9622962973305054,8.607136497796426e-05,0.00031151416930135455,"[-1.442598270317224, -0.4819943243437868]",3.6757010985402765
2.0,24.0,0.00010908046274082226,0.001151852827252611,1.1959298999439016,9.959550087667958e-08,1.0516948350230156e-06,"[0.7559492394091678, 1.6359105604786355]",-0.8635185046184395,3.692569605428369e-06,2.337069370524284e-05,"[-1.2292216117111885, -0.49781539752569054]",3.2983977230723114
3.0,24.0,0.007326934064282859,0.017272357530134036,0.8640097179232268,0.00043401215988753697,0.001023080824898002,"[0.3827156076223213, 1.3453038282241323]",-0.9089177171733525,0.0012455554967428367,0.003075445670969967,"[-1.460750112958885, -0.3570853213878199]",3.471809941246568
4.0,24.0,0.0016710949083760603,0.005500641568058131,1.1027733179223307,3.159742935548303e-05,0.00010400733823397968,"[0.5834113535229557, 1.6221352823217057]",-0.8850889253945295,0.0002059645474916065,0.0006511683448991669,"[-1.352474660047966, -0.4177031907410931]",3.380790661258396
5.0,24.0,0.00032772176012921863,0.002013795395995633,1.0530225858473037,1.1925294211264746e-06,7.325119294388665e-06,"[0.6280813576644271, 1.4779638140301803]",-0.7750555196958953,0.00016899594792216916,0.0005529972117872027,"[-1.17892094717583, -0.37119009221596055]",2.96049401112623
6.0,24.0,0.00036972801732805885,0.002158691901032125,0.7896770037915046,1.5439334778698183e-06,9.013038399707054e-06,"[0.4675980902206455, 1.1117559173623637]",-0.776000934896194,0.0001942727758441363,0.0006202834477782131,"[-1.1841574364548866, -0.36784443333750155]",2.9641052311838725
7.0,24.0,1.1788677165030245e-05,0.0005250727549466551,1.3098865511085043,2.9575420797742524e-10,1.3382543347394807e-08,"[0.9024376802832275, 1.717335421933781]",-1.2243338486534698,1.9219978027672504e-15,8.356512185944567e-13,"[-1.5263180519766657, -0.922349645330274]",4.6766108161901805
8.0,24.0,0.001072168157510022,0.004080932866123676,1.2413419619678066,1.3502196064512863e-05,5.1405277089883244e-05,"[0.6822667933142735, 1.8004171306213395]",-0.9398085314461149,3.504150716032059e-05,0.0001484809625437313,"[-1.384953747717162, -0.49466331517506773]",3.5898041601500195
9.0,24.0,0.0010424428656026369,0.004009395636933219,1.1114298145772747,1.2709876264757e-05,4.892177161184373e-05,"[0.6123824344477462, 1.6104771947068033]",-1.1639049642392116,1.823283159111279e-07,2.0884017785916653e-06,"[-1.6012113161274855, -0.7265986123509378]",4.445789480348789
10.0,24.0,0.002554098059599407,0.0074790572755473106,0.7969736877088589,6.922222676663937e-05,0.00020270051761827048,"[0.4043971713795839, 1.1895502040381338]",-0.7859593649414958,0.0017634612259104917,0.004178818070877942,"[-1.2785221376903604, -0.2933965921926312]",3.002143631995343
11.0,24.0,0.00013962050930432947,0.001290392877119496,1.166616176701531,1.77413533958531e-07,1.6396814598755175e-06,"[0.7287160540428501, 1.604516299360212]",-0.8723802618367031,4.526405504487493e-06,2.749942590818647e-05,"[-1.2452488774566801, -0.49951164621672617]",3.332247142250718
12.0,24.0,0.02091743004544157,0.04415754706658554,0.778289834242784,0.0023408738501397106,0.004942723501139591,"[0.27703230066454343, 1.2795473678210245]",-1.1628063307912813,0.00027998376177301785,0.0008508317105490546,"[-1.7901020561365033, -0.5355106054460592]",4.441593009695568
13.0,24.0,0.0007104763524904627,0.0031464357707471514,1.2331352276305132,5.977043071569413e-06,2.6457912901322822e-05,"[0.6992730708401712, 1.766997384420855]",-0.8665002254331187,7.905017643323686e-05,0.00028998597370959964,"[-1.296750210758608, -0.43625024010762936]",3.30978705763014
14.0,24.0,0.03457324465450503,0.07074533385411301,0.8235065041060434,0.00504887033569175,0.010331226387746572,"[0.2478641453512328, 1.3991488628608542]",-0.9679334660027301,0.005932049997653909,0.01239199915950263,"[-1.6574138004756156, -0.27845313152984463]",3.6972334967617324
15.0,24.0,0.0002043449862191621,0.0015464127919953476,1.0661919784871958,4.2251147001567855e-07,3.1941443680386413e-06,"[0.6530878018873021, 1.4792961550870896]",-0.8475612939310064,1.6480603945334693e-05,7.90815928279016e-05,"[-1.2331753044998564, -0.46194728336215646]",3.2374456680595802
16.0,24.0,0.0015867188787732846,0.005317422515996262,1.0120104970668167,2.8657905735766095e-05,9.603855809573089e-05,"[0.5379277098488647, 1.4860932842847685]",-0.8908718591517388,0.00017166231069890028,0.0005604384939565794,"[-1.3555706913345928, -0.42617302696888476]",3.402879841091184
17.0,24.0,6.725118014350336e-05,0.0009458675125668546,1.1723928506295818,3.090727015802423e-08,4.347014086923239e-07,"[0.7573355439722931, 1.5874501572868704]",-0.9679071941849173,5.553030437473401e-08,8.013030934305052e-07,"[-1.3171053129111243, -0.6187090754587103]",3.6971331458096786
18.0,24.0,0.0023950549313941243,0.007147284187986047,1.1105833605447393,6.156463170086853e-05,0.00018368730232821986,"[0.5673218327301784, 1.6538448883593002]",-0.7259704235576008,0.003785148249669237,0.008257304209575125,"[-1.2173741544937589, -0.23456669262144275]",2.7730027547450184
19.0,24.0,0.0009917293860452706,0.0038757438769561363,0.9327731618305244,1.1590614579009143e-05,4.530596319419531e-05,"[0.5158656420900245, 1.3496806815710243]",-0.9479149554525153,2.5750322500826224e-05,0.00011436089370910475,"[-1.3894134934208406, -0.5064164174841899]",3.6207684189840377
20.0,24.0,0.0324109309940456,0.06655221970029898,0.8874548665248309,0.0045855401276609295,0.009415893485956735,"[0.2738722743919628, 1.5010374586576989]",-0.8142749800294906,0.02069894346073763,0.03806352236251863,"[-1.504137568452728, -0.12441239160625317]",3.1103013145859473
21.0,24.0,0.010134430639640599,0.022892321300295008,0.8228591302811525,0.0007419818640072327,0.0016760376417601823,"[0.3447985809378433, 1.3009196796244618]",-0.707204843509829,0.017713127191158903,0.03305921461582475,"[-1.2916705518336964, -0.12273913518596169]",2.70132351895487
22.0,24.0,6.637675695298571e-05,0.0009435614367276163,1.0838385628022742,3.001469193421044e-08,4.26951521112524e-07,"[0.7004871830672098, 1.4671899425373387]",-0.780560865482637,1.533973253678e-05,7.456116576409144e-05,"[-1.1343903583670625, -0.42673137259821153]",2.981522883015592
23.0,24.0,0.0003376348574336647,0.0020450324496284963,1.0809859653952854,1.2698286746818485e-06,7.691269985959107e-06,"[0.6436386448602456, 1.5183332859303251]",-0.9191478008443061,6.8519424092464734e-06,3.8429290012599406e-05,"[-1.3196373153444432, -0.5186582863441691]",3.510885982473991
24.0,24.0,0.0011032569324876695,0.0041413548516804405,1.0037658000629004,1.4294148336637198e-05,5.3636579124342204e-05,"[0.5503867426044757, 1.457144857521325]",-0.7939496293361525,0.0005659106039364453,0.0015641531341526957,"[-1.245330753241625, -0.3425685054306802]",3.032664193795842
25.0,24.0,0.00237442775706911,0.00710693731538195,0.908898796019379,6.0497916123795186e-05,0.0001810772706488931,"[0.4647524535470719, 1.353045138491686]",-0.9828664466674315,6.309826812543246e-05,0.00024064938262941443,"[-1.4643521271694766, -0.5013807661653864]",3.754273281270923
26.0,24.0,0.0006567956948243564,0.0030155908853276236,1.154209273357308,5.0513104151392315e-06,2.320307953669835e-05,"[0.6583985230363258, 1.65002002367829]",-0.3397891199614529,0.13241934818897824,0.2013676219418769,"[-0.7824060042955473, 0.10282776437264152]",1.2978988332170456
27.0,24.0,0.02241289625342438,0.04705625919257691,0.8512280489990556,0.0026120845864538132,0.005484116284807502,"[0.29695860170847965, 1.4054974962896316]",-0.9379088744562711,0.004290855985227403,0.009239569304968567,"[-1.5815717520091641, -0.29424599690337827]",3.5825480049473146
28.0,24.0,0.0007722551396046307,0.0032987093645136085,1.0384276349886585,7.00918599326777e-06,2.9979409723129897e-05,"[0.5854796396322932, 1.4913756303450239]",-1.206463308911455,2.419207082788186e-08,4.1311206746551237e-07,"[-1.6303079671878673, -0.7826186506350425]",4.608350382534296
