"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","6.8345214853327e-05","0.00159801896969001","21.0105263157895","16.3242852287","1.5634303554291","0.000499885700757051","0.0131895963260436","22","16","1.45023197573159","0.0193497615863795","0.373168614136633","21.7582417582418","17.8969099911004","1.20067937763592","1.62312884577354e-07","4.22689803586858e-06","21.5895893580104","16.7450844675913","0.184564284258209","1.58156446405307","1.58156446405307"
"1","0.00285166497347344","0.0120518650912565","21.9340659340659","15.0845714025507","1.07886939792867","0.040338613070862","0.155088862248605","22","17","0.862646844679531","0.154615380785955","0.590811542934486","22.176","15.3775217374896","0.452571085034589","0.00127608006825763","0.00513306543949169","22.0366886446886","15.815448373383","0.156702407707192","1.08823451802865","1.08823451802865"
"2","0.000111897394737825","0.0020240653919649","20.7916666666667","17.392128766886","1.56343622586882","0.000159780931005087","0.00882767574613741","22","18","1.52674019555867","0.00998064851931169","0.373168614136633","22.5365853658537","17.4064952644638","0.71052438230181","4.9139188162961e-08","1.88272751582226e-06","21.7760840108401","17.6185022351721","-0.0865850019003798","1.68089107048323","1.68089107048323"
"3","0.00355010934325284","0.0138976383707113","20.3673469387755","17.7771320961316","1.10076353286482","0.0850786733599917","0.266620725039147","24","17","0.993490392155832","0.179373770105347","0.63310032092025","22.176","17.1854967541118","-0.204051516031876","0.00320035068367253","0.011225361920984","22.1811156462585","17.4094624591942","-0.188326173225281","1.10316627012233","1.10316627012233"
"4","0.121878868080259","0.234472620392957","24","15.9357294738924","0.649617428335809","0.591395775284717","1","28","17","0.740297319497593","0.517756682819248","1","25.8100558659218","18.2177271301786","0.541178534649423","0.361792210075766","0.74246783753671","25.9366852886406","17.094139049839","-0.0227886388398053","0.714413706517397","0.714413706517397"
"5","0.000546032767424043","0.00440349005987131","25.2658227848101","11.8863284650447","1.39503844221573","0.00301976615913268","0.0320910325093802","26","13","0.705058376058556","0.0597978301177982","0.404456836633686","24.8833034111311","12.623876029932","0.883711508194709","1.45194617277022e-05","0.000128718632337786","25.3830420653137","12.5038719185105","0.326131095289086","1.39464928944472","1.39464928944472"
"6","0.0105979589232226","0.0306459187178089","25.2658227848101","12.8320244407002","0.896738775532421","0.511214203886076","1","26","13","1.29271922090496","0.241907673595547","0.742959685490009","25.6192236598891","13.211387607766","0.354429135413697","0.0388778780783221","0.101191770115362","25.6283488148997","13.015470980442","0.0792851563741784","0.925941382506904","0.925941382506904"
"7","0.00024019531960473","0.00288341926522966","24.95","15.4469099815681","1.08974852024307","0.00111232357877845","0.0190793066685841","26","16","0.840130386789112","0.0159447131401909","0.373168614136633","25.2459016393443","15.5680421712868","0.750393263325235","8.77639517504747e-07","1.50023849146111e-05","25.3986338797814","15.6722730317954","0.0364072329231168","1.23321698397051","1.23321698397051"
"8","0.0142800053382212","0.0387096918900005","24","15.4027615478988","1.02153853923754","0.143867005356704","0.397642358642077","24","17","1.09817290570295","0.258644342676844","0.770462742558368","24.4444444444444","15.8044502406946","0.70529131104811","0.0196425974105993","0.0551293780819513","24.1481481481481","16.0687729271936","0.103096617559088","1.12140530856378","1.12140530856378"
"9","0.0117357214610267","0.0330817152319228","23.4823529411765","14.9142159831997","0.941752327173485","0.0850786733599917","0.266620725039147","22","16","1.04944909670944","0.321129884516716","0.884655329247151","23.9378238341969","13.3008305655923","0.459640907088183","0.0132768247245587","0.0389586291381029","23.1400589251245","14.7894032807989","0.0752263499482757","0.961846973395594","0.961846973395594"
"10","0.00299329407142734","0.0124451042839383","21.9340659340659","14.9890512277418","0.969339913975442","0.121140507684302","0.349007512775286","24","15","0.967120659666905","0.153229707971592","0.588724031882245","22.5365853658537","15.5582110040602","0.130387412209634","0.0032669872566623","0.0114390310107223","22.8235504333065","15.2085688298688","-0.145833548764029","0.974282235898816","0.974282235898816"
"11","0.000606401946580903","0.00460352175938187","23.2093023255814","14.7508743903624","1.3229106731559","0.00184985929385767","0.0246647905847689","24","14","1.10316762500498","0.045605749761975","0.384148741981217","24.104347826087","14.5524968656128","0.933041141467573","8.11950982149146e-06","8.26181826117293e-05","23.7712167172228","14.4415672346358","0.118526316073003","1.38041453962935","1.38041453962935"
"12","0.0246856661943655","0.060344517373593","24","15.8273303494003","0.678289866867244","0.277589235790767","0.675728422080738","24","17","0.594640075781529","0.370945646932132","0.964999081509188","22.4635332252836","17.3943315548572","0.7667044788228","0.0631006121611061","0.15615098282877","23.4878444084279","16.7684275783487","0.0225230725739497","0.755357070277509","0.755357070277509"
"13","0.00363328276285091","0.0141482973631266","22.6818181818182","16.6216743458639","1.14554233853905","0.682303761313899","1","22","18","0.828789218844392","0.221187796226593","0.702406466264189","22.5365853658537","16.8672372960066","0.921953123486412","0.0201227064708862","0.0562785253831785","22.4061345158906","17.169122476296","-0.00255765304422068","1.2025519298257","1.2025519298257"
"14","0.011011317171354","0.0315329815903608","25.2658227848101","14.2953175948984","0.891912142302948","0.0222237719556643","0.10404387619693","24","16","0.906927426860063","0.254234282337932","0.762550336946407","23.1385642737897","14.9466525113061","0.628187584611574","0.00358254325559937","0.0123920555364904","24.1347956861999","15.119729006512","0.171277989412152","0.993356900931884","0.993356900931884"
"15","0.0381702064548406","0.086397026833048","21.0105263157895","17.3350273166079","0.725515413073791","0.236585399143175","0.595632928356431","22","19","0.599370634061656","0.591284376960178","1","22.0349761526232","17.8805367378833","0.208973334675481","0.106379161675268","0.250480719743978","21.6818341561376","18.0685717936777","0.0353606510163618","0.722589167085734","0.722589167085734"
"16","2.82424733049069e-05","0.00113438914332011","22.6818181818182","14.5086914228125","1.3425126894264","0.000499885700757051","0.0131895963260436","26","13","1.21001014235338","0.0120767297837804","0.373168614136633","23.6115843270869","14.337489420526","0.339395735867129","4.71335005469697e-08","1.85564962783345e-06","24.0978008363017","14.0517186259404","-0.201416603731158","1.37554247945323","1.37554247945323"
"17","0.00532006485916026","0.0185077966608116","21.4623655913979","14.4766755036856","0.972933708394734","0.0488599884546946","0.178386230210641","20","15","1.38163001002303","0.202275439781054","0.675106647110841","20","16.866989118267","0.0251393627175144","0.00312298399035182","0.0110030554524569","20.4874551971326","15.4814417618814","0.0345583416815237","1.04917412657116","1.04917412657116"
"18","0.00189020929596784","0.00912263173729653","21.2340425531915","16.3995511293081","1.18499049920887","0.0180863929339791","0.0914377802526751","22","16","0.996072629740679","0.0853265738805544","0.454087245432521","22.6101141924959","16.719348691593","0.7623969148751","0.000277009150010388","0.00142055974364301","21.9480522485625","16.3805028536553","0.134811040930879","1.24276937773794","1.24276937773794"
"19","0.00116684556928537","0.00676040306654328","23.7619047619048","14.2190442569465","1.05767103473693","0.0180863929339791","0.0914377802526751","26","15","1.10314746921677","0.0764751524715256","0.436253008964778","24.104347826087","14.2178275507423","0.93688391066052","0.000166674863422589","0.000934800131366175","24.6220841959973","14.4873714625496","0.110373080249517","1.11449726102457","1.11449726102457"
"20","0.00532206516036238","0.0185077966608116","23.4823529411765","16.2055887607822","0.981636494454801","0.040338613070862","0.155088862248605","24","17","0.869488740409932","0.132143588267293","0.543296294905421","22.9090909090909","16.3031017659525","0.3227631359815","0.00188039109877314","0.00711460877326197","23.4638146167558","16.5037056821911","0.0458962179612384","1.07561010123547","1.07561010123547"
"21","0.0173091299393642","0.0452171628510037","23.7619047619048","15.9322395598505","0.956730398235697","0.201043276693793","0.522461737769733","22","16","0.940300577766872","0.523142404111791","1","23.3726812816189","15.9534714623302","0.852499436770302","0.049531919687903","0.125429019214746","23.0448620145079","15.979067492342","0.0778997388343153","1.01268397201343","1.01268397201343"
