"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","1","burg","1","21.0105263157895","1.5634303554291","16.3242852287","0.08954690273436","0.581845185773565","0.54383111175298","16.0902882366951","6.8345214853327e-05","0.00159801896969001"
"1","0","burg","1","21.9340659340659","1.07886939792867","15.0845714025507","0.0767278428192606","0.412990245225922","0.359625722064642","15.5898563148258","0.00285166497347344","0.0120518650912565"
"2","0","burg","1","20.7916666666667","1.56343622586882","17.392128766886","-0.137206190866028","0.562677506251152","0.522920915910348","-10.6814128068736","0.000111897394737825","0.0020240653919649"
"3","0","burg","1","20.3673469387755","1.10076353286482","17.7771320961316","-0.221323921621838","0.401182198187082","0.34674421620409","-5.87174068797908","0.00355010934325284","0.0138976383707113"
"4","0","default","1","24","0.649617428335809","15.9357294738924","-0.0200557059999123","0.174147319129481","0.0990698026867064","-59.8945359733516","0.121878868080259","0.234472620392957"
"5","0","yule-walker","1","25.2658227848101","1.39503844221573","11.8863284650447","0.34675010330798","0.494892847082856","0.448974014999479","4.10449331664233","0.000546032767424043","0.00440349005987131"
"6","0","burg","1","25.2658227848101","0.896738775532421","12.8320244407002","0.100383244713492","0.33858392105266","0.278455186602902","11.7504215643202","0.0105979589232226","0.0306459187178089"
"7","0","burg","1","24.95","1.08974852024307","15.4469099815681","0.0457300338677562","0.531229349626604","0.488613835956296","23.5571913590525","0.00024019531960473","0.00288341926522966"
"8","1","default","1","24","1.02153853923754","15.4027615478988","0.084961133149324","0.320408350825167","0.258627291809273","15.147744938666","0.0142800053382212","0.0387096918900005"
"9","0","burg","1","23.4823529411765","0.941752327173485","14.9142159831997","0.0195835543995879","0.332423730513094","0.271734978741557","59.1937917280037","0.0117357214610267","0.0330817152319228"
"10","0","burg","1","21.9340659340659","0.969339913975442","14.9890512277418","-0.206545568451612","0.410397881868631","0.356797689311234","-5.3982025545852","0.00299329407142734","0.0124451042839383"
"11","0","burg","1","23.2093023255814","1.3229106731559","14.7508743903624","0.0634434175229717","0.490054586907242","0.443695912989719","21.3177395945706","0.000606401946580903","0.00460352175938187"
"12","1","default","1","24","0.678289866867244","15.8273303494003","0.00651918264105521","0.285736228038355","0.220803157860023","136.952949783379","0.0246856661943655","0.060344517373593"
"13","0","burg","1","22.6818181818182","1.14554233853905","16.6216743458639","-0.0416123258292751","0.399920185722828","0.345367475333994","-30.1171418701244","0.00363328276285091","0.0141482973631266"
"14","0","burg","1","25.2658227848101","0.891912142302948","14.2953175948984","0.148003755616528","0.336279260509795","0.275941011465231","7.34321762542482","0.011011317171354","0.0315329815903608"
"15","1","burg","1","21.0105263157895","0.725515413073791","17.3350273166079","0.0231224736430237","0.25686816838716","0.189310729149629","43.5672135863332","0.0381702064548406","0.086397026833048"
"16","0","burg","1","22.6818181818182","1.3425126894264","14.5086914228125","-0.243885505649211","0.614125835236046","0.579046365712051","-5.22126743119296","2.82424733049069e-05","0.00113438914332011"
"17","0","yule-walker","1","21.4623655913979","0.972933708394734","14.4766755036856","-0.083355473019688","0.378751754568321","0.32227464134726","-14.9030731173495","0.00532006485916026","0.0185077966608116"
"18","0","burg","1","21.2340425531915","1.18499049920887","16.3995511293081","0.0574369516205429","0.434529451488315","0.383123037987252","21.9135464300378","0.00189020929596784","0.00912263173729653"
