auc,precision,recall,f1,accuracy,model,mcc
0.8585,0.9674054758800521,0.742,0.8398415393322015,0.8585,ARS,0.73729270247691
0.6374,0.9851694915254238,0.279,0.43485037406483795,0.6374,JTK,0.3941034634769085
0.5292,0.9965986394557823,0.0586,0.1106913486966377,0.5292,LS,0.172857824445095
0.7664,0.979136690647482,0.5444,0.6997429305912597,0.7664,meta2d,0.5946250812282744
0.8862,0.8845081640780565,0.8884,0.8864498104170823,0.8862,Cosinor,0.7724074769405653
0.8684,0.8268275372604684,0.932,0.8762692741632193,0.8684,Cosinor1,0.7428339741410633
0.8437,0.9511682856392754,0.7246,0.8225678283573618,0.8437,Cosinor1(p),0.7077724337947872
0.9169,0.9291743874819848,0.9026,0.9156944303540631,0.9169,Rain,0.8341412168645841
