"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"0","0","burg","1","20.3673469387755","1.335177774512","1.6325602701418","0.421835817304759","0.625486367465465","0.59143967359869","2.85183337235168","2.03303071548699e-05","0.00051732379899883"
"1","0","burg","1","26.2631578947368","0.901324042733566","22.4438176986378","0.0309174736712955","0.28438162880278","0.219325413239396","37.9031342997604","0.0252055566289912","0.0452361030671055"
"2","0","burg","1","24.641975308642","1.01246160966357","21.6370103775366","-0.0293086974431007","0.321890722886934","0.260244424967564","-44.6356045444468","0.0139410840422258","0.0286163073789534"
"3","0","burg","1","22.6818181818182","1.22747138727597","0.121919133826319","0.158479585669356","0.503726631622517","0.458610870860928","7.92571664935379","0.000449708060687337","0.00261447702730411"
"4","0","burg","1","25.9220779220779","0.453925941618166","21.9296550546474","-0.109661975712662","0.20830105581326","0.136328424523556","-6.35543165183652","0.0765879990793688","0.109866588838572"
"5","1","default","1","24","1.15934168017758","23.602361552142","-0.292581606909963","0.575966926493678","0.537418465265831","-3.82663905388733","7.96887564407101e-05","0.000980181506035795"
"6","0","burg","1","23.4823529411765","0.684136987349683","21.4160884418263","-0.137412781986088","0.259253546314719","0.191912959616057","-7.03859673861688","0.0368438826815848","0.0610200110658907"
"7","0","burg","1","21.4623655913979","1.20888517664486","0.228185467830043","0.000605053213368046","0.410966050848195","0.357417510016212","2201.35042906565","0.00296171720510374","0.00911626571644606"
"8","0","burg","1","23.7619047619048","1.39494432009645","22.3775816073617","0.101940877370018","0.690689190796114","0.662570026323034","12.2567789149167","2.47939698527766e-06","0.000215093364221378"
"9","0","yule-walker","1","26.2631578947368","1.06417269693593","23.1208209400809","0.0297294047220605","0.578995776877268","0.540722665684293","32.8827946988676","7.36463072137372e-05","0.000950274931790157"
"10","0","burg","1","23.7619047619048","1.27681570389155","21.9815354953851","-0.145269999928769","0.565424188552862","0.525917296603123","-8.34705944118339","0.000104404939823333","0.00112973733106978"
"11","1","yule-walker","1","26.6133333333333","0.799534936247424","23.9595049447447","0.00900449668525285","0.334515751320323","0.274017183258534","105.532626345281","0.0113374552786513","0.0244816568314647"
"12","0","yule-walker","1","26.972972972973","1.34966495092964","22.4852491587272","0.176957450076733","0.564263403804679","0.524650985968741","6.9466505265198","0.000107513847041218","0.00114376433022572"
"13","0","yule-walker","1","23.4823529411765","1.07197011580019","22.9359164797004","0.140408359417716","0.427544081407146","0.375502634262341","8.93668181290187","0.0021635281421184","0.00733648064468769"
"14","0","yule-walker","1","26.2631578947368","1.39980159319605","23.431202988485","-0.103374998201056","0.566890720814041","0.527517149978954","-12.386331260785","0.000100594068282334","0.00110786418813143"
"15","0","yule-walker","1","26.6133333333333","1.44710934594462","23.1362453438125","0.308693104282764","0.624695170440274","0.590576549571208","4.17618484874022","2.0807776970555e-05","0.000517606392302363"
"16","0","burg","1","21.9340659340659","0.756124531757328","0.422817556732676","0.0042675308150093","0.295236236115989","0.231166803035625","233.524321165954","0.021304886719143","0.0396075231811545"
"17","0","default","1","24","0.419207813871428","21.0780481520916","-0.196455908400612","0.16489878847124","0.08898049651408","-3.76067410425894","0.137762257572427","0.178102672761946"
"18","0","yule-walker","1","26.6133333333333","1.06876371000599","22.9248226942528","0.276416232946678","0.4420021804501","0.391275105945564","4.07271283459594","0.00163289222313567","0.00607700864583428"
"19","1","burg","1","22.9425287356322","0.942374695181349","21.7209625300815","0.117203781289768","0.406627728230957","0.352684794433771","9.08142862723206","0.00321069999272261","0.00966205234042314"
"20","0","yule-walker","1","27.3424657534247","1.33723884486478","23.4607072980821","0.244701051861804","0.659024145695943","0.62802634075921","4.61620426477701","7.24369053028973e-06","0.000332831490187033"
"21","0","yule-walker","1","26.972972972973","0.547422623847579","22.3519670535597","-0.158666137524327","0.115605426984646","0.0352059203468862","-7.07382401389218","0.258884922678111","0.30201227563942"
"22","0","yule-walker","1","22.9425287356322","0.914616490985697","21.7532251100951","0.111518624026885","0.450856706808265","0.40093458924538","8.70761848449472","0.00136943846485515","0.00540742565866723"
"23","1","yule-walker","1","21.695652173913","1.28663271803111","1.48284539813747","0.0459224195914466","0.4930635425014","0.446978410001527","28.795055604498","0.000568183714877879","0.00304492880427588"
"24","1","yule-walker","1","25.9220779220779","0.57360099107624","22.746390703139","0.00284479762526207","0.177140236792924","0.102334803774099","343.315545067326","0.117107332971112","0.156059878692846"
"25","1","yule-walker","1","26.2631578947368","1.22995438398479","24.1798869945793","-0.152754616878481","0.480198804117566","0.432944149946436","-8.0077235050726","0.000748531390352913","0.00358492045188177"
"26","1","burg","1","26.972972972973","1.21325147363872","21.6071012004734","0.119869032178829","0.479903611685774","0.432622121839026","10.2187827368526","0.000753220648753605","0.00359876086361015"
"27","0","burg","1","22.9425287356322","0.982101032817277","22.2594728943923","-0.33930725123075","0.368917059673884","0.311545883280601","-3.42377050705767","0.00632340274640175","0.0157259456513349"
"28","0","burg","1","22.9425287356322","1.02317430834059","21.2828648868959","-0.00734122357850617","0.394052660667987","0.338966538910531","-158.405667782922","0.00404374453862122","0.0113301892368205"
"29","0","burg","1","22.9425287356322","1.40890112180591","22.3527925221605","0.0122825946366514","0.562896114869744","0.523159398039721","113.379848558618","0.000111283642737048","0.00116938202068607"
"30","0","burg","1","27.7222222222222","1.08997308005692","21.2224820575562","0.125084076213818","0.30824539282613","0.245358610355778","10.9367053146593","0.017356920052515","0.0338605541406847"
"31","0","burg","1","24.0481927710843","0.685404992102607","21.8307931290333","-0.0537636436993257","0.246321796691588","0.177805596390823","-18.3233267349339","0.0445702951668456","0.0710736647533816"
"32","1","burg","1","22.1777777777778","1.02066937902013","0.803631820363048","-0.027875824369373","0.447900661805829","0.397709812879087","-40.9148777750924","0.00145274534338691","0.00561773141294242"
"33","0","yule-walker","1","25.9220779220779","1.24336025536631","23.0293944966234","-0.191824980535813","0.478691595576698","0.431299922447307","-6.58425573149893","0.000772755300120997","0.0036594208044823"
"34","0","yule-walker","1","23.7619047619048","1.12679434375202","22.5942401114016","-0.120149121768966","0.443595907873895","0.393013717680613","-10.2247688748532","0.00158231690982613","0.00593993897937526"
"35","1","yule-walker","1","26.972972972973","0.934408171035385","22.7676349962903","0.303741212804172","0.498901892397727","0.453347518979339","2.97222752050348","0.000500207718596934","0.00280542747390316"
"36","1","burg","1","22.6818181818182","1.32504980927949","21.6101262472615","0.182525167053334","0.533374464862296","0.490953961667959","7.13039335758589","0.000228377603289864","0.00174130763427668"
"37","0","yule-walker","1","25.5897435897436","0.966878330081849","22.8557730663628","-0.295246940891938","0.514257010866005","0.47009855730837","-3.19418083137759","0.000355199177325405","0.00225141940107918"
"38","0","yule-walker","1","24.3414634146341","1.01036412687028","23.2382515017529","-0.0469330375982944","0.536872323441833","0.494769807391091","-21.072587013443","0.000210236485448601","0.00166458024899922"
"39","0","burg","1","23.2093023255814","1.23175094726574","22.1004021255533","0.0221616518601742","0.450890915915893","0.400971908271883","59.3123923807107","0.00136850035002756","0.00540695515617369"
"40","1","burg","1","27.3424657534247","0.911609214130749","24.4039444744881","0.0269867739321096","0.374388883769153","0.317515145929986","37.1621726010074","0.00574578043488461","0.0146688292950845"
"41","1","yule-walker","1","25.5897435897436","0.800073685201284","24.5873892660257","-0.0905128206309082","0.335866328906455","0.275490540625224","-10.6791692941678","0.0110869092148052","0.0240340542267618"
"42","0","yule-walker","1","24.95","0.529307579383805","0.878582540461509","0.317661407430581","0.237347217413537","0.168015146269313","2.45506831681934","0.0507686307712187","0.0790050276551801"
"43","0","yule-walker","1","21.9340659340659","0.904360682696378","0.0228022883038354","0.0007482420628164","0.36150312955207","0.303457959511349","1477.25185790051","0.00719029158177609","0.0173427196859047"
"44","0","burg","1","23.4823529411765","0.737047358370437","23.3610256933148","0.327826474811299","0.332551143391335","0.271873974608729","2.87003139828014","0.0117111064230965","0.0250612163986657"
"45","1","yule-walker","1","25.2658227848101","0.91141640332267","23.057793838152","0.194400383975728","0.47413533721682","0.426329458781985","4.8027539162","0.000850381624842189","0.00390888114393332"
"46","0","yule-walker","1","21.695652173913","0.627905500412674","1.17465313116671","0.023136787720103","0.206265945906737","0.134108304625531","43.1572682208058","0.0787816638549139","0.112432801277171"
"47","0","yule-walker","1","24.95","1.192706146681","24.2063816946067","0.334241031043699","0.517212369684448","0.473322585110307","3.51598681272713","0.000332137167618485","0.00217509605513088"
"48","0","burg","1","23.7619047619048","0.973423705913753","22.7122586340252","0.183636207700898","0.375715246036936","0.318962086585748","6.21602372620888","0.00561319355398093","0.0144599543800821"
"49","1","burg","1","23.2093023255814","1.06538962115856","0.00485310386527757","0.241657501267759","0.536775922543422","0.494664642774643","4.57312516490099","0.000210718359080264","0.001667075625635"
"50","0","burg","1","24.641975308642","0.685818850491852","20.9227385325054","-0.0508070087688588","0.248149086226764","0.17979900315647","-19.3065834418902","0.0433959350749649","0.0696452175813913"
"51","0","burg","1","21.2340425531915","1.06523446637161","1.04161197332947","-0.245829068489736","0.506929822208018","0.462105260590565","-4.32707144731867","0.000418789800788133","0.00250922588848492"
"52","0","burg","1","23.4823529411765","1.08141872994457","22.9539261165719","0.0158620323531373","0.629762520812453","0.59610456815904","64.1655838041098","1.79177793285801e-05","0.000488222869988559"
"53","1","burg","1","22.4269662921348","0.873344947069914","20.6463221749823","-0.181364025301144","0.190915396247338","0.117362250451642","-7.6890968071292","0.0972597853228938","0.133874446418298"
"54","0","burg","1","22.9425287356322","0.993593353083632","0.345374824721377","0.286196891847098","0.414723817784491","0.361516892128535","3.99096289382592","0.00276038309908999","0.00868382692974681"
"55","1","burg","1","24.0481927710843","0.997646949352131","21.6363633739555","0.176392618898445","0.412152670226444","0.358712003883393","6.31741010456418","0.00289674354506086","0.00896739223530662"
