"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.0346220426281866","0.00609347950256085","22","0","1.26591254191956"
"1","0.492354089731761","0.277589235790767","28","23","0.768352469506128"
"2","0.340180891818795","0.170328572533671","26","22","1.02531491810322"
"3","0.0229640012101344","0.00301976615913268","22","1","1.47740158432472"
"4","1","1","24","22","0.435430838353252"
"5","0.00746000329601598","0.000378968167437612","26","23","0.88844286415218"
"6","0.626702487038173","0.378841653414575","26","23","0.858466680317159"
"7","0.103355270914746","0.0331873774907249","22","0","1.10393138765218"
"8","0.00277933235608071","3.36299215085765e-05","26","22","1.09781374534752"
"9","0.00517090391602224","0.000159780931005087","26","23","0.771076453523444"
"10","0.0171601047667687","0.00184985929385767","24","0","1.15619324767947"
"11","0.626702487038173","0.378841653414575","26","25","1.08242858844213"
"12","0.0171601047667687","0.00184985929385767","28","23","1.08238289999919"
"13","0.118121853794618","0.040338613070862","24","0","0.694880220180607"
"14","0.0086936643609922","0.000499885700757051","28","23","1.24008736496311"
"15","0.0086936643609922","0.000499885700757051","26","23","1.50812607371681"
"16","0.299785383114615","0.143867005356704","24","0","0.582940550966204"
"17","1","1","24","20","0.457631910241892"
"18","0.0459428096179432","0.00952853871476142","28","25","0.605182376201533"
"19","0.103355270914746","0.0331873774907249","22","0","0.993929870685773"
"20","0.00588697079870029","0.000214285737072691","28","23","0.703539210124527"
"21","1","1","28","21","0.631587201107192"
"22","0.0898812397491233","0.0272070512720596","22","0","0.935151536789352"
"23","0.0346220426281866","0.00609347950256085","22","2","1.15937133921498"
"24","1","1","24","0","0.767449075698359"
"25","0.0898812397491233","0.0272070512720596","26","25","0.914861198430584"
"26","0.0401650498117056","0.00763537596920524","26","22","1.23930671226078"
"27","0.135684500013037","0.0488599884546946","22","0","0.922903660933617"
"28","0.0898812397491233","0.0272070512720596","26","22","1.32285600992084"
"29","0.0459428096179432","0.00952853871476142","22","1","1.36167152141971"
"30","0.70748430948788","0.440691976380001","0","0","0"
"31","1","1","22","0","0.673592088367788"
"32","0.118121853794618","0.040338613070862","20","4","1.09233843758593"
"33","0.0171601047667687","0.00184985929385767","28","24","1.22072282837815"
"34","0.118121853794618","0.040338613070862","24","0","0.972610862619383"
"35","0.0599265262539157","0.0146640209743332","28","24","0.827420613190379"
"36","0.0260356652895427","0.00383244993062068","26","23","1.67198303538827"
"37","0.0685350243803681","0.0180863929339791","26","23","0.960271064165735"
"38","0.0128147877739453","0.00111232357877845","24","23","0.738802459459628"
"39","0.230836352302368","0.101683413189193","24","23","0.996986984938872"
"40","0.230836352302368","0.101683413189193","26","24","0.37300082633103"
"41","0.796407857744316","0.511214203886076","28","23","0.424795283888337"
"42","1","1","28","0","0.538246283311629"
"43","0.299785383114615","0.143867005356704","20","3","0.912943608798095"
"44","0.299785383114615","0.143867005356704","22","4","0.51557496287032"
"45","0.0784737710298882","0.0222237719556643","24","23","0.930260554837303"
"46","1","1","28","3","0.908585602236521"
"47","0.0298567703113398","0.00484276814449931","26","25","1.45105313040215"
"48","0.384183597733219","0.201043276693793","28","24","0.977227808307295"
"49","0.0128147877739453","0.00111232357877845","24","23","0.978852294137758"
"50","1","1","22","19","0.782843045598894"
"51","0.0459428096179432","0.00952853871476142","22","0","1.11344479210411"
"52","0.0086936643609922","0.000499885700757051","24","0","1.09191475052477"
"53","1","1","28","25","0.975636949450976"
"54","0.0599265262539157","0.0146640209743332","24","0","0.765375356887143"
"55","0.0784737710298882","0.0222237719556643","26","22","1.03363783600056"
"56","0.00980470724596265","0.000655934914754901","24","0","1.34843485714536"
"57","0.492354089731761","0.277589235790767","22","2","0.96056871180815"
"58","0.0524059421131209","0.0118437429175653","24","1","0.852787019632041"
"59","0.340180891818795","0.170328572533671","22","1","0.806608726251892"
"60","1","1","20","3","0.905050769323125"
"61","0.0195774733478625","0.00236887427509137","26","23","1.50017985232303"
"62","1","1","22","1","0.590506527741658"
"63","0.0128147877739453","0.00111232357877845","22","21","1.35597739515302"
"64","0.230836352302368","0.101683413189193","26","22","1.40436934021795"
"65","0.176854784597017","0.0709541395803234","22","21","0.844826012516571"
"66","0.0401650498117056","0.00763537596920524","26","22","1.24339901623794"
"67","0.135684500013037","0.0488599884546946","20","3","0.663801401315012"
"68","0.00980470724596265","0.000655934914754901","24","23","1.46152139607543"
"69","0.00980470724596265","0.000655934914754901","26","22","1.50357648483874"
"70","1","1","22","2","1.0124852534763"
"71","0.00371630545452052","6.3920453817753e-05","22","2","0.974703460391997"
"72","0.0195774733478625","0.00236887427509137","22","1","1.31797554127436"
"73","1","1","24","0","1.07870630789043"
"74","0.118121853794618","0.040338613070862","24","23","0.842023726522607"
"75","0.118121853794618","0.040338613070862","22","20","0.808803829894109"
"76","0.00588697079870029","0.000214285737072691","28","23","1.0295491520969"
"77","0.135684500013037","0.0488599884546946","24","0","0.808043442536283"
"78","1","0.785087019633595","28","21","0.781421652259626"
"79","1","1","28","19","0.611476088340354"
"80","0.340180891818795","0.170328572533671","24","22","0.608146307937322"
"81","0.0229640012101344","0.00301976615913268","26","22","1.47968083446757"
