CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1_pvalue(p),Rain_pvalue
0,0.0022706548446653,0.0118437429175653,0.05856719129087,0.0001632104628267,8.247270073169499e-05,7.441752923369446e-06,0.0007924585237079,0.0001796365702126
1,0.0015280029110134,0.0180863929339791,0.084133729799777,0.0002281057141723,2.819931486097716e-07,1.1078105882138331e-05,0.000968885743847,3.47262417076973e-05
2,0.134498110985175,1.0,0.832188538014329,0.625422854945415,0.0006376644247436,0.0441311261758716,0.1554346114346297,0.0612956939720768
3,0.0904766671922639,0.324752839622234,0.758801731941244,0.268352973951895,0.0011371902816461,0.0087782260649692,0.0502085013688863,0.0028309969842869
4,0.0010211722316624,0.0048427681444993,0.046883427123936,3.08301470474115e-05,5.064302307511426e-07,3.738911350496e-05,0.0018279597603148,0.0007863619676754
5,0.029651820392629,0.0488599884546946,0.265805325002865,0.0153143580469632,3.90243646664068e-05,0.0252469480417982,0.1046457020600223,0.052569699695482
6,0.0026255546343554,0.143867005356704,0.102791617959542,0.0024357458027531,0.0001184095850728,4.457470993789774e-05,0.0020126296540636,0.0016518771209639
7,0.0958581649884918,0.440691976380001,0.704488976409177,0.318159409728484,0.0102727601250472,0.0069456228627618,0.0428626985124069,0.0095719170805581
8,0.221966848069526,1.0,0.979631708466149,0.802341711691922,0.0001016371679283,0.1161733901053398,0.3101186835957454,0.274867878036695
9,0.0460837558943954,0.0589789416030357,0.256341013268518,0.0241688780731508,6.702385748158513e-05,0.0012657756797775,0.0141723380108691,0.0033076522390259
10,5.57478470750716e-05,0.0038324499306206,0.0308096678819727,1.29866347087226e-06,1.1279346140424806e-06,2.261035138398712e-05,0.0014007227633566,0.0005536667962317
11,0.0021028241431301,0.0488599884546946,0.0908686205895126,0.0007436142013709,0.0006282519180111,1.579919588516392e-05,0.0011629151386457,0.0032728800650462
12,0.0325362665903184,0.591395775284717,0.332462988759545,0.120348576449696,0.0035769745902204,0.0009648317737414,0.011918139452596,0.0073140564552274
13,0.0037163142321126,0.040338613070862,0.135298104728485,0.0014235957763987,0.000555870609977,5.499610873829184e-05,0.002253576130012,0.0018355185391083
14,0.0073378666846886,0.0488599884546946,0.254303099964771,0.0048845207529028,0.0065961177677549,0.0003412521748361,0.0063711616145413,0.0002513691557239
15,0.0002470874426371,0.0018498592938576,0.0302606938976302,2.52887232055077e-06,0.0009849148620767,4.3433999667398e-05,0.0019855411332933,0.0001960664496175
16,0.0488849913380156,1.0,0.855948317453691,0.3853922211037,0.0125418912494609,0.0151762189370571,0.073212664242087,0.044266453467515
17,0.0016491147343153,0.040338613070862,0.0714865855138539,0.000420212955653,0.0016142459602015,6.846923919524794e-06,0.0007601435115702,0.000271601107463
18,0.0206622884873797,0.236585399143175,0.404265190684257,0.0525902516568271,0.0013626934497193,0.0035650709728638,0.0274911850936708,0.0006099120490078
19,0.100784255935137,1.0,0.918023482569526,0.574862638351556,0.0122687211929229,0.0217965833431014,0.0943014484930941,0.0085806821079596
20,0.001222203625399,0.0272070512720596,0.122530876056548,0.0003684310082845,0.0061749151571121,0.000222052046187,0.0049424806745241,0.0003996265737366
21,0.0194411514563834,0.511214203886076,0.406722252498,0.0877016579926899,0.0001083942827896,0.0013202520134511,0.0145087976366019,0.0284719077839581
22,0.107328911937234,1.0,0.986882496006977,0.610657173830995,0.0003683018323104,0.0555088084229292,0.1831731844978992,0.111853941622504
23,0.0021996385328748,0.0146640209743332,0.107947566041647,0.0003222309331186,0.0045944050128599,0.0006953235576708,0.0097464620589087,0.0020167528089143
24,0.0002752212845998,0.000499885700757,0.0466014212034866,1.26825473734105e-06,0.0003286593012649,5.490519228857056e-06,0.000682411362821,4.11405267197133e-05
25,0.0013848422415598,0.0272070512720596,0.107407646132273,0.0003663030263124,0.0023429944009403,8.77917488665799e-05,0.0029161354713649,0.0009065930142375
26,0.0367462171746856,0.682303761313899,0.461014440849522,0.1780899446506,0.0058170552937899,0.0079770847372247,0.0470124342938791,0.0582782388572129
27,0.0072624923004992,0.0272070512720596,0.182654602507738,0.0022935948914625,0.0003333184761339,0.0001457874312382,0.0038756881614724,0.0013681220871525
28,0.0033071399499951,0.0146640209743332,0.069657524117712,0.0003140136438771,0.0064565303874212,1.6969554292478913e-05,0.0012107194808447,4.39005196900246e-06
29,0.0735558245796394,1.0,0.828373360869406,0.469930105355935,4.065544388920373e-07,0.0126846262902737,0.0647333992070784,0.0152416307448649
30,0.0283909130350326,1.0,0.380479840407344,0.170452167495532,4.700101364552012e-06,0.0020144228957925,0.0189490149181055,0.0271751599130128
31,0.0262002538324249,0.591395775284717,0.348282661124141,0.107157100050594,0.0003314751671771,0.0029084641290209,0.0240253722660932,0.0197239503478168
32,0.101865075363569,1.0,0.73409438314671,0.520132031094414,9.555814426442932e-05,0.0153548548048955,0.0737719464308202,0.111058220126465
33,0.0016940860571506,0.0850786733599917,0.1348702093469,0.0013741436060349,0.0002335483699859,0.0003242762003961,0.0061891220695571,0.0034695223414205
34,0.0005102938568619,0.0023688742750913,0.0204245354890008,4.24507213359071e-06,4.422390167757584e-05,6.119998351447466e-07,0.0002413555234813,9.84483075972034e-05
35,0.0226554997385497,0.201043276693793,0.349123027668064,0.0448520829668668,0.0008671417377366,0.001326850162944,0.0145459976030915,0.0112220804190866
36,0.002621031272725,0.0331873774907249,0.116268865709697,0.0007953921293528,4.821126014287192e-05,3.4444951961630195e-05,0.0017513615781302,0.0025589678196332
37,0.0369385385144724,1.0,0.694048334064294,0.291625238101136,0.0010340253597516,0.007475624139883,0.0451129244669174,0.0303482499072464
38,0.0030726707514177,0.0850786733599917,0.0879629786054956,0.001580086638329,0.0065382380236033,3.605124827436869e-05,0.001792891067476,0.0002915020822463
39,0.0283965301009581,0.785087019633595,0.473640597631306,0.167949135353952,0.0040488686989619,0.0056482794549885,0.0372643714361798,0.0208138495365494
40,8.83150068157201e-05,0.0018498592938576,0.0287357322613898,9.57939583434708e-07,0.0841003275257623,2.0097952467796177e-07,0.0001481463200996,0.0001390472394454
41,0.0015166882620842,0.0048427681444993,0.093927090920249,7.99021472234207e-05,0.0009506523635901,1.5843174386827814e-05,0.0011669875706366,3.40057293791946e-06
