auc,precision,recall,f1,accuracy,model,mcc
0.9215000000000001,0.9967004477963705,0.8458,0.915070864437953,0.9215,ARS,0.8528309410556014
0.6043000000000001,1.0,0.2086,0.34519278504054274,0.6043,JTK,0.34124073373654906
0.5,0.0,0.0,0.0,0.5,LS,0.0
0.8876999999999999,0.9984571869375161,0.7766,0.87366407919901,0.8877,meta2d,0.7952811477678878
0.9,0.9001600640256102,0.8998,0.8999799959992,0.9,Cosinor,0.8000000640000077
0.984,0.9746959591996861,0.9938,0.9841552782729253,0.984,Cosinor1,0.9681859870282985
0.9519,0.9986757890090487,0.905,0.9495331025076068,0.9519,Cosinor1(q),0.9078024459470215
0.9850000000000001,0.9914876368058371,0.9784,0.9849003422589089,0.985,Rain,0.9700845174449002
