CycID,ARS_qvalue,JTK_qvalue,LS_qvalue,meta2d_qvalue,Cosinor_qvalue,Cosinor1_qvalue,Cosinor1_qvalue(q),Rain_qvalue
0,7.915731562288141e-11,3.555912460122153e-08,0.002484026350728388,0.0,1.4207677742896424e-10,1.7112682645635652e-41,1.4207690832450548e-10,1.1912250967004106e-09
1,3.5130142208037638e-09,2.032487544636336e-06,0.002582875118320978,2.6377358627349966e-15,8.209984620130478e-09,8.306662581364007e-25,8.209984498577852e-09,3.2479341437161116e-09
2,7.951066515285928e-10,1.2315419986395966e-08,0.002484026350728388,0.0,1.4409438200048841e-08,9.195614283987076e-30,1.7378079470281e-09,6.520326528594586e-11
3,4.92160017784504e-10,6.670716055484578e-07,0.002484026350728388,0.0,1.4702189243484715e-10,2.187753680929122e-35,4.3708913641131246e-10,2.46461479918419e-09
4,3.775102826163562e-09,2.4690806076620943e-08,0.0025553318709688765,0.0,1.0860338078875137e-11,6.958751914607328e-27,4.095804929653498e-09,1.188336989093004e-10
5,3.7762687912420275e-12,3.3709644606567133e-09,0.002484026350728388,0.0,1.1402337407595552e-10,5.091729268451534e-70,6.7829883161410736e-12,6.520326528594586e-11
6,5.2224345226836346e-11,1.7406238474182415e-08,0.002484026350728388,0.0,2.5725453513457198e-11,4.048872433023918e-35,4.6451015686854145e-10,5.381747213431872e-10
7,7.866200527627077e-11,3.555912460122153e-08,0.002484026350728388,0.0,2.28212910321151e-09,8.013234032719069e-35,4.936433726555491e-10,5.381747213431872e-10
8,2.0700150669060638e-10,4.5843552698856764e-07,0.002484026350728388,0.0,2.3278365938932488e-10,1.428723622272611e-35,4.203114824410512e-10,8.473705931539594e-09
9,3.120351659177437e-10,3.1509305931777116e-07,0.002484026350728388,0.0,3.386606802204157e-10,3.7105102733217926e-35,4.604496770446408e-10,6.854876938656217e-08
10,1.1857040056320304e-08,2.032487544636336e-06,0.0027201863597883856,1.021066487430045e-14,1.6661136408146647e-11,2.7712768635438645e-23,1.4409438224172692e-08,3.205818790780252e-08
11,7.44413884556933e-10,2.4690806076620943e-08,0.002484026350728388,0.0,3.059644041393446e-11,7.419638094484569e-32,1.0017937500624435e-09,5.381747213431872e-10
12,1.0477552329582684e-11,5.1256163787657104e-08,0.002484026350728388,0.0,2.0724163126336257e-12,4.30395513706581e-56,2.1328063204269337e-11,1.018943182992155e-09
13,9.774679250466138e-10,9.660183661224425e-07,0.002484026350728388,2.975671467770464e-16,6.167779235300379e-10,1.956975436719164e-31,1.1153889898256711e-09,7.951643036517736e-08
14,6.262421081748538e-11,9.660183661224425e-07,0.002484026350728388,0.0,1.118109854854734e-11,3.302883473923425e-42,1.2615137716769695e-10,1.1255694170349016e-08
15,5.6262542679147597e-11,3.555912460122153e-08,0.002484026350728388,0.0,1.0227251713203666e-10,1.4289740546262362e-45,7.592816495713833e-11,1.018943182992155e-09
16,4.492149939519666e-11,1.515804718785334e-07,0.002484026350728388,0.0,3.673075266034217e-10,3.0694634435546356e-42,1.256164815085901e-10,1.8707930156200866e-09
17,4.2449949583391656e-10,3.555912460122153e-08,0.002484026350728388,0.0,3.2231577672481612e-09,2.2503345391472892e-33,6.839398514936753e-10,1.0890730885883244e-09
18,1.8909995644267464e-08,6.086600121718778e-06,0.002940308926539453,5.309350075064795e-14,9.322615799664611e-09,1.0786229618985757e-21,2.7104218320210677e-08,6.142674882413746e-08
19,6.069081712364741e-10,6.086600121718778e-06,0.002484026350728388,8.485781079937503e-16,1.3484715201830155e-09,1.632125063219491e-34,5.28151530213716e-10,1.8629436794009076e-08
20,2.526861701221737e-10,9.660183661224425e-07,0.002484026350728388,0.0,3.615179509097153e-08,1.0450217695472278e-36,3.3399137874633137e-10,3.205818790780252e-08
21,2.3158023190150768e-10,2.1929419174032825e-07,0.002484026350728388,0.0,8.592597405790255e-09,1.6853753425780314e-36,3.484427151316913e-10,1.657657819035701e-08
22,3.871679256364663e-10,3.1509305931777116e-07,0.002484026350728388,0.0,3.1491259664346563e-10,8.023562087812886e-35,4.936433726555491e-10,6.3397556418961925e-09
23,3.0860623157858116e-11,1.047855973454827e-07,0.002484026350728388,0.0,6.543445653304358e-11,6.097273617811046e-50,4.3481638330132045e-11,6.283824701230189e-09
24,3.6507197265223e-09,2.9474821724773906e-06,0.002699389141755021,4.381102929115065e-15,3.263309692737145e-11,6.824621661509373e-25,7.969349840637958e-09,2.09473425895598e-08
25,5.915863783219312e-11,1.2315419986395966e-08,0.002484026350728388,0.0,2.6698417057263745e-10,4.675074555044713e-43,1.1069200135749427e-10,2.4244337631001392e-09
26,2.32450425218955e-09,6.670716055484578e-07,0.0024879548468552887,5.759911930610401e-16,7.230930829949933e-12,6.3326636278455845e-25,7.887017356918381e-09,3.1149495607645e-08
