CycID,ARS_pvalue,JTK_pvalue,LS_pvalue,meta2d_pvalue,Cosinor_pvalue,Cosinor1_pvalue,Cosinor1_pvalue(p),Rain_pvalue
0,1.1082024187203399e-11,5.07073116813419e-09,0.0004676570672659,0.0,1.837052732156508e-11,2.2126698660806897e-42,1.837054424635856e-11,2.43843777294574e-10
1,1.3999361669903e-09,8.71530659140061e-07,0.0010449230911684,1.11022302462516e-15,3.394828640423952e-09,3.434804977394017e-25,3.3948285901619414e-09,8.82138913433296e-10
2,2.44097742019278e-10,9.37203460964733e-10,0.0008114629508368,0.0,6.292601661961328e-09,2.9471943780178577e-30,5.569786102514162e-10,4.02304146814286e-12
3,1.35931044198401e-10,2.45682472323497e-07,0.0006582547591066,0.0,1.945099636913028e-11,4.791180561234777e-36,9.562051657437359e-11,6.329130804305e-10
4,1.5157037847046701e-09,2.93573684251023e-09,0.0010096011133635,0.0,1.944000516118649e-13,2.6137072191265117e-27,1.5383843315778541e-09,8.62732654081521e-12
5,5.4956039718945205e-14,7.65208932569074e-11,0.0003275296778502,0.0,1.3135492693550075e-11,5.448150317243143e-72,7.331738656417479e-14,4.02304146814286e-12
6,5.94835292133666e-12,1.67273951736893e-09,0.0005283510127248,0.0,1.0804690475652023e-12,9.028985525643337e-36,1.0361789028335843e-10,8.76686621068052e-11
7,1.0974554598419698e-11,5.07073116813419e-09,0.0006182495710395,0.0,7.677082303203521e-10,1.835030593492667e-35,1.1309096567942081e-10,8.76686621068052e-11
8,4.33830749102526e-11,1.57793508389465e-07,0.0006376656771145,0.0,3.868916298443992e-11,3.088900471353385e-36,9.08958792520569e-11,2.82937041054107e-09
9,7.529954437757169e-11,1.00231102168983e-07,0.0006655075770216,0.0,6.698708254759822e-11,8.25959586841431e-36,1.0249609811013701e-10,2.96062134980562e-08
10,5.3083968332146e-09,8.71530659140061e-07,0.0011710402278889,4.55191440096314e-15,4.748423876321796e-13,1.2102166063096056e-23,6.292601672496213e-09,1.29867719214508e-08
11,2.25482965632295e-10,2.93573684251023e-09,0.0007613185362065,0.0,1.4553913629811177e-12,2.0737888474084368e-32,2.8000135314245303e-10,8.6074686432136e-11
12,4.07895939247283e-13,8.626412365462691e-09,0.0003719187353427,0.0,2.997602166487923e-15,1.5623357147548894e-57,7.742086943149769e-13,1.93395416131911e-10
13,3.14060444317477e-10,3.78485995846773e-07,0.0007837936567332,1.11022302462516e-16,1.5222079152721335e-10,5.622390429694157e-32,3.205602062481894e-10,3.46532603531443e-08
14,7.83428877326742e-12,3.78485995846773e-07,0.0005292831557824,0.0,2.0461410343841638e-13,4.0295178381865796e-43,1.5386948111672624e-11,3.93755691430205e-09
15,6.66711130747899e-12,5.07073116813419e-09,0.000486281487682,0.0,1.1096568108825975e-11,1.2989374156552483e-46,6.9066046271176695e-12,1.93395416131911e-10
16,4.57234250461624e-12,3.90471295559102e-08,0.0004937209431945,0.0,7.54082352116825e-11,3.7324675473624376e-43,1.5274964151444555e-11,4.32901503814488e-10
17,1.1283196599265501e-10,5.07073116813419e-09,0.0006207309755058,0.0,1.1648492170834854e-09,5.7451040784430316e-34,1.7460984408633531e-10,2.16955240044124e-10
18,8.700488995927461e-09,2.83939895678181e-06,0.0013228449860501,2.48689957516035e-14,3.909905066379338e-09,4.945486280304969e-22,1.2427284099816596e-08,2.63643605953198e-08
19,1.76428205378443e-10,2.83939895678181e-06,0.0006654932647768,3.33066907387547e-16,4.07373246247289e-10,3.8289653983129264e-35,1.239043489881378e-10,7.000942347188611e-09
20,5.70312685965746e-11,3.78485995846773e-07,0.0006290134274343,0.0,1.6781663281228987e-08,2.0545127989298497e-37,6.571471173116107e-11,1.29867719214508e-08
21,5.1029624970055894e-11,6.29374330294742e-08,0.0006271815394486,0.0,3.5719427415870086e-09,3.3690653098134845e-37,6.965369875482507e-11,6.1615141133557e-09
22,1.00470076702663e-10,1.00231102168983e-07,0.0006580583565863,0.0,5.97137894686739e-11,1.8381980743179325e-35,1.130936966753863e-10,2.01414036743042e-09
23,2.49045228883915e-12,2.39225518739737e-08,0.0004377809888648,0.0,5.287104087869921e-12,3.688850538775683e-51,2.629310788915108e-12,1.9775196334771404e-09
24,1.4602878906089202e-09,1.30367136488675e-06,0.001154748042769,1.88737914186277e-15,1.6434631433526192e-12,2.8110616623757108e-25,3.282575199358775e-09,8.02911641457827e-09
25,7.234657317667369e-12,9.37203460964733e-10,0.0005037400083527,0.0,4.664213459903976e-11,5.27815917264548e-44,1.2501028067883615e-11,6.08532874538135e-10
26,8.77965256051993e-10,2.45682472323497e-07,0.0008800040344333,2.2204460492503099e-16,8.315570454442422e-14,2.6039912837701047e-25,3.243141537164837e-09,1.2459798243058e-08
27,8.83082496017096e-12,1.67273951736893e-09,0.0005943004285555,0.0,4.808708986558941e-12,3.9981127596803083e-38,5.425797973225611e-11,1.1902966246169899e-11
28,4.37383462781327e-12,1.9208814992946597e-11,0.0004455108985401,0.0,1.3103396145908164e-10,9.190651993867576e-49,4.327290983708417e-12,3.49922763406215e-13
29,2.6432491750938404e-09,2.83939895678181e-06,0.0011772239185655,7.21644966006352e-15,9.102141262928852e-11,5.19843123636021e-24,5.419845531946476e-09,8.27873351125229e-07
30,2.40601316647826e-10,1.57793508389465e-07,0.0007997149304508,0.0,2.741140647799512e-13,4.1353252896051285e-30,5.846532369948731e-10,2.7181097956070303e-10
31,1.7028156662490798e-11,2.93573684251023e-09,0.0005455038359757,0.0,3.3548091527002555e-08,4.063211676630944e-42,1.9612336908400716e-11,1.1686548678057698e-11
32,1.6041390438204e-11,3.78485995846773e-07,0.0005995145834828,0.0,1.1188833104469609e-07,7.48259501316153e-38,5.837104577183136e-11,6.02890241275287e-09
33,9.967071612493331e-09,4.13688528375217e-06,0.0014306617216071,4.34097202628436e-14,9.031664305325648e-13,1.439785669418565e-22,9.864024881400231e-09,1.91596042792364e-07
34,2.2204460492503102e-14,2.93573684251023e-09,0.0003036768303836,0.0,7.654987754790454e-13,1.1442872687712332e-73,5.74648579401756e-14,1.1902966246169899e-11
35,3.98371668985931e-10,2.45682472323497e-07,0.000838497805143,1.11022302462516e-16,4.42678116385764e-11,1.038774245380844e-28,9.381588276819115e-10,5.23944735266915e-10
36,4.67539340576195e-11,2.45682472323497e-07,0.0006253746729472,0.0,2.8543067909225783e-09,1.6958314621119286e-36,8.449941359969118e-11,1.4307054567842e-08
37,2.2473141125800604e-09,8.57102259918609e-06,0.001423685178089,2.09832151654155e-14,2.9043418114937936e-08,1.891022863820615e-21,1.6062003493990653e-08,1.02330445926817e-07
38,3.01311198214194e-11,2.39225518739737e-08,0.0005735696311411,0.0,3.8983483108268047e-11,6.649050533899033e-35,1.3280141428972474e-10,8.98474819237616e-10
39,9.11408726267382e-10,2.45682472323497e-07,0.0009826586346728,2.2204460492503099e-16,4.440349976597702e-09,4.251616018350011e-24,5.231974482129756e-09,6.02890241275287e-09
40,3.56687763769514e-08,3.78485995846773e-07,0.0019887779891981,2.0650148258027902e-14,5.118201529263899e-09,2.8154516812036354e-19,4.4217154181336824e-08,9.14810725041936e-10
41,6.6125771525094e-11,5.07073116813419e-09,0.0006383573852808,0.0,2.364752837991091e-10,2.333505700406757e-36,8.784253690846577e-11,6.19802001844397e-10
42,4.62940796808198e-12,1.44647756133219e-08,0.000484523796411,0.0,1.9976442722224874e-10,1.6061351171538852e-46,7.048868673915046e-12,8.76686621068052e-11
43,1.85864101887034e-10,1.47572970069241e-10,0.0007257107172436,0.0,6.576295064064652e-11,3.241816184465684e-33,2.1888910449087607e-10,3.7011061514118797e-13
44,6.32376350173658e-08,2.83939895678181e-06,0.002528389156055,2.99760216648792e-13,2.368039098143981e-11,2.40390263561035e-17,1.1838803700453455e-07,3.75390599062212e-08
45,1.0515828208213e-09,2.45682472323497e-07,0.0009859488062061,2.2204460492503099e-16,4.411693232952985e-12,9.406891713569587e-28,1.3122033792417083e-09,2.5893568441832e-08
46,1.3784152708140602e-09,5.77160035618108e-07,0.0009876269597782,6.66133814775094e-16,5.2190807231511365e-11,3.106570336365435e-27,1.5807847476456995e-09,2.72832146730746e-09
47,3.4573690577133204e-09,1.93242364498292e-06,0.0012109230733423,6.5503158452884204e-15,9.406945666867728e-09,4.4463394835090575e-22,1.217832496045727e-08,6.38634509143095e-10
48,2.5908630796323e-10,1.30367136488675e-06,0.0008251231384096,2.2204460492503099e-16,6.112010897396658e-11,2.769979652974101e-30,5.520623096602956e-10,3.871181128457381e-09
49,3.0932379990744603e-09,4.13688528375217e-06,0.0011531766324633,1.1657341758564101e-14,9.729994587814872e-13,5.722147896185553e-24,5.509216896268238e-09,3.3212542537723605e-09
50,1.5983985246492702e-09,1.72229016592152e-05,0.0010245632093682,2.1538326677728e-14,1.5392284113957542e-09,3.936579920622941e-27,1.6407660787654931e-09,1.35648894908801e-07
51,4.17201828639691e-10,2.93573684251023e-09,0.0008703611034726,0.0,2.6963118293643618e-08,1.1717453669407548e-28,9.555029495188515e-10,2.24990619305018e-10
52,1.9932278050305298e-11,1.44647756133219e-08,0.0005676525287526,0.0,4.695699384882346e-11,6.553055618943876e-40,3.4031312159492086e-11,6.35426688428451e-11
53,9.12712572187502e-10,1.00231102168983e-07,0.0009801523922543,1.11022302462516e-16,6.698079868527883e-10,1.0511370386533971e-27,1.334695131928166e-09,3.35866673768293e-08
54,5.6878723952991095e-11,8.71530659140061e-07,0.0006579171891814,0.0,4.705802414406435e-11,9.25924102604788e-36,1.0394636052377e-10,7.13058942769211e-09
55,3.67206265394771e-12,1.00231102168983e-07,0.0004684500579462,0.0,1.5464296510003805e-12,7.382212803886906e-48,5.256848203944545e-12,2.48533080704085e-10
56,7.9814044262605e-11,1.44647756133219e-08,0.0007598551064963,0.0,1.6991963391888019e-12,7.094195506445597e-32,3.3060966636998446e-10,5.73506555497275e-12
57,2.2188628712172002e-10,1.57793508389465e-07,0.0008101485316387,0.0,1.712950670196278e-09,5.391532442697372e-29,8.505999790973401e-10,2.71727804817741e-08
58,1.9895196601282797e-12,5.15859402887676e-10,0.0004542864037802,0.0,2.2232046648085202e-08,5.959312885071149e-46,8.002676856521452e-12,8.44807107574668e-11
59,1.6286971771250998e-13,1.67273951736893e-09,0.000335206202922,0.0,2.4968027645400067e-11,2.065828396055545e-65,2.0146470155664225e-13,1.14701311099455e-11
60,1.3415268895755599e-11,2.7866479740311e-10,0.0005249110329191,0.0,3.158251438151183e-12,1.5431554820367252e-43,1.3947935459026398e-11,1.97494762981559e-12
61,3.15344272916462e-09,6.29374330294742e-08,0.0009117707200267,2.2204460492503099e-16,3.2903779700887975e-10,3.3917097486529526e-28,1.122152479665078e-09,2.55012975912125e-08
62,2.2462476323426e-11,1.93242364498292e-06,0.0005560765045122,0.0,2.2248569653271486e-10,8.133533421671819e-40,3.4857217952224736e-11,2.94997215468767e-08
63,6.637774330187091e-09,8.71530659140061e-07,0.0014422391205478,6.772360450213451e-15,1.2197576282346743e-11,1.398410262628409e-20,2.3800212043525237e-08,1.71707065418566e-07
64,3.15072989920395e-08,2.83939895678181e-06,0.0015385215388645,9.69224700497762e-14,9.676159873350798e-11,3.4656574750970524e-21,1.806621952297007e-08,1.81510158528358e-07
65,2.29616325952975e-12,5.07073116813419e-09,0.0004161217831241,0.0,2.4449972046980406e-09,4.8866791128296186e-51,2.6995430059000226e-12,8.31360557569466e-12
66,5.71476199695553e-12,2.39225518739737e-08,0.0004766264127482,0.0,2.3910429192142143e-11,4.1908363610872837e-47,6.195425017869443e-12,6.19802001844397e-10
67,1.5318857293777897e-11,6.29374330294742e-08,0.000503530076674,0.0,4.846247181333752e-08,5.5266856683234274e-42,2.0260593585314465e-11,2.5712102749209703e-10
68,1.63590252455492e-11,1.67273951736893e-09,0.0005577767633547,0.0,9.490885855001352e-11,7.915241988797003e-41,2.6956227797702218e-11,8.44807107574668e-11
69,2.1063915056629404e-09,1.44647756133219e-08,0.0010530590872747,0.0,2.757488681837117e-09,3.943183035817977e-24,5.163091751268194e-09,5.95148312308493e-12
70,1.72398206821356e-10,1.00231102168983e-07,0.0007231868365383,0.0,1.30681909737973e-10,6.278100185416316e-32,3.252606403644065e-10,6.1232026339469e-11
71,2.5965896099933198e-12,1.9208814992946597e-11,0.0004655128542068,0.0,1.0913248082999871e-10,3.947411278961896e-48,4.959414128558917e-12,1.1902966246169899e-11
72,1.03972164211541e-10,1.00231102168983e-07,0.0006846790941936,0.0,1.0198504374336892e-08,7.269492643734318e-35,1.3430478601091274e-10,2.77884593892426e-09
73,8.572198506584529e-11,2.45682472323497e-07,0.0006479064282508,0.0,7.25429005754563e-09,2.06937902387042e-35,1.147583259386474e-10,8.50043253040418e-09
74,3.48519324511187e-10,8.71530659140061e-07,0.0009362287827061,2.2204460492503099e-16,9.9298347322474e-13,9.326072498822936e-28,1.310430170786912e-09,8.61654477450064e-08
75,4.50750547997814e-14,9.37203460964733e-10,0.0003611746399929,0.0,2.679696353702354e-09,8.634444641524393e-64,2.6233743285557605e-13,8.008115456525129e-11
76,3.00177660506051e-11,3.90471295559102e-08,0.0005156225213172,0.0,3.016197958061184e-09,3.794421432693061e-40,3.201244818103349e-11,4.41069456716648e-10
77,1.2253753567392799e-11,1.67273951736893e-09,0.0005121528819702,0.0,9.580771731521054e-09,1.8706075167818784e-44,1.1252681117197468e-11,4.3037343216068e-11
78,4.0021319591687595e-12,1.57793508389465e-07,0.0004733351611709,0.0,2.0410673151616262e-11,3.6695656848258975e-46,7.633853436297715e-12,2.48533080704085e-10
79,2.19202433981991e-12,2.39225518739737e-08,0.0004184368730091,0.0,3.101010337402954e-09,1.4783883668386186e-46,6.993235542023033e-12,2.3605429067758197e-11
80,1.61802571341241e-10,6.29374330294742e-08,0.0007218584167142,0.0,3.1012969969879127e-12,5.9186996729623985e-34,1.754095977543845e-10,1.57250267146312e-10
81,2.31127894601002e-10,1.57793508389465e-07,0.0005559954557882,0.0,8.61555271569614e-12,2.2853622723982343e-41,2.357936722579697e-11,3.25230537063613e-10
82,2.87942558685472e-10,8.626412365462691e-09,0.0008313892740946,0.0,5.379530154669965e-11,1.48690670126284e-29,7.036983797467411e-10,1.6214653787409899e-12
83,1.1495431273544901e-09,4.13688528375217e-06,0.0009680025555304,3.88578058618805e-15,3.9451786282285184e-10,1.3883758203928728e-25,2.91872737789843e-09,1.9408988995238602e-09
84,1.21179732914811e-10,1.30367136488675e-06,0.0008022960581651,1.11022302462516e-16,4.6560533206729815e-12,1.2040207890309418e-30,4.904092537873795e-10,9.57980213961821e-08
85,3.35244498828047e-10,1.44647756133219e-08,0.0010312507424449,0.0,9.73476854682076e-12,5.072693882444824e-27,1.707384706280598e-09,2.16820358042409e-10
86,3.2397418081586697e-12,1.67273951736893e-09,0.0004335298211138,0.0,3.220534949832654e-12,7.69212424426428e-48,5.2790955176662626e-12,1.1661949686291e-11
87,1.43773437599748e-10,5.77160035618108e-07,0.0007443866421332,1.11022302462516e-16,1.9615821189589155e-09,6.872793012328258e-33,2.417253641662726e-10,6.44633693031065e-10
88,6.48558984295278e-11,1.57793508389465e-07,0.0006305365020048,0.0,2.004689858559061e-09,1.7550987551954841e-37,6.45051135760022e-11,3.4267479164137695e-11
89,3.08530978543331e-13,6.29374330294742e-08,0.0004622452494827,0.0,3.774854873128674e-10,9.622305525421952e-46,8.387634475986205e-12,3.2608678127946803e-09
90,1.3310530455612502e-09,2.83939895678181e-06,0.0008683475905901,2.77555756156289e-15,7.334199914055262e-11,8.330605129326069e-24,5.888996270450089e-09,1.79683572201489e-08
91,4.1814995910272e-11,1.00231102168983e-07,0.0006129914759348,0.0,1.779465463869201e-12,6.141465655592675e-38,5.7022784770680356e-11,1.86362855545296e-10
92,2.92645463417784e-10,2.83939895678181e-06,0.0008307378870908,6.66133814775094e-16,7.039402394326544e-11,7.022457379573014e-31,4.5441676252602757e-10,2.61926943940314e-10
93,1.0260681193585699e-12,8.626412365462691e-09,0.0005552078553663,0.0,3.191719555317718e-09,3.478519833361666e-41,2.466802101704792e-11,3.85774356935775e-10
94,1.4432899320127e-14,1.47572970069241e-10,0.0003360717652766,0.0,7.092171294686976e-11,7.011822978410125e-63,3.050789607870074e-13,1.1902966246169899e-11
95,1.92107529883856e-09,1.30367136488675e-06,0.0009208215692638,1.99840144432528e-15,8.338973955801521e-11,1.5350779809835527e-28,9.947380216479424e-10,1.20580010607862e-08
96,8.001377338473499e-13,1.47572970069241e-10,0.0004126389653343,0.0,1.963311228037057e-07,9.08575606283052e-52,2.3289897586777567e-12,5.14460750540402e-11
97,2.51527465522372e-10,2.45682472323497e-07,0.0007905000391466,0.0,1.0430212249445957e-10,1.1860064183611486e-31,3.547042054715861e-10,2.72832146730746e-09
98,1.73270509051804e-10,1.00231102168983e-07,0.0006815884381452,0.0,2.4650158914063525e-08,5.78621465956251e-32,3.2175968511898163e-10,2.7236780098535604e-09
99,7.28369586866506e-11,2.45682472323497e-07,0.0006615966452897,0.0,6.169475819106651e-09,7.016960608432194e-36,1.0045079752861286e-10,7.715487138715511e-10
100,8.78008776794559e-12,2.39225518739737e-08,0.0004681554047576,0.0,6.601465640798665e-08,3.7611390346620514e-42,1.945095751945956e-11,4.49237409618808e-10
101,1.04694031222152e-13,1.47572970069241e-10,0.0003476077412356,0.0,3.6754155274820726e-11,2.586376560020211e-65,2.0465814762298122e-13,1.1661949686291e-11
102,2.4590551817027498e-11,1.57793508389465e-07,0.0005869676020457,0.0,1.1698468860288358e-09,1.0734669461400035e-38,4.664218445245462e-11,5.649109946362931e-09
103,2.3057956655137e-09,2.45682472323497e-07,0.0011297695756589,5.55111512312578e-16,1.2130338955529394e-09,1.210395109003734e-25,2.8543067807890074e-09,8.98474819237616e-10
104,5.77829462056201e-09,5.9781837302054e-06,0.0014188651250661,3.64153152077051e-14,5.379645617864526e-10,1.1135665455384778e-22,9.406945642083338e-09,3.61740031823586e-08
105,4.00198565397858e-08,8.71530659140061e-07,0.001399131541415,3.63042929052426e-14,2.554159106438192e-10,9.94174588422628e-21,2.2232046685592003e-08,4.63548885884035e-08
106,2.7098335797504104e-09,2.83939895678181e-06,0.0011106951149523,6.994405055138491e-15,1.7337668745120993e-08,9.890271209174058e-26,2.757488718286471e-09,4.7869670062119e-08
107,5.19584375524573e-13,2.7866479740311e-10,0.0004415797026801,0.0,2.1234491942578868e-10,2.329876697798009e-50,3.101307819382707e-12,1.14701311099455e-11
108,1.31450406115619e-12,1.67273951736893e-09,0.000420415587102,0.0,1.0152262364115927e-09,4.019322200021286e-53,1.7794887618213456e-12,2.31682914924293e-11
109,1.1289830181837601e-09,2.39225518739737e-08,0.0008931286403395,0.0,2.1385115900329765e-12,4.455090656493309e-28,1.169846896170733e-09,8.98474819237616e-10
110,1.1685042933251601e-09,2.45682472323497e-07,0.0010841892029981,3.33066907387547e-16,1.485083722663205e-09,4.58153307453458e-19,4.9049624093863154e-08,1.89879135838604e-10
111,4.21529611216442e-08,8.71530659140061e-07,0.0020730897548348,5.5400128928795305e-14,7.222111797489106e-12,9.104851847352916e-19,5.688008458384055e-08,1.26905352475591e-08
112,4.08606481983043e-12,8.626412365462691e-09,0.0004757368682798,0.0,5.969669203409467e-12,1.9360992149979535e-47,5.756930273084432e-12,8.156745093134379e-12
113,2.74558153989801e-13,1.98541330814618e-12,0.0003605668468846,0.0,2.8000135543493343e-10,1.6563584419535316e-63,2.7471317067628005e-13,2.2795251463592502e-14
114,5.86292159265867e-09,2.45682472323497e-07,0.00128153397221,1.66533453693773e-15,4.904962414009618e-08,2.832614642586588e-22,1.1166813238254425e-08,3.79758271677207e-10
