auc,precision,recall,f1,accuracy,model,mcc
0.9863,0.9810089020771513,0.9918,0.9863749378418697,0.9863,ARS,0.9726588476404772
0.9466,0.9973273942093541,0.8956,0.9437302423603793,0.9466,JTK,0.8978829996939324
0.8691,1.0,0.7382,0.8493844206650558,0.8691,LS,0.7648772766760278
0.9876999999999998,0.9941236068895644,0.9812,0.9876195269250126,0.9877,meta2d,0.9754824317483712
0.8921,0.8852426802908233,0.901,0.8930518386361384,0.8921,Cosinor,0.784324262493276
0.9447,0.9004141905276427,1.0,0.947597839476926,0.9447,Cosinor1,0.894890150272806
0.99,0.9832347140039448,0.997,0.990069513406157,0.99,Cosinor1(p),0.9800960541201863
0.9712,0.9484202512371527,0.9966,0.9719133996489175,0.9712,Rain,0.9436183561797924
