test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
5317.0,24.0,2.0,0.7264004337192924,0.76126643651152,0.7638710774287281,0.9450705005725358,0.46511113306396756,"[0.13233797036193673, 1.3229023896227732]",0.016640958428898678,0.016696055411757477,0.5346053564667317,"[-1.7804623817392287, 2.6842763781938146]",0.6912711426941089,0.7853933033484504,0.08581859969725897,"[-0.4490699751782167, 0.5194212136421127]",0.8866781932976611,0.9999843820196646,[21.95795796],[0.55091145]
5318.0,24.0,2.0,0.1775313333010391,0.35280471641700933,0.5796060736487882,0.9450705005725358,0.6848339888030122,"[0.3856340052790459, 1.4272955600146588]",0.0006628148266796252,0.0013206113303040948,0.37107901213573147,"[-0.6254739669535434, 1.384240439277332]",0.4589383044213804,0.7717139808666225,0.19957262648843688,"[-0.4076470965288384, 0.5426677960570009]",0.7804479984074348,0.9999843820196646,[22.58258258],[0.88439282]
5319.0,24.0,2.0,0.6325544435070646,0.7162153465155251,0.8330863034612683,0.9450705005725358,0.45843170214545237,"[0.22535662011158075, 1.2705467042292593]",0.0050736254546035475,0.007032051912132429,0.6603948521059619,"[-0.9742555012221612, 2.502389424272285]",0.38859987306390154,0.7157877928238647,0.2475807013562305,"[-0.3092737650570626, 0.664300569779584]",0.4744078970944825,0.9999843820196646,[21.47747748],[0.70601018]
532.0,24.0,2.0,2.135525090096735e-11,9.556660707630218e-11,0.09388182301954207,0.9450705005725358,1.6439855001803025,"[1.4919983577745661, 1.804357665564666]",0.0,0.0,-0.5786316799404627,"[-0.6620157675555064, -0.49005165770657044]",0.0,0.0,0.09043321959462136,"[-0.031467680821321356, 0.21542245983753044]",0.14402315685470235,0.9999843820196646,[ 2.21021021 16.0960961 ],[1.73440162 0.48591653]
5320.0,24.0,2.0,0.6096494295257976,0.7104812659844263,0.7847924154403292,0.9450705005725358,0.514618817416349,"[0.2352366000830164, 1.4478556913342617]",0.006568440045408908,0.00806978207072771,0.37107901213573147,"[-1.203591545622388, 2.2003442970900022]",0.5656763911602067,0.7773520268731459,0.2694242308139038,"[-0.3602449590173574, 0.6787957809278914]",0.5475636192800772,0.9999843820196646,[22.58258258],[0.78401937]
5321.0,24.0,2.0,0.31682185768297755,0.5808981622350157,0.6295153688900992,0.9450705005725358,0.7129493679319949,"[0.3748603438144341, 1.6356595721558147]",0.0018036039885280797,0.003441992344519236,0.5346053564667317,"[-0.7041313457155378, 1.8699508391250492]",0.374345672036521,0.6994500598589705,0.16914608149776744,"[-0.536366856550744, 0.5232844226635611]",0.9806762817916073,0.9999843820196646,[21.95795796],[0.88209545]
5322.0,24.0,2.0,0.663816676788268,0.7282749461943462,0.7023749681583833,0.9450705005725358,0.40409879705718504,"[0.20130098222010606, 1.2567223209583034]",0.006825380793072489,0.008248643747741586,0.5849211547224229,"[-1.2762166428478423, 2.4678174292573747]",0.5324091769372674,0.7773520268731459,0.08848903522630208,"[-0.5231396237000328, 0.4683546878061285]",0.9136768282448158,0.9999843820196646,[21.76576577],[0.49257478]
5323.0,24.0,2.0,0.5961100651394251,0.7065327366302352,0.5095610453056068,0.9450705005725358,0.5423880391712821,"[0.2129462999757088, 1.4691659791331142]",0.00873022900644349,0.009581023931566604,0.37107901213573147,"[-1.4780837393342883, 2.0469882197115123]",0.7515376799399767,0.8071712278448395,0.032813529100306216,"[-0.6153429746191267, 0.45662638991338766]",0.7714582235293515,0.9999843820196646,[22.58258258],[0.57519497]
5324.0,24.0,2.0,0.36441367904506583,0.625066344845739,0.4270669303968122,0.9450705005725358,0.6254715938992909,"[0.305251950278294, 1.4382493914875134]",0.0025944492433529476,0.004622890497633223,0.39623691126357663,"[-0.9521973994547117, 1.8853039079136102]",0.5188717627502029,0.7773520268731459,0.11626743875457313,"[-0.4935387910570795, 0.5141525500365467]",0.9679874283932137,0.9999843820196646,[22.48648649],[0.74173903]
5325.0,24.0,2.0,0.48598379674647973,0.6811969591168421,0.78815040681494,0.9450705005725358,0.5174135549560548,"[0.25572580977371384, 1.3445017304405589]",0.004009156445621054,0.006156061397393056,0.2830263651882694,"[-1.342372795853752, 1.9035241436759023]",0.7344917426881126,0.7997514619861853,0.24045663699220088,"[-0.3568272442658198, 0.5785470365630556]",0.6419237440171015,0.9999843820196646,[22.91891892],[0.75787019]
5326.0,24.0,2.0,0.5713633694588629,0.7012382743761878,0.7474671788868941,0.9450705005725358,0.49887918095879635,"[0.24042609179556151, 1.4518658872342183]",0.00623011084556957,0.00784499695298543,0.45913165908319264,"[-1.274336464242174, 2.3899692376337343]",0.550338604864824,0.7773520268731459,0.10908770232514114,"[-0.5698277825426681, 0.49775873623307887]",0.8946381626187965,0.9999843820196646,[22.24624625],[0.60794746]
5327.0,24.0,2.0,0.6159510470258269,0.711693936302399,0.6507128807816653,0.9450705005725358,0.4501497403743898,"[0.1937726873448461, 1.2968384818793903]",0.008133885343213798,0.00915050662978265,0.3333421634439615,"[-1.4647387509259868, 2.048352609449875]",0.7444956011748336,0.8035296070859204,0.060723272154254104,"[-0.5086325663151872, 0.434001606115554]",0.8765652677812117,0.9999843820196646,[22.72672673],[0.51087301]
5328.0,24.0,2.0,0.5049605196592593,0.6856012617812992,0.6121880623439596,0.9450705005725358,0.6195385596551206,"[0.26092825217562043, 1.522947690471375]",0.005644194789524493,0.0074520660014846755,0.5094474573388856,"[-1.0100590897032065, 2.2517852980141537]",0.4552206266707166,0.7701418582514326,0.1538406658645738,"[-0.5174024446195865, 0.6871999558507712]",0.7821387848135961,0.9999843820196646,[22.05405405],[0.77335799]
5329.0,24.0,2.0,0.555056205842278,0.6964709901902805,0.5907850792112728,0.9450705005725358,0.5543000035168211,"[0.22609091129966352, 1.5054611431287381]",0.008035575679806506,0.009085906467442907,0.5975001042863468,"[-0.8825344904477939, 2.2661573476915997]",0.38872380655130856,0.715795424643888,0.0015491928831044,"[-0.614155115232405, 0.49556700123898145]",0.8339427987618966,0.9999843820196646,[21.71771772],[0.5558492]
