test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,0.00023740761780460906,0.0010069569034947168,1.0149417847595426,5.800334414937222e-07,2.460897078887239e-06,"[0.6169127421210838, 1.4129708273980013]",0.1586252335289755,0.44468246821990554,0.9008716054516774,"[-0.24814650080305872, 0.5653969678610098]",23.394096239634177
1.0,24.0,0.00021363521574459485,0.0009620872119403867,0.9917839760572129,4.581693032166889e-07,2.0678044439912823e-06,"[0.6063305605398026, 1.3772373915746232]",0.10181374819459332,0.6209795237462856,0.9008716054516774,"[-0.3017583027912376, 0.5053857991804243]",23.611100128802807
2.0,24.0,0.00015233682033053005,0.0008776909217385185,1.0521747750410955,2.126733088180248e-07,1.2270360147912106e-06,"[0.6546685065464986, 1.4496810435356924]",0.05377841186534038,0.7882952188938803,0.9163269584784021,"[-0.3387501894993513, 0.4463070132300321]",23.794581598079983
3.0,24.0,0.0007842972899321679,0.0019317667239708567,0.922022009944722,7.180029435828546e-06,1.769216044530868e-05,"[0.519389005062987, 1.324655014826457]",-0.004658640924574797,0.9839476413715974,0.9924829951297129,"[-0.45847404735210084, 0.44915676550295125]",0.017794697549670637
4.0,24.0,0.0010217365527201,0.0023591238806744404,0.9955625912062989,1.2131608746766553e-05,2.801110308650786e-05,"[0.5495800690460735, 1.4415451133665242]",0.09534331884397229,0.6879194054545217,0.9008716054516774,"[-0.3698762157947206, 0.5605628534826652]",23.635815348364684
5.0,24.0,9.622711716841107e-05,0.000814799430768412,1.0166773573122445,7.239368148008545e-08,6.15185078832039e-07,"[0.6466487288431093, 1.3867059857813797]",0.08627671873177789,0.6546382579147457,0.9008716054516774,"[-0.2917440264921304, 0.46429746395568616]",23.670447209762123
6.0,24.0,0.00018858301870033304,0.0009244955204465328,1.1284844043402316,3.4604994381370867e-07,1.6971551928087724e-06,"[0.6944997295162967, 1.5624690791641664]",0.07410867917926556,0.7161654878868421,0.9020840389508518,"[-0.3253825982350655, 0.4735999565935966]",23.716925697182603
7.0,24.0,0.00026953716486248296,0.0010463399257083965,1.0239481318485248,7.671878829834764e-07,2.9782138314575947e-06,"[0.6179832329397297, 1.42991303075732]",0.15975472619725917,0.4464044771235195,0.9008716054516774,"[-0.2514667966332597, 0.5709762490277781]",23.389781895441935
8.0,24.0,0.0004559768932783594,0.0013697113045309686,1.0511377021933934,2.3640119792684617e-06,7.10171409869552e-06,"[0.6146119937466084, 1.4876634106401785]",0.07705094336177609,0.7262817497168357,0.9028265878034061,"[-0.35433288317251793, 0.5084347698960701]",23.705687075857913
9.0,24.0,0.0005022539252090631,0.0014420514595063516,1.009845237660975,2.8994650400551407e-06,8.32461969582297e-06,"[0.5867289190943219, 1.432961556227628]",0.20864629041394434,0.34605236302676623,0.9008716054516774,"[-0.22534552482801473, 0.6426381056559034]",23.20302987654801
