test,period,n_components,p,q,p_reject,q_reject,amplitude,CI(amplitude),p(amplitude),q(amplitude),acrophase,CI(acrophase),p(acrophase),q(acrophase),mesor,CI(mesor),p(mesor),q(mesor),peaks,heights
1010.0,24.0,2.0,2.7287671011677617e-09,7.59256288583128e-09,0.7354898949478306,0.8697998952740567,1.3687660469451224,"[1.1410949190360862, 1.6024319113067595]",0.0,0.0,-1.4340002502872329,"[-1.5532026683236355, -1.317989400718618]",0.0,0.0,0.0019634612048848865,"[-0.18389734306012415, 0.19220524087284754]",0.9654334254799852,0.9869509789353242,[5.47747748],[1.37072951]
1011.0,24.0,2.0,8.265355067038627e-11,5.463467476702148e-10,0.7558403825306348,0.8770484828621894,1.3585093020367527,"[1.1901508378180405, 1.5420446337137073]",0.0,0.0,-1.534631846798618,"[-1.6686498220531916, -1.405117103417258]",0.0,0.0,0.09072248013534323,"[-0.06383765055553031, 0.25163425907965264]",0.24302051693987714,0.8087993421404936,[5.86186186],[1.44923178]
1012.0,24.0,2.0,1.040805219787444e-10,6.346373291386854e-10,0.37053159342085307,0.8210037308293949,1.2243798251274813,"[1.061718485812312, 1.412508361822324]",0.0,0.0,-1.522052897234694,"[-1.6415380438630311, -1.4040888167591667]",0.0,0.0,0.02820873955025993,"[-0.1212762686861799, 0.17853472180964222]",0.7079088605931672,0.9097669855543365,[5.81381381],[1.25256391]
1013.0,24.0,2.0,4.5692761796445325e-09,1.1761328647733674e-08,0.3421830507123014,0.8210037308293949,1.1172088323813356,"[0.9466247488351376, 1.3207085546809043]",0.0,0.0,-1.6604213424378482,"[-1.7909799981425338, -1.5297526369635597]",0.0,0.0,0.15979448286604203,"[-0.015254374863181597, 0.3201255347568683]",0.07475428871676004,0.4552636340850185,[6.34234234],[1.27700332]
1014.0,24.0,2.0,7.981724170491589e-10,2.7723946406709235e-09,0.7130218545200702,0.8602563759099299,1.5419391088904,"[1.3580637992112914, 1.7447599070759345]",0.0,0.0,-1.58494764505431,"[-1.6855695859369446, -1.471047395847403]",0.0,0.0,0.21671453268113594,"[0.04784675622666637, 0.3907627728245642]",0.012232251467642952,0.18015097890490356,[6.05405405],[1.75860595]
1015.0,24.0,2.0,1.244825353907686e-10,7.159010461946481e-10,0.5418492053920824,0.8226383612677125,1.5051261745313327,"[1.2989533959718402, 1.7125586538488178]",0.0,0.0,-1.534631846798618,"[-1.6426985953409377, -1.428246453068529]",0.0,0.0,0.09587730301192088,"[-0.06912072665157629, 0.26673106686576165]",0.24852371599769185,0.813693428217313,[5.86186186],[1.60100348]
1016.0,24.0,2.0,5.588030038694569e-11,4.2371216637842505e-10,0.7006796717553074,0.8571087257988741,1.580400447736266,"[1.3101034978741422, 1.8521665396977767]",0.0,0.0,-1.522052897234694,"[-1.632016225075391, -1.4140100751377163]",0.0,0.0,0.11489471093516501,"[-0.07774819750264854, 0.3063830263687671]",0.24309020588151786,0.8087993421404936,[5.81381381],[1.69529516]
1017.0,24.0,2.0,6.49058584656359e-11,4.6288867009752595e-10,0.4985888043454948,0.8210037308293949,1.3068081625623003,"[1.0781071147072694, 1.5500934439561476]",0.0,0.0,-1.484316048542925,"[-1.6031660237361742, -1.3671901600768215]",0.0,0.0,0.07990621027484845,"[-0.07508376804968858, 0.2346391468390598]",0.312302690627398,0.868343230985335,[5.66966967],[1.38671437]
1018.0,24.0,2.0,1.7620993553180142e-10,9.036406950348791e-10,0.03352450752321168,0.8210037308293949,1.3626535120303516,"[1.183963354462706, 1.5478499921056799]",0.0,0.0,-1.559789745926464,"[-1.666800328321094, -1.4487314523627586]",0.0,0.0,0.15112883281685785,"[0.0014339487914891424, 0.29980288360490526]",0.04784234266760801,0.3616910961479916,[5.95795796],[1.51375724]
1019.0,24.0,2.0,1.1063895355434283e-09,3.5989845250336345e-09,0.3596485270186054,0.8210037308293949,1.2975384966136907,"[1.0987848631805335, 1.5038573900947205]",0.0,0.0,-1.6981581911296182,"[-1.8482361971987207, -1.5460934580003058]",0.0,0.0,0.14474280623556757,"[-0.028924399037688175, 0.3152478425135715]",0.10288697629069965,0.536988394001564,[6.48648649],[1.44226313]
102.0,24.0,2.0,1.510879222843542e-07,3.087838182798982e-07,0.8448718057427733,0.9193815553163339,1.2722101132898105,"[1.034532092049208, 1.5231830649541187]",0.0,0.0,-1.484316048542925,"[-1.637430477115309, -1.3363409718996773]",0.0,0.0,0.05974583272501066,"[-0.1309419154785435, 0.2464781674413682]",0.5481652597513844,0.9008858941471231,[5.66966967],[1.33195167]
1020.0,24.0,2.0,3.4672761328735646e-09,9.313124181771593e-09,0.26779441335276155,0.8210037308293949,1.1496359282067998,"[0.9493873952729227, 1.3604263436505393]",0.0,0.0,-1.559789745926464,"[-1.7565420229050246, -1.3634487112110176]",0.0,0.0,0.06234095825118491,"[-0.10431966760994021, 0.22160487953527314]",0.4802541839216863,0.900303898173322,[5.95795796],[1.21197689]
1021.0,24.0,2.0,1.0352454449247261e-09,3.411022882783282e-09,0.7188153216527904,0.8628788545590773,1.290372145303503,"[1.0816648785811842, 1.514386145464063]",0.0,0.0,-1.471737098979002,"[-1.6198582522687377, -1.3187760785583937]",0.0,0.0,-0.03318552373696959,"[-0.20675717292794188, 0.1487993748668726]",0.7491304692866048,0.9131820515224838,[5.62162162],[1.25713758]
1022.0,24.0,2.0,5.032927186121583e-09,1.2832552743808218e-08,0.9030662317530236,0.9495964582050722,1.3325297443860995,"[1.0979573854076736, 1.5876199711591632]",0.0,0.0,-1.6101055441821561,"[-1.778507960571069, -1.4377918151940678]",0.0,0.0,0.13095391620790808,"[-0.06089507383058798, 0.3221798454664996]",0.18105059700968384,0.712517107476127,[6.15015015],[1.46348366]
1023.0,24.0,2.0,1.4267476089457887e-11,1.866059957246108e-10,0.3391982992726247,0.8210037308293949,1.2767104237399964,"[1.108061808040363, 1.4457305926372517]",0.0,0.0,-1.597526594618233,"[-1.6768885930168043, -1.5261437239596625]",0.0,0.0,0.17667909567808793,"[0.05072122044884911, 0.3043153014428046]",0.006116841665537942,0.12586093962012226,[6.1021021],[1.45335681]
1024.0,24.0,2.0,2.5714097517948176e-10,1.1810259942750232e-09,0.1091985074688887,0.8210037308293949,1.2012951837570163,"[1.0226893846494807, 1.3960825893894964]",0.0,0.0,-1.6101055441821561,"[-1.7456512972897227, -1.4889284394640785]",0.0,0.0,0.12772092172518446,"[-0.019664463312776242, 0.279157228341414]",0.08867846932283974,0.49791392095923487,[6.15015015],[1.32899335]
1025.0,24.0,2.0,1.524528092655686e-08,3.4672005746092474e-08,0.14233774617866668,0.8210037308293949,1.2035173730485895,"[1.0155617826576315, 1.4082322656798798]",0.0,0.0,-1.509473947670772,"[-1.70000827331563, -1.31087873971825]",0.0,0.0,-0.05601389932456757,"[-0.2305979830179691, 0.10647242105454033]",0.4700756972848077,0.900303898173322,[5.76576577],[1.1474587]
1026.0,24.0,2.0,2.3565704942996035e-11,2.4753891746844574e-10,0.21627731497556224,0.8210037308293949,1.2882557026449666,"[1.1525436138827394, 1.42535200836334]",0.0,0.0,-1.559789745926464,"[-1.6576275006031298, -1.4759529757618606]",0.0,0.0,0.2926813106895182,"[0.17563591472419562, 0.4100727526449167]",1.1035170037754227e-06,0.0005254842875121061,[5.95795796],[1.58091741]
1027.0,24.0,2.0,8.580365973287485e-09,2.0541934338729913e-08,0.8863434544618133,0.9408920371350278,1.3397191859848325,"[1.0291501048015117, 1.6682642548554456]",4.440892098500626e-16,8.94980269750227e-16,-1.496894998106848,"[-1.6168829221677306, -1.3765251488165746]",0.0,0.0,-0.10209141072116212,"[-0.3294460025349761, 0.12572076770628487]",0.37998409635434127,0.8893971191162672,[5.71771772],[1.23762778]
1028.0,24.0,2.0,4.2155168245017194e-13,3.603005832907452e-11,0.12679836588746807,0.8210037308293949,1.4326386824667963,"[1.3268197757831182, 1.544121902461204]",0.0,0.0,-1.597526594618233,"[-1.6877297502228064, -1.5031016036187304]",0.0,0.0,0.024654613875692455,"[-0.09289026472634133, 0.14044611082230288]",0.6892842993941461,0.9097669855543365,[6.1021021],[1.4572933]
1029.0,24.0,2.0,9.89497372927417e-11,6.11555854714102e-10,0.6623219283636711,0.8426615471556674,1.3263982826652068,"[1.1414031047837558, 1.5211644851656185]",0.0,0.0,-1.534631846798618,"[-1.6599929444424006, -1.42376081513971]",0.0,0.0,-0.03215300297805501,"[-0.2004114381597607, 0.1373757537550352]",0.7142926509865131,0.9097669855543365,[ 5.86186186 14.41441441],[1.29420762 0.05410687]
103.0,24.0,2.0,3.057365471903495e-11,2.9229115410167256e-10,0.7907350003779402,0.8938898941645265,1.2706277656797087,"[1.1127591372868635, 1.4346655507393555]",0.0,0.0,-1.522052897234694,"[-1.6137048367654308, -1.4394135261645482]",0.0,0.0,0.2574057012679014,"[0.11304287285711609, 0.3981566380310907]",0.0004537354794909021,0.030517610850532947,[5.81381381],[1.52800719]
1030.0,24.0,2.0,7.683106373335136e-10,2.685461857160131e-09,0.10911728680575661,0.8210037308293949,1.2587756756640056,"[1.0536859431484633, 1.4830418829702123]",0.0,0.0,-1.6352634433100022,"[-1.7761278413276052, -1.4974158514292175]",0.0,0.0,0.1403336097328618,"[-0.03848808115322788, 0.3225984045723909]",0.12290183958794709,0.5907496122527561,[6.24624625],[1.39910929]
1031.0,24.0,2.0,1.0684120255177731e-10,6.452319891478364e-10,0.08827841675081272,0.8210037308293949,1.4857980442242917,"[1.2453225207290413, 1.732873342247789]",0.0,0.0,-1.471737098979002,"[-1.5879563317938168, -1.3719236448909242]",0.0,0.0,0.044094187904760274,"[-0.13015353586066586, 0.21482215582273112]",0.6301769612622312,0.9023773646058773,[5.62162162],[1.52985244]
1032.0,24.0,2.0,9.6579411135167e-12,1.4812793118890645e-10,0.9803969761067436,0.9902601080838063,1.305201447080917,"[1.1868221831870889, 1.4302262616091315]",0.0,0.0,-1.484316048542925,"[-1.5879929271149233, -1.3894878887476896]",0.0,0.0,0.21346714944370349,"[0.09363313852020277, 0.32914900382197987]",0.0004466114771841667,0.030517610850532947,[5.66966967],[1.51865025]
1033.0,24.0,2.0,1.1210541384087946e-09,3.635065299639412e-09,0.7944151681884125,0.8956202572586387,1.218007816373826,"[1.0288127374308773, 1.4234086410932678]",0.0,0.0,-1.6604213424378482,"[-1.7815480269598196, -1.546069647188459]",0.0,0.0,0.02140384755262792,"[-0.1556407594257484, 0.19997335171638453]",0.806788520388477,0.9271351496618591,[6.34234234],[1.23941166]
1034.0,24.0,2.0,1.5016112797638925e-09,4.6047570676598975e-09,0.6854641230237771,0.8510658749364847,1.3806237126632401,"[1.192027257928719, 1.5904748588010584]",0.0,0.0,-1.509473947670772,"[-1.6361741820357318, -1.3896317959187323]",0.0,0.0,0.14053930037538032,"[-0.03297503806422425, 0.306241301815061]",0.11423407129630991,0.5701101581746842,[5.76576577],[1.52116301]
1035.0,24.0,2.0,1.4486530863777602e-09,4.4725319122499545e-09,0.3085198720927196,0.8210037308293949,1.294985813054645,"[1.0919438393871712, 1.5120015550659038]",0.0,0.0,-1.496894998106848,"[-1.6376258286956837, -1.3736620038075127]",0.0,0.0,0.09227348507367994,"[-0.06583898442741141, 0.2517015349672434]",0.25099632047622156,0.8167794353277629,[5.71771772],[1.3872593]
1036.0,24.0,2.0,2.47985187940003e-10,1.1496763464997821e-09,0.48566725003002975,0.8210037308293949,1.4333113906535466,"[1.217213375202318, 1.6488670738054567]",0.0,0.0,-1.547210796362541,"[-1.7115202812645707, -1.3785612875952966]",0.0,0.0,0.035783337438670904,"[-0.16792338411873434, 0.23865186368653266]",0.7328943332736495,0.9116260005824174,[5.90990991],[1.46904684]
1037.0,24.0,2.0,2.6890708548776843e-09,7.498803276290252e-09,0.12534524744515751,0.8210037308293949,1.356434171210898,"[1.1315055517435104, 1.5969523161480794]",0.0,0.0,-1.534631846798618,"[-1.6847890061402222, -1.3829137250691896]",0.0,0.0,0.09640445434899303,"[-0.07908567095160363, 0.261229707664343]",0.2938388801538734,0.8575406498368359,[5.86186186],[1.45283863]
1038.0,24.0,2.0,5.065747821220157e-11,3.9793777071643024e-10,0.49607293802424357,0.8210037308293949,1.347025464545899,"[1.1831145376467547, 1.5151214520605765]",0.0,0.0,-1.534631846798618,"[-1.6470564619618406, -1.4147691112925214]",0.0,0.0,0.11416492832689995,"[-0.021631346308242747, 0.24661994143736976]",0.10010644981819916,0.5281530941034569,[5.86186186],[1.46119039]
1039.0,24.0,2.0,2.130925667032102e-07,4.3302695936437757e-07,0.21651165148596452,0.8210037308293949,1.320656393044259,"[1.0804924617094358, 1.5724864143177995]",0.0,0.0,-1.496894998106848,"[-1.6950006033087195, -1.2841030515508127]",0.0,0.0,0.0925246342760111,"[-0.11427421050971107, 0.299067125906298]",0.38052995055720795,0.8893971191162672,[ 5.71771772 16.28828829],[1.41318003 0.11001169]
104.0,24.0,2.0,1.8496093545650183e-11,2.1358075687817764e-10,0.4581027784441649,0.8210037308293949,1.3993991302555149,"[1.2437328686963933, 1.5576342518703445]",0.0,0.0,-1.496894998106848,"[-1.5966233186689118, -1.387186101396595]",0.0,0.0,0.06563446141059104,"[-0.06296093400350829, 0.18890677192285532]",0.3266986894981274,0.8743508452793849,[5.71771772],[1.46496891]
1040.0,24.0,2.0,6.396327911772914e-12,1.1859758111120112e-10,0.46647722452325935,0.8210037308293949,1.3592247692946322,"[1.2011925742925589, 1.5193998496922998]",0.0,0.0,-1.6604213424378482,"[-1.7590367122482333, -1.56470113059587]",0.0,0.0,0.09887330556423635,"[-0.034737018293963084, 0.22716264161350652]",0.14967379523868463,0.6578198464871178,[6.34234234],[1.45809807]
1041.0,24.0,2.0,3.6022462790441523e-10,1.5127543774035765e-09,0.2758347067164303,0.8210037308293949,1.3846732734997247,"[1.1956441778970692, 1.5870755343583576]",0.0,0.0,-1.446579199851156,"[-1.5391385082743518, -1.3559829563132695]",0.0,0.0,0.09343095427587556,"[-0.06825886939507986, 0.2525390884407054]",0.2599046357640069,0.8243090255756641,[5.52552553],[1.47810423]
1042.0,24.0,2.0,3.8518066514114935e-10,1.5896849572478307e-09,0.8170946439958887,0.9073630556228933,1.2380832783925322,"[1.0418140954747817, 1.4521103385905574]",0.0,0.0,-1.459158149415079,"[-1.5669090715914782, -1.3477680639852976]",0.0,0.0,-0.09915490006234329,"[-0.2572884317732993, 0.0576898221415956]",0.21396826951584869,0.7716129445216325,[ 5.57357357 15.9039039 ],[ 1.13892838 -0.03764201]
1043.0,24.0,2.0,5.130851299384176e-11,3.999751378147427e-10,0.9841260332837697,0.9912631278039582,1.4431261959117483,"[1.2321166621202915, 1.6660145937153534]",0.0,0.0,-1.471737098979002,"[-1.5580377197643238, -1.39514758243005]",0.0,0.0,0.2123312134647164,"[0.05658828065049365, 0.37389533983774276]",0.007886539387566671,0.14235630663477747,[5.62162162],[1.65542642]
1044.0,24.0,2.0,4.116235907680732e-08,8.733791444262109e-08,0.8262587898069065,0.9111372857258176,1.2283365610756718,"[0.9996103303754699, 1.474137476919099]",0.0,0.0,-1.6226844937460791,"[-1.8274175278776927, -1.4360717102077696]",0.0,0.0,0.06194609572065102,"[-0.12798169977250773, 0.2554345234221909]",0.5143502863933889,0.9008858941471231,[6.1981982],[1.29027575]
1045.0,24.0,2.0,8.685319130563585e-11,5.603431697137797e-10,0.5188261172547748,0.8210037308293949,1.4723195234532223,"[1.2474473548911547, 1.7144593302130013]",0.0,0.0,-1.534631846798618,"[-1.6799068782470155, -1.3987818118784343]",0.0,0.0,0.147119153424218,"[-0.04740278059552283, 0.33880331407392716]",0.13902051711471053,0.6316243394580215,[5.86186186],[1.61939851]
1046.0,24.0,2.0,5.477035491807669e-10,2.075420800230265e-09,0.4576102272882707,0.8210037308293949,1.5350764285955854,"[1.295877682875284, 1.787077795259737]",0.0,0.0,-1.471737098979002,"[-1.6199765987405184, -1.3356360827536817]",0.0,0.0,0.09302912758177095,"[-0.12004521937363549, 0.28459863663075124]",0.4250526257589713,0.8941940447710636,[5.62162162],[1.62807036]
1047.0,24.0,2.0,1.8515948552177974e-08,4.13764213456491e-08,0.10750443458305103,0.8210037308293949,1.2420919589943937,"[0.9801412239494993, 1.4923442523201975]",0.0,0.0,-1.597526594618233,"[-1.7453665015476276, -1.4464594032727507]",0.0,0.0,0.21485608314438376,"[0.00370752083799325, 0.42425741556807905]",0.04610254832403249,0.3571072681954492,[6.1021021],[1.45694804]
1048.0,24.0,2.0,5.076145059845771e-10,1.9576340377345825e-09,0.12191241112296458,0.8210037308293949,1.4120424688555333,"[1.2659104968932708, 1.580916175278872]",0.0,0.0,-1.559789745926464,"[-1.6831712091312105, -1.4190087763557149]",0.0,0.0,0.211703802193709,"[0.05405213850918364, 0.3607940920556193]",0.008082749947272427,0.14385549160793434,[5.95795796],[1.62369503]
1049.0,24.0,2.0,7.378320177053865e-12,1.2699346259989443e-10,0.7937910496335986,0.8955223935397096,1.4182917288692245,"[1.2824513757534182, 1.5764669898252022]",0.0,0.0,-1.534631846798618,"[-1.6626399530887548, -1.4013142947962403]",0.0,0.0,0.06166694600301348,"[-0.07845163462483329, 0.20438098805126892]",0.38247950211031956,0.8893971191162672,[5.86186186],[1.47995867]
105.0,24.0,2.0,1.3276721944066594e-09,4.1540541555363275e-09,0.7174848158146888,0.8620507218727488,1.1873760497610313,"[1.036600512609734, 1.338596849982488]",0.0,0.0,-1.3836844520315408,"[-1.5174679752914957, -1.2674357747129716]",0.0,0.0,0.03254041332653412,"[-0.0984362806028311, 0.16344024663098183]",0.6262932844855809,0.9023773646058773,[5.28528529],[1.21990946]
1050.0,24.0,2.0,1.8097745524414677e-12,6.26219568318847e-11,0.869358796251235,0.9320883416438673,1.4125923244886645,"[1.2538098025105524, 1.5794723345701145]",0.0,0.0,-1.446579199851156,"[-1.5238792920120763, -1.3689726307025984]",0.0,0.0,0.08551840213516249,"[-0.027269621831262483, 0.1983301550237706]",0.13708135636145435,0.6279944028920191,[ 5.52552553 15.13513514],[1.49811073 0.17987361]
1051.0,24.0,2.0,2.4221065153540167e-09,6.87903014869076e-09,0.7363294226111817,0.870057216839397,1.4943204891916293,"[1.2277524941115503, 1.7668437199524474]",0.0,0.0,-1.446579199851156,"[-1.5738074380090334, -1.3223628389686035]",0.0,0.0,0.1879031233918127,"[-0.031132258870903318, 0.40147819790002687]",0.09328779384819685,0.5126095685479587,[5.52552553],[1.68221829]
1052.0,24.0,2.0,2.7966517990307693e-13,3.0732437351986474e-11,0.052413743890531994,0.8210037308293949,1.319721615430006,"[1.1940990045817348, 1.4551219944753406]",0.0,0.0,-1.572368695490387,"[-1.6485119481953308, -1.5059277160957163]",0.0,0.0,0.18010510619950937,"[0.07787007950925803, 0.28277712100541885]",0.0005759553704822729,0.03462558066811975,[6.00600601],[1.49979766]
1053.0,24.0,2.0,2.03529570974581e-09,5.939001195639948e-09,0.39133838344913563,0.8210037308293949,1.326200446043127,"[1.0794629877671609, 1.6001548693227736]",0.0,0.0,-1.572368695490387,"[-1.688668989533158, -1.4485400162247628]",0.0,0.0,0.08539694945235365,"[-0.11248829811586239, 0.27761865269180086]",0.4063686446394579,0.8941940447710636,[6.00600601],[1.4115974]
1054.0,24.0,2.0,5.247376200223641e-09,1.3314834306581175e-08,0.6450846694405212,0.8378663854827998,1.5004709342622315,"[1.2582679394031815, 1.7491897774278975]",0.0,0.0,-1.4088423511593868,"[-1.5341809523550973, -1.2850651653027538]",0.0,0.0,-0.016847047378560687,"[-0.20176141020504393, 0.16397713765291536]",0.8393878822405174,0.9394118195298514,[ 5.38138138 15.71171171],[1.48362389 0.19900601]
1055.0,24.0,2.0,4.4873471605200166e-10,1.7842974723095774e-09,0.1720960909286594,0.8210037308293949,1.4250223148271823,"[1.2729079974829858, 1.5908533610785087]",0.0,0.0,-1.4088423511593868,"[-1.5535976578902515, -1.2595318091357628]",0.0,0.0,0.009541648492521482,"[-0.14035565989674523, 0.1561381873120334]",0.9168277390398909,0.9672525182472539,[5.38138138],[1.43454904]
1056.0,24.0,2.0,8.680578478248435e-11,5.603431697137797e-10,0.19072534625007287,0.8210037308293949,1.2343475749193185,"[1.1022176096894127, 1.3812449031573677]",0.0,0.0,-1.572368695490387,"[-1.7509347932347439, -1.4048421595791296]",0.0,0.0,0.03668472246237786,"[-0.11238407134853587, 0.19216983717483752]",0.6073042283240628,0.9023773646058773,[6.00600601],[1.2710323]
1057.0,24.0,2.0,1.8736268092567343e-10,9.438925991217804e-10,0.01668760901191757,0.8210037308293949,1.512765364540679,"[1.3523698055917104, 1.688785420461418]",0.0,0.0,-1.559789745926464,"[-1.6681173546653916, -1.4540064496040224]",0.0,0.0,0.14598613032005447,"[-0.023053171267972933, 0.31141389409482645]",0.09098948092347792,0.5040034741133358,[5.95795796],[1.65875149]
1058.0,24.0,2.0,1.9558354935611533e-11,2.207489270385049e-10,0.28903701207371335,0.8210037308293949,1.3937288007054582,"[1.2159953968077382, 1.5737067118709924]",0.0,0.0,-1.58494764505431,"[-1.6925906591212185, -1.4847419306969258]",0.0,0.0,0.15752881380682315,"[0.007048457043458883, 0.3104864248744986]",0.04028344198253819,0.33485820434362584,[6.05405405],[1.55122172]
1059.0,24.0,2.0,1.723199360981198e-11,2.0661862841501175e-10,0.014784695250254498,0.8210037308293949,1.2471340082053435,"[1.0943032605730347, 1.4079981946666686]",0.0,0.0,-1.597526594618233,"[-1.7226629221121388, -1.4814351062646183]",0.0,0.0,0.04389970822060385,"[-0.06895720447976976, 0.15070023334674715]",0.46539906543089016,0.900303898173322,[6.1021021],[1.2910281]
