test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,9.035489213554928e-06,2.8602371679502776e-05,0.9231803908121895,1.379480441553435e-10,4.359925542204282e-10,"[0.6412607216895299, 1.2051000599348491]",-2.083882465718026,2.1957450844678288e-42,8.675405312002484e-42,"[-2.3832354312245814, -1.7845295002114705]",7.959844685797223
1.0,24.0,0.00018701561018591453,0.0003821324278420812,1.0007619012527702,3.426702918620096e-07,7.001844950184095e-07,"[0.6160361541150753, 1.3854876483904652]",-1.95118968714009,1.4719480120379951e-24,3.000913378262987e-24,"[-2.3250583103779703, -1.5773210639022095]",7.452995606838578
2.0,24.0,1.18390465439697e-06,8.921662806307233e-06,1.1128856096427102,1.9762659423799164e-13,1.4915214659471067e-12,"[0.8161373883885591, 1.4096338308968615]",-1.972757882807608,3.6685994827401647e-50,2.5871646563752924e-49,"[-2.23238162701603, -1.7131341385991858]",7.535380045735987
3.0,24.0,2.37961818213984e-05,5.981841058251018e-05,0.9803145379026558,2.109416104530761e-09,5.2960484673129825e-09,"[0.6595041641346671, 1.3011249116706445]",-2.077907396901608,5.8842759462901525e-37,1.7016413956883033e-36,"[-2.3985768126529763, -1.7572379811502403]",7.937021604098492
4.0,24.0,3.172911581445431e-06,1.435288159199755e-05,1.0529640561735898,5.4667185402766784e-12,2.4780058694967477e-11,"[0.753558535615745, 1.3523695767314345]",-1.9751966107706975,2.0284631060203134e-44,9.07996018809451e-44,"[-2.2520895707958455, -1.6983036507455496]",7.544695300380358
5.0,24.0,8.684538745987646e-07,7.893140920476025e-06,1.1171876910830936,6.601309558138166e-14,5.990299054571838e-13,"[0.8250619510096977, 1.4093134311564894]",-2.0747623332507743,9.587854060527076e-57,1.1880860050219426e-55,"[-2.3309328780985803, -1.8185917884029683]",7.925008345865639
6.0,24.0,1.1153277745383894e-05,3.306634374557929e-05,0.9799643163917591,2.548768263944279e-10,7.55638382432339e-10,"[0.676249167570607, 1.283679465212911]",-2.1015412685188455,8.864374481780375e-42,3.3539063495196274e-41,"[-2.4057075133847547, -1.7973750236529364]",8.027296343913275
7.0,24.0,4.5899262871793305e-05,0.00010319078883047057,0.987639883457679,1.172122131108932e-08,2.6357592334358715e-08,"[0.6482588344270833, 1.3270209324882747]",-1.9059304391485572,3.912175217758051e-29,8.462416651001625e-29,"[-2.2393531012798054, -1.5725077770173093]",7.280118013915193
8.0,24.0,2.0658185527629412e-07,4.8023927213847555e-06,1.2602297142878371,2.597209144249748e-16,6.026007295243035e-15,"[0.958667429199247, 1.5617919993764273]",-2.050592572050112,4.4033229270014755e-66,1.4250236009713512e-64,"[-2.284659637288148, -1.8165255068120765]",7.832686658623174
9.0,24.0,3.1891961450850703e-06,1.4404679968767254e-05,0.9618475906199363,5.602817904960372e-12,2.5272069936672855e-11,"[0.6882117694611538, 1.2354834117787188]",-2.0939814720748746,5.827455328786561e-49,3.6929374707139174e-48,"[-2.3730442240641048, -1.8149187200856445]",7.998420048565437
10.0,24.0,2.9599468107294538e-06,1.3818612561762155e-05,1.0328848196731624,4.3831920337084504e-12,2.045353258846687e-11,"[0.7405181833662865, 1.3252514559800384]",-2.0270182401081316,8.004222709226521e-47,4.266643235195374e-46,"[-2.3034923726397896, -1.7505441075764738]",7.742639343615445
11.0,24.0,9.371821491428617e-07,8.0984625315708e-06,1.1798477776684584,8.577641072061226e-14,7.432964533848549e-13,"[0.8699140613650465, 1.4897814939718703]",-1.922689403312531,2.205128864139497e-49,1.4564919842400904e-48,"[-2.1777858343500087, -1.6675929722750533]",7.344132541622306
12.0,24.0,6.613058220446956e-07,7.145527195837261e-06,1.1094669926213172,2.4215886637394265e-14,2.6207669520989466e-13,"[0.8243218680551542, 1.3946121171874801]",-2.0022075364813343,3.04148901779112e-55,3.371939044114324e-54,"[-2.252868666524779, -1.7515464064378898]",7.6478694366444175
13.0,24.0,4.906723124338692e-05,0.00010962294737128446,1.0046663071751967,1.4010645383747701e-08,3.128772975379121e-08,"[0.6575801077261001, 1.3517525066242932]",-2.0889404566893077,1.2582061062912244e-33,3.1166859209591885e-33,"[-2.4277107271447274, -1.750170186233888]",7.979164788161872
14.0,24.0,3.3275197380523713e-06,1.4788976613566094e-05,0.9717274093946043,6.337698598119388e-12,2.8180073802220493e-11,"[0.6945746443489335, 1.2488801744402753]",-1.902033997683973,2.2535408505183644e-41,8.309516410465946e-41,"[-2.1787283999613942, -1.625339595406552]",7.26523470384583
15.0,24.0,8.255721235865974e-07,7.73732074589126e-06,1.103561124966213,5.480715896533999e-14,5.131756457428838e-13,"[0.8159332953373104, 1.3911889545951155]",-2.0416093474214474,1.4141141941745053e-55,1.617979627201951e-54,"[-2.296411548699981, -1.7868071461429138]",7.798373268113809
16.0,24.0,5.45767353323054e-05,0.00012053165930279463,1.027039218878067,1.8290210601081563e-08,4.037574084123965e-08,"[0.669334947625281, 1.384743490130853]",-2.04596141591718,5.318193808328274e-32,1.2389080264487485e-31,"[-2.3865450254854785, -1.7053778063488814]",7.814996945244298
17.0,24.0,8.066866840263672e-08,3.896551684583484e-06,1.0888749311780093,4.570992014047279e-18,2.2154966938458612e-16,"[0.842539009229469, 1.3352108531265496]",-1.9513020657526088,1.112252671875159e-67,4.225950985682524e-66,"[-2.171316345732515, -1.7312877857727025]",7.4534248615189025
18.0,24.0,8.469179505325766e-07,7.812896222625246e-06,1.0636228982294604,5.972499759592625e-14,5.514773554563828e-13,"[0.7859893267198779, 1.341256469739043]",-1.9620894088696916,8.802381470688465e-52,7.250726087881768e-51,"[-2.216091296545649, -1.7080875211937345]",7.494629477036792
19.0,24.0,1.386380817208182e-06,9.6629073236853e-06,0.9850031638361467,3.4635983274296317e-13,2.411976551134841e-12,"[0.7196334790819547, 1.2503728485903387]",-2.1017287458560627,1.0049075995115201e-54,1.0690506377782128e-53,"[-2.3661363722559887, -1.8373211194561367]",8.028012454591734
20.0,24.0,2.575418375285951e-05,6.356871443301519e-05,0.9901996890014575,2.582703316073467e-09,6.380195938916668e-09,"[0.6643583211317126, 1.3160410568712024]",-1.882183758803409,6.09763909721393e-31,1.3808059549850385e-30,"[-2.2011254360177306, -1.5632420815890875]",7.189412376500309
21.0,24.0,2.0544657862548715e-06,1.1420043281016518e-05,1.027702718774098,1.3011932032740936e-12,7.240019216543566e-12,"[0.7437713969624971, 1.3116340405856988]",-1.87607930635001,6.2246000307073376e-43,2.5344462665746488e-42,"[-2.1437837520033622, -1.608374860696658]",7.16609508571244
22.0,24.0,8.178158169199743e-06,2.6765182849512355e-05,1.0282859262655883,1.0233782908245133e-10,3.3498471058085544e-10,"[0.7164708287072032, 1.3401010238239734]",-2.0097367798855927,1.9449278888468375e-40,6.793321302294228e-40,"[-2.3056137090668116, -1.713859850704374]",7.676629027977132
23.0,24.0,4.878061065430505e-06,1.8807185767726527e-05,1.0022223852181436,2.1249168086351645e-11,8.201145536994074e-11,"[0.7089165208312281, 1.2955282496050589]",-1.9384127886465237,1.0690001786263296e-40,3.789437003283692e-40,"[-2.2228357315453064, -1.6539898457477409]",7.404191449575351
24.0,24.0,7.534480137003423e-05,0.00016168412311166143,0.9124005308081652,4.066892531581152e-08,8.727237192234231e-08,"[0.5865445627124836, 1.238256498903847]",-2.0576494084012626,8.379029640774391e-31,1.8905752799581208e-30,"[-2.4071494727336478, -1.7081493440688775]",7.859641787932202
25.0,24.0,2.743191082251273e-07,5.213400104496097e-06,1.1044888285353247,8.121554706056196e-16,1.546541617928172e-14,"[0.8356534169910419, 1.3733242400796075]",-1.945522744965296,2.0499430033303163e-58,2.9839053905827023e-57,"[-2.1821658323665383, -1.708879657564054]",7.431349482214553
