"CycID","ARS_pvalue","ARS_BH.Q","ARS_period","ARS_adjphase","ARS_amplitude","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","LS_pvalue","LS_BH.Q","LS_period","LS_adjphase","LS_amplitude","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"0","0.000804605960314175","0.00332644660521487","24.641975308642","23.5819674185081","0.99195924450827","0.00236887427509137","0.0168005267736976","22","1","1.10341087211867","0.0451695837698602","0.273407181192737","20.9682299546142","3.1634774314325","0.97205218271462","1.28786671601544e-05","7.17075008917283e-05","22.5367350877521","1.14302364308042","0.0912707884816902","0.997854336872086","0.997854336872086"
"1","0.000469296132781905","0.00227184258057723","25.9220779220779","23.681305751356","1.06862474530243","0.0488599884546946","0.141050774984684","28","23","0.813482208921","0.0488043484961629","0.279140522355083","27.1232876712329","23.6489207633545","0.958098957849752","0.000121519403569081","0.000480693843232126","27.0151218644369","23.4762877961204","0.237113271401028","1.12096256696237","1.12096256696237"
"2","0.0283377962668809","0.0604733168307318","26.2631578947368","23.4222845110309","0.732317913042087","0.682303761313899","1","26","23","0.616080027453757","0.557237799323857","1","25.9065420560748","24.0883891091946","0.137040050489077","0.170165110977795","0.354584519645332","26.0565666502705","23.5044644517953","-0.170211794721281","0.731191830975306","0.731191830975306"
"3","0.000124951223284486","0.00097770910238252","25.2658227848101","0.0715174726705153","0.740703333385103","0.00143786341427531","0.0121338684748972","26","0","0.631284733732578","0.0235405448036741","0.241544651607275","25.1542649727768","24.5680755101905","0.122240087514995","8.71941118862907e-07","7.61520627827866e-06","25.4733625858623","25.2997047117879","-0.415279800719543","0.755501642182081","0.755501642182081"
"4","0.00140817487418898","0.00496464456402986","24.95","23.1257809426715","0.965050468116261","0.0488599884546946","0.141050774984684","26","25","0.573863201984241","0.141551140036834","0.452479375940419","24.3585237258348","22.7176297839519","0.569834353062874","0.000770542858932299","0.00244772191528685","25.1028412419449","23.6051688765658","0.164480657461836","0.960306231836509","0.960306231836509"
"5","0.000981779878829858","0.00382909469122409","22.4269662921348","2.39927943405642","1.24409737288139","0.0272070512720596","0.0891157919163434","24","1","0.965057655887845","0.106354554114629","0.386067340202892","22.684124386252","1.9967907479492","0.589913208408342","0.000270808189632876","0.00097063867251927","23.0370302261289","1.8188897962016","-0.0672578400825172","1.24726054484036","1.24726054484036"
"6","0.00614149182800006","0.0159643665921499","23.2093023255814","22.7203205600101","0.937238040055717","0.101683413189193","0.255614412240304","24","23","0.864302422028889","0.28167360759243","0.716974137461777","22.5365853658537","0.4376871712305","0.51027598171621","0.00827066347211902","0.0212286023411679","23.2486292304784","22.9120227232016","-0.00357071858091021","0.941085898126601","0.941085898126601"
"7","0.00139437835739864","0.00493760041571756","26.972972972973","23.9914313162076","0.9162984724193","0.101683413189193","0.255614412240304","28","25","0.700363585530041","0.163497759846485","0.49365213994751","26.9126213592233","23.0109788520029","0.623983197010277","0.00159070866249278","0.00470902505178443","27.2951981107321","23.9962320522512","0.333283535891629","0.921569873506839","0.921569873506839"
"8","0.00056455136468192","0.00257668354487412","22.9425287356322","0.915031880248012","0.957477269527213","0.00763537596920524","0.0355133766009546","22","3","0.802550691916683","0.0690109261302346","0.315755598697623","22.833607907743","1.0134938380303","0.854868769802249","3.83587143828468e-05","0.000179497961548183","22.5920455477917","1.65207860923026","0.0166441625013963","0.954416837925271","0.954416837925271"
"9","0.000189034076280459","0.00126013408982404","23.7619047619048","0.271686035874522","1.30302621767791","0.00383244993062068","0.0227580162150872","26","25","1.32715295909868","0.0391050951562166","0.261775479664981","23.6923076923077","0.174571810444501","0.994293870194256","4.79913943862709e-06","3.10799523118822e-05","24.4847374847375","24.3255814058224","-0.1422202369514","1.30752222630852","1.30752222630852"
