test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,1.143107429637581e-05,4.849663222690106e-05,1.1146973498589232,2.6739550501196797e-10,1.1354373885858513e-09,"[0.7688198732236171, 1.4605748264942293]",0.030852591455619915,0.8512371042737747,0.9621535134183519,"[-0.2915847668155306, 0.3532899497267704]",23.88215178150344
1.0,24.0,4.973527551381837e-06,2.7088930018419588e-05,0.9813137736658175,2.222944243279885e-11,1.2114137565557957e-10,"[0.6938437922992631, 1.268783755032372]",-0.041915323726628095,0.7872466095989941,0.9467649715896718,"[-0.346310480903024, 0.26247983344976783]",0.16010474309735676
2.0,24.0,4.653316410565562e-05,0.00014344378577575714,0.9241460605645938,1.2028298842218865e-08,3.710147699635677e-08,"[0.6063377036952434, 1.241954417433944]",0.06776532647481925,0.7100653055698078,0.9239048914649945,"[-0.28949366929769854, 0.42502432224733705]",23.741155519711114
3.0,24.0,2.9052855853036864e-06,1.928817660548876e-05,0.8006063375976579,4.084790259403435e-12,2.7051591121877054e-11,"[0.5743140643923323, 1.0268986108029834]",0.3162683397517396,0.033497742805277606,0.37832404668866143,"[0.024708962203693785, 0.6078277172997855]",22.791943929241047
4.0,24.0,2.992457844055764e-05,0.00010072224315233135,0.8715075919279162,3.848252190886105e-09,1.2944003332950236e-08,"[0.581532523346683, 1.1614826605091493]",-0.2887037546350939,0.09962280119909815,0.5341705158128587,"[-0.6323328933846322, 0.054925384114444364]",1.1027671113447572
5.0,24.0,5.666325804348095e-05,0.00016794089520889434,1.0920324836731006,1.9788289287389105e-08,5.864934584288413e-08,"[0.7107705367417909, 1.4732944306044102]",-0.07668950233607497,0.6785386630037284,0.9152342414477388,"[-0.4393526296194229, 0.28597362494727296]",0.2929323211210509
6.0,24.0,0.00012186032303156756,0.00031959172051289683,0.8230751092649827,1.267847296420589e-07,3.3247785781792993e-07,"[0.5177438325659063, 1.1284063859640592]",-0.13379744488917744,0.49577183366841626,0.8438669509249638,"[-0.5187864837963421, 0.2511915940179872]",0.511068593452273
7.0,24.0,1.518553730961139e-05,5.9785579959099955e-05,1.0783008184295135,5.998830594644116e-10,2.362674515417139e-09,"[0.7368996552093843, 1.4197019816496428]",-0.007458756848191861,0.9645613919030477,0.9919389057003781,"[-0.33648843916302557, 0.32157092546664184]",0.028490352521046248
8.0,24.0,3.057017698520315e-05,0.00010237835561019141,1.0182783531533963,4.040597648497105e-09,1.3531807262214017e-08,"[0.6790040347093166, 1.357552671597476]",-0.03950148123665542,0.8230503339480639,0.9560590907682119,"[-0.3857151224092099, 0.30671215993589906]",0.15088454395837117
9.0,24.0,0.0006010781206487966,0.0013287512345368986,0.6617306985088133,4.201985548369293e-06,9.288208550772088e-06,"[0.3798505020189571, 0.9436108949986695]",0.22723566658916994,0.31248876940766246,0.7477674508405815,"[-0.2137224730014493, 0.6681938061797892]",23.13202368997324
10.0,24.0,1.2579611774363164e-05,5.200335582622226e-05,1.0160387179083175,3.530455399392794e-10,1.4591933909925946e-09,"[0.698607820003333, 1.333469615813302]",-0.1696680795768417,0.3046645303413492,0.7423599667186872,"[-0.4936322453033653, 0.15429608614968188]",0.6480843251895219
