"","pVal","phase","peak.shape","period"
"0",0.000104931086238429,20,16,24
"1",9.25445173838913e-06,24,8,24
"2",8.02292480212575e-08,22,8,24
"3",1.15900460988885e-07,22,16,24
"4",2.71297789817603e-07,24,14,24
"5",0.000545752245831062,20,18,24
"6",0.00261787070331851,22,14,24
"7",9.38232612820151e-07,20,14,24
"8",1.12650058532249e-06,22,10,24
"9",8.76051745437038e-07,20,16,24
"10",4.13270902433313e-08,24,12,24
"11",5.53192251720866e-07,24,12,24
"12",3.55605915854259e-11,22,14,24
"13",2.46989499296225e-06,24,12,24
"14",0.000930604223067998,22,16,24
"15",1.02452238407353e-07,22,12,24
"16",5.28973734028956e-06,2,8,24
"17",0.000116838061809735,22,14,24
"18",2.94997215468767e-08,22,16,24
"19",7.5754870989207e-05,24,10,24
"20",1.14661666720325e-06,24,10,24
"21",9.21140589314489e-05,18,18,24
"22",8.73997909201706e-10,22,12,24
"23",0.000849633692168672,22,12,24
"24",4.67939794767023e-05,2,6,24
"25",9.09483144114414e-05,20,16,24
"26",6.4556605296013e-06,24,10,24
"27",6.42286645298904e-05,20,14,24
"28",1.5078086602769e-05,20,14,24
"29",2.42656350185765e-06,22,12,24
"30",5.1750646498899e-05,2,10,24
"31",7.88573933574652e-09,22,14,24
"32",0.000248567971294643,18,18,24
"33",1.81548494623883e-05,22,10,24
"34",0.000373501386786697,22,18,24
"35",3.96969994663901e-05,20,14,24
"36",0.000713358189024444,24,12,24
"37",0.000317548728342607,24,10,24
"38",9.45204793890877e-09,24,10,24
"39",0.000373844214140765,22,12,24
"40",6.09371137053172e-05,24,8,24
"41",4.14263022080637e-07,20,16,24
"42",6.23305154582195e-06,22,10,24
"43",9.64054264327939e-05,2,8,24
"44",4.96077279924516e-05,24,10,24
"45",1.03416232957299e-06,22,14,24
"46",2.95828893626319e-07,24,8,24
"47",7.25411959328839e-06,22,12,24
"48",2.20568242064723e-05,22,12,24
"49",1.63239577127334e-08,22,14,24
"50",1.69105029708736e-07,22,10,24
"51",6.57444101331095e-06,20,18,24
"52",0.00132326562527872,24,10,24
"53",5.06470798284202e-07,20,18,24
"54",0.00535997602426785,22,10,24
"55",1.5072254144465e-08,22,14,24
"56",2.80670275984214e-05,24,10,24
"57",2.49414119938568e-06,22,14,24
"58",4.30711549507823e-08,24,10,24
"59",4.7869670062119e-08,22,12,24
"60",1.45082391865768e-05,22,8,24
"61",0.00028752141037864,20,14,24
"62",7.28849949682517e-09,20,18,24
"63",1.85881549605347e-05,2,6,24
"64",1.15088639464961e-05,2,8,24
"65",9.37795541315663e-08,22,14,24
"66",7.31577824276754e-07,22,12,24
"67",9.3161181898209e-06,22,14,24
"68",1.99970035031427e-05,2,6,24
"69",2.38393162392408e-08,24,12,24
