test,period,p,q,amplitude,p(amplitude),q(amplitude),CI(amplitude),acrophase,p(acrophase),q(acrophase),CI(acrophase),acrophase[h]
0.0,24.0,8.102287238166584e-08,2.432423306181244e-06,1.087225117252978,4.544027598145597e-18,1.364572852295975e-16,"[0.8412815696811563, 1.3331686648247998]",0.07578638851668895,0.5273049217051984,0.7337754742143008,"[-0.1591963946348017, 0.31076917166817963]",23.710517319563667
1.0,24.0,0.00016041699996733995,0.00040528818710648895,0.8916186236261326,2.40933798308912e-07,6.084186825982626e-07,"[0.5532506610189858, 1.2299865862332795]",0.2956551021260534,0.1391558492968993,0.33061499001401595,"[-0.09616107424775838, 0.6874712784998651]",22.870680697111187
2.0,24.0,0.0011520198291642273,0.0024531938440464805,0.786287821382546,1.536100156570731e-05,3.271082105133584e-05,"[0.42983710232404315, 1.1427385404410488]",-0.21548215959166406,0.36832265209788484,0.6057492198331608,"[-0.6849441517282484, 0.2539798325449203]",0.8230812203311201
3.0,24.0,8.635453735043457e-06,4.110163605446672e-05,0.8845930273524358,1.1875968601987368e-10,5.652531462154863e-10,"[0.6154120244631176, 1.153774030241754]",0.2363068444012626,0.14135304545112157,0.3333856070922543,"[-0.07859798452038119, 0.5512116733229064]",23.097374343050202
4.0,24.0,0.001941790919450036,0.004036987358523984,0.7239800431122958,4.133458884804996e-05,8.593469614979202e-05,"[0.3778793720578332, 1.0700807141667585]",0.1215470923936639,0.6311837475402448,0.8041581698818253,"[-0.374697622908735, 0.6177918076960628]",23.535724306250426
5.0,24.0,4.457500828104088e-05,0.00013954420837210426,1.1071177659231912,1.0783305526150979e-08,3.377170537472903e-08,"[0.7276250038842467, 1.4866105279621358]",-0.09904478215859491,0.585504234517817,0.7722094820070218,"[-0.45499923465636327, 0.25690967033917345]",0.37832320003200826
6.0,24.0,5.8011739837030544e-05,0.00017348008324470857,1.037320614488733,2.1153960920184872e-08,6.320275147948871e-08,"[0.6744134015619556, 1.4002278274155104]",0.3175932409361524,0.08452920631235027,0.23757410931206172,"[-0.04326170724800332, 0.678448189120308]",22.786883179498467
7.0,24.0,6.776079677594934e-06,3.4431299174771006e-05,1.127258523550706,5.733567269569312e-11,2.917845938712118e-10,"[0.7899746324945873, 1.4645424146068247]",0.12589111382354012,0.4269121395753035,0.6560813578842839,"[-0.1846767587679301, 0.43645898641501035]",23.51913136664734
8.0,24.0,5.702933856018639e-05,0.00017105380491957525,0.8465585376298884,2.0119592472088205e-08,6.034670807464969e-08,"[0.5508477575746568, 1.1422693176851202]",-0.10452685549057605,0.5721890604029454,0.7663078907256741,"[-0.4672354426738957, 0.2581817316927436]",0.3992631776922576
9.0,24.0,7.41021646694212e-06,3.66479548315634e-05,1.0074384368813112,7.494738605029577e-11,3.7065967383924716e-10,"[0.7041481803637537, 1.3107286933988687]",0.09234625457529955,0.5626597947970914,0.7606594495026245,"[-0.22031014563839346, 0.40500265478899256]",23.647263290599646
10.0,24.0,3.480166610640703e-06,2.23230699848666e-05,1.1522788898000493,7.234866178243302e-12,4.6407095434530475e-11,"[0.8227231192318855, 1.481834660368213]",-0.12368139692553282,0.41419030282715863,0.6454247819460751,"[-0.42055667166205396, 0.17319387781098833]",0.47242813654102306
11.0,24.0,0.00018695211064635283,0.0004621807432542715,0.9234605530187046,3.39944355239135e-07,8.404063170312361e-07,"[0.5685572336768299, 1.2783638723605792]",-0.1717366290530098,0.3982979649402587,0.6333247971700726,"[-0.5702350273688532, 0.2267617692628336]",0.6559856021694171
12.0,24.0,2.1729522220329354e-07,4.291178548131983e-06,1.2751794314193718,3.0912486650130697e-16,6.121284485174395e-15,"[0.9692560938302671, 1.5811027690084765]",0.05286988441488649,0.6776178627816842,0.8349160458128194,"[-0.1963942282241209, 0.3021339970538939]",23.79805191731217
13.0,24.0,2.3510318127687188e-05,8.487479468479128e-05,1.145443361654724,2.033353333173458e-09,7.3250272072899955e-09,"[0.7709674939129658, 1.519919229396482]",-0.42841723435506207,0.012261787886444173,0.06071891642495544,"[-0.7636840915456025, -0.09315037716452162]",1.6364332932808103
14.0,24.0,4.121069954995827e-08,1.7576174835244668e-06,1.3401285526798372,2.0145863341897462e-19,8.68356178530063e-18,"[1.0486876498232212, 1.6315694555364533]",0.029798877562249082,0.7960664110267943,0.9004199211881991,"[-0.19618956087145298, 0.25578731599595117]",23.88617667209707
15.0,24.0,2.3595470552954078e-08,1.3811492937461913e-06,1.4620660311930171,1.351040952500196e-20,7.900824283626876e-19,"[1.1540738525393868, 1.7700582098466475]",-0.23513549832606717,0.03451843211172068,0.1280832360360693,"[-0.4531417357417355, -0.017129260910398847]",0.8981514445192722
16.0,24.0,1.066578293290182e-05,4.74879026398122e-05,1.3097657122211117,2.1896168071836524e-10,9.756081972968852e-10,"[0.9053344151166609, 1.7141970093255625]",0.06589221622919261,0.687249010848012,0.8403631827439619,"[-0.2548956752381658, 0.38668010769655103]",23.748310273820255
17.0,24.0,0.00020861930443830836,0.0005093244737263388,1.037099537523493,4.347210171248639e-07,1.0613306082149996e-06,"[0.6348351582573297, 1.4393639167896564]",-0.13646776771283875,0.5063709682647698,0.7182566925741416,"[-0.53898439584591, 0.2660488604202324]",0.5212684753011563
18.0,24.0,6.260925474676427e-06,3.2762561353618146e-05,0.90815414128025,4.5778049872417176e-11,2.392997902374134e-10,"[0.6378118094309118, 1.1784964731295882]",0.3901903169564962,0.012428059315751607,0.061252140540914775,"[0.08425626956299037, 0.696124364350002]",22.509582775434726
19.0,24.0,9.381161565076161e-06,4.3402640926322176e-05,1.0590974746202546,1.5118858395310605e-10,6.992996482567347e-10,"[0.7349660757606286, 1.3832288734798808]",0.18946829211830973,0.24168840967766236,0.47011945084159185,"[-0.12771509684983096, 0.5066516810864504]",23.276284434004605
20.0,24.0,7.098051223842701e-06,3.552578190111462e-05,1.294581271098028,6.592892676129238e-11,3.2997460841487675e-10,"[0.905994225186754, 1.6831683170093021]",-0.12339648063710129,0.43761699726225667,0.6651398712299701,"[-0.4349725138854826, 0.18817955261128]",0.4713398364849125
21.0,24.0,2.478569727904244e-07,4.482042907602611e-06,1.2526109015959597,5.28102737690864e-16,9.549778258424302e-15,"[0.9496969667385649, 1.5555248364533545]",-0.05899845827293593,0.6453395737788963,0.8133448153761131,"[-0.3102441495136536, 0.19224723296778173]",0.22535751045452831
22.0,24.0,0.010345176556308693,0.02072766290584791,0.8408139693745191,0.0007625496089131072,0.0015278493466501846,"[0.35122861751947226, 1.330399321229566]",-0.28222267564757875,0.35778746246242144,0.5959088146462598,"[-0.883737208661972, 0.31929185736681454]",1.078011213166388
23.0,24.0,0.00016173667215221905,0.0004081167604143807,1.1986055200811336,2.447382213472284e-07,6.174021729243906e-07,"[0.743478149061102, 1.6537328911011653]",-0.20553998799960915,0.30575800810914744,0.5422688387461916,"[-0.5988862987507689, 0.18780632275155063]",0.7851049222364795
24.0,24.0,8.310276049783901e-07,8.670139927252233e-06,1.2265617929710104,5.468264000188664e-14,5.719941422791489e-13,"[0.9068881946214087, 1.5462353913206122]",-0.09898686466333562,0.4734718521076604,0.6918860888183411,"[-0.3696333994363073, 0.17165967010963606]",0.37810197149611985
25.0,24.0,1.5607783088774304e-07,3.5553036648688617e-06,0.9892979716063671,7.859400439847923e-17,1.790296227755791e-15,"[0.7566195099308011, 1.2219764332819332]",0.1663327734098381,0.1813526594301934,0.3917750257727229,"[-0.07757401431039293, 0.4102395611300691]",23.36465560592736
