"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"0","0.0820135401249059","0.0146640209743332","26","8","0.659745186528169"
"1","0.113789423973482","0.0272070512720596","26","6","0.923586951920532"
"2","1","1","24","6","1.04186615176801"
"3","0.073109524182502","0.0118437429175653","26","7","0.355746805449745"
"4","0.452708379531524","0.236585399143175","24","8","0.523523255557325"
"5","0.00871060055184656","1.21948407725852e-05","26","6","1.21570451257159"
"6","0.573565594528849","0.324752839622234","24","9","0.416572035135964"
"7","0.128334793080916","0.0331873774907249","24","8","0.632814436485806"
"8","0.227118722263726","0.0850786733599917","24","9","0.524978459881132"
"9","1","1","24","6","0.59396066720897"
"10","0.0923717718793623","0.0180863929339791","24","9","0.600555883636795"
"11","0.101850467257857","0.0222237719556643","24","9","0.777152736290659"
"12","0.0659871102130292","0.00952853871476142","26","8","0.739237902295066"
"13","0.227118722263726","0.0850786733599917","24","9","0.589608978263803"
"14","1","0.90097784494172","24","9","0.159802617249969"
"15","1","1","26","11","0.839064741904088"
"16","0.144427544113362","0.040338613070862","24","9","0.711979579746986"
"17","0.452708379531524","0.236585399143175","26","6","0.609761813255112"
"18","0.804428330269199","0.511214203886076","24","9","0.443813014663498"
"19","0.036388237712617","0.00236887427509137","24","9","0.534167715452312"
"20","0.0601210706236633","0.00763537596920524","24","8","0.706563825504059"
"21","0.0923717718793623","0.0180863929339791","24","8","0.568770218906218"
"22","0.804428330269199","0.511214203886076","26","7","0.862548908457934"
"23","0.144427544113362","0.040338613070862","26","7","0.966267648160186"
"24","0.28760804293519","0.121140507684302","24","8","0.793629209685263"
"25","0.179759041764815","0.0589789416030357","24","9","0.411669321368819"
"26","0.0820135401249059","0.0146640209743332","24","9","0.8084554408899"
"27","0.113789423973482","0.0272070512720596","24","9","0.570261568049264"
"28","0.179759041764815","0.0589789416030357","26","8","1.01234750527595"
"29","0.023177912182152","0.000655934914754901","24","9","0.744730172438088"
"30","0.511025839084623","0.277589235790767","24","9","0.716903814963555"
"31","0.511025839084623","0.277589235790767","24","8","0.555788009500968"
"32","0.161680967752133","0.0488599884546946","24","9","0.510562536371813"
"33","1","1","28","5","0.9435613182791"
"34","0.804428330269199","0.511214203886076","26","7","0.384134068417393"
"35","0.255742990918493","0.101683413189193","24","8","0.694236150377706"
"36","0.998980616857831","0.682303761313899","26","7","0.231422166800929"
"37","0.0923717718793623","0.0180863929339791","24","10","0.561941726671468"
"38","0.255742990918493","0.101683413189193","26","7","0.527717660094076"
"39","0.0397861154035926","0.00301976615913268","26","7","1.00463054462049"
"40","0.030723577228105","0.00143786341427531","24","9","0.68101818679005"
"41","0.0397861154035926","0.00301976615913268","26","7","0.370255388279714"
"42","0.0286681334736715","0.00111232357877845","26","8","0.841189397961472"
"43","1","1","24","14","0.667332950947349"
"44","0.573565594528849","0.324752839622234","24","9","0.49927083356595"
"45","0.036388237712617","0.00236887427509137","24","8","0.7050413873414"
