auc,precision,recall,f1,accuracy,model,mcc
0.9942,0.9895007923930269,0.999,0.9942277070063694,0.9942,ARS,0.9884455486203448
0.9835999999999999,0.9973262032085561,0.9698,0.983370513080511,0.9836,JTK,0.9675685977366321
0.9318,1.0,0.8636,0.926808327967375,0.9318,LS,0.8717474874080121
0.9959,0.9958008398320336,0.996,0.9959004099590041,0.9959,meta2d,0.9918000198360005
0.8963,0.8968555978369718,0.8956,0.896227359151406,0.8963,Cosinor,0.7926007767491419
0.9899,0.9801999607920016,1.0,0.99000099000099,0.9899,Cosinor1,0.9799999599918375
0.9992,0.9988009592326139,0.9996,0.9992003198720513,0.9992,Cosinor1(p),0.9984003194881534
0.9966999999999999,0.9934432743890323,1.0,0.996710854181202,0.9967,Rain,0.9934216369588821
